hidden,latent,layers,nonlinearity,layertype,memorysize,k,anomaliesSeen,f1,auc,model,dataset
8,2,5,leakyrelu,ResDense,1024,32,3,0.0,1.0,autoencoder,sonar
8,2,5,leakyrelu,ResDense,1024,32,4,0.0,1.0,autoencoder,sonar
8,2,5,leakyrelu,ResDense,1024,32,5,0.0,1.0,autoencoder,sonar
16,2,5,leakyrelu,ResDense,1024,32,1,0.0,0.9583333333333334,autoencoder,sonar
16,2,5,leakyrelu,ResDense,1024,32,2,0.0,0.9166666666666666,autoencoder,sonar
16,2,5,leakyrelu,ResDense,1024,32,3,0.0,0.9166666666666666,autoencoder,sonar
16,2,5,leakyrelu,ResDense,1024,32,4,0.0,0.9583333333333334,autoencoder,sonar
16,2,5,leakyrelu,ResDense,1024,32,5,0.0,0.9583333333333334,autoencoder,sonar
32,2,5,leakyrelu,ResDense,1024,32,1,0.0,1.0,autoencoder,sonar
32,2,5,leakyrelu,ResDense,1024,32,2,0.0,1.0,autoencoder,sonar
32,2,5,leakyrelu,ResDense,1024,32,3,0.0,1.0,autoencoder,sonar
32,2,5,leakyrelu,ResDense,1024,32,4,0.0,1.0,autoencoder,sonar
32,2,5,leakyrelu,ResDense,1024,32,5,0.0,1.0,autoencoder,sonar
8,2,3,leakyrelu,Dense,256,64,1,1.0,1.0,autoencoder,sonar
8,2,3,leakyrelu,Dense,256,64,2,1.0,1.0,autoencoder,sonar
8,2,3,leakyrelu,Dense,256,64,3,1.0,1.0,autoencoder,sonar
8,2,3,leakyrelu,Dense,256,64,4,1.0,1.0,autoencoder,sonar
8,2,3,leakyrelu,Dense,256,64,5,1.0,1.0,autoencoder,sonar
16,2,3,leakyrelu,Dense,256,64,1,0.0,1.0,autoencoder,sonar
16,2,3,leakyrelu,Dense,256,64,2,0.0,0.9583333333333334,autoencoder,sonar
16,2,3,leakyrelu,Dense,256,64,3,0.0,0.9583333333333334,autoencoder,sonar
16,2,3,leakyrelu,Dense,256,64,4,0.0,0.9583333333333334,autoencoder,sonar
16,2,3,leakyrelu,Dense,256,64,5,0.0,0.9583333333333334,autoencoder,sonar
32,2,3,leakyrelu,Dense,256,64,1,0.4,0.875,autoencoder,sonar
32,2,3,leakyrelu,Dense,256,64,2,0.4,0.875,autoencoder,sonar
32,2,3,leakyrelu,Dense,256,64,3,0.4,0.875,autoencoder,sonar
32,2,3,leakyrelu,Dense,256,64,4,0.5,0.875,autoencoder,sonar
32,2,3,leakyrelu,Dense,256,64,5,0.4,0.875,autoencoder,sonar
8,2,4,leakyrelu,Dense,256,64,1,0.0,1.0,autoencoder,sonar
8,2,4,leakyrelu,Dense,256,64,2,0.0,1.0,autoencoder,sonar
8,2,4,leakyrelu,Dense,256,64,3,0.0,1.0,autoencoder,sonar
8,2,4,leakyrelu,Dense,256,64,4,1.0,1.0,autoencoder,sonar
8,2,4,leakyrelu,Dense,256,64,5,0.0,1.0,autoencoder,sonar
16,2,4,leakyrelu,Dense,256,64,1,0.0,1.0,autoencoder,sonar
16,2,4,leakyrelu,Dense,256,64,2,0.0,1.0,autoencoder,sonar
16,2,4,leakyrelu,Dense,256,64,3,1.0,1.0,autoencoder,sonar
16,2,4,leakyrelu,Dense,256,64,4,0.0,1.0,autoencoder,sonar
16,2,4,leakyrelu,Dense,256,64,5,0.0,1.0,autoencoder,sonar
32,2,4,leakyrelu,Dense,256,64,1,0.0,1.0,autoencoder,sonar
32,2,4,leakyrelu,Dense,256,64,2,0.0,1.0,autoencoder,sonar
32,2,4,leakyrelu,Dense,256,64,3,0.0,1.0,autoencoder,sonar
32,2,4,leakyrelu,Dense,256,64,4,0.0,1.0,autoencoder,sonar
32,2,4,leakyrelu,Dense,256,64,5,0.0,1.0,autoencoder,sonar
8,2,5,leakyrelu,Dense,256,64,1,0.0,1.0,autoencoder,sonar
8,2,5,leakyrelu,Dense,256,64,2,0.0,1.0,autoencoder,sonar
8,2,5,leakyrelu,Dense,256,64,3,0.0,1.0,autoencoder,sonar
8,2,5,leakyrelu,Dense,256,64,4,1.0,1.0,autoencoder,sonar
8,2,5,leakyrelu,Dense,256,64,5,1.0,1.0,autoencoder,sonar
16,2,5,leakyrelu,Dense,256,64,1,0.0,1.0,autoencoder,sonar
16,2,5,leakyrelu,Dense,256,64,2,0.0,0.9583333333333334,autoencoder,sonar
16,2,5,leakyrelu,Dense,256,64,3,0.0,1.0,autoencoder,sonar
16,2,5,leakyrelu,Dense,256,64,4,0.0,1.0,autoencoder,sonar
16,2,5,leakyrelu,Dense,256,64,5,0.0,0.9583333333333334,autoencoder,sonar
32,2,5,leakyrelu,Dense,256,64,1,0.0,0.9166666666666666,autoencoder,sonar
32,2,5,leakyrelu,Dense,256,64,2,0.0,0.9166666666666666,autoencoder,sonar
32,2,5,leakyrelu,Dense,256,64,3,0.0,0.9166666666666666,autoencoder,sonar
32,2,5,leakyrelu,Dense,256,64,4,0.0,1.0,autoencoder,sonar
32,2,5,leakyrelu,Dense,256,64,5,0.0,1.0,autoencoder,sonar
8,2,3,leakyrelu,ResDense,256,64,1,0.0,1.0,autoencoder,sonar
8,2,3,leakyrelu,ResDense,256,64,2,0.0,1.0,autoencoder,sonar
8,2,3,leakyrelu,ResDense,256,64,3,0.0,1.0,autoencoder,sonar
8,2,3,leakyrelu,ResDense,256,64,4,0.0,1.0,autoencoder,sonar
8,2,3,leakyrelu,ResDense,256,64,5,1.0,1.0,autoencoder,sonar
16,2,3,leakyrelu,ResDense,256,64,1,0.0,1.0,autoencoder,sonar
16,2,3,leakyrelu,ResDense,256,64,2,0.0,0.9166666666666666,autoencoder,sonar
16,2,3,leakyrelu,ResDense,256,64,3,0.0,0.9166666666666666,autoencoder,sonar
16,2,3,leakyrelu,ResDense,256,64,4,0.0,0.9166666666666666,autoencoder,sonar
16,2,3,leakyrelu,ResDense,256,64,5,0.0,0.9166666666666666,autoencoder,sonar
32,2,3,leakyrelu,ResDense,256,64,1,0.0,0.9583333333333334,autoencoder,sonar
32,2,3,leakyrelu,ResDense,256,64,2,1.0,0.9583333333333334,autoencoder,sonar
32,2,3,leakyrelu,ResDense,256,64,3,1.0,1.0,autoencoder,sonar
32,2,3,leakyrelu,ResDense,256,64,4,1.0,1.0,autoencoder,sonar
32,2,3,leakyrelu,ResDense,256,64,5,0.0,1.0,autoencoder,sonar
8,2,4,leakyrelu,ResDense,256,64,1,1.0,0.8333333333333334,autoencoder,sonar
8,2,4,leakyrelu,ResDense,256,64,2,1.0,0.875,autoencoder,sonar
8,2,4,leakyrelu,ResDense,256,64,3,1.0,0.875,autoencoder,sonar
8,2,4,leakyrelu,ResDense,256,64,4,1.0,0.875,autoencoder,sonar
8,2,4,leakyrelu,ResDense,256,64,5,1.0,0.875,autoencoder,sonar
16,2,4,leakyrelu,ResDense,256,64,1,0.0,0.9166666666666666,autoencoder,sonar
16,2,4,leakyrelu,ResDense,256,64,2,0.0,0.9166666666666666,autoencoder,sonar
16,2,4,leakyrelu,ResDense,256,64,3,0.0,0.9166666666666666,autoencoder,sonar
16,2,4,leakyrelu,ResDense,256,64,4,0.0,0.9166666666666666,autoencoder,sonar
16,2,4,leakyrelu,ResDense,256,64,5,0.0,0.9166666666666666,autoencoder,sonar
32,2,4,leakyrelu,ResDense,256,64,1,0.0,1.0,autoencoder,sonar
32,2,4,leakyrelu,ResDense,256,64,2,0.0,1.0,autoencoder,sonar
32,2,4,leakyrelu,ResDense,256,64,3,0.0,1.0,autoencoder,sonar
32,2,4,leakyrelu,ResDense,256,64,4,0.5,1.0,autoencoder,sonar
32,2,4,leakyrelu,ResDense,256,64,5,0.6666666666666666,0.875,autoencoder,sonar
8,2,5,leakyrelu,ResDense,256,64,1,0.0,1.0,autoencoder,sonar
8,2,5,leakyrelu,ResDense,256,64,2,0.0,0.7500000000000001,autoencoder,sonar
8,2,5,leakyrelu,ResDense,256,64,3,1.0,0.9166666666666666,autoencoder,sonar
8,2,5,leakyrelu,ResDense,256,64,4,0.0,0.7500000000000001,autoencoder,sonar
8,2,5,leakyrelu,ResDense,256,64,5,0.0,0.7500000000000001,autoencoder,sonar
16,2,5,leakyrelu,ResDense,256,64,1,0.0,1.0,autoencoder,sonar
16,2,5,leakyrelu,ResDense,256,64,2,0.0,1.0,autoencoder,sonar
16,2,5,leakyrelu,ResDense,256,64,3,1.0,1.0,autoencoder,sonar
16,2,5,leakyrelu,ResDense,256,64,4,0.0,0.9583333333333334,autoencoder,sonar
16,2,5,leakyrelu,ResDense,256,64,5,0.0,1.0,autoencoder,sonar
32,2,5,leakyrelu,ResDense,256,64,1,0.0,1.0,autoencoder,sonar
32,2,5,leakyrelu,ResDense,256,64,2,0.0,1.0,autoencoder,sonar
32,2,5,leakyrelu,ResDense,256,64,3,1.0,1.0,autoencoder,sonar
32,2,5,leakyrelu,ResDense,256,64,4,1.0,1.0,autoencoder,sonar
32,2,5,leakyrelu,ResDense,256,64,5,1.0,1.0,autoencoder,sonar
8,2,3,leakyrelu,Dense,1024,64,1,0.0,0.9583333333333334,autoencoder,sonar
8,2,3,leakyrelu,Dense,1024,64,2,0.0,0.9166666666666666,autoencoder,sonar
8,2,3,leakyrelu,Dense,1024,64,3,0.0,0.9583333333333334,autoencoder,sonar
8,2,3,leakyrelu,Dense,1024,64,4,0.0,1.0,autoencoder,sonar
8,2,3,leakyrelu,Dense,1024,64,5,0.0,1.0,autoencoder,sonar
16,2,3,leakyrelu,Dense,1024,64,1,0.0,0.9583333333333334,autoencoder,sonar
16,2,3,leakyrelu,Dense,1024,64,2,0.0,0.9583333333333334,autoencoder,sonar
16,2,3,leakyrelu,Dense,1024,64,3,0.6666666666666666,0.9583333333333334,autoencoder,sonar
16,2,3,leakyrelu,Dense,1024,64,4,0.6666666666666666,0.9583333333333334,autoencoder,sonar
16,2,3,leakyrelu,Dense,1024,64,5,0.6666666666666666,0.9583333333333334,autoencoder,sonar
32,2,3,leakyrelu,Dense,1024,64,1,0.0,0.8333333333333334,autoencoder,sonar
32,2,3,leakyrelu,Dense,1024,64,2,0.0,0.7916666666666667,autoencoder,sonar
32,2,3,leakyrelu,Dense,1024,64,3,0.0,0.8333333333333334,autoencoder,sonar
32,2,3,leakyrelu,Dense,1024,64,4,0.0,0.8333333333333334,autoencoder,sonar
32,2,3,leakyrelu,Dense,1024,64,5,0.0,0.7916666666666667,autoencoder,sonar
8,2,4,leakyrelu,Dense,1024,64,1,1.0,0.9166666666666666,autoencoder,sonar
8,2,4,leakyrelu,Dense,1024,64,2,0.5,0.9166666666666666,autoencoder,sonar
8,2,4,leakyrelu,Dense,1024,64,3,0.4,0.9166666666666666,autoencoder,sonar
8,2,4,leakyrelu,Dense,1024,64,4,0.4,0.9166666666666666,autoencoder,sonar
8,2,4,leakyrelu,Dense,1024,64,5,0.4,0.9166666666666666,autoencoder,sonar
16,2,4,leakyrelu,Dense,1024,64,1,1.0,1.0,autoencoder,sonar
16,2,4,leakyrelu,Dense,1024,64,2,1.0,1.0,autoencoder,sonar
16,2,4,leakyrelu,Dense,1024,64,3,1.0,1.0,autoencoder,sonar
16,2,4,leakyrelu,Dense,1024,64,4,0.0,1.0,autoencoder,sonar
16,2,4,leakyrelu,Dense,1024,64,5,0.0,1.0,autoencoder,sonar
32,2,4,leakyrelu,Dense,1024,64,1,1.0,1.0,autoencoder,sonar
32,2,4,leakyrelu,Dense,1024,64,2,1.0,1.0,autoencoder,sonar
32,2,4,leakyrelu,Dense,1024,64,3,1.0,1.0,autoencoder,sonar
32,2,4,leakyrelu,Dense,1024,64,4,1.0,1.0,autoencoder,sonar
32,2,4,leakyrelu,Dense,1024,64,5,1.0,1.0,autoencoder,sonar
8,2,5,leakyrelu,Dense,1024,64,1,0.0,0.9583333333333334,autoencoder,sonar
8,2,5,leakyrelu,Dense,1024,64,2,0.0,0.9583333333333334,autoencoder,sonar
8,2,5,leakyrelu,Dense,1024,64,3,0.0,0.9583333333333334,autoencoder,sonar
8,2,5,leakyrelu,Dense,1024,64,4,0.0,0.9583333333333334,autoencoder,sonar
8,2,5,leakyrelu,Dense,1024,64,5,0.0,1.0,autoencoder,sonar
16,2,5,leakyrelu,Dense,1024,64,1,1.0,0.9583333333333333,autoencoder,sonar
16,2,5,leakyrelu,Dense,1024,64,2,1.0,0.9583333333333333,autoencoder,sonar
16,2,5,leakyrelu,Dense,1024,64,3,1.0,0.9583333333333333,autoencoder,sonar
16,2,5,leakyrelu,Dense,1024,64,4,1.0,0.9583333333333333,autoencoder,sonar
16,2,5,leakyrelu,Dense,1024,64,5,0.0,0.9583333333333333,autoencoder,sonar
32,2,5,leakyrelu,Dense,1024,64,1,0.0,1.0,autoencoder,sonar
32,2,5,leakyrelu,Dense,1024,64,2,0.0,1.0,autoencoder,sonar
32,2,5,leakyrelu,Dense,1024,64,3,0.0,1.0,autoencoder,sonar
32,2,5,leakyrelu,Dense,1024,64,4,0.0,1.0,autoencoder,sonar
32,2,5,leakyrelu,Dense,1024,64,5,0.0,1.0,autoencoder,sonar
8,2,3,leakyrelu,ResDense,1024,64,1,0.0,0.9583333333333334,autoencoder,sonar
8,2,3,leakyrelu,ResDense,1024,64,2,0.0,0.9583333333333334,autoencoder,sonar
8,2,3,leakyrelu,ResDense,1024,64,3,0.0,0.9583333333333334,autoencoder,sonar
8,2,3,leakyrelu,ResDense,1024,64,4,0.0,0.9583333333333334,autoencoder,sonar
8,2,3,leakyrelu,ResDense,1024,64,5,0.0,0.9583333333333334,autoencoder,sonar
16,2,3,leakyrelu,ResDense,1024,64,1,0.0,1.0,autoencoder,sonar
16,2,3,leakyrelu,ResDense,1024,64,2,0.0,1.0,autoencoder,sonar
16,2,3,leakyrelu,ResDense,1024,64,3,0.0,1.0,autoencoder,sonar
16,2,3,leakyrelu,ResDense,1024,64,4,0.0,1.0,autoencoder,sonar
16,2,3,leakyrelu,ResDense,1024,64,5,0.0,0.9166666666666666,autoencoder,sonar
32,2,3,leakyrelu,ResDense,1024,64,1,0.0,0.7916666666666667,autoencoder,sonar
32,2,3,leakyrelu,ResDense,1024,64,2,0.0,0.7916666666666667,autoencoder,sonar
32,2,3,leakyrelu,ResDense,1024,64,3,0.0,0.7916666666666667,autoencoder,sonar
32,2,3,leakyrelu,ResDense,1024,64,4,0.0,0.7916666666666667,autoencoder,sonar
32,2,3,leakyrelu,ResDense,1024,64,5,0.0,0.7916666666666667,autoencoder,sonar
8,2,4,leakyrelu,ResDense,1024,64,1,0.0,1.0,autoencoder,sonar
8,2,4,leakyrelu,ResDense,1024,64,2,0.0,0.875,autoencoder,sonar
8,2,4,leakyrelu,ResDense,1024,64,3,0.0,0.9166666666666666,autoencoder,sonar
8,2,4,leakyrelu,ResDense,1024,64,4,0.0,0.875,autoencoder,sonar
8,2,4,leakyrelu,ResDense,1024,64,5,0.0,0.875,autoencoder,sonar
16,2,4,leakyrelu,ResDense,1024,64,1,0.0,0.9583333333333334,autoencoder,sonar
16,2,4,leakyrelu,ResDense,1024,64,2,0.0,0.875,autoencoder,sonar
16,2,4,leakyrelu,ResDense,1024,64,3,0.6666666666666666,0.875,autoencoder,sonar
16,2,4,leakyrelu,ResDense,1024,64,4,0.4,0.8333333333333334,autoencoder,sonar
16,2,4,leakyrelu,ResDense,1024,64,5,0.5,0.875,autoencoder,sonar
32,2,4,leakyrelu,ResDense,1024,64,1,0.0,0.9583333333333334,autoencoder,sonar
32,2,4,leakyrelu,ResDense,1024,64,2,0.0,0.9166666666666666,autoencoder,sonar
32,2,4,leakyrelu,ResDense,1024,64,3,0.5,0.9166666666666666,autoencoder,sonar
32,2,4,leakyrelu,ResDense,1024,64,4,0.5,0.875,autoencoder,sonar
32,2,4,leakyrelu,ResDense,1024,64,5,0.5,0.875,autoencoder,sonar
8,2,5,leakyrelu,ResDense,1024,64,1,0.0,1.0,autoencoder,sonar
8,2,5,leakyrelu,ResDense,1024,64,2,0.0,0.9583333333333334,autoencoder,sonar
8,2,5,leakyrelu,ResDense,1024,64,3,1.0,0.9583333333333334,autoencoder,sonar
8,2,5,leakyrelu,ResDense,1024,64,4,1.0,0.9583333333333334,autoencoder,sonar
8,2,5,leakyrelu,ResDense,1024,64,5,1.0,0.9583333333333334,autoencoder,sonar
16,2,5,leakyrelu,ResDense,1024,64,1,0.0,0.9166666666666666,autoencoder,sonar
16,2,5,leakyrelu,ResDense,1024,64,2,0.0,0.9166666666666666,autoencoder,sonar
16,2,5,leakyrelu,ResDense,1024,64,3,0.0,0.9166666666666666,autoencoder,sonar
16,2,5,leakyrelu,ResDense,1024,64,4,1.0,0.9583333333333334,autoencoder,sonar
16,2,5,leakyrelu,ResDense,1024,64,5,0.0,0.9583333333333334,autoencoder,sonar
32,2,5,leakyrelu,ResDense,1024,64,1,0.0,1.0,autoencoder,sonar
32,2,5,leakyrelu,ResDense,1024,64,2,0.0,0.875,autoencoder,sonar
32,2,5,leakyrelu,ResDense,1024,64,3,0.0,0.875,autoencoder,sonar
32,2,5,leakyrelu,ResDense,1024,64,4,0.0,0.875,autoencoder,sonar
32,2,5,leakyrelu,ResDense,1024,64,5,0.0,0.875,autoencoder,sonar
8,2,3,leakyrelu,Dense,256,32,1,0.0,0.8539484523949697,autoencoder,wall-following-robot
8,2,3,leakyrelu,Dense,256,32,2,0.0,0.8259974108508956,autoencoder,wall-following-robot
8,2,3,leakyrelu,Dense,256,32,3,0.0,0.7281393432976416,autoencoder,wall-following-robot
8,2,3,leakyrelu,Dense,256,32,4,0.0,0.7542662116041027,autoencoder,wall-following-robot
8,2,3,leakyrelu,Dense,256,32,5,0.0,0.742968106390498,autoencoder,wall-following-robot
16,2,3,leakyrelu,Dense,256,32,1,0.0,0.8912557373190608,autoencoder,wall-following-robot
16,2,3,leakyrelu,Dense,256,32,2,0.0,0.8489466870660303,autoencoder,wall-following-robot
16,2,3,leakyrelu,Dense,256,32,3,0.0,0.8485347769801176,autoencoder,wall-following-robot
16,2,3,leakyrelu,Dense,256,32,4,0.0,0.811345180652002,autoencoder,wall-following-robot
16,2,3,leakyrelu,Dense,256,32,5,0.0,0.8170530775567917,autoencoder,wall-following-robot
32,2,3,leakyrelu,Dense,256,32,1,0.0,0.8866658820760337,autoencoder,wall-following-robot
32,2,3,leakyrelu,Dense,256,32,2,0.0,0.8771919501000423,autoencoder,wall-following-robot
32,2,3,leakyrelu,Dense,256,32,3,0.0,0.8378839590443756,autoencoder,wall-following-robot
32,2,3,leakyrelu,Dense,256,32,4,0.06060606060606061,0.8354713428268871,autoencoder,wall-following-robot
32,2,3,leakyrelu,Dense,256,32,5,0.17647058823529413,0.8282334941744212,autoencoder,wall-following-robot
8,2,4,leakyrelu,Dense,256,32,1,0.0,0.8701894786395263,autoencoder,wall-following-robot
8,2,4,leakyrelu,Dense,256,32,2,0.0,0.8495351300459054,autoencoder,wall-following-robot
8,2,4,leakyrelu,Dense,256,32,3,0.0,0.6051547605037071,autoencoder,wall-following-robot
8,2,4,leakyrelu,Dense,256,32,4,0.0,0.6102742144286202,autoencoder,wall-following-robot
8,2,4,leakyrelu,Dense,256,32,5,0.04878048780487805,0.5959162057196656,autoencoder,wall-following-robot
16,2,4,leakyrelu,Dense,256,32,1,0.0,0.882252559726966,autoencoder,wall-following-robot
16,2,4,leakyrelu,Dense,256,32,2,0.0,0.7868659526891914,autoencoder,wall-following-robot
16,2,4,leakyrelu,Dense,256,32,3,0.0,0.7296692950453173,autoencoder,wall-following-robot
16,2,4,leakyrelu,Dense,256,32,4,0.0,0.733847240202431,autoencoder,wall-following-robot
16,2,4,leakyrelu,Dense,256,32,5,0.058823529411764705,0.646404613392969,autoencoder,wall-following-robot
32,2,4,leakyrelu,Dense,256,32,1,0.0,0.9694009650464938,autoencoder,wall-following-robot
32,2,4,leakyrelu,Dense,256,32,2,0.0,0.9695186536424688,autoencoder,wall-following-robot
32,2,4,leakyrelu,Dense,256,32,3,0.125,0.8460633164646415,autoencoder,wall-following-robot
32,2,4,leakyrelu,Dense,256,32,4,0.06666666666666667,0.8481817111921925,autoencoder,wall-following-robot
32,2,4,leakyrelu,Dense,256,32,5,0.0,0.8006355184182725,autoencoder,wall-following-robot
8,2,5,leakyrelu,Dense,256,32,1,0.15384615384615385,0.5830881487583897,autoencoder,wall-following-robot
8,2,5,leakyrelu,Dense,256,32,2,0.14545454545454545,0.5837354360362524,autoencoder,wall-following-robot
8,2,5,leakyrelu,Dense,256,32,3,0.16260162601626016,0.58379428033424,autoencoder,wall-following-robot
8,2,5,leakyrelu,Dense,256,32,4,0.171875,0.5854419206778907,autoencoder,wall-following-robot
8,2,5,leakyrelu,Dense,256,32,5,0.16923076923076924,0.5889137342591546,autoencoder,wall-following-robot
16,2,5,leakyrelu,Dense,256,32,1,0.0,0.9313287042485651,autoencoder,wall-following-robot
16,2,5,leakyrelu,Dense,256,32,2,0.0,0.931093327056615,autoencoder,wall-following-robot
16,2,5,leakyrelu,Dense,256,32,3,0.0,0.7179592797457997,autoencoder,wall-following-robot
16,2,5,leakyrelu,Dense,256,32,4,0.0,0.7113687183711971,autoencoder,wall-following-robot
16,2,5,leakyrelu,Dense,256,32,5,0.125,0.6908320583735509,autoencoder,wall-following-robot
32,2,5,leakyrelu,Dense,256,32,1,0.0,0.9637519124396914,autoencoder,wall-following-robot
32,2,5,leakyrelu,Dense,256,32,2,0.0,0.9619865835000655,autoencoder,wall-following-robot
32,2,5,leakyrelu,Dense,256,32,3,0.06451612903225806,0.7666823584794704,autoencoder,wall-following-robot
32,2,5,leakyrelu,Dense,256,32,4,0.11764705882352941,0.7672708014593457,autoencoder,wall-following-robot
32,2,5,leakyrelu,Dense,256,32,5,0.0,0.7357302577380325,autoencoder,wall-following-robot
8,2,3,leakyrelu,ResDense,256,32,1,0.06451612903225806,0.9270330704954758,autoencoder,wall-following-robot
8,2,3,leakyrelu,ResDense,256,32,2,0.0,0.8930210662586865,autoencoder,wall-following-robot
8,2,3,leakyrelu,ResDense,256,32,3,0.06060606060606061,0.70107096622338,autoencoder,wall-following-robot
8,2,3,leakyrelu,ResDense,256,32,4,0.05714285714285714,0.6915970342473886,autoencoder,wall-following-robot
8,2,3,leakyrelu,ResDense,256,32,5,0.0,0.6647640343650774,autoencoder,wall-following-robot
16,2,3,leakyrelu,ResDense,256,32,1,0.06451612903225806,0.81281628810169,autoencoder,wall-following-robot
16,2,3,leakyrelu,ResDense,256,32,2,0.11764705882352941,0.7736259856419985,autoencoder,wall-following-robot
16,2,3,leakyrelu,ResDense,256,32,3,0.06060606060606061,0.7472637401435873,autoencoder,wall-following-robot
16,2,3,leakyrelu,ResDense,256,32,4,0.2222222222222222,0.7348475932682196,autoencoder,wall-following-robot
16,2,3,leakyrelu,ResDense,256,32,5,0.10256410256410256,0.7275509003177666,autoencoder,wall-following-robot
32,2,3,leakyrelu,ResDense,256,32,1,0.0,0.8219371542897559,autoencoder,wall-following-robot
32,2,3,leakyrelu,ResDense,256,32,2,0.0,0.7173119924679366,autoencoder,wall-following-robot
32,2,3,leakyrelu,ResDense,256,32,3,0.0,0.690773214075563,autoencoder,wall-following-robot
32,2,3,leakyrelu,ResDense,256,32,4,0.0,0.6494645168883207,autoencoder,wall-following-robot
32,2,3,leakyrelu,ResDense,256,32,5,0.0,0.6138048723078805,autoencoder,wall-following-robot
8,2,4,leakyrelu,ResDense,256,32,1,0.0,0.6389313875485487,autoencoder,wall-following-robot
8,2,4,leakyrelu,ResDense,256,32,2,0.0,0.6045663175238325,autoencoder,wall-following-robot
8,2,4,leakyrelu,ResDense,256,32,3,0.05714285714285714,0.605684359185592,autoencoder,wall-following-robot
8,2,4,leakyrelu,ResDense,256,32,4,0.14285714285714285,0.5969754030834404,autoencoder,wall-following-robot
8,2,4,leakyrelu,ResDense,256,32,5,0.045454545454545456,0.564257973402375,autoencoder,wall-following-robot
16,2,4,leakyrelu,ResDense,256,32,1,0.0,0.9880546075085358,autoencoder,wall-following-robot
16,2,4,leakyrelu,ResDense,256,32,2,0.0,0.8749558667765163,autoencoder,wall-following-robot
16,2,4,leakyrelu,ResDense,256,32,3,0.06666666666666667,0.6759444509827066,autoencoder,wall-following-robot
16,2,4,leakyrelu,ResDense,256,32,4,0.0,0.651582911615871,autoencoder,wall-following-robot
16,2,4,leakyrelu,ResDense,256,32,5,0.05714285714285714,0.710427209603396,autoencoder,wall-following-robot
32,2,4,leakyrelu,ResDense,256,32,1,0.0,0.8941979522184336,autoencoder,wall-following-robot
32,2,4,leakyrelu,ResDense,256,32,2,0.0,0.8276450511945429,autoencoder,wall-following-robot
32,2,4,leakyrelu,ResDense,256,32,3,0.0,0.8003412969283313,autoencoder,wall-following-robot
32,2,4,leakyrelu,ResDense,256,32,4,0.0,0.7823937860421395,autoencoder,wall-following-robot
32,2,4,leakyrelu,ResDense,256,32,5,0.0,0.599270330704961,autoencoder,wall-following-robot
8,2,5,leakyrelu,ResDense,256,32,1,0.0,0.8553018712486832,autoencoder,wall-following-robot
8,2,5,leakyrelu,ResDense,256,32,2,0.0,0.851594680475469,autoencoder,wall-following-robot
8,2,5,leakyrelu,ResDense,256,32,3,0.05263157894736842,0.8204072025420804,autoencoder,wall-following-robot
8,2,5,leakyrelu,ResDense,256,32,4,0.05405405405405406,0.8124632223137649,autoencoder,wall-following-robot
8,2,5,leakyrelu,ResDense,256,32,5,0.10810810810810811,0.8261739437448582,autoencoder,wall-following-robot
16,2,5,leakyrelu,ResDense,256,32,1,0.0,0.7772154878192373,autoencoder,wall-following-robot
16,2,5,leakyrelu,ResDense,256,32,2,0.3333333333333333,0.6769448040484943,autoencoder,wall-following-robot
16,2,5,leakyrelu,ResDense,256,32,3,0.06060606060606061,0.6096269271507656,autoencoder,wall-following-robot
16,2,5,leakyrelu,ResDense,256,32,4,0.0,0.6770036483464815,autoencoder,wall-following-robot
16,2,5,leakyrelu,ResDense,256,32,5,0.05555555555555555,0.6677650935624397,autoencoder,wall-following-robot
32,2,5,leakyrelu,ResDense,256,32,1,0.06666666666666667,0.8907849829351606,autoencoder,wall-following-robot
32,2,5,leakyrelu,ResDense,256,32,2,0.125,0.856537601506421,autoencoder,wall-following-robot
32,2,5,leakyrelu,ResDense,256,32,3,0.11428571428571428,0.7057196657643947,autoencoder,wall-following-robot
32,2,5,leakyrelu,ResDense,256,32,4,0.12121212121212122,0.7208426503471885,autoencoder,wall-following-robot
32,2,5,leakyrelu,ResDense,256,32,5,0.12121212121212122,0.696951865364253,autoencoder,wall-following-robot
8,2,3,leakyrelu,Dense,1024,32,1,0.0,0.989761092150174,autoencoder,wall-following-robot
8,2,3,leakyrelu,Dense,1024,32,2,0.0,0.9675767918088771,autoencoder,wall-following-robot
8,2,3,leakyrelu,Dense,1024,32,3,0.0,0.940626103330594,autoencoder,wall-following-robot
8,2,3,leakyrelu,Dense,1024,32,4,0.0,0.8759562198423041,autoencoder,wall-following-robot
8,2,3,leakyrelu,Dense,1024,32,5,0.0,0.8595975050017722,autoencoder,wall-following-robot
16,2,3,leakyrelu,Dense,1024,32,1,0.0,0.9948805460750887,autoencoder,wall-following-robot
16,2,3,leakyrelu,Dense,1024,32,2,0.0,0.9641638225256007,autoencoder,wall-following-robot
16,2,3,leakyrelu,Dense,1024,32,3,0.0,0.8788395904436896,autoencoder,wall-following-robot
16,2,3,leakyrelu,Dense,1024,32,4,0.0,0.8754266211604131,autoencoder,wall-following-robot
16,2,3,leakyrelu,Dense,1024,32,5,0.0,0.8617747440273074,autoencoder,wall-following-robot
32,2,3,leakyrelu,Dense,1024,32,1,0.0,0.9822878663057617,autoencoder,wall-following-robot
32,2,3,leakyrelu,Dense,1024,32,2,0.0,0.975814993527134,autoencoder,wall-following-robot
32,2,3,leakyrelu,Dense,1024,32,3,0.0,0.9333294103801408,autoencoder,wall-following-robot
