hidden,latent,layers,nonlinearity,layertype,memorysize,k,β,anomaliesSeen,f1,auc,rsTrn,rsTst,knnauc,knnprec,knnrecall,ar,i,model,dataset
32,8,3,relu,Dense,128,32,0.05,1,0.011494252873563218,0.7113658258889473,0.07374192784563062,0.44599752233905593,0.8285930110352077,1.0,0.23121387283236994,0.05,1,svae,statlog-segment
32,8,3,relu,Dense,128,32,0.05,2,0.022857142857142857,0.7163688912243826,0.07374192784563062,0.44599752233905593,0.8285930110352077,1.0,0.23121387283236994,0.05,1,svae,statlog-segment
32,8,3,relu,Dense,128,32,0.05,3,0.15873015873015872,0.6547337537221931,0.07374192784563062,0.44599752233905593,0.8285930110352077,1.0,0.23121387283236994,0.05,1,svae,statlog-segment
32,8,3,relu,Dense,128,32,0.05,4,0.14893617021276595,0.7218755473813276,0.07374192784563062,0.44599752233905593,0.8285930110352077,1.0,0.23121387283236994,0.05,1,svae,statlog-segment
32,8,3,relu,Dense,128,32,0.05,5,0.17708333333333334,0.6812270099842355,0.07374192784563062,0.44599752233905593,0.8285930110352077,1.0,0.23121387283236994,0.05,1,svae,statlog-segment
32,8,3,relu,Dense,128,32,0.05,1,0.056179775280898875,0.6896895253109127,0.07093139984425147,0.5154545247784664,0.6843799264319494,0.9411764705882353,0.09248554913294797,0.01,1,svae,statlog-segment
32,8,3,relu,Dense,128,32,0.05,2,0.12834224598930483,0.7795366964442109,0.07093139984425147,0.5154545247784664,0.6843799264319494,0.9411764705882353,0.09248554913294797,0.01,1,svae,statlog-segment
32,8,3,relu,Dense,128,32,0.05,3,0.19289340101522842,0.8127627430373094,0.07093139984425147,0.5154545247784664,0.6843799264319494,0.9411764705882353,0.09248554913294797,0.01,1,svae,statlog-segment
32,8,3,relu,Dense,128,32,0.05,4,0.38009049773755654,0.815204063758977,0.07093139984425147,0.5154545247784664,0.6843799264319494,0.9411764705882353,0.09248554913294797,0.01,1,svae,statlog-segment
32,8,3,relu,Dense,128,32,0.05,5,0.3577981651376147,0.808591697320021,0.07093139984425147,0.5154545247784664,0.6843799264319494,0.9411764705882353,0.09248554913294797,0.01,1,svae,statlog-segment
32,8,3,relu,Dense,128,32,0.05,1,0.06593406593406594,0.5963829041863724,0.05469744099509692,0.5221125139906031,0.5320984410579787,NaN,0.0,0.005,1,svae,statlog-segment
32,8,3,relu,Dense,128,32,0.05,2,0.12972972972972974,0.6183000525486075,0.05469744099509692,0.5221125139906031,0.5320984410579787,NaN,0.0,0.005,1,svae,statlog-segment
32,8,3,relu,Dense,128,32,0.05,3,0.13903743315508021,0.6151909266071116,0.05469744099509692,0.5221125139906031,0.5320984410579787,NaN,0.0,0.005,1,svae,statlog-segment
32,8,3,relu,Dense,128,32,0.05,4,0.16753926701570682,0.6511429322122964,0.05469744099509692,0.5221125139906031,0.5320984410579787,NaN,0.0,0.005,1,svae,statlog-segment
32,8,3,relu,Dense,128,32,0.05,5,0.2660098522167488,0.785798738833421,0.05469744099509692,0.5221125139906031,0.5320984410579787,NaN,0.0,0.005,1,svae,statlog-segment
32,8,3,relu,Dense,32,16,0.05,1,0.055248618784530384,0.7725959012086179,0.07889941799906183,0.6165752401245792,0.8598703801015939,0.9534883720930233,0.23699421965317918,0.05,2,svae,statlog-segment
32,8,3,relu,Dense,32,16,0.05,2,0.055248618784530384,0.8034682080924855,0.07889941799906183,0.6165752401245792,0.8598703801015939,0.9534883720930233,0.23699421965317918,0.05,2,svae,statlog-segment
32,8,3,relu,Dense,32,16,0.05,3,0.16753926701570682,0.870314415834647,0.07889941799906183,0.6165752401245792,0.8598703801015939,0.9534883720930233,0.23699421965317918,0.05,2,svae,statlog-segment
32,8,3,relu,Dense,32,16,0.05,4,0.11827956989247312,0.8291951304957085,0.07889941799906183,0.6165752401245792,0.8598703801015939,0.9534883720930233,0.23699421965317918,0.05,2,svae,statlog-segment
32,8,3,relu,Dense,32,16,0.05,5,0.334841628959276,0.8383363986687687,0.07889941799906183,0.6165752401245792,0.8598703801015939,0.9534883720930233,0.23699421965317918,0.05,2,svae,statlog-segment
32,8,3,relu,Dense,32,16,0.05,1,0.1326530612244898,0.563802767559993,0.060725202117059576,0.7132457610085683,0.6653748467332283,0.8888888888888888,0.046242774566473986,0.01,2,svae,statlog-segment
32,8,3,relu,Dense,32,16,0.05,2,0.21359223300970873,0.6779208267647574,0.060725202117059576,0.7132457610085683,0.6653748467332283,0.8888888888888888,0.046242774566473986,0.01,2,svae,statlog-segment
32,8,3,relu,Dense,32,16,0.05,3,0.3225806451612903,0.7200035032404974,0.060725202117059576,0.7132457610085683,0.6653748467332283,0.8888888888888888,0.046242774566473986,0.01,2,svae,statlog-segment
32,8,3,relu,Dense,32,16,0.05,4,0.35874439461883406,0.7649325626204239,0.060725202117059576,0.7132457610085683,0.6653748467332283,0.8888888888888888,0.046242774566473986,0.01,2,svae,statlog-segment
32,8,3,relu,Dense,32,16,0.05,5,0.2986425339366516,0.7772376948677526,0.060725202117059576,0.7132457610085683,0.6653748467332283,0.8888888888888888,0.046242774566473986,0.01,2,svae,statlog-segment
32,8,3,relu,Dense,32,16,0.05,1,0.3853211009174312,0.7774566473988438,0.057055821358091306,0.695034899824072,0.5849645296899632,1.0,0.028901734104046242,0.005,2,svae,statlog-segment
32,8,3,relu,Dense,32,16,0.05,2,0.410958904109589,0.7874627780697144,0.057055821358091306,0.695034899824072,0.5849645296899632,1.0,0.028901734104046242,0.005,2,svae,statlog-segment
32,8,3,relu,Dense,32,16,0.05,3,0.48120300751879697,0.8330267997898055,0.057055821358091306,0.695034899824072,0.5849645296899632,1.0,0.028901734104046242,0.005,2,svae,statlog-segment
32,8,3,relu,Dense,32,16,0.05,4,0.5535055350553506,0.8479812576633385,0.057055821358091306,0.695034899824072,0.5849645296899632,1.0,0.028901734104046242,0.005,2,svae,statlog-segment
32,8,3,relu,Dense,32,16,0.05,5,0.6083916083916084,0.8428139779295849,0.057055821358091306,0.695034899824072,0.5849645296899632,1.0,0.028901734104046242,0.005,2,svae,statlog-segment
32,8,3,relu,Dense,128,16,0.05,1,0.10869565217391304,0.7294513049570854,0.08646183242075849,0.6652546648493469,0.8479374671571205,1.0,0.1907514450867052,0.05,2,svae,statlog-segment
32,8,3,relu,Dense,128,16,0.05,2,0.25,0.8130473813277281,0.08646183242075849,0.6652546648493469,0.8479374671571205,1.0,0.1907514450867052,0.05,2,svae,statlog-segment
32,8,3,relu,Dense,128,16,0.05,3,0.2995169082125604,0.818313189700473,0.08646183242075849,0.6652546648493469,0.8479374671571205,1.0,0.1907514450867052,0.05,2,svae,statlog-segment
32,8,3,relu,Dense,128,16,0.05,4,0.2815533980582524,0.841533105622701,0.08646183242075849,0.6652546648493469,0.8479374671571205,1.0,0.1907514450867052,0.05,2,svae,statlog-segment
32,8,3,relu,Dense,128,16,0.05,5,0.39090909090909093,0.8538929760028027,0.08646183242075849,0.6652546648493469,0.8479374671571205,1.0,0.1907514450867052,0.05,2,svae,statlog-segment
32,8,3,relu,Dense,128,16,0.05,1,0.21428571428571427,0.7403222981257662,0.06248466258472281,0.6880187395393232,0.7231345244351025,1.0,0.14450867052023122,0.01,2,svae,statlog-segment
32,8,3,relu,Dense,128,16,0.05,2,0.36619718309859156,0.7913601331231388,0.06248466258472281,0.6880187395393232,0.7231345244351025,1.0,0.14450867052023122,0.01,2,svae,statlog-segment
32,8,3,relu,Dense,128,16,0.05,3,0.43859649122807015,0.8620927482921702,0.06248466258472281,0.6880187395393232,0.7231345244351025,1.0,0.14450867052023122,0.01,2,svae,statlog-segment
32,8,3,relu,Dense,128,16,0.05,4,0.4700854700854701,0.8780653354352775,0.06248466258472281,0.6880187395393232,0.7231345244351025,1.0,0.14450867052023122,0.01,2,svae,statlog-segment
32,8,3,relu,Dense,128,16,0.05,5,0.45614035087719296,0.8544403573305308,0.06248466258472281,0.6880187395393232,0.7231345244351025,1.0,0.14450867052023122,0.01,2,svae,statlog-segment
32,8,3,relu,Dense,128,16,0.05,1,0.17894736842105263,0.7561744613767735,0.08170228213465647,0.7296517098902126,0.558942021369767,NaN,0.0,0.005,2,svae,statlog-segment
32,8,3,relu,Dense,128,16,0.05,2,0.3523809523809524,0.758692415484323,0.08170228213465647,0.7296517098902126,0.558942021369767,NaN,0.0,0.005,2,svae,statlog-segment
32,8,3,relu,Dense,128,16,0.05,3,0.2966507177033493,0.7769092660711159,0.08170228213465647,0.7296517098902126,0.558942021369767,NaN,0.0,0.005,2,svae,statlog-segment
32,8,3,relu,Dense,128,16,0.05,4,0.3333333333333333,0.7632466281310213,0.08170228213465647,0.7296517098902126,0.558942021369767,NaN,0.0,0.005,2,svae,statlog-segment
32,8,3,relu,Dense,128,16,0.05,5,0.3113207547169811,0.784769661937292,0.08170228213465647,0.7296517098902126,0.558942021369767,NaN,0.0,0.005,2,svae,statlog-segment
32,8,3,relu,Dense,32,32,0.05,1,0.08421052631578947,0.3152040637589771,0.07759048769669856,0.6537728142628678,0.8829589245051673,1.0,0.18497109826589594,0.05,2,svae,statlog-segment
32,8,3,relu,Dense,32,32,0.05,2,0.10679611650485436,0.6931161324224908,0.07759048769669856,0.6537728142628678,0.8829589245051673,1.0,0.18497109826589594,0.05,2,svae,statlog-segment
32,8,3,relu,Dense,32,32,0.05,3,0.44015444015444016,0.8573305307409353,0.07759048769669856,0.6537728142628678,0.8829589245051673,1.0,0.18497109826589594,0.05,2,svae,statlog-segment
32,8,3,relu,Dense,32,32,0.05,4,0.4852941176470588,0.8701173585566648,0.07759048769669856,0.6537728142628678,0.8829589245051673,1.0,0.18497109826589594,0.05,2,svae,statlog-segment
32,8,3,relu,Dense,32,32,0.05,5,0.5106382978723404,0.832238570677877,0.07759048769669856,0.6537728142628678,0.8829589245051673,1.0,0.18497109826589594,0.05,2,svae,statlog-segment
32,8,3,relu,Dense,32,32,0.05,1,0.38596491228070173,0.8528857943597827,0.06071700418324974,0.6734101517563738,0.7624255561394291,1.0,0.1791907514450867,0.01,2,svae,statlog-segment
32,8,3,relu,Dense,32,32,0.05,2,0.5101214574898786,0.82214485899457,0.06071700418324974,0.6734101517563738,0.7624255561394291,1.0,0.1791907514450867,0.01,2,svae,statlog-segment
32,8,3,relu,Dense,32,32,0.05,3,0.5833333333333334,0.8804738132772815,0.06071700418324974,0.6734101517563738,0.7624255561394291,1.0,0.1791907514450867,0.01,2,svae,statlog-segment
32,8,3,relu,Dense,32,32,0.05,4,0.5271317829457365,0.8725477316517779,0.06071700418324974,0.6734101517563738,0.7624255561394291,1.0,0.1791907514450867,0.01,2,svae,statlog-segment
32,8,3,relu,Dense,32,32,0.05,5,0.5797101449275363,0.8674680329304607,0.06071700418324974,0.6734101517563738,0.7624255561394291,1.0,0.1791907514450867,0.01,2,svae,statlog-segment
32,8,3,relu,Dense,32,32,0.05,1,0.07692307692307693,0.5510159397442634,0.051685431590620876,0.6500623689427378,0.5734804694342266,1.0,0.011560693641618497,0.005,2,svae,statlog-segment
32,8,3,relu,Dense,32,32,0.05,2,0.12698412698412698,0.35065247854265197,0.051685431590620876,0.6500623689427378,0.5734804694342266,1.0,0.011560693641618497,0.005,2,svae,statlog-segment
32,8,3,relu,Dense,32,32,0.05,3,0.2608695652173913,0.5549132947976878,0.051685431590620876,0.6500623689427378,0.5734804694342266,1.0,0.011560693641618497,0.005,2,svae,statlog-segment
32,8,3,relu,Dense,32,32,0.05,4,0.22110552763819097,0.5292739534069013,0.051685431590620876,0.6500623689427378,0.5734804694342266,1.0,0.011560693641618497,0.005,2,svae,statlog-segment
32,8,3,relu,Dense,32,32,0.05,5,0.3474178403755869,0.6770669118935015,0.051685431590620876,0.6500623689427378,0.5734804694342266,1.0,0.011560693641618497,0.005,2,svae,statlog-segment
32,8,3,relu,Dense,128,32,0.05,1,0.03409090909090909,0.6692065160273253,0.07511288127313637,0.6347169387102579,0.8982637064284463,0.96,0.2774566473988439,0.05,2,svae,statlog-segment
32,8,3,relu,Dense,128,32,0.05,2,0.056179775280898875,0.7748949027850762,0.07511288127313637,0.6347169387102579,0.8982637064284463,0.96,0.2774566473988439,0.05,2,svae,statlog-segment
32,8,3,relu,Dense,128,32,0.05,3,0.10752688172043011,0.8460106848835172,0.07511288127313637,0.6347169387102579,0.8982637064284463,0.96,0.2774566473988439,0.05,2,svae,statlog-segment
32,8,3,relu,Dense,128,32,0.05,4,0.10810810810810811,0.8408105622700999,0.07511288127313637,0.6347169387102579,0.8982637064284463,0.96,0.2774566473988439,0.05,2,svae,statlog-segment
32,8,3,relu,Dense,128,32,0.05,5,0.15706806282722513,0.8356761254160097,0.07511288127313637,0.6347169387102579,0.8982637064284463,0.96,0.2774566473988439,0.05,2,svae,statlog-segment
32,8,3,relu,Dense,128,32,0.05,1,0.11764705882352941,0.7600280259239796,0.062428615445507984,0.7173350006153979,0.6934664564722368,1.0,0.10982658959537572,0.01,2,svae,statlog-segment
32,8,3,relu,Dense,128,32,0.05,2,0.16494845360824742,0.7492117708880714,0.062428615445507984,0.7173350006153979,0.6934664564722368,1.0,0.10982658959537572,0.01,2,svae,statlog-segment
32,8,3,relu,Dense,128,32,0.05,3,0.34545454545454546,0.789280084077772,0.062428615445507984,0.7173350006153979,0.6934664564722368,1.0,0.10982658959537572,0.01,2,svae,statlog-segment
32,8,3,relu,Dense,128,32,0.05,4,0.29523809523809524,0.8044972849886144,0.062428615445507984,0.7173350006153979,0.6934664564722368,1.0,0.10982658959537572,0.01,2,svae,statlog-segment
32,8,3,relu,Dense,128,32,0.05,5,0.3333333333333333,0.8119307234191626,0.062428615445507984,0.7173350006153979,0.6934664564722368,1.0,0.10982658959537572,0.01,2,svae,statlog-segment
32,8,3,relu,Dense,128,32,0.05,1,0.04519774011299435,0.5099623401646523,0.04759065144213405,0.6458786656233914,0.5895953757225434,1.0,0.023121387283236993,0.005,2,svae,statlog-segment
32,8,3,relu,Dense,128,32,0.05,2,0.2857142857142857,0.7030456297074794,0.04759065144213405,0.6458786656233914,0.5895953757225434,1.0,0.023121387283236993,0.005,2,svae,statlog-segment
32,8,3,relu,Dense,128,32,0.05,3,0.3269230769230769,0.7167411105272377,0.04759065144213405,0.6458786656233914,0.5895953757225434,1.0,0.023121387283236993,0.005,2,svae,statlog-segment
32,8,3,relu,Dense,128,32,0.05,4,0.33653846153846156,0.7460588544403572,0.04759065144213405,0.6458786656233914,0.5895953757225434,1.0,0.023121387283236993,0.005,2,svae,statlog-segment
32,8,3,relu,Dense,128,32,0.05,5,0.3568075117370892,0.7487300753196707,0.04759065144213405,0.6458786656233914,0.5895953757225434,1.0,0.023121387283236993,0.005,2,svae,statlog-segment
32,8,3,relu,Dense,32,16,0.05,1,0.022598870056497175,0.6467748292170258,0.06658335632866202,0.3706401768952528,0.8737300753196707,1.0,0.24855491329479767,0.05,3,svae,statlog-segment
32,8,3,relu,Dense,32,16,0.05,2,0.06593406593406594,0.8083508495358206,0.06658335632866202,0.3706401768952528,0.8737300753196707,1.0,0.24855491329479767,0.05,3,svae,statlog-segment
32,8,3,relu,Dense,32,16,0.05,3,0.07608695652173914,0.7426869854615519,0.06658335632866202,0.3706401768952528,0.8737300753196707,1.0,0.24855491329479767,0.05,3,svae,statlog-segment
32,8,3,relu,Dense,32,16,0.05,4,0.09574468085106383,0.7247109826589595,0.06658335632866202,0.3706401768952528,0.8737300753196707,1.0,0.24855491329479767,0.05,3,svae,statlog-segment
32,8,3,relu,Dense,32,16,0.05,5,0.1941747572815534,0.7653485724294973,0.06658335632866202,0.3706401768952528,0.8737300753196707,1.0,0.24855491329479767,0.05,3,svae,statlog-segment
32,8,3,relu,Dense,32,16,0.05,1,0.08465608465608465,0.6863286039586618,0.05851974768966716,0.43148774784290456,0.5988132772814854,0.7692307692307693,0.057803468208092484,0.01,3,svae,statlog-segment
32,8,3,relu,Dense,32,16,0.05,2,0.06486486486486487,0.66933788754598,0.05851974768966716,0.43148774784290456,0.5988132772814854,0.7692307692307693,0.057803468208092484,0.01,3,svae,statlog-segment
32,8,3,relu,Dense,32,16,0.05,3,0.1890547263681592,0.6956778770362586,0.05851974768966716,0.43148774784290456,0.5988132772814854,0.7692307692307693,0.057803468208092484,0.01,3,svae,statlog-segment
32,8,3,relu,Dense,32,16,0.05,4,0.41350210970464135,0.7441977579260816,0.05851974768966716,0.43148774784290456,0.5988132772814854,0.7692307692307693,0.057803468208092484,0.01,3,svae,statlog-segment
32,8,3,relu,Dense,32,16,0.05,5,0.484375,0.7924548957785952,0.05851974768966716,0.43148774784290456,0.5988132772814854,0.7692307692307693,0.057803468208092484,0.01,3,svae,statlog-segment
32,8,3,relu,Dense,32,16,0.05,1,0.2926829268292683,0.7675599929935191,0.05187598740328909,0.4129990071771303,0.6586748992818356,1.0,0.08670520231213873,0.005,3,svae,statlog-segment
32,8,3,relu,Dense,32,16,0.05,2,0.3018867924528302,0.7760553511998598,0.05187598740328909,0.4129990071771303,0.6586748992818356,1.0,0.08670520231213873,0.005,3,svae,statlog-segment
32,8,3,relu,Dense,32,16,0.05,3,0.39473684210526316,0.7370927482921703,0.05187598740328909,0.4129990071771303,0.6586748992818356,1.0,0.08670520231213873,0.005,3,svae,statlog-segment
32,8,3,relu,Dense,32,16,0.05,4,0.5900383141762452,0.7242840252233316,0.05187598740328909,0.4129990071771303,0.6586748992818356,1.0,0.08670520231213873,0.005,3,svae,statlog-segment
32,8,3,relu,Dense,32,16,0.05,5,0.6015037593984962,0.744438605710282,0.05187598740328909,0.4129990071771303,0.6586748992818356,1.0,0.08670520231213873,0.005,3,svae,statlog-segment
32,8,3,relu,Dense,128,16,0.05,1,0.11956521739130435,0.7774019092660711,0.07095361479073337,0.3572915040244116,0.886297950604309,1.0,0.24277456647398843,0.05,3,svae,statlog-segment
32,8,3,relu,Dense,128,16,0.05,2,0.14814814814814814,0.7841784901033457,0.07095361479073337,0.3572915040244116,0.886297950604309,1.0,0.24277456647398843,0.05,3,svae,statlog-segment
32,8,3,relu,Dense,128,16,0.05,3,0.29411764705882354,0.8045410754948327,0.07095361479073337,0.3572915040244116,0.886297950604309,1.0,0.24277456647398843,0.05,3,svae,statlog-segment
32,8,3,relu,Dense,128,16,0.05,4,0.3813953488372093,0.8292827115081451,0.07095361479073337,0.3572915040244116,0.886297950604309,1.0,0.24277456647398843,0.05,3,svae,statlog-segment
32,8,3,relu,Dense,128,16,0.05,5,0.35348837209302325,0.8712778069714486,0.07095361479073337,0.3572915040244116,0.886297950604309,1.0,0.24277456647398843,0.05,3,svae,statlog-segment
32,8,3,relu,Dense,128,16,0.05,1,0.0335195530726257,0.6112607286740235,0.0629128222778797,0.4350545112739367,0.6285470310036784,1.0,0.06358381502890173,0.01,3,svae,statlog-segment
32,8,3,relu,Dense,128,16,0.05,2,0.14814814814814814,0.6902478542651953,0.0629128222778797,0.4350545112739367,0.6285470310036784,1.0,0.06358381502890173,0.01,3,svae,statlog-segment
32,8,3,relu,Dense,128,16,0.05,3,0.15873015873015872,0.7328122263093362,0.0629128222778797,0.4350545112739367,0.6285470310036784,1.0,0.06358381502890173,0.01,3,svae,statlog-segment
32,8,3,relu,Dense,128,16,0.05,4,0.23,0.7570174286214748,0.0629128222778797,0.4350545112739367,0.6285470310036784,1.0,0.06358381502890173,0.01,3,svae,statlog-segment
32,8,3,relu,Dense,128,16,0.05,5,0.2926829268292683,0.7952465405500088,0.0629128222778797,0.4350545112739367,0.6285470310036784,1.0,0.06358381502890173,0.01,3,svae,statlog-segment
32,8,3,relu,Dense,128,16,0.05,1,0.11956521739130435,0.6961376773515502,0.06291785714953313,0.4596393170824475,0.5776624627780697,1.0,0.03468208092485549,0.005,3,svae,statlog-segment
32,8,3,relu,Dense,128,16,0.05,2,0.1092896174863388,0.7184927307759678,0.06291785714953313,0.4596393170824475,0.5776624627780697,1.0,0.03468208092485549,0.005,3,svae,statlog-segment
32,8,3,relu,Dense,128,16,0.05,3,0.2153846153846154,0.837099316868103,0.06291785714953313,0.4596393170824475,0.5776624627780697,1.0,0.03468208092485549,0.005,3,svae,statlog-segment
32,8,3,relu,Dense,128,16,0.05,4,0.30917874396135264,0.7988702049395691,0.06291785714953313,0.4596393170824475,0.5776624627780697,1.0,0.03468208092485549,0.005,3,svae,statlog-segment
32,8,3,relu,Dense,128,16,0.05,5,0.3253588516746411,0.8125437905062182,0.06291785714953313,0.4596393170824475,0.5776624627780697,1.0,0.03468208092485549,0.005,3,svae,statlog-segment
32,8,3,relu,Dense,32,32,0.05,1,0.022857142857142857,0.6207523208968295,0.07160536440886243,0.34096529091429467,0.8402960238220354,1.0,0.2023121387283237,0.05,3,svae,statlog-segment
32,8,3,relu,Dense,32,32,0.05,2,0.09523809523809523,0.47328779120686637,0.07160536440886243,0.34096529091429467,0.8402960238220354,1.0,0.2023121387283237,0.05,3,svae,statlog-segment
32,8,3,relu,Dense,32,32,0.05,3,0.330188679245283,0.8001182343667893,0.07160536440886243,0.34096529091429467,0.8402960238220354,1.0,0.2023121387283237,0.05,3,svae,statlog-segment
32,8,3,relu,Dense,32,32,0.05,4,0.41841004184100417,0.7100192678227359,0.07160536440886243,0.34096529091429467,0.8402960238220354,1.0,0.2023121387283237,0.05,3,svae,statlog-segment
32,8,3,relu,Dense,32,32,0.05,5,0.453125,0.8213128393764233,0.07160536440886243,0.34096529091429467,0.8402960238220354,1.0,0.2023121387283237,0.05,3,svae,statlog-segment
32,8,3,relu,Dense,32,32,0.05,1,0.07777777777777778,0.6284375547381328,0.06271157886836191,0.40145027127614574,0.7008998949027851,1.0,0.08670520231213873,0.01,3,svae,statlog-segment
32,8,3,relu,Dense,32,32,0.05,2,0.15706806282722513,0.6834165352951481,0.06271157886836191,0.40145027127614574,0.7008998949027851,1.0,0.08670520231213873,0.01,3,svae,statlog-segment
32,8,3,relu,Dense,32,32,0.05,3,0.27722772277227725,0.6972981257663338,0.06271157886836191,0.40145027127614574,0.7008998949027851,1.0,0.08670520231213873,0.01,3,svae,statlog-segment
32,8,3,relu,Dense,32,32,0.05,4,0.3490566037735849,0.7200691889998247,0.06271157886836191,0.40145027127614574,0.7008998949027851,1.0,0.08670520231213873,0.01,3,svae,statlog-segment
32,8,3,relu,Dense,32,32,0.05,5,0.3926940639269406,0.7535689262567875,0.06271157886836191,0.40145027127614574,0.7008998949027851,1.0,0.08670520231213873,0.01,3,svae,statlog-segment
32,8,3,relu,Dense,32,32,0.05,1,0.10582010582010581,0.4464004203888597,0.049494681827807224,0.3752238101440581,0.5780346820809249,1.0,0.005780346820809248,0.005,3,svae,statlog-segment
32,8,3,relu,Dense,32,32,0.05,2,0.19704433497536947,0.47046330355578914,0.049494681827807224,0.3752238101440581,0.5780346820809249,1.0,0.005780346820809248,0.005,3,svae,statlog-segment
32,8,3,relu,Dense,32,32,0.05,3,0.33183856502242154,0.6447933088106498,0.049494681827807224,0.3752238101440581,0.5780346820809249,1.0,0.005780346820809248,0.005,3,svae,statlog-segment
32,8,3,relu,Dense,32,32,0.05,4,0.453781512605042,0.7893019793308811,0.049494681827807224,0.3752238101440581,0.5780346820809249,1.0,0.005780346820809248,0.005,3,svae,statlog-segment
32,8,3,relu,Dense,32,32,0.05,5,0.5590551181102362,0.8275091960063059,0.049494681827807224,0.3752238101440581,0.5780346820809249,1.0,0.005780346820809248,0.005,3,svae,statlog-segment
32,8,3,relu,Dense,128,32,0.05,1,0.04519774011299435,0.7744569977228937,0.08655828217135679,0.35566659387684,0.8509918549658434,0.972972972972973,0.20809248554913296,0.05,3,svae,statlog-segment
32,8,3,relu,Dense,128,32,0.05,2,0.0670391061452514,0.7531967069539325,0.08655828217135679,0.35566659387684,0.8509918549658434,0.972972972972973,0.20809248554913296,0.05,3,svae,statlog-segment
32,8,3,relu,Dense,128,32,0.05,3,0.04519774011299435,0.7679541075494832,0.08655828217135679,0.35566659387684,0.8509918549658434,0.972972972972973,0.20809248554913296,0.05,3,svae,statlog-segment
32,8,3,relu,Dense,128,32,0.05,4,0.12972972972972974,0.7899150464179366,0.08655828217135679,0.35566659387684,0.8509918549658434,0.972972972972973,0.20809248554913296,0.05,3,svae,statlog-segment
32,8,3,relu,Dense,128,32,0.05,5,0.1875,0.8322714135575409,0.08655828217135679,0.35566659387684,0.8509918549658434,0.972972972972973,0.20809248554913296,0.05,3,svae,statlog-segment
32,8,3,relu,Dense,128,32,0.05,1,0.0670391061452514,0.7392384830968646,0.05739878186291389,0.4122487826633352,0.7404536696444212,1.0,0.10404624277456648,0.01,3,svae,statlog-segment
32,8,3,relu,Dense,128,32,0.05,2,0.13978494623655913,0.7805876685934489,0.05739878186291389,0.4122487826633352,0.7404536696444212,1.0,0.10404624277456648,0.01,3,svae,statlog-segment
32,8,3,relu,Dense,128,32,0.05,3,0.2436548223350254,0.8262611665790857,0.05739878186291389,0.4122487826633352,0.7404536696444212,1.0,0.10404624277456648,0.01,3,svae,statlog-segment
32,8,3,relu,Dense,128,32,0.05,4,0.26,0.8697232440007008,0.05739878186291389,0.4122487826633352,0.7404536696444212,1.0,0.10404624277456648,0.01,3,svae,statlog-segment
32,8,3,relu,Dense,128,32,0.05,5,0.3523809523809524,0.8405916097390085,0.05739878186291389,0.4122487826633352,0.7404536696444212,1.0,0.10404624277456648,0.01,3,svae,statlog-segment
32,8,3,relu,Dense,128,32,0.05,1,0.056179775280898875,0.6549198633736205,0.060704503233512085,0.42578234082561284,0.6285032404974602,1.0,0.03468208092485549,0.005,3,svae,statlog-segment
32,8,3,relu,Dense,128,32,0.05,2,0.011494252873563218,0.6736512524084778,0.060704503233512085,0.42578234082561284,0.6285032404974602,1.0,0.03468208092485549,0.005,3,svae,statlog-segment
32,8,3,relu,Dense,128,32,0.05,3,0.07777777777777778,0.7619219653179191,0.060704503233512085,0.42578234082561284,0.6285032404974602,1.0,0.03468208092485549,0.005,3,svae,statlog-segment
32,8,3,relu,Dense,128,32,0.05,4,0.0989010989010989,0.7951699071641268,0.060704503233512085,0.42578234082561284,0.6285032404974602,1.0,0.03468208092485549,0.005,3,svae,statlog-segment
32,8,3,relu,Dense,128,32,0.05,5,0.1092896174863388,0.8192546855841654,0.060704503233512085,0.42578234082561284,0.6285032404974602,1.0,0.03468208092485549,0.005,3,svae,statlog-segment
32,8,3,relu,Dense,32,16,0.05,1,0.2436548223350254,0.8263487475915221,0.06726758336107408,0.34233289680366497,0.8621365387983884,1.0,0.15606936416184972,0.05,4,svae,statlog-segment
32,8,3,relu,Dense,32,16,0.05,2,0.18848167539267016,0.7949509546330356,0.06726758336107408,0.34233289680366497,0.8621365387983884,1.0,0.15606936416184972,0.05,4,svae,statlog-segment
32,8,3,relu,Dense,32,16,0.05,3,0.39631336405529954,0.800928358731827,0.06726758336107408,0.34233289680366497,0.8621365387983884,1.0,0.15606936416184972,0.05,4,svae,statlog-segment
32,8,3,relu,Dense,32,16,0.05,4,0.3627906976744186,0.7636188474338763,0.06726758336107408,0.34233289680366497,0.8621365387983884,1.0,0.15606936416184972,0.05,4,svae,statlog-segment
32,8,3,relu,Dense,32,16,0.05,5,0.36018957345971564,0.7939656682431249,0.06726758336107408,0.34233289680366497,0.8621365387983884,1.0,0.15606936416184972,0.05,4,svae,statlog-segment
32,8,3,relu,Dense,32,16,0.05,1,0.38317757009345793,0.7684795936241023,0.05988737224171751,0.3922774838936152,0.723649062883167,1.0,0.08092485549132948,0.01,4,svae,statlog-segment
32,8,3,relu,Dense,32,16,0.05,2,0.3888888888888889,0.7473506743737957,0.05988737224171751,0.3922774838936152,0.723649062883167,1.0,0.08092485549132948,0.01,4,svae,statlog-segment
32,8,3,relu,Dense,32,16,0.05,3,0.4935064935064935,0.7435190050796987,0.05988737224171751,0.3922774838936152,0.723649062883167,1.0,0.08092485549132948,0.01,4,svae,statlog-segment
