hidden,latent,layers,nonlinearity,layertype,memorysize,k,β,anomaliesSeen,f1,auc,rsTrn,rsTst,knnauc,knnprec,knnrecall,ar,model,dataset
32,8,3,relu,Dense,128,32,0.05,5,0.0,0.17391304347826086,0.05666643713764571,0.12149893519454859,0.4565217391304348,NaN,0.0,0.05,svae,glass
32,8,3,relu,Dense,512,32,0.05,1,0.0,0.7391304347826086,0.05571310132980449,0.10948210441886061,1.0,1.0,1.0,0.05,svae,glass
32,8,3,relu,Dense,512,32,0.05,2,0.0,0.6956521739130435,0.05571310132980449,0.10948210441886061,1.0,1.0,1.0,0.05,svae,glass
32,8,3,relu,Dense,512,32,0.05,3,0.0,1.0,0.05571310132980449,0.10948210441886061,1.0,1.0,1.0,0.05,svae,glass
32,8,3,relu,Dense,512,32,0.05,4,1.0,1.0,0.05571310132980449,0.10948210441886061,1.0,1.0,1.0,0.05,svae,glass
32,8,3,relu,Dense,512,32,0.05,5,0.0,1.0,0.05571310132980449,0.10948210441886061,1.0,1.0,1.0,0.05,svae,glass
32,8,3,relu,Dense,32,16,0.05,1,0.0,0.6222222222222222,0.09682213887333081,0.14331403843390345,0.7444444444444444,NaN,0.0,0.05,svae,ionosphere
32,8,3,relu,Dense,32,16,0.05,2,0.0,0.7555555555555555,0.09682213887333081,0.14331403843390345,0.7444444444444444,NaN,0.0,0.05,svae,ionosphere
32,8,3,relu,Dense,32,16,0.05,3,0.6666666666666666,1.0,0.09682213887333081,0.14331403843390345,0.7444444444444444,NaN,0.0,0.05,svae,ionosphere
32,8,3,relu,Dense,32,16,0.05,4,0.8,1.0,0.09682213887333081,0.14331403843390345,0.7444444444444444,NaN,0.0,0.05,svae,ionosphere
32,8,3,relu,Dense,32,16,0.05,5,0.5,0.8333333333333334,0.09682213887333081,0.14331403843390345,0.7444444444444444,NaN,0.0,0.05,svae,ionosphere
32,8,3,relu,Dense,64,16,0.05,1,0.0,0.4444444444444444,0.11054394480648293,0.12974124595737024,0.7444444444444444,1.0,0.5,0.05,svae,ionosphere
32,8,3,relu,Dense,64,16,0.05,2,0.0,1.0,0.11054394480648293,0.12974124595737024,0.7444444444444444,1.0,0.5,0.05,svae,ionosphere
32,8,3,relu,Dense,64,16,0.05,3,0.0,0.9777777777777779,0.11054394480648293,0.12974124595737024,0.7444444444444444,1.0,0.5,0.05,svae,ionosphere
32,8,3,relu,Dense,64,16,0.05,4,0.0,0.9333333333333333,0.11054394480648293,0.12974124595737024,0.7444444444444444,1.0,0.5,0.05,svae,ionosphere
32,8,3,relu,Dense,64,16,0.05,5,0.0,0.9222222222222223,0.11054394480648293,0.12974124595737024,0.7444444444444444,1.0,0.5,0.05,svae,ionosphere
32,8,3,relu,Dense,128,16,0.05,1,0.0,0.4666666666666667,0.11517761275359951,0.14189847476928413,0.75,NaN,0.0,0.05,svae,ionosphere
32,8,3,relu,Dense,128,16,0.05,2,0.0,0.4222222222222222,0.11517761275359951,0.14189847476928413,0.75,NaN,0.0,0.05,svae,ionosphere
32,8,3,relu,Dense,128,16,0.05,3,0.0,0.3666666666666667,0.11517761275359951,0.14189847476928413,0.75,NaN,0.0,0.05,svae,ionosphere
32,8,3,relu,Dense,128,16,0.05,4,0.0,0.3666666666666667,0.11517761275359951,0.14189847476928413,0.75,NaN,0.0,0.05,svae,ionosphere
32,8,3,relu,Dense,128,16,0.05,5,0.0,0.911111111111111,0.11517761275359951,0.14189847476928413,0.75,NaN,0.0,0.05,svae,ionosphere
32,8,3,relu,Dense,512,16,0.05,1,1.0,0.9888888888888888,0.11609241942848363,0.1122061834812084,1.0,1.0,0.5,0.05,svae,ionosphere
32,8,3,relu,Dense,512,16,0.05,2,1.0,1.0,0.11609241942848363,0.1122061834812084,1.0,1.0,0.5,0.05,svae,ionosphere
32,8,3,relu,Dense,512,16,0.05,3,1.0,1.0,0.11609241942848363,0.1122061834812084,1.0,1.0,0.5,0.05,svae,ionosphere
32,8,3,relu,Dense,512,16,0.05,4,0.5,1.0,0.11609241942848363,0.1122061834812084,1.0,1.0,0.5,0.05,svae,ionosphere
32,8,3,relu,Dense,512,16,0.05,5,0.8,0.9777777777777777,0.11609241942848363,0.1122061834812084,1.0,1.0,0.5,0.05,svae,ionosphere
32,8,3,relu,Dense,32,32,0.05,1,1.0,1.0,0.10669040078730814,0.10372416658448518,0.9777777777777777,1.0,0.5,0.05,svae,ionosphere
32,8,3,relu,Dense,32,32,0.05,2,0.0,1.0,0.10669040078730814,0.10372416658448518,0.9777777777777777,1.0,0.5,0.05,svae,ionosphere
32,8,3,relu,Dense,32,32,0.05,3,0.6666666666666666,0.9555555555555556,0.10669040078730814,0.10372416658448518,0.9777777777777777,1.0,0.5,0.05,svae,ionosphere
32,8,3,relu,Dense,32,32,0.05,4,1.0,1.0,0.10669040078730814,0.10372416658448518,0.9777777777777777,1.0,0.5,0.05,svae,ionosphere
32,8,3,relu,Dense,32,32,0.05,5,1.0,0.9777777777777777,0.10669040078730814,0.10372416658448518,0.9777777777777777,1.0,0.5,0.05,svae,ionosphere
32,8,3,relu,Dense,64,32,0.05,1,0.0,0.7,0.11119067454259277,0.13280979627783063,1.0,NaN,0.0,0.05,svae,ionosphere
32,8,3,relu,Dense,64,32,0.05,2,0.0,1.0,0.11119067454259277,0.13280979627783063,1.0,NaN,0.0,0.05,svae,ionosphere
32,8,3,relu,Dense,64,32,0.05,3,0.0,1.0,0.11119067454259277,0.13280979627783063,1.0,NaN,0.0,0.05,svae,ionosphere
32,8,3,relu,Dense,64,32,0.05,4,0.0,1.0,0.11119067454259277,0.13280979627783063,1.0,NaN,0.0,0.05,svae,ionosphere
32,8,3,relu,Dense,64,32,0.05,5,0.0,1.0,0.11119067454259277,0.13280979627783063,1.0,NaN,0.0,0.05,svae,ionosphere
32,8,3,relu,Dense,128,32,0.05,1,0.6666666666666666,1.0,0.10491425258436428,0.1381851786044034,1.0,1.0,1.0,0.05,svae,ionosphere
32,8,3,relu,Dense,128,32,0.05,2,0.0,1.0,0.10491425258436428,0.1381851786044034,1.0,1.0,1.0,0.05,svae,ionosphere
32,8,3,relu,Dense,128,32,0.05,3,0.6666666666666666,1.0,0.10491425258436428,0.1381851786044034,1.0,1.0,1.0,0.05,svae,ionosphere
32,8,3,relu,Dense,128,32,0.05,4,0.5,0.9888888888888889,0.10491425258436428,0.1381851786044034,1.0,1.0,1.0,0.05,svae,ionosphere
32,8,3,relu,Dense,128,32,0.05,5,0.5,0.9888888888888889,0.10491425258436428,0.1381851786044034,1.0,1.0,1.0,0.05,svae,ionosphere
32,8,3,relu,Dense,512,32,0.05,1,0.0,0.9888888888888889,0.11515703270852011,0.12678273011688618,1.0,1.0,0.5,0.05,svae,ionosphere
32,8,3,relu,Dense,512,32,0.05,2,0.0,1.0,0.11515703270852011,0.12678273011688618,1.0,1.0,0.5,0.05,svae,ionosphere
32,8,3,relu,Dense,512,32,0.05,3,0.0,1.0,0.11515703270852011,0.12678273011688618,1.0,1.0,0.5,0.05,svae,ionosphere
32,8,3,relu,Dense,512,32,0.05,4,0.6666666666666666,0.9888888888888888,0.11515703270852011,0.12678273011688618,1.0,1.0,0.5,0.05,svae,ionosphere
32,8,3,relu,Dense,512,32,0.05,5,0.6666666666666666,1.0,0.11515703270852011,0.12678273011688618,1.0,1.0,0.5,0.05,svae,ionosphere
32,8,3,relu,Dense,32,16,0.05,1,0.12698412698412698,0.7614647337429595,0.33020837199989955,0.34125429765105,0.9392121095750127,0.6666666666666666,0.21428571428571427,0.05,svae,musk-2
32,8,3,relu,Dense,32,16,0.05,2,0.09090909090909091,0.703437019969278,0.33020837199989955,0.34125429765105,0.9392121095750127,0.6666666666666666,0.21428571428571427,0.05,svae,musk-2
32,8,3,relu,Dense,32,16,0.05,3,0.05825242718446602,0.7296066948284691,0.33020837199989955,0.34125429765105,0.9392121095750127,0.6666666666666666,0.21428571428571427,0.05,svae,musk-2
32,8,3,relu,Dense,32,16,0.05,4,0.11594202898550725,0.7779057859703021,0.33020837199989955,0.34125429765105,0.9392121095750127,0.6666666666666666,0.21428571428571427,0.05,svae,musk-2
32,8,3,relu,Dense,32,16,0.05,5,0.12556053811659193,0.7862903225806451,0.33020837199989955,0.34125429765105,0.9392121095750127,0.6666666666666666,0.21428571428571427,0.05,svae,musk-2
32,8,3,relu,Dense,64,16,0.05,1,0.06896551724137931,0.7237743215565796,0.3617655307355175,0.3697037202501982,0.8901849718381977,0.8461538461538461,0.19642857142857142,0.05,svae,musk-2
32,8,3,relu,Dense,64,16,0.05,2,0.1,0.749407962109575,0.3617655307355175,0.3697037202501982,0.8901849718381977,0.8461538461538461,0.19642857142857142,0.05,svae,musk-2
32,8,3,relu,Dense,64,16,0.05,3,0.20224719101123595,0.7740655401945725,0.3617655307355175,0.3697037202501982,0.8901849718381977,0.8461538461538461,0.19642857142857142,0.05,svae,musk-2
32,8,3,relu,Dense,64,16,0.05,4,0.18947368421052632,0.7477438556067588,0.3617655307355175,0.3697037202501982,0.8901849718381977,0.8461538461538461,0.19642857142857142,0.05,svae,musk-2
32,8,3,relu,Dense,64,16,0.05,5,0.19801980198019803,0.7312948028673836,0.3617655307355175,0.3697037202501982,0.8901849718381977,0.8461538461538461,0.19642857142857142,0.05,svae,musk-2
32,8,3,relu,Dense,128,16,0.05,1,0.12698412698412698,0.6872039810547875,0.3463991684842551,0.35518400687376545,0.9152345750128009,0.6666666666666666,0.17857142857142858,0.05,svae,musk-2
32,8,3,relu,Dense,128,16,0.05,2,0.21212121212121213,0.7664250512032771,0.3463991684842551,0.35518400687376545,0.9152345750128009,0.6666666666666666,0.17857142857142858,0.05,svae,musk-2
32,8,3,relu,Dense,128,16,0.05,3,0.2571428571428571,0.8013712877624167,0.3463991684842551,0.35518400687376545,0.9152345750128009,0.6666666666666666,0.17857142857142858,0.05,svae,musk-2
32,8,3,relu,Dense,128,16,0.05,4,0.2972972972972973,0.8375096006144392,0.3463991684842551,0.35518400687376545,0.9152345750128009,0.6666666666666666,0.17857142857142858,0.05,svae,musk-2
32,8,3,relu,Dense,128,16,0.05,5,0.38461538461538464,0.8315892217101893,0.3463991684842551,0.35518400687376545,0.9152345750128009,0.6666666666666666,0.17857142857142858,0.05,svae,musk-2
32,8,3,relu,Dense,512,16,0.05,1,0.09523809523809523,0.5761808755760369,0.35061767657397946,0.3573584126616927,0.9048099078341013,0.8333333333333334,0.17857142857142858,0.05,svae,musk-2
32,8,3,relu,Dense,512,16,0.05,2,0.0625,0.6650665642601126,0.35061767657397946,0.3573584126616927,0.9048099078341013,0.8333333333333334,0.17857142857142858,0.05,svae,musk-2
32,8,3,relu,Dense,512,16,0.05,3,0.0625,0.6761312724014337,0.35061767657397946,0.3573584126616927,0.9048099078341013,0.8333333333333334,0.17857142857142858,0.05,svae,musk-2
32,8,3,relu,Dense,512,16,0.05,4,0.14492753623188406,0.668010752688172,0.35061767657397946,0.3573584126616927,0.9048099078341013,0.8333333333333334,0.17857142857142858,0.05,svae,musk-2
32,8,3,relu,Dense,512,16,0.05,5,0.14084507042253522,0.6824356758832566,0.35061767657397946,0.3573584126616927,0.9048099078341013,0.8333333333333334,0.17857142857142858,0.05,svae,musk-2
32,8,3,relu,Dense,32,32,0.05,1,0.024096385542168676,0.2745935739887353,0.331598475091229,0.34015430221158705,0.9501088069636456,0.7142857142857143,0.17857142857142858,0.05,svae,musk-2
32,8,3,relu,Dense,32,32,0.05,2,0.0,0.7230542754736303,0.331598475091229,0.34015430221158705,0.9501088069636456,0.7142857142857143,0.17857142857142858,0.05,svae,musk-2
32,8,3,relu,Dense,32,32,0.05,3,0.109375,0.8539586533538146,0.331598475091229,0.34015430221158705,0.9501088069636456,0.7142857142857143,0.17857142857142858,0.05,svae,musk-2
32,8,3,relu,Dense,32,32,0.05,4,0.13253012048192772,0.8214765745007682,0.331598475091229,0.34015430221158705,0.9501088069636456,0.7142857142857143,0.17857142857142858,0.05,svae,musk-2
32,8,3,relu,Dense,32,32,0.05,5,0.11981566820276497,0.8416218637992833,0.331598475091229,0.34015430221158705,0.9501088069636456,0.7142857142857143,0.17857142857142858,0.05,svae,musk-2
32,8,3,relu,Dense,64,32,0.05,1,0.0,0.5362423195084486,0.3736979001949531,0.3784208567966154,0.9224590373783923,0.7692307692307693,0.17857142857142858,0.05,svae,musk-2
32,8,3,relu,Dense,64,32,0.05,2,0.028368794326241134,0.35827892985151044,0.3736979001949531,0.3784208567966154,0.9224590373783923,0.7692307692307693,0.17857142857142858,0.05,svae,musk-2
32,8,3,relu,Dense,64,32,0.05,3,0.013157894736842105,0.7617047491039427,0.3736979001949531,0.3784208567966154,0.9224590373783923,0.7692307692307693,0.17857142857142858,0.05,svae,musk-2
32,8,3,relu,Dense,64,32,0.05,4,0.05228758169934641,0.7114695340501792,0.3736979001949531,0.3784208567966154,0.9224590373783923,0.7692307692307693,0.17857142857142858,0.05,svae,musk-2
32,8,3,relu,Dense,64,32,0.05,5,0.14285714285714285,0.7928827444956478,0.3736979001949531,0.3784208567966154,0.9224590373783923,0.7692307692307693,0.17857142857142858,0.05,svae,musk-2
32,8,3,relu,Dense,128,32,0.05,1,0.08955223880597014,0.7944908474142345,0.3384249915836577,0.3468614592199438,0.9523409498207885,0.5,0.125,0.05,svae,musk-2
32,8,3,relu,Dense,128,32,0.05,2,0.075,0.6737071172555044,0.3384249915836577,0.3468614592199438,0.9523409498207885,0.5,0.125,0.05,svae,musk-2
32,8,3,relu,Dense,128,32,0.05,3,0.09195402298850575,0.8342933947772657,0.3384249915836577,0.3468614592199438,0.9523409498207885,0.5,0.125,0.05,svae,musk-2
32,8,3,relu,Dense,128,32,0.05,4,0.1276595744680851,0.7670090885816692,0.3384249915836577,0.3468614592199438,0.9523409498207885,0.5,0.125,0.05,svae,musk-2
32,8,3,relu,Dense,128,32,0.05,5,0.12631578947368421,0.8389656938044034,0.3384249915836577,0.3468614592199438,0.9523409498207885,0.5,0.125,0.05,svae,musk-2
32,8,3,relu,Dense,512,32,0.05,1,0.0,0.5664682539682541,0.34985275675763156,0.35631797640262736,0.942476318484383,0.8666666666666667,0.23214285714285715,0.05,svae,musk-2
32,8,3,relu,Dense,512,32,0.05,2,0.0,0.7506240399385561,0.34985275675763156,0.35631797640262736,0.942476318484383,0.8666666666666667,0.23214285714285715,0.05,svae,musk-2
32,8,3,relu,Dense,512,32,0.05,3,0.03125,0.8197964669738863,0.34985275675763156,0.35631797640262736,0.942476318484383,0.8666666666666667,0.23214285714285715,0.05,svae,musk-2
32,8,3,relu,Dense,512,32,0.05,4,0.057971014492753624,0.809475806451613,0.34985275675763156,0.35631797640262736,0.942476318484383,0.8666666666666667,0.23214285714285715,0.05,svae,musk-2
32,8,3,relu,Dense,512,32,0.05,5,0.18421052631578946,0.7927867383512545,0.34985275675763156,0.35631797640262736,0.942476318484383,0.8666666666666667,0.23214285714285715,0.05,svae,musk-2
32,8,3,relu,Dense,32,16,0.05,1,0.02127659574468085,0.35300101729399797,0.10888157518137612,0.12537655392573901,0.9763946270268025,0.8181818181818182,0.1836734693877551,0.05,svae,page-blocks
32,8,3,relu,Dense,32,16,0.05,2,0.0851063829787234,0.7997487906658086,0.10888157518137612,0.12537655392573901,0.9763946270268025,0.8181818181818182,0.1836734693877551,0.05,svae,page-blocks
32,8,3,relu,Dense,32,16,0.05,3,0.08333333333333333,0.770735150621795,0.10888157518137612,0.12537655392573901,0.9763946270268025,0.8181818181818182,0.1836734693877551,0.05,svae,page-blocks
32,8,3,relu,Dense,32,16,0.05,4,0.06349206349206349,0.7635933315340379,0.10888157518137612,0.12537655392573901,0.9763946270268025,0.8181818181818182,0.1836734693877551,0.05,svae,page-blocks
32,8,3,relu,Dense,32,16,0.05,5,0.14814814814814814,0.7575310897502439,0.10888157518137612,0.12537655392573901,0.9763946270268025,0.8181818181818182,0.1836734693877551,0.05,svae,page-blocks
32,8,3,relu,Dense,64,16,0.05,1,0.0,0.7966657670189133,0.11478077036809232,0.12939752723585993,0.9879170386364108,0.7058823529411765,0.24489795918367346,0.05,svae,page-blocks
32,8,3,relu,Dense,64,16,0.05,2,0.07407407407407407,0.8907862229327133,0.11478077036809232,0.12939752723585993,0.9879170386364108,0.7058823529411765,0.24489795918367346,0.05,svae,page-blocks
32,8,3,relu,Dense,64,16,0.05,3,0.14814814814814814,0.9175991861648016,0.11478077036809232,0.12939752723585993,0.9879170386364108,0.7058823529411765,0.24489795918367346,0.05,svae,page-blocks
32,8,3,relu,Dense,64,16,0.05,4,0.2903225806451613,0.8905267091577221,0.11478077036809232,0.12939752723585993,0.9879170386364108,0.7058823529411765,0.24489795918367346,0.05,svae,page-blocks
32,8,3,relu,Dense,64,16,0.05,5,0.2857142857142857,0.8955716569435506,0.11478077036809232,0.12939752723585993,0.9879170386364108,0.7058823529411765,0.24489795918367346,0.05,svae,page-blocks
32,8,3,relu,Dense,128,16,0.05,1,0.0,0.6687773787032616,0.11909266783103967,0.13062689885177242,0.955176780783524,0.7692307692307693,0.20408163265306123,0.05,svae,page-blocks
32,8,3,relu,Dense,128,16,0.05,2,0.0784313725490196,0.813939003882326,0.11909266783103967,0.13062689885177242,0.955176780783524,0.7692307692307693,0.20408163265306123,0.05,svae,page-blocks
32,8,3,relu,Dense,128,16,0.05,3,0.18181818181818182,0.8710320343803848,0.11909266783103967,0.13062689885177242,0.955176780783524,0.7692307692307693,0.20408163265306123,0.05,svae,page-blocks
32,8,3,relu,Dense,128,16,0.05,4,0.1694915254237288,0.8526999813150082,0.11909266783103967,0.13062689885177242,0.955176780783524,0.7692307692307693,0.20408163265306123,0.05,svae,page-blocks
32,8,3,relu,Dense,128,16,0.05,5,0.3125,0.9346232898042227,0.11909266783103967,0.13062689885177242,0.955176780783524,0.7692307692307693,0.20408163265306123,0.05,svae,page-blocks
32,8,3,relu,Dense,512,16,0.05,1,0.04,0.6122448979591837,0.08708480523634153,0.09520504106152561,0.9993564058380219,0.5333333333333333,0.16326530612244897,0.05,svae,page-blocks
32,8,3,relu,Dense,512,16,0.05,2,0.18518518518518517,0.869765607158428,0.08708480523634153,0.09520504106152561,0.9993564058380219,0.5333333333333333,0.16326530612244897,0.05,svae,page-blocks
32,8,3,relu,Dense,512,16,0.05,3,0.10714285714285714,0.8508937654410696,0.08708480523634153,0.09520504106152561,0.9993564058380219,0.5333333333333333,0.16326530612244897,0.05,svae,page-blocks
32,8,3,relu,Dense,512,16,0.05,4,0.06779661016949153,0.8616480162767038,0.08708480523634153,0.09520504106152561,0.9993564058380219,0.5333333333333333,0.16326530612244897,0.05,svae,page-blocks
32,8,3,relu,Dense,512,16,0.05,5,0.23728813559322035,0.8820977017460087,0.08708480523634153,0.09520504106152561,0.9993564058380219,0.5333333333333333,0.16326530612244897,0.05,svae,page-blocks
32,8,3,relu,Dense,32,32,0.05,1,0.0,0.5385637469636888,0.10283420898373313,0.11643965523458201,0.9978927481470716,0.7222222222222222,0.2653061224489796,0.05,svae,page-blocks
32,8,3,relu,Dense,32,32,0.05,2,0.0625,0.6500301035978989,0.10283420898373313,0.11643965523458201,0.9978927481470716,0.7222222222222222,0.2653061224489796,0.05,svae,page-blocks
32,8,3,relu,Dense,32,32,0.05,3,0.08823529411764706,0.685822243444682,0.10283420898373313,0.11643965523458201,0.9978927481470716,0.7222222222222222,0.2653061224489796,0.05,svae,page-blocks
32,8,3,relu,Dense,32,32,0.05,4,0.15789473684210525,0.8875163493678244,0.10283420898373313,0.11643965523458201,0.9978927481470716,0.7222222222222222,0.2653061224489796,0.05,svae,page-blocks
32,8,3,relu,Dense,32,32,0.05,5,0.5,0.885730894595885,0.10283420898373313,0.11643965523458201,0.9978927481470716,0.7222222222222222,0.2653061224489796,0.05,svae,page-blocks
32,8,3,relu,Dense,64,32,0.05,1,0.10344827586206896,0.8227832333340254,0.10841035827204745,0.12061652593104166,0.9656507567421679,0.6666666666666666,0.20408163265306123,0.05,svae,page-blocks
32,8,3,relu,Dense,64,32,0.05,2,0.2222222222222222,0.7912886416010962,0.10841035827204745,0.12061652593104166,0.9656507567421679,0.6666666666666666,0.20408163265306123,0.05,svae,page-blocks
32,8,3,relu,Dense,64,32,0.05,3,0.15384615384615385,0.8117383270704008,0.10841035827204745,0.12061652593104166,0.9656507567421679,0.6666666666666666,0.20408163265306123,0.05,svae,page-blocks
32,8,3,relu,Dense,64,32,0.05,4,0.3333333333333333,0.8800527331990782,0.10841035827204745,0.12061652593104166,0.9656507567421679,0.6666666666666666,0.20408163265306123,0.05,svae,page-blocks
32,8,3,relu,Dense,64,32,0.05,5,0.32,0.884526750679926,0.10841035827204745,0.12061652593104166,0.9656507567421679,0.6666666666666666,0.20408163265306123,0.05,svae,page-blocks
32,8,3,relu,Dense,128,32,0.05,1,0.10344827586206896,0.8069632736105633,0.11101126099667155,0.12936753172058688,0.9876367637594203,0.6875,0.22448979591836735,0.05,svae,page-blocks
32,8,3,relu,Dense,128,32,0.05,2,0.273972602739726,0.7994477546868188,0.11101126099667155,0.12936753172058688,0.9876367637594203,0.6875,0.22448979591836735,0.05,svae,page-blocks
32,8,3,relu,Dense,128,32,0.05,3,0.1791044776119403,0.8854194780658958,0.11101126099667155,0.12936753172058688,0.9876367637594203,0.6875,0.22448979591836735,0.05,svae,page-blocks
32,8,3,relu,Dense,128,32,0.05,4,0.18461538461538463,0.8880768991218055,0.11101126099667155,0.12936753172058688,0.9876367637594203,0.6875,0.22448979591836735,0.05,svae,page-blocks
32,8,3,relu,Dense,128,32,0.05,5,0.23529411764705882,0.871322689808375,0.11101126099667155,0.12936753172058688,0.9876367637594203,0.6875,0.22448979591836735,0.05,svae,page-blocks
32,8,3,relu,Dense,512,32,0.05,1,0.0784313725490196,0.7032096663690909,0.09210460566283347,0.10458314120364089,0.9666161479851352,0.8125,0.2653061224489796,0.05,svae,page-blocks
32,8,3,relu,Dense,512,32,0.05,2,0.1509433962264151,0.7843648140843316,0.09210460566283347,0.10458314120364089,0.9666161479851352,0.8125,0.2653061224489796,0.05,svae,page-blocks
32,8,3,relu,Dense,512,32,0.05,3,0.11538461538461539,0.8001017293997965,0.09210460566283347,0.10458314120364089,0.9666161479851352,0.8125,0.2653061224489796,0.05,svae,page-blocks
32,8,3,relu,Dense,512,32,0.05,4,0.24561403508771928,0.8408038698694128,0.09210460566283347,0.10458314120364089,0.9666161479851352,0.8125,0.2653061224489796,0.05,svae,page-blocks
32,8,3,relu,Dense,512,32,0.05,5,0.21818181818181817,0.9918408869142774,0.09210460566283347,0.10458314120364089,0.9666161479851352,0.8125,0.2653061224489796,0.05,svae,page-blocks
32,8,3,relu,Dense,32,16,0.05,1,0.06779661016949153,0.5636691828027568,0.09288069637655441,0.09623850538174963,0.9241138825073844,0.6666666666666666,0.10909090909090909,0.05,svae,pendigits
32,8,3,relu,Dense,32,16,0.05,2,0.06349206349206349,0.6925418444371512,0.09288069637655441,0.09623850538174963,0.9241138825073844,0.6666666666666666,0.10909090909090909,0.05,svae,pendigits
32,8,3,relu,Dense,32,16,0.05,3,0.16901408450704225,0.7513291762389235,0.09288069637655441,0.09623850538174963,0.9241138825073844,0.6666666666666666,0.10909090909090909,0.05,svae,pendigits
32,8,3,relu,Dense,32,16,0.05,4,0.1388888888888889,0.7199704627502461,0.09288069637655441,0.09623850538174963,0.9241138825073844,0.6666666666666666,0.10909090909090909,0.05,svae,pendigits
32,8,3,relu,Dense,32,16,0.05,5,0.2891566265060241,0.6607154578273713,0.09288069637655441,0.09623850538174963,0.9241138825073844,0.6666666666666666,0.10909090909090909,0.05,svae,pendigits
32,8,3,relu,Dense,64,16,0.05,1,0.06349206349206349,0.529504430587463,0.11349676884101714,0.11721921501829836,0.9507876599934362,0.7857142857142857,0.2,0.05,svae,pendigits
32,8,3,relu,Dense,64,16,0.05,2,0.11428571428571428,0.6904988513291763,0.11349676884101714,0.11721921501829836,0.9507876599934362,0.7857142857142857,0.2,0.05,svae,pendigits
32,8,3,relu,Dense,64,16,0.05,3,0.3684210526315789,0.7735559566787003,0.11349676884101714,0.11721921501829836,0.9507876599934362,0.7857142857142857,0.2,0.05,svae,pendigits
32,8,3,relu,Dense,64,16,0.05,4,0.26666666666666666,0.7543403347554971,0.11349676884101714,0.11721921501829836,0.9507876599934362,0.7857142857142857,0.2,0.05,svae,pendigits
32,8,3,relu,Dense,64,16,0.05,5,0.3058823529411765,0.7533311453889071,0.11349676884101714,0.11721921501829836,0.9507876599934362,0.7857142857142857,0.2,0.05,svae,pendigits
32,8,3,relu,Dense,128,16,0.05,1,0.0,0.6806613062028224,0.10660815789809336,0.1115927981324401,0.9494092550049228,0.65,0.23636363636363636,0.05,svae,pendigits
32,8,3,relu,Dense,128,16,0.05,2,0.03278688524590164,0.6875943551033804,0.10660815789809336,0.1115927981324401,0.9494092550049228,0.65,0.23636363636363636,0.05,svae,pendigits
32,8,3,relu,Dense,128,16,0.05,3,0.05714285714285714,0.7735641614702986,0.10660815789809336,0.1115927981324401,0.9494092550049228,0.65,0.23636363636363636,0.05,svae,pendigits
32,8,3,relu,Dense,128,16,0.05,4,0.08333333333333333,0.7623235969806368,0.10660815789809336,0.1115927981324401,0.9494092550049228,0.65,0.23636363636363636,0.05,svae,pendigits
32,8,3,relu,Dense,128,16,0.05,5,0.1794871794871795,0.8014440433212997,0.10660815789809336,0.1115927981324401,0.9494092550049228,0.65,0.23636363636363636,0.05,svae,pendigits
32,8,3,relu,Dense,512,16,0.05,1,0.0,0.5333360682638661,0.09905070243105814,0.10163375495419838,0.9718821791926484,1.0,0.2,0.05,svae,pendigits
32,8,3,relu,Dense,512,16,0.05,2,0.0,0.6095257630456186,0.09905070243105814,0.10163375495419838,0.9718821791926484,1.0,0.2,0.05,svae,pendigits
32,8,3,relu,Dense,512,16,0.05,3,0.034482758620689655,0.6389317361339021,0.09905070243105814,0.10163375495419838,0.9718821791926484,1.0,0.2,0.05,svae,pendigits
32,8,3,relu,Dense,512,16,0.05,4,0.1,0.6906547423695437,0.09905070243105814,0.10163375495419838,0.9718821791926484,1.0,0.2,0.05,svae,pendigits
32,8,3,relu,Dense,512,16,0.05,5,0.13559322033898305,0.7468657696094518,0.09905070243105814,0.10163375495419838,0.9718821791926484,1.0,0.2,0.05,svae,pendigits
32,8,3,relu,Dense,32,32,0.05,1,0.08,0.3784542172628815,0.10261834079688334,0.10594486218350217,0.8799146701673778,0.6666666666666666,0.07272727272727272,0.05,svae,pendigits
32,8,3,relu,Dense,32,32,0.05,2,0.13793103448275862,0.5214637348211355,0.10261834079688334,0.10594486218350217,0.8799146701673778,0.6666666666666666,0.07272727272727272,0.05,svae,pendigits
32,8,3,relu,Dense,32,32,0.05,3,0.140625,0.6132425336396455,0.10261834079688334,0.10594486218350217,0.8799146701673778,0.6666666666666666,0.07272727272727272,0.05,svae,pendigits
32,8,3,relu,Dense,32,32,0.05,4,0.19047619047619047,0.7140137840498851,0.10261834079688334,0.10594486218350217,0.8799146701673778,0.6666666666666666,0.07272727272727272,0.05,svae,pendigits
32,8,3,relu,Dense,32,32,0.05,5,0.21052631578947367,0.7235805710534952,0.10261834079688334,0.10594486218350217,0.8799146701673778,0.6666666666666666,0.07272727272727272,0.05,svae,pendigits
32,8,3,relu,Dense,64,32,0.05,1,0.0,0.5333114538890712,0.10930316151489103,0.11366245266312353,0.9420659665244503,0.8571428571428571,0.32727272727272727,0.05,svae,pendigits
32,8,3,relu,Dense,64,32,0.05,2,0.2597402597402597,0.6592796192976699,0.10930316151489103,0.11366245266312353,0.9420659665244503,0.8571428571428571,0.32727272727272727,0.05,svae,pendigits
32,8,3,relu,Dense,64,32,0.05,3,0.11214953271028037,0.6239908106334099,0.10930316151489103,0.11366245266312353,0.9420659665244503,0.8571428571428571,0.32727272727272727,0.05,svae,pendigits
