hidden,latent,layers,nonlinearity,layertype,memorysize,k,β,anomaliesSeen,f1,auc,rsTrn,rsTst,knnauc,knnprec,knnrecall,ar,model,dataset
32,8,3,relu,Dense,128,32,0.05,1,0.1111111111111111,0.669100754840827,0.09983232915661676,0.10399224198656691,0.8147358057105349,0.4,0.18181818181818182,0.01,svae,pendigits
32,8,3,relu,Dense,128,32,0.05,2,0.0,0.7335493928454218,0.09983232915661676,0.10399224198656691,0.8147358057105349,0.4,0.18181818181818182,0.01,svae,pendigits
32,8,3,relu,Dense,128,32,0.05,3,0.0,0.7134476534296028,0.09983232915661676,0.10399224198656691,0.8147358057105349,0.4,0.18181818181818182,0.01,svae,pendigits
32,8,3,relu,Dense,128,32,0.05,4,0.0,0.6460452904496226,0.09983232915661676,0.10399224198656691,0.8147358057105349,0.4,0.18181818181818182,0.01,svae,pendigits
32,8,3,relu,Dense,128,32,0.05,5,0.0,0.7433951427633738,0.09983232915661676,0.10399224198656691,0.8147358057105349,0.4,0.18181818181818182,0.01,svae,pendigits
32,8,3,relu,Dense,128,32,0.05,1,0.0,0.539560770156438,0.0965841414028311,0.09931793257876183,0.5825812274368231,0.5,0.16666666666666666,0.005,svae,pendigits
32,8,3,relu,Dense,128,32,0.05,2,0.0,0.4706678700361011,0.0965841414028311,0.09931793257876183,0.5825812274368231,0.5,0.16666666666666666,0.005,svae,pendigits
32,8,3,relu,Dense,128,32,0.05,3,0.0,0.40455776173285196,0.0965841414028311,0.09931793257876183,0.5825812274368231,0.5,0.16666666666666666,0.005,svae,pendigits
32,8,3,relu,Dense,128,32,0.05,4,0.0,0.34762334536702766,0.0965841414028311,0.09931793257876183,0.5825812274368231,0.5,0.16666666666666666,0.005,svae,pendigits
32,8,3,relu,Dense,128,32,0.05,5,0.0,0.3803399518652227,0.0965841414028311,0.09931793257876183,0.5825812274368231,0.5,0.16666666666666666,0.005,svae,pendigits
32,8,3,relu,Dense,512,32,0.05,1,0.0,0.5881851000984576,0.0906659954826651,0.09178388846926394,0.9344437151296356,0.8461538461538461,0.2,0.05,svae,pendigits
32,8,3,relu,Dense,512,32,0.05,2,0.0,0.6177551690187069,0.0906659954826651,0.09178388846926394,0.9344437151296356,0.8461538461538461,0.2,0.05,svae,pendigits
32,8,3,relu,Dense,512,32,0.05,3,0.0,0.6053002953724975,0.0906659954826651,0.09178388846926394,0.9344437151296356,0.8461538461538461,0.2,0.05,svae,pendigits
32,8,3,relu,Dense,512,32,0.05,4,0.03571428571428571,0.6163931736133902,0.0906659954826651,0.09178388846926394,0.9344437151296356,0.8461538461538461,0.2,0.05,svae,pendigits
32,8,3,relu,Dense,512,32,0.05,5,0.16666666666666666,0.6157696094519199,0.0906659954826651,0.09178388846926394,0.9344437151296356,0.8461538461538461,0.2,0.05,svae,pendigits
32,8,3,relu,Dense,512,32,0.05,1,0.0,0.529865441417788,0.08915919303772286,0.0934313113970544,0.7717016737774861,1.0,0.18181818181818182,0.01,svae,pendigits
32,8,3,relu,Dense,512,32,0.05,2,0.15384615384615385,0.5750738431243847,0.08915919303772286,0.0934313113970544,0.7717016737774861,1.0,0.18181818181818182,0.01,svae,pendigits
32,8,3,relu,Dense,512,32,0.05,3,0.13333333333333333,0.6008779127010174,0.08915919303772286,0.0934313113970544,0.7717016737774861,1.0,0.18181818181818182,0.01,svae,pendigits
32,8,3,relu,Dense,512,32,0.05,4,0.3076923076923077,0.6363636363636364,0.08915919303772286,0.0934313113970544,0.7717016737774861,1.0,0.18181818181818182,0.01,svae,pendigits
32,8,3,relu,Dense,512,32,0.05,5,0.2857142857142857,0.6655726944535609,0.08915919303772286,0.0934313113970544,0.7717016737774861,1.0,0.18181818181818182,0.01,svae,pendigits
32,8,3,relu,Dense,512,32,0.05,1,0.0,0.6425992779783394,0.09267032773718822,0.09425001744757563,0.5825812274368231,0.0,0.0,0.005,svae,pendigits
32,8,3,relu,Dense,512,32,0.05,2,0.0,0.6890042117930205,0.09267032773718822,0.09425001744757563,0.5825812274368231,0.0,0.0,0.005,svae,pendigits
32,8,3,relu,Dense,512,32,0.05,3,0.0,0.8989169675090253,0.09267032773718822,0.09425001744757563,0.5825812274368231,0.0,0.0,0.005,svae,pendigits
32,8,3,relu,Dense,512,32,0.05,4,0.0,0.713898916967509,0.09267032773718822,0.09425001744757563,0.5825812274368231,0.0,0.0,0.005,svae,pendigits
32,8,3,relu,Dense,512,32,0.05,5,0.2222222222222222,0.8098676293622142,0.09267032773718822,0.09425001744757563,0.5825812274368231,0.0,0.0,0.005,svae,pendigits
32,8,3,relu,Dense,32,16,0.05,1,0.0,0.882,0.08893357266204056,0.09386384558421848,0.7560000000000001,0.5,0.2,0.05,svae,pima-indians
32,8,3,relu,Dense,32,16,0.05,2,0.0,0.794,0.08893357266204056,0.09386384558421848,0.7560000000000001,0.5,0.2,0.05,svae,pima-indians
32,8,3,relu,Dense,32,16,0.05,3,0.0,0.894,0.08893357266204056,0.09386384558421848,0.7560000000000001,0.5,0.2,0.05,svae,pima-indians
32,8,3,relu,Dense,32,16,0.05,4,0.16666666666666666,0.892,0.08893357266204056,0.09386384558421848,0.7560000000000001,0.5,0.2,0.05,svae,pima-indians
32,8,3,relu,Dense,32,16,0.05,5,0.0,0.84,0.08893357266204056,0.09386384558421848,0.7560000000000001,0.5,0.2,0.05,svae,pima-indians
32,8,3,relu,Dense,32,16,0.05,1,0.0,0.29000000000000004,0.09768231793992878,0.12950503913260822,0.49,NaN,0.0,0.01,svae,pima-indians
32,8,3,relu,Dense,32,16,0.05,2,0.0,0.62,0.09768231793992878,0.12950503913260822,0.49,NaN,0.0,0.01,svae,pima-indians
32,8,3,relu,Dense,32,16,0.05,3,0.2,0.76,0.09768231793992878,0.12950503913260822,0.49,NaN,0.0,0.01,svae,pima-indians
32,8,3,relu,Dense,32,16,0.05,4,0.2,0.89,0.09768231793992878,0.12950503913260822,0.49,NaN,0.0,0.01,svae,pima-indians
32,8,3,relu,Dense,32,16,0.05,1,1.0,1.0,0.09373095358223303,0.11599592789206416,1.0,NaN,0.0,0.005,svae,pima-indians
32,8,3,relu,Dense,32,16,0.05,2,1.0,0.97,0.09373095358223303,0.11599592789206416,1.0,NaN,0.0,0.005,svae,pima-indians
32,8,3,relu,Dense,64,16,0.05,1,0.0,0.5770000000000001,0.08984250931061039,0.10431501875066534,0.776,1.0,0.4,0.05,svae,pima-indians
32,8,3,relu,Dense,64,16,0.05,2,0.0,0.43,0.08984250931061039,0.10431501875066534,0.776,1.0,0.4,0.05,svae,pima-indians
32,8,3,relu,Dense,64,16,0.05,3,0.0,0.633,0.08984250931061039,0.10431501875066534,0.776,1.0,0.4,0.05,svae,pima-indians
32,8,3,relu,Dense,64,16,0.05,4,0.25,0.659,0.08984250931061039,0.10431501875066534,0.776,1.0,0.4,0.05,svae,pima-indians
32,8,3,relu,Dense,64,16,0.05,5,0.25,0.77,0.08984250931061039,0.10431501875066534,0.776,1.0,0.4,0.05,svae,pima-indians
32,8,3,relu,Dense,64,16,0.05,1,0.0,0.98,0.11525105219583512,0.11730789278909085,0.49,NaN,0.0,0.01,svae,pima-indians
32,8,3,relu,Dense,64,16,0.05,2,0.0,0.98,0.11525105219583512,0.11730789278909085,0.49,NaN,0.0,0.01,svae,pima-indians
32,8,3,relu,Dense,64,16,0.05,3,0.0,0.9500000000000001,0.11525105219583512,0.11730789278909085,0.49,NaN,0.0,0.01,svae,pima-indians
32,8,3,relu,Dense,64,16,0.05,4,0.0,0.96,0.11525105219583512,0.11730789278909085,0.49,NaN,0.0,0.01,svae,pima-indians
32,8,3,relu,Dense,64,16,0.05,1,0.0,0.385,0.09609395139606904,0.11854873426665434,0.495,NaN,0.0,0.005,svae,pima-indians
32,8,3,relu,Dense,64,16,0.05,2,0.0,0.32999999999999996,0.09609395139606904,0.11854873426665434,0.495,NaN,0.0,0.005,svae,pima-indians
32,8,3,relu,Dense,128,16,0.05,1,0.3333333333333333,0.766,0.1076824936538515,0.14392290927916412,0.6749999999999999,0.5,0.2,0.05,svae,pima-indians
32,8,3,relu,Dense,128,16,0.05,2,0.2857142857142857,0.8710000000000001,0.1076824936538515,0.14392290927916412,0.6749999999999999,0.5,0.2,0.05,svae,pima-indians
32,8,3,relu,Dense,128,16,0.05,3,0.25,0.8620000000000001,0.1076824936538515,0.14392290927916412,0.6749999999999999,0.5,0.2,0.05,svae,pima-indians
32,8,3,relu,Dense,128,16,0.05,4,0.25,0.858,0.1076824936538515,0.14392290927916412,0.6749999999999999,0.5,0.2,0.05,svae,pima-indians
32,8,3,relu,Dense,128,16,0.05,5,0.2222222222222222,0.948,0.1076824936538515,0.14392290927916412,0.6749999999999999,0.5,0.2,0.05,svae,pima-indians
32,8,3,relu,Dense,128,16,0.05,1,0.0,0.455,0.08787751750263699,0.11075699009786741,0.495,NaN,0.0,0.01,svae,pima-indians
32,8,3,relu,Dense,128,16,0.05,2,0.0,0.81,0.08787751750263699,0.11075699009786741,0.495,NaN,0.0,0.01,svae,pima-indians
32,8,3,relu,Dense,128,16,0.05,3,0.0,0.98,0.08787751750263699,0.11075699009786741,0.495,NaN,0.0,0.01,svae,pima-indians
32,8,3,relu,Dense,128,16,0.05,4,0.0,0.77,0.08787751750263699,0.11075699009786741,0.495,NaN,0.0,0.01,svae,pima-indians
32,8,3,relu,Dense,128,16,0.05,1,0.0,1.0,0.08428802532867809,0.10878567483875527,0.5,NaN,0.0,0.005,svae,pima-indians
32,8,3,relu,Dense,128,16,0.05,2,0.0,0.99,0.08428802532867809,0.10878567483875527,0.5,NaN,0.0,0.005,svae,pima-indians
32,8,3,relu,Dense,512,16,0.05,1,0.0,0.584,0.08663625725258606,0.10435388486201738,0.576,0.0,0.0,0.05,svae,pima-indians
32,8,3,relu,Dense,512,16,0.05,2,0.3333333333333333,0.58,0.08663625725258606,0.10435388486201738,0.576,0.0,0.0,0.05,svae,pima-indians
32,8,3,relu,Dense,512,16,0.05,3,0.0,0.572,0.08663625725258606,0.10435388486201738,0.576,0.0,0.0,0.05,svae,pima-indians
32,8,3,relu,Dense,512,16,0.05,4,0.2857142857142857,0.5680000000000001,0.08663625725258606,0.10435388486201738,0.576,0.0,0.0,0.05,svae,pima-indians
32,8,3,relu,Dense,512,16,0.05,5,0.0,0.556,0.08663625725258606,0.10435388486201738,0.576,0.0,0.0,0.05,svae,pima-indians
32,8,3,relu,Dense,512,16,0.05,1,0.0,0.49,0.10659235600004766,0.1363234053858264,0.98,0.0,0.0,0.01,svae,pima-indians
32,8,3,relu,Dense,512,16,0.05,2,0.0,1.0,0.10659235600004766,0.1363234053858264,0.98,0.0,0.0,0.01,svae,pima-indians
32,8,3,relu,Dense,512,16,0.05,3,0.0,0.94,0.10659235600004766,0.1363234053858264,0.98,0.0,0.0,0.01,svae,pima-indians
32,8,3,relu,Dense,512,16,0.05,4,0.0,0.99,0.10659235600004766,0.1363234053858264,0.98,0.0,0.0,0.01,svae,pima-indians
32,8,3,relu,Dense,512,16,0.05,1,0.0,0.485,0.08224281648859368,0.0957446965301599,0.5,NaN,0.0,0.005,svae,pima-indians
32,8,3,relu,Dense,512,16,0.05,2,0.0,0.48,0.08224281648859368,0.0957446965301599,0.5,NaN,0.0,0.005,svae,pima-indians
32,8,3,relu,Dense,32,32,0.05,1,0.3333333333333333,0.8320000000000001,0.08934027960078102,0.11181305190302157,0.774,1.0,0.2,0.05,svae,pima-indians
32,8,3,relu,Dense,32,32,0.05,2,0.2857142857142857,0.906,0.08934027960078102,0.11181305190302157,0.774,1.0,0.2,0.05,svae,pima-indians
32,8,3,relu,Dense,32,32,0.05,3,0.4444444444444444,0.902,0.08934027960078102,0.11181305190302157,0.774,1.0,0.2,0.05,svae,pima-indians
32,8,3,relu,Dense,32,32,0.05,4,0.2857142857142857,0.8439999999999999,0.08934027960078102,0.11181305190302157,0.774,1.0,0.2,0.05,svae,pima-indians
32,8,3,relu,Dense,32,32,0.05,5,0.23529411764705882,0.8680000000000001,0.08934027960078102,0.11181305190302157,0.774,1.0,0.2,0.05,svae,pima-indians
32,8,3,relu,Dense,32,32,0.05,1,0.0,0.09999999999999998,0.09412509911090781,0.12116521659128102,0.5,NaN,0.0,0.01,svae,pima-indians
32,8,3,relu,Dense,32,32,0.05,2,0.0,0.77,0.09412509911090781,0.12116521659128102,0.5,NaN,0.0,0.01,svae,pima-indians
32,8,3,relu,Dense,32,32,0.05,3,0.0,0.51,0.09412509911090781,0.12116521659128102,0.5,NaN,0.0,0.01,svae,pima-indians
32,8,3,relu,Dense,32,32,0.05,4,0.0,0.78,0.09412509911090781,0.12116521659128102,0.5,NaN,0.0,0.01,svae,pima-indians
32,8,3,relu,Dense,32,32,0.05,1,0.0,0.4,0.08502456351701843,0.10733703785480145,0.5,NaN,0.0,0.005,svae,pima-indians
32,8,3,relu,Dense,32,32,0.05,2,0.4,0.88,0.08502456351701843,0.10733703785480145,0.5,NaN,0.0,0.005,svae,pima-indians
32,8,3,relu,Dense,64,32,0.05,1,0.0,0.795,0.08805343556538037,0.09967341066717833,0.576,1.0,0.2,0.05,svae,pima-indians
32,8,3,relu,Dense,64,32,0.05,2,0.0,0.834,0.08805343556538037,0.09967341066717833,0.576,1.0,0.2,0.05,svae,pima-indians
32,8,3,relu,Dense,64,32,0.05,3,0.0,0.668,0.08805343556538037,0.09967341066717833,0.576,1.0,0.2,0.05,svae,pima-indians
32,8,3,relu,Dense,64,32,0.05,4,0.0,0.676,0.08805343556538037,0.09967341066717833,0.576,1.0,0.2,0.05,svae,pima-indians
32,8,3,relu,Dense,64,32,0.05,5,0.0,0.7400000000000001,0.08805343556538037,0.09967341066717833,0.576,1.0,0.2,0.05,svae,pima-indians
32,8,3,relu,Dense,64,32,0.05,1,0.0,0.33499999999999996,0.09324396691135184,0.11442243651348749,0.5,NaN,0.0,0.01,svae,pima-indians
32,8,3,relu,Dense,64,32,0.05,2,0.0,0.10999999999999999,0.09324396691135184,0.11442243651348749,0.5,NaN,0.0,0.01,svae,pima-indians
32,8,3,relu,Dense,64,32,0.05,3,0.0,0.36,0.09324396691135184,0.11442243651348749,0.5,NaN,0.0,0.01,svae,pima-indians
32,8,3,relu,Dense,64,32,0.05,4,0.0,0.31000000000000005,0.09324396691135184,0.11442243651348749,0.5,NaN,0.0,0.01,svae,pima-indians
32,8,3,relu,Dense,64,32,0.05,1,0.0,0.72,0.099906616383089,0.11398406825079023,0.495,NaN,0.0,0.005,svae,pima-indians
32,8,3,relu,Dense,64,32,0.05,2,0.0,0.52,0.099906616383089,0.11398406825079023,0.495,NaN,0.0,0.005,svae,pima-indians
32,8,3,relu,Dense,128,32,0.05,1,0.0,0.738,0.11152790255855222,0.13001130448129775,0.578,0.0,0.0,0.05,svae,pima-indians
32,8,3,relu,Dense,128,32,0.05,2,0.0,0.738,0.11152790255855222,0.13001130448129775,0.578,0.0,0.0,0.05,svae,pima-indians
32,8,3,relu,Dense,128,32,0.05,3,0.0,0.54,0.11152790255855222,0.13001130448129775,0.578,0.0,0.0,0.05,svae,pima-indians
32,8,3,relu,Dense,128,32,0.05,4,0.0,0.753,0.11152790255855222,0.13001130448129775,0.578,0.0,0.0,0.05,svae,pima-indians
32,8,3,relu,Dense,128,32,0.05,5,0.0,0.754,0.11152790255855222,0.13001130448129775,0.578,0.0,0.0,0.05,svae,pima-indians
32,8,3,relu,Dense,128,32,0.05,1,0.0,0.9500000000000001,0.09294442640919447,0.11159197003350553,0.49,NaN,0.0,0.01,svae,pima-indians
32,8,3,relu,Dense,128,32,0.05,2,0.0,1.0,0.09294442640919447,0.11159197003350553,0.49,NaN,0.0,0.01,svae,pima-indians
32,8,3,relu,Dense,128,32,0.05,3,0.0,1.0,0.09294442640919447,0.11159197003350553,0.49,NaN,0.0,0.01,svae,pima-indians
32,8,3,relu,Dense,128,32,0.05,4,0.0,1.0,0.09294442640919447,0.11159197003350553,0.49,NaN,0.0,0.01,svae,pima-indians
32,8,3,relu,Dense,128,32,0.05,1,0.0,0.4,0.09725979354906827,0.13681849516525563,0.485,NaN,0.0,0.005,svae,pima-indians
32,8,3,relu,Dense,128,32,0.05,2,0.0,0.315,0.09725979354906827,0.13681849516525563,0.485,NaN,0.0,0.005,svae,pima-indians
32,8,3,relu,Dense,512,32,0.05,1,0.0,0.592,0.09764394450374952,0.12246198596070107,0.558,0.3333333333333333,0.2,0.05,svae,pima-indians
32,8,3,relu,Dense,512,32,0.05,2,0.0,0.6729999999999999,0.09764394450374952,0.12246198596070107,0.558,0.3333333333333333,0.2,0.05,svae,pima-indians
32,8,3,relu,Dense,512,32,0.05,3,0.0,0.766,0.09764394450374952,0.12246198596070107,0.558,0.3333333333333333,0.2,0.05,svae,pima-indians
32,8,3,relu,Dense,512,32,0.05,4,0.0,0.542,0.09764394450374952,0.12246198596070107,0.558,0.3333333333333333,0.2,0.05,svae,pima-indians
32,8,3,relu,Dense,512,32,0.05,5,0.0,0.6880000000000002,0.09764394450374952,0.12246198596070107,0.558,0.3333333333333333,0.2,0.05,svae,pima-indians
32,8,3,relu,Dense,512,32,0.05,1,0.0,0.46,0.09395452293333867,0.11941047344493025,0.49,NaN,0.0,0.01,svae,pima-indians
32,8,3,relu,Dense,512,32,0.05,2,0.0,0.43,0.09395452293333867,0.11941047344493025,0.49,NaN,0.0,0.01,svae,pima-indians
32,8,3,relu,Dense,512,32,0.05,3,0.0,0.405,0.09395452293333867,0.11941047344493025,0.49,NaN,0.0,0.01,svae,pima-indians
32,8,3,relu,Dense,512,32,0.05,4,0.0,0.4,0.09395452293333867,0.11941047344493025,0.49,NaN,0.0,0.01,svae,pima-indians
32,8,3,relu,Dense,512,32,0.05,1,0.0,0.485,0.12194711919900268,0.13968803822312514,1.0,NaN,0.0,0.005,svae,pima-indians
32,8,3,relu,Dense,512,32,0.05,2,0.0,0.9299999999999999,0.12194711919900268,0.13968803822312514,1.0,NaN,0.0,0.005,svae,pima-indians
32,8,3,relu,Dense,32,16,0.05,1,0.0,0.9545454545454546,0.2526845860716359,0.46174424242542206,1.0,NaN,0.0,0.05,svae,sonar
32,8,3,relu,Dense,32,16,0.05,2,1.0,0.9545454545454546,0.2526845860716359,0.46174424242542206,1.0,NaN,0.0,0.05,svae,sonar
32,8,3,relu,Dense,32,16,0.05,3,0.0,0.9090909090909091,0.2526845860716359,0.46174424242542206,1.0,NaN,0.0,0.05,svae,sonar
32,8,3,relu,Dense,32,16,0.05,4,0.5,0.8636363636363636,0.2526845860716359,0.46174424242542206,1.0,NaN,0.0,0.05,svae,sonar
32,8,3,relu,Dense,32,16,0.05,1,0.0,0.9090909090909091,0.254769916673665,0.437179711941339,0.5,NaN,0.0,0.01,svae,sonar
32,8,3,relu,Dense,32,16,0.05,1,0.0,0.8636363636363636,0.27125359486380596,0.43566097365743145,0.5,NaN,0.0,0.005,svae,sonar
32,8,3,relu,Dense,64,16,0.05,1,0.0,0.9545454545454546,0.27698088515045227,0.4207534381555669,0.9090909090909091,0.0,0.0,0.05,svae,sonar
32,8,3,relu,Dense,64,16,0.05,2,1.0,0.9545454545454546,0.27698088515045227,0.4207534381555669,0.9090909090909091,0.0,0.0,0.05,svae,sonar
32,8,3,relu,Dense,64,16,0.05,3,0.6666666666666666,1.0,0.27698088515045227,0.4207534381555669,0.9090909090909091,0.0,0.0,0.05,svae,sonar
32,8,3,relu,Dense,64,16,0.05,4,0.5,1.0,0.27698088515045227,0.4207534381555669,0.9090909090909091,0.0,0.0,0.05,svae,sonar
32,8,3,relu,Dense,64,16,0.05,1,0.0,1.0,0.2427784795291711,0.48697276788310423,0.5,NaN,0.0,0.01,svae,sonar
32,8,3,relu,Dense,64,16,0.05,1,0.0,0.9090909090909091,0.26235303764753426,0.5136184417177319,0.4772727272727273,NaN,0.0,0.005,svae,sonar
32,8,3,relu,Dense,128,16,0.05,1,0.0,1.0,0.26062986001244126,0.43557590184655187,0.4318181818181818,NaN,0.0,0.05,svae,sonar
32,8,3,relu,Dense,128,16,0.05,2,1.0,1.0,0.26062986001244126,0.43557590184655187,0.4318181818181818,NaN,0.0,0.05,svae,sonar
32,8,3,relu,Dense,128,16,0.05,3,0.6666666666666666,0.9090909090909091,0.26062986001244126,0.43557590184655187,0.4318181818181818,NaN,0.0,0.05,svae,sonar
32,8,3,relu,Dense,128,16,0.05,4,0.0,1.0,0.26062986001244126,0.43557590184655187,0.4318181818181818,NaN,0.0,0.05,svae,sonar
32,8,3,relu,Dense,128,16,0.05,1,0.0,0.2272727272727273,0.2467667786924316,0.47017503999160465,0.5,NaN,0.0,0.01,svae,sonar
32,8,3,relu,Dense,128,16,0.05,1,0.0,1.0,0.24584299548294913,0.42758764646643826,0.4772727272727273,NaN,0.0,0.005,svae,sonar
32,8,3,relu,Dense,512,16,0.05,1,0.0,0.4772727272727273,0.2521209999791729,0.4102254657396339,0.4772727272727273,NaN,0.0,0.05,svae,sonar
32,8,3,relu,Dense,512,16,0.05,2,0.0,1.0,0.2521209999791729,0.4102254657396339,0.4772727272727273,NaN,0.0,0.05,svae,sonar
32,8,3,relu,Dense,512,16,0.05,3,0.0,0.9090909090909091,0.2521209999791729,0.4102254657396339,0.4772727272727273,NaN,0.0,0.05,svae,sonar
32,8,3,relu,Dense,512,16,0.05,4,0.0,0.9090909090909091,0.2521209999791729,0.4102254657396339,0.4772727272727273,NaN,0.0,0.05,svae,sonar
32,8,3,relu,Dense,512,16,0.05,1,0.0,0.4318181818181818,0.25110863670307787,0.4662675776530632,0.5,NaN,0.0,0.01,svae,sonar
32,8,3,relu,Dense,512,16,0.05,1,0.0,0.9545454545454546,0.2413140617512666,0.43456228961975224,1.0,NaN,0.0,0.005,svae,sonar
32,8,3,relu,Dense,32,32,0.05,1,0.0,0.9545454545454546,0.24819220738623404,0.4470691619457453,0.45454545454545453,NaN,0.0,0.05,svae,sonar
32,8,3,relu,Dense,32,32,0.05,2,0.0,0.5,0.24819220738623404,0.4470691619457453,0.45454545454545453,NaN,0.0,0.05,svae,sonar
32,8,3,relu,Dense,32,32,0.05,3,0.0,0.40909090909090906,0.24819220738623404,0.4470691619457453,0.45454545454545453,NaN,0.0,0.05,svae,sonar
32,8,3,relu,Dense,32,32,0.05,4,0.0,0.2727272727272727,0.24819220738623404,0.4470691619457453,0.45454545454545453,NaN,0.0,0.05,svae,sonar
32,8,3,relu,Dense,32,32,0.05,1,0.0,0.6818181818181819,0.2608285985251164,0.46239404326646744,0.5,NaN,0.0,0.01,svae,sonar
32,8,3,relu,Dense,32,32,0.05,1,0.0,1.0,0.25339365813772774,0.42748878402217716,1.0,NaN,0.0,0.005,svae,sonar
32,8,3,relu,Dense,64,32,0.05,1,0.0,0.2272727272727273,0.24825459227045887,0.4425412150301953,0.9545454545454546,NaN,0.0,0.05,svae,sonar
32,8,3,relu,Dense,64,32,0.05,2,0.0,0.6818181818181818,0.24825459227045887,0.4425412150301953,0.9545454545454546,NaN,0.0,0.05,svae,sonar
32,8,3,relu,Dense,64,32,0.05,3,0.0,0.8181818181818182,0.24825459227045887,0.4425412150301953,0.9545454545454546,NaN,0.0,0.05,svae,sonar
32,8,3,relu,Dense,64,32,0.05,4,0.0,0.36363636363636365,0.24825459227045887,0.4425412150301953,0.9545454545454546,NaN,0.0,0.05,svae,sonar
32,8,3,relu,Dense,64,32,0.05,1,0.0,0.4318181818181818,0.2663836535855408,0.4183981699843725,0.5,NaN,0.0,0.01,svae,sonar
32,8,3,relu,Dense,64,32,0.05,1,0.0,0.9090909090909091,0.24298975701185735,0.41600701564869547,0.4772727272727273,NaN,0.0,0.005,svae,sonar
32,8,3,relu,Dense,128,32,0.05,1,1.0,0.9090909090909091,0.2500849503666518,0.4089566660369667,1.0,NaN,0.0,0.05,svae,sonar
32,8,3,relu,Dense,128,32,0.05,2,0.0,1.0,0.2500849503666518,0.4089566660369667,1.0,NaN,0.0,0.05,svae,sonar
32,8,3,relu,Dense,128,32,0.05,3,0.0,1.0,0.2500849503666518,0.4089566660369667,1.0,NaN,0.0,0.05,svae,sonar
32,8,3,relu,Dense,128,32,0.05,4,0.0,0.8636363636363636,0.2500849503666518,0.4089566660369667,1.0,NaN,0.0,0.05,svae,sonar
32,8,3,relu,Dense,128,32,0.05,1,0.0,0.34090909090909094,0.26396961211634445,0.43311218318267986,0.5,NaN,0.0,0.01,svae,sonar
32,8,3,relu,Dense,128,32,0.05,1,0.0,1.0,0.24728176671972035,0.45264026488185866,0.5,NaN,0.0,0.005,svae,sonar
32,8,3,relu,Dense,512,32,0.05,1,0.0,0.4772727272727273,0.2538633419800782,0.43380315499758726,0.5,NaN,0.0,0.05,svae,sonar
32,8,3,relu,Dense,512,32,0.05,2,0.0,0.4318181818181818,0.2538633419800782,0.43380315499758726,0.5,NaN,0.0,0.05,svae,sonar
32,8,3,relu,Dense,512,32,0.05,3,0.0,0.4318181818181818,0.2538633419800782,0.43380315499758726,0.5,NaN,0.0,0.05,svae,sonar
32,8,3,relu,Dense,512,32,0.05,4,0.0,0.40909090909090906,0.2538633419800782,0.43380315499758726,0.5,NaN,0.0,0.05,svae,sonar
32,8,3,relu,Dense,512,32,0.05,1,0.0,0.5,0.25246063046409567,0.4356263003250421,0.5,NaN,0.0,0.01,svae,sonar
32,8,3,relu,Dense,512,32,0.05,1,0.0,0.45454545454545453,0.254871699100874,0.4205439494489706,0.4772727272727273,NaN,0.0,0.005,svae,sonar
32,8,3,relu,Dense,32,16,0.05,1,0.10256410256410256,0.9557448616906197,0.13416640852821762,0.1457313051432663,0.9409287590789677,0.9,0.25,0.05,svae,statlog-satimage
32,8,3,relu,Dense,32,16,0.05,2,0.14634146341463414,0.9282375212486478,0.13416640852821762,0.1457313051432663,0.9409287590789677,0.9,0.25,0.05,svae,statlog-satimage
32,8,3,relu,Dense,32,16,0.05,3,0.05263157894736842,0.9275807448616906,0.13416640852821762,0.1457313051432663,0.9409287590789677,0.9,0.25,0.05,svae,statlog-satimage
32,8,3,relu,Dense,32,16,0.05,4,0.1702127659574468,0.8979099057332716,0.13416640852821762,0.1457313051432663,0.9409287590789677,0.9,0.25,0.05,svae,statlog-satimage
32,8,3,relu,Dense,32,16,0.05,5,0.21428571428571427,0.9219595116674393,0.13416640852821762,0.1457313051432663,0.9409287590789677,0.9,0.25,0.05,svae,statlog-satimage
32,8,3,relu,Dense,32,16,0.05,1,0.0,0.8670772898867475,0.08928411665842789,0.09390553426083674,0.710510629843036,0.0,0.0,0.01,svae,statlog-satimage
32,8,3,relu,Dense,32,16,0.05,2,0.0,0.870653685674548,0.08928411665842789,0.09390553426083674,0.710510629843036,0.0,0.0,0.01,svae,statlog-satimage
32,8,3,relu,Dense,32,16,0.05,3,0.0,0.896284522153785,0.08928411665842789,0.09390553426083674,0.710510629843036,0.0,0.0,0.01,svae,statlog-satimage
32,8,3,relu,Dense,32,16,0.05,4,0.0,0.9449632425988476,0.08928411665842789,0.09390553426083674,0.710510629843036,0.0,0.0,0.01,svae,statlog-satimage
32,8,3,relu,Dense,32,16,0.05,5,0.05714285714285714,0.9123783031988874,0.08928411665842789,0.09390553426083674,0.710510629843036,0.0,0.0,0.01,svae,statlog-satimage
32,8,3,relu,Dense,32,16,0.05,1,0.25,0.9822670375521557,0.0701223424478019,0.07417188004722035,0.8737830319888735,0.0,0.0,0.005,svae,statlog-satimage
32,8,3,relu,Dense,32,16,0.05,2,0.5,0.993741307371349,0.0701223424478019,0.07417188004722035,0.8737830319888735,0.0,0.0,0.005,svae,statlog-satimage
32,8,3,relu,Dense,32,16,0.05,3,0.17391304347826086,0.9694019471488179,0.0701223424478019,0.07417188004722035,0.8737830319888735,0.0,0.0,0.005,svae,statlog-satimage
