hidden,latent,layers,nonlinearity,layertype,memorysize,k,β,anomaliesSeen,auc,auc2,ar,i,model,dataset
32,8,3,relu,Dense,1024,16,0.1,1,0.5541904761904761,0.5683809523809523,0.05,13,svae,yeast
32,8,3,relu,Dense,1024,16,0.1,2,0.5579047619047619,0.5294285714285714,0.05,13,svae,yeast
32,8,3,relu,Dense,1024,16,0.1,3,0.5711428571428572,0.5701904761904762,0.05,13,svae,yeast
32,8,3,relu,Dense,1024,16,0.1,4,0.5502857142857143,0.5508571428571429,0.05,13,svae,yeast
32,8,3,relu,Dense,1024,16,0.1,5,0.7691428571428572,0.7266666666666667,0.05,13,svae,yeast
32,8,3,relu,Dense,1024,16,0.1,6,0.7521904761904762,0.6472380952380952,0.05,13,svae,yeast
32,8,3,relu,Dense,1024,16,0.1,7,0.7620952380952382,0.7082857142857143,0.05,13,svae,yeast
32,8,3,relu,Dense,1024,16,0.1,8,0.7613333333333333,0.6839999999999999,0.05,13,svae,yeast
32,8,3,relu,Dense,1024,16,0.1,9,0.7958095238095239,0.7733333333333333,0.05,13,svae,yeast
32,8,3,relu,Dense,1024,16,0.1,10,0.7962857142857143,0.7255238095238095,0.05,13,svae,yeast
32,8,3,relu,Dense,1024,16,0.1,1,0.6361904761904761,0.6533333333333333,0.01,13,svae,yeast
32,8,3,relu,Dense,1024,16,0.1,2,0.7675238095238095,0.7401904761904761,0.01,13,svae,yeast
32,8,3,relu,Dense,1024,16,0.1,3,0.7241904761904763,0.7043809523809523,0.01,13,svae,yeast
32,8,3,relu,Dense,1024,16,0.1,4,0.7416190476190475,0.7352380952380951,0.01,13,svae,yeast
32,8,3,relu,Dense,1024,16,0.1,5,0.7564761904761905,0.7413333333333333,0.01,13,svae,yeast
32,8,3,relu,Dense,1024,16,0.1,6,0.7420952380952381,0.7733333333333333,0.01,13,svae,yeast
32,8,3,relu,Dense,1024,16,0.1,1,0.5013333333333333,0.5091428571428571,0.005,13,svae,yeast
32,8,3,relu,Dense,1024,16,0.1,2,0.5156190476190476,0.5011428571428571,0.005,13,svae,yeast
32,8,3,relu,Dense,1024,16,0.1,3,0.7262857142857143,0.722,0.005,13,svae,yeast
32,8,3,relu,Dense,128,16,0.1,1,0.5508571428571428,0.5394285714285714,0.05,14,svae,yeast
32,8,3,relu,Dense,128,16,0.1,2,0.5227619047619048,0.5094285714285715,0.05,14,svae,yeast
32,8,3,relu,Dense,128,16,0.1,3,0.7433333333333333,0.7939047619047619,0.05,14,svae,yeast
32,8,3,relu,Dense,128,16,0.1,4,0.7693333333333334,0.8064761904761905,0.05,14,svae,yeast
32,8,3,relu,Dense,128,16,0.1,5,0.850095238095238,0.8783809523809525,0.05,14,svae,yeast
32,8,3,relu,Dense,128,16,0.1,6,0.8208571428571428,0.8643809523809522,0.05,14,svae,yeast
32,8,3,relu,Dense,128,16,0.1,7,0.8541904761904762,0.8672380952380951,0.05,14,svae,yeast
32,8,3,relu,Dense,128,16,0.1,8,0.868952380952381,0.8550476190476191,0.05,14,svae,yeast
32,8,3,relu,Dense,128,16,0.1,9,0.8427619047619048,0.8308571428571428,0.05,14,svae,yeast
32,8,3,relu,Dense,128,16,0.1,10,0.8220000000000001,0.8342857142857143,0.05,14,svae,yeast
32,8,3,relu,Dense,128,16,0.1,1,0.7827619047619048,0.7494285714285713,0.01,14,svae,yeast
32,8,3,relu,Dense,128,16,0.1,2,0.7357142857142858,0.7237142857142858,0.01,14,svae,yeast
32,8,3,relu,Dense,128,16,0.1,3,0.7948571428571428,0.7460952380952381,0.01,14,svae,yeast
32,8,3,relu,Dense,128,16,0.1,4,0.8183809523809523,0.7680000000000001,0.01,14,svae,yeast
32,8,3,relu,Dense,128,16,0.1,5,0.8680952380952381,0.8068571428571429,0.01,14,svae,yeast
32,8,3,relu,Dense,128,16,0.1,6,0.8491428571428571,0.8097142857142857,0.01,14,svae,yeast
32,8,3,relu,Dense,128,16,0.1,1,0.4593333333333333,0.4819047619047619,0.005,14,svae,yeast
32,8,3,relu,Dense,128,16,0.1,2,0.7243809523809523,0.7327619047619047,0.005,14,svae,yeast
32,8,3,relu,Dense,128,16,0.1,3,0.7387619047619047,0.7210476190476189,0.005,14,svae,yeast
32,8,3,relu,Dense,1024,16,0.1,1,0.5142857142857142,0.49,0.05,14,svae,yeast
32,8,3,relu,Dense,1024,16,0.1,2,0.491047619047619,0.4766666666666667,0.05,14,svae,yeast
32,8,3,relu,Dense,1024,16,0.1,3,0.7259047619047619,0.6368571428571429,0.05,14,svae,yeast
32,8,3,relu,Dense,1024,16,0.1,4,0.7495238095238094,0.6797142857142857,0.05,14,svae,yeast
32,8,3,relu,Dense,1024,16,0.1,5,0.7516190476190476,0.6636190476190477,0.05,14,svae,yeast
32,8,3,relu,Dense,1024,16,0.1,6,0.8135238095238095,0.7253333333333332,0.05,14,svae,yeast
32,8,3,relu,Dense,1024,16,0.1,7,0.7545714285714286,0.6803809523809523,0.05,14,svae,yeast
32,8,3,relu,Dense,1024,16,0.1,8,0.7367619047619047,0.6758095238095239,0.05,14,svae,yeast
32,8,3,relu,Dense,1024,16,0.1,9,0.7630476190476191,0.694,0.05,14,svae,yeast
32,8,3,relu,Dense,1024,16,0.1,10,0.7405714285714285,0.7738095238095237,0.05,14,svae,yeast
32,8,3,relu,Dense,1024,16,0.1,1,0.47333333333333333,0.5097142857142857,0.01,14,svae,yeast
32,8,3,relu,Dense,1024,16,0.1,2,0.5767619047619047,0.6045714285714285,0.01,14,svae,yeast
32,8,3,relu,Dense,1024,16,0.1,3,0.6637142857142857,0.7534285714285714,0.01,14,svae,yeast
32,8,3,relu,Dense,1024,16,0.1,4,0.7620952380952382,0.7531428571428572,0.01,14,svae,yeast
32,8,3,relu,Dense,1024,16,0.1,5,0.7268571428571429,0.7535238095238095,0.01,14,svae,yeast
32,8,3,relu,Dense,1024,16,0.1,6,0.7604761904761905,0.7243809523809523,0.01,14,svae,yeast
32,8,3,relu,Dense,1024,16,0.1,1,0.5628571428571428,0.7466666666666666,0.005,14,svae,yeast
32,8,3,relu,Dense,1024,16,0.1,2,0.62,0.7747619047619048,0.005,14,svae,yeast
32,8,3,relu,Dense,1024,16,0.1,3,0.6695238095238095,0.7701904761904762,0.005,14,svae,yeast
32,8,3,relu,Dense,128,16,0.1,1,0.49666666666666676,0.5005714285714286,0.05,15,svae,yeast
32,8,3,relu,Dense,128,16,0.1,2,0.558095238095238,0.7302857142857143,0.05,15,svae,yeast
32,8,3,relu,Dense,128,16,0.1,3,0.8115238095238095,0.8141904761904761,0.05,15,svae,yeast
32,8,3,relu,Dense,128,16,0.1,4,0.8550476190476191,0.8557142857142856,0.05,15,svae,yeast
32,8,3,relu,Dense,128,16,0.1,5,0.8921904761904762,0.8980952380952382,0.05,15,svae,yeast
32,8,3,relu,Dense,128,16,0.1,6,0.9017142857142857,0.8833333333333333,0.05,15,svae,yeast
32,8,3,relu,Dense,128,16,0.1,7,0.8982857142857144,0.8857142857142858,0.05,15,svae,yeast
32,8,3,relu,Dense,128,16,0.1,8,0.8931428571428571,0.8996190476190475,0.05,15,svae,yeast
32,8,3,relu,Dense,128,16,0.1,9,0.8934285714285715,0.8847619047619047,0.05,15,svae,yeast
32,8,3,relu,Dense,128,16,0.1,10,0.8902857142857143,0.8852380952380952,0.05,15,svae,yeast
32,8,3,relu,Dense,128,16,0.1,1,0.4529523809523809,0.39790476190476187,0.01,15,svae,yeast
32,8,3,relu,Dense,128,16,0.1,2,0.764952380952381,0.7165714285714285,0.01,15,svae,yeast
32,8,3,relu,Dense,128,16,0.1,3,0.8076190476190477,0.7780952380952382,0.01,15,svae,yeast
32,8,3,relu,Dense,128,16,0.1,4,0.8398095238095238,0.7818095238095238,0.01,15,svae,yeast
32,8,3,relu,Dense,128,16,0.1,5,0.825047619047619,0.8123809523809524,0.01,15,svae,yeast
32,8,3,relu,Dense,128,16,0.1,6,0.8267619047619048,0.823047619047619,0.01,15,svae,yeast
32,8,3,relu,Dense,128,16,0.1,1,0.5598095238095238,0.5281904761904762,0.005,15,svae,yeast
32,8,3,relu,Dense,128,16,0.1,2,0.510095238095238,0.5096190476190476,0.005,15,svae,yeast
32,8,3,relu,Dense,128,16,0.1,3,0.8184761904761906,0.8301904761904761,0.005,15,svae,yeast
32,8,3,relu,Dense,1024,16,0.1,1,0.6751428571428572,0.7295238095238096,0.05,15,svae,yeast
32,8,3,relu,Dense,1024,16,0.1,2,0.6849523809523809,0.7866666666666667,0.05,15,svae,yeast
32,8,3,relu,Dense,1024,16,0.1,3,0.7822857142857143,0.7421904761904761,0.05,15,svae,yeast
32,8,3,relu,Dense,1024,16,0.1,4,0.710095238095238,0.7714285714285715,0.05,15,svae,yeast
32,8,3,relu,Dense,1024,16,0.1,5,0.7264761904761905,0.736,0.05,15,svae,yeast
32,8,3,relu,Dense,1024,16,0.1,6,0.8051428571428573,0.7750476190476191,0.05,15,svae,yeast
32,8,3,relu,Dense,1024,16,0.1,7,0.7358095238095239,0.7838095238095238,0.05,15,svae,yeast
32,8,3,relu,Dense,1024,16,0.1,8,0.7668571428571429,0.7986666666666667,0.05,15,svae,yeast
32,8,3,relu,Dense,1024,16,0.1,9,0.7764761904761904,0.820095238095238,0.05,15,svae,yeast
32,8,3,relu,Dense,1024,16,0.1,10,0.7948571428571428,0.8360000000000001,0.05,15,svae,yeast
32,8,3,relu,Dense,1024,16,0.1,1,0.49047619047619045,0.5637142857142857,0.01,15,svae,yeast
32,8,3,relu,Dense,1024,16,0.1,2,0.48780952380952375,0.5887619047619048,0.01,15,svae,yeast
32,8,3,relu,Dense,1024,16,0.1,3,0.4946666666666667,0.5523809523809523,0.01,15,svae,yeast
32,8,3,relu,Dense,1024,16,0.1,4,0.5022857142857142,0.5462857142857144,0.01,15,svae,yeast
32,8,3,relu,Dense,1024,16,0.1,5,0.5983809523809523,0.7294285714285713,0.01,15,svae,yeast
32,8,3,relu,Dense,1024,16,0.1,6,0.6944761904761905,0.6464761904761905,0.01,15,svae,yeast
32,8,3,relu,Dense,1024,16,0.1,1,0.5198095238095238,0.5156190476190476,0.005,15,svae,yeast
32,8,3,relu,Dense,1024,16,0.1,2,0.5063809523809525,0.5128571428571428,0.005,15,svae,yeast
32,8,3,relu,Dense,1024,16,0.1,3,0.5525714285714286,0.7384761904761904,0.005,15,svae,yeast
32,8,3,relu,Dense,128,16,0.1,1,0.5502857142857143,0.5534285714285714,0.05,16,svae,yeast
32,8,3,relu,Dense,128,16,0.1,2,0.525047619047619,0.5394285714285714,0.05,16,svae,yeast
32,8,3,relu,Dense,128,16,0.1,3,0.49857142857142855,0.5619047619047619,0.05,16,svae,yeast
32,8,3,relu,Dense,128,16,0.1,4,0.8191428571428572,0.8417142857142856,0.05,16,svae,yeast
32,8,3,relu,Dense,128,16,0.1,5,0.756,0.7832380952380953,0.05,16,svae,yeast
32,8,3,relu,Dense,128,16,0.1,6,0.849047619047619,0.8950476190476191,0.05,16,svae,yeast
32,8,3,relu,Dense,128,16,0.1,7,0.832,0.8788571428571428,0.05,16,svae,yeast
32,8,3,relu,Dense,128,16,0.1,8,0.8577142857142857,0.8727619047619047,0.05,16,svae,yeast
32,8,3,relu,Dense,128,16,0.1,9,0.8535238095238096,0.8893333333333333,0.05,16,svae,yeast
32,8,3,relu,Dense,128,16,0.1,10,0.8472380952380952,0.8847619047619047,0.05,16,svae,yeast
32,8,3,relu,Dense,128,16,0.1,1,0.7371428571428571,0.7900952380952381,0.01,16,svae,yeast
32,8,3,relu,Dense,128,16,0.1,2,0.7681904761904761,0.8115238095238095,0.01,16,svae,yeast
32,8,3,relu,Dense,128,16,0.1,3,0.779047619047619,0.7946666666666666,0.01,16,svae,yeast
32,8,3,relu,Dense,128,16,0.1,4,0.7870476190476191,0.7961904761904762,0.01,16,svae,yeast
32,8,3,relu,Dense,128,16,0.1,5,0.7691428571428572,0.7961904761904761,0.01,16,svae,yeast
32,8,3,relu,Dense,128,16,0.1,6,0.7793333333333333,0.8023809523809525,0.01,16,svae,yeast
32,8,3,relu,Dense,128,16,0.1,1,0.7977142857142857,0.8064761904761903,0.005,16,svae,yeast
32,8,3,relu,Dense,128,16,0.1,2,0.8493333333333334,0.7904761904761904,0.005,16,svae,yeast
32,8,3,relu,Dense,128,16,0.1,3,0.7750476190476192,0.8123809523809524,0.005,16,svae,yeast
32,8,3,relu,Dense,1024,16,0.1,1,0.7672380952380952,0.7026666666666666,0.05,16,svae,yeast
32,8,3,relu,Dense,1024,16,0.1,2,0.7798095238095238,0.7193333333333333,0.05,16,svae,yeast
32,8,3,relu,Dense,1024,16,0.1,3,0.742,0.7459047619047618,0.05,16,svae,yeast
32,8,3,relu,Dense,1024,16,0.1,4,0.7674285714285713,0.7143809523809523,0.05,16,svae,yeast
32,8,3,relu,Dense,1024,16,0.1,5,0.7834285714285714,0.7792380952380952,0.05,16,svae,yeast
32,8,3,relu,Dense,1024,16,0.1,6,0.7733333333333333,0.7849523809523808,0.05,16,svae,yeast
32,8,3,relu,Dense,1024,16,0.1,7,0.7973333333333333,0.8019047619047619,0.05,16,svae,yeast
32,8,3,relu,Dense,1024,16,0.1,8,0.8142857142857143,0.8038095238095239,0.05,16,svae,yeast
32,8,3,relu,Dense,1024,16,0.1,9,0.8144761904761906,0.8327619047619047,0.05,16,svae,yeast
32,8,3,relu,Dense,1024,16,0.1,10,0.8083809523809524,0.8146666666666668,0.05,16,svae,yeast
32,8,3,relu,Dense,1024,16,0.1,1,0.669142857142857,0.6982857142857143,0.01,16,svae,yeast
32,8,3,relu,Dense,1024,16,0.1,2,0.7613333333333333,0.744095238095238,0.01,16,svae,yeast
32,8,3,relu,Dense,1024,16,0.1,3,0.7280000000000001,0.7374285714285714,0.01,16,svae,yeast
32,8,3,relu,Dense,1024,16,0.1,4,0.7436190476190475,0.770095238095238,0.01,16,svae,yeast
32,8,3,relu,Dense,1024,16,0.1,5,0.7940952380952381,0.790952380952381,0.01,16,svae,yeast
32,8,3,relu,Dense,1024,16,0.1,6,0.7872380952380952,0.7860952380952381,0.01,16,svae,yeast
32,8,3,relu,Dense,1024,16,0.1,1,0.7363809523809525,0.5428571428571429,0.005,16,svae,yeast
32,8,3,relu,Dense,1024,16,0.1,2,0.7582857142857142,0.6785714285714286,0.005,16,svae,yeast
32,8,3,relu,Dense,1024,16,0.1,3,0.7405714285714285,0.7106666666666667,0.005,16,svae,yeast
32,8,3,relu,Dense,128,16,0.1,1,0.5935238095238096,0.6455238095238095,0.05,17,svae,yeast
32,8,3,relu,Dense,128,16,0.1,2,0.6690476190476191,0.667047619047619,0.05,17,svae,yeast
32,8,3,relu,Dense,128,16,0.1,3,0.6855238095238094,0.7282857142857143,0.05,17,svae,yeast
32,8,3,relu,Dense,128,16,0.1,4,0.6946666666666667,0.6937142857142857,0.05,17,svae,yeast
32,8,3,relu,Dense,128,16,0.1,5,0.7287619047619048,0.7203809523809523,0.05,17,svae,yeast
32,8,3,relu,Dense,128,16,0.1,6,0.7079047619047619,0.7348571428571429,0.05,17,svae,yeast
32,8,3,relu,Dense,128,16,0.1,7,0.6975238095238095,0.7567619047619047,0.05,17,svae,yeast
32,8,3,relu,Dense,128,16,0.1,8,0.7064761904761905,0.7944761904761906,0.05,17,svae,yeast
32,8,3,relu,Dense,128,16,0.1,9,0.6885714285714286,0.752952380952381,0.05,17,svae,yeast
32,8,3,relu,Dense,128,16,0.1,10,0.6982857142857143,0.7900952380952381,0.05,17,svae,yeast
32,8,3,relu,Dense,128,16,0.1,1,0.6800952380952381,0.6931428571428572,0.01,17,svae,yeast
32,8,3,relu,Dense,128,16,0.1,2,0.7672380952380953,0.7017142857142857,0.01,17,svae,yeast
32,8,3,relu,Dense,128,16,0.1,3,0.7706666666666666,0.7712380952380953,0.01,17,svae,yeast
32,8,3,relu,Dense,128,16,0.1,4,0.748,0.7996190476190476,0.01,17,svae,yeast
32,8,3,relu,Dense,128,16,0.1,5,0.7379047619047618,0.7665714285714287,0.01,17,svae,yeast
32,8,3,relu,Dense,128,16,0.1,6,0.7471428571428571,0.7687619047619048,0.01,17,svae,yeast
32,8,3,relu,Dense,128,16,0.1,1,0.6685714285714286,0.700095238095238,0.005,17,svae,yeast
32,8,3,relu,Dense,128,16,0.1,2,0.6899047619047618,0.691047619047619,0.005,17,svae,yeast
32,8,3,relu,Dense,128,16,0.1,3,0.6529523809523811,0.692952380952381,0.005,17,svae,yeast
32,8,3,relu,Dense,1024,16,0.1,1,0.5341904761904762,0.4780952380952381,0.05,17,svae,yeast
32,8,3,relu,Dense,1024,16,0.1,2,0.6499047619047619,0.5626666666666666,0.05,17,svae,yeast
32,8,3,relu,Dense,1024,16,0.1,3,0.6727619047619048,0.6289523809523809,0.05,17,svae,yeast
32,8,3,relu,Dense,1024,16,0.1,4,0.6947619047619047,0.6392380952380952,0.05,17,svae,yeast
32,8,3,relu,Dense,1024,16,0.1,5,0.7091428571428572,0.7198095238095237,0.05,17,svae,yeast
32,8,3,relu,Dense,1024,16,0.1,6,0.7091428571428571,0.7267619047619047,0.05,17,svae,yeast
32,8,3,relu,Dense,1024,16,0.1,7,0.6935238095238094,0.7340952380952381,0.05,17,svae,yeast
32,8,3,relu,Dense,1024,16,0.1,8,0.7260952380952379,0.7068571428571427,0.05,17,svae,yeast
32,8,3,relu,Dense,1024,16,0.1,9,0.7125714285714285,0.7371428571428572,0.05,17,svae,yeast
32,8,3,relu,Dense,1024,16,0.1,10,0.7105714285714286,0.7213333333333333,0.05,17,svae,yeast
32,8,3,relu,Dense,1024,16,0.1,1,0.6349523809523808,0.6041904761904762,0.01,17,svae,yeast
32,8,3,relu,Dense,1024,16,0.1,2,0.6928571428571428,0.6662857142857143,0.01,17,svae,yeast
32,8,3,relu,Dense,1024,16,0.1,3,0.7140952380952381,0.6346666666666667,0.01,17,svae,yeast
32,8,3,relu,Dense,1024,16,0.1,4,0.7142857142857143,0.6705714285714285,0.01,17,svae,yeast
32,8,3,relu,Dense,1024,16,0.1,5,0.7112380952380952,0.7030476190476191,0.01,17,svae,yeast
32,8,3,relu,Dense,1024,16,0.1,6,0.7002857142857143,0.7038095238095237,0.01,17,svae,yeast
32,8,3,relu,Dense,1024,16,0.1,1,0.609904761904762,0.6154285714285714,0.005,17,svae,yeast
32,8,3,relu,Dense,1024,16,0.1,2,0.6320952380952382,0.6061904761904762,0.005,17,svae,yeast
32,8,3,relu,Dense,1024,16,0.1,3,0.6388571428571429,0.7188571428571429,0.005,17,svae,yeast
32,8,3,relu,Dense,128,16,0.1,1,0.7628571428571429,0.7313333333333334,0.05,18,svae,yeast
32,8,3,relu,Dense,128,16,0.1,2,0.7769523809523808,0.8194285714285715,0.05,18,svae,yeast
32,8,3,relu,Dense,128,16,0.1,3,0.780952380952381,0.8091428571428572,0.05,18,svae,yeast
32,8,3,relu,Dense,128,16,0.1,4,0.7693333333333332,0.831047619047619,0.05,18,svae,yeast
32,8,3,relu,Dense,128,16,0.1,5,0.7993333333333333,0.791047619047619,0.05,18,svae,yeast
32,8,3,relu,Dense,128,16,0.1,6,0.7735238095238096,0.8278095238095238,0.05,18,svae,yeast
32,8,3,relu,Dense,128,16,0.1,7,0.7400952380952381,0.8426666666666667,0.05,18,svae,yeast
32,8,3,relu,Dense,128,16,0.1,8,0.7993333333333332,0.8166666666666667,0.05,18,svae,yeast
32,8,3,relu,Dense,128,16,0.1,9,0.8286666666666667,0.8208571428571428,0.05,18,svae,yeast
32,8,3,relu,Dense,128,16,0.1,10,0.7965714285714285,0.8320000000000001,0.05,18,svae,yeast
32,8,3,relu,Dense,128,16,0.1,1,0.46552380952380945,0.4722857142857143,0.01,18,svae,yeast
32,8,3,relu,Dense,128,16,0.1,2,0.7080000000000001,0.6401904761904762,0.01,18,svae,yeast
32,8,3,relu,Dense,128,16,0.1,3,0.7591428571428572,0.6841904761904763,0.01,18,svae,yeast
32,8,3,relu,Dense,128,16,0.1,4,0.7428571428571429,0.72,0.01,18,svae,yeast
32,8,3,relu,Dense,128,16,0.1,5,0.7926666666666666,0.704190476190476,0.01,18,svae,yeast
32,8,3,relu,Dense,128,16,0.1,6,0.803047619047619,0.7746666666666666,0.01,18,svae,yeast
32,8,3,relu,Dense,128,16,0.1,1,0.5874285714285714,0.5502857142857143,0.005,18,svae,yeast
32,8,3,relu,Dense,128,16,0.1,2,0.7737142857142857,0.8013333333333333,0.005,18,svae,yeast
32,8,3,relu,Dense,128,16,0.1,3,0.7255238095238096,0.7674285714285715,0.005,18,svae,yeast
32,8,3,relu,Dense,1024,16,0.1,1,0.6678095238095239,0.6666666666666666,0.05,18,svae,yeast
32,8,3,relu,Dense,1024,16,0.1,2,0.6906666666666668,0.729904761904762,0.05,18,svae,yeast
32,8,3,relu,Dense,1024,16,0.1,3,0.7108571428571429,0.7803809523809524,0.05,18,svae,yeast
32,8,3,relu,Dense,1024,16,0.1,4,0.7291428571428571,0.743047619047619,0.05,18,svae,yeast
32,8,3,relu,Dense,1024,16,0.1,5,0.7167619047619047,0.7482857142857143,0.05,18,svae,yeast
32,8,3,relu,Dense,1024,16,0.1,6,0.7563809523809524,0.7732380952380953,0.05,18,svae,yeast
32,8,3,relu,Dense,1024,16,0.1,7,0.7900952380952381,0.8163809523809524,0.05,18,svae,yeast
32,8,3,relu,Dense,1024,16,0.1,8,0.716190476190476,0.7895238095238095,0.05,18,svae,yeast
32,8,3,relu,Dense,1024,16,0.1,9,0.8247619047619048,0.808952380952381,0.05,18,svae,yeast
32,8,3,relu,Dense,1024,16,0.1,10,0.7757142857142857,0.8014285714285714,0.05,18,svae,yeast
32,8,3,relu,Dense,1024,16,0.1,1,0.6293333333333333,0.6369523809523808,0.01,18,svae,yeast
32,8,3,relu,Dense,1024,16,0.1,2,0.6535238095238095,0.707047619047619,0.01,18,svae,yeast
32,8,3,relu,Dense,1024,16,0.1,3,0.7438095238095237,0.7532380952380952,0.01,18,svae,yeast
32,8,3,relu,Dense,1024,16,0.1,4,0.679809523809524,0.7681904761904762,0.01,18,svae,yeast
32,8,3,relu,Dense,1024,16,0.1,5,0.7295238095238095,0.7755238095238095,0.01,18,svae,yeast
32,8,3,relu,Dense,1024,16,0.1,6,0.7072380952380953,0.6956190476190476,0.01,18,svae,yeast
32,8,3,relu,Dense,1024,16,0.1,1,0.49,0.49666666666666665,0.005,18,svae,yeast
32,8,3,relu,Dense,1024,16,0.1,2,0.6891428571428572,0.681142857142857,0.005,18,svae,yeast
32,8,3,relu,Dense,1024,16,0.1,3,0.7474285714285714,0.732,0.005,18,svae,yeast
32,8,3,relu,Dense,128,16,0.1,1,0.767047619047619,0.7302857142857144,0.05,19,svae,yeast
32,8,3,relu,Dense,128,16,0.1,2,0.8101904761904761,0.801142857142857,0.05,19,svae,yeast
32,8,3,relu,Dense,128,16,0.1,3,0.8182857142857143,0.7963809523809524,0.05,19,svae,yeast
32,8,3,relu,Dense,128,16,0.1,4,0.8204761904761906,0.8205714285714285,0.05,19,svae,yeast
32,8,3,relu,Dense,128,16,0.1,5,0.8091428571428572,0.7908571428571429,0.05,19,svae,yeast
32,8,3,relu,Dense,128,16,0.1,6,0.8213333333333334,0.7805714285714285,0.05,19,svae,yeast
32,8,3,relu,Dense,128,16,0.1,7,0.850857142857143,0.8199047619047618,0.05,19,svae,yeast
32,8,3,relu,Dense,128,16,0.1,8,0.8352380952380953,0.8100952380952382,0.05,19,svae,yeast
32,8,3,relu,Dense,128,16,0.1,9,0.8353333333333333,0.7915238095238095,0.05,19,svae,yeast
32,8,3,relu,Dense,128,16,0.1,10,0.8446666666666667,0.8329523809523809,0.05,19,svae,yeast
32,8,3,relu,Dense,128,16,0.1,1,0.7734285714285715,0.7864761904761903,0.01,19,svae,yeast
32,8,3,relu,Dense,128,16,0.1,2,0.7567619047619047,0.7879999999999999,0.01,19,svae,yeast
32,8,3,relu,Dense,128,16,0.1,3,0.7915238095238095,0.7718095238095237,0.01,19,svae,yeast
32,8,3,relu,Dense,128,16,0.1,4,0.7603809523809524,0.7763809523809523,0.01,19,svae,yeast
32,8,3,relu,Dense,128,16,0.1,5,0.7757142857142857,0.7832380952380953,0.01,19,svae,yeast
32,8,3,relu,Dense,128,16,0.1,6,0.77,0.792,0.01,19,svae,yeast
32,8,3,relu,Dense,128,16,0.1,1,0.6474285714285715,0.5413333333333334,0.005,19,svae,yeast
32,8,3,relu,Dense,128,16,0.1,2,0.6405714285714286,0.4933333333333333,0.005,19,svae,yeast
32,8,3,relu,Dense,128,16,0.1,3,0.7913333333333334,0.6716190476190476,0.005,19,svae,yeast
32,8,3,relu,Dense,1024,16,0.1,1,0.5254285714285714,0.5254285714285714,0.05,19,svae,yeast
32,8,3,relu,Dense,1024,16,0.1,2,0.5300952380952381,0.5063809523809525,0.05,19,svae,yeast
32,8,3,relu,Dense,1024,16,0.1,3,0.6903809523809524,0.6488571428571428,0.05,19,svae,yeast
32,8,3,relu,Dense,1024,16,0.1,4,0.785904761904762,0.6792380952380953,0.05,19,svae,yeast
32,8,3,relu,Dense,1024,16,0.1,5,0.7354285714285714,0.7270476190476189,0.05,19,svae,yeast
32,8,3,relu,Dense,1024,16,0.1,6,0.7977142857142857,0.7766666666666666,0.05,19,svae,yeast
32,8,3,relu,Dense,1024,16,0.1,7,0.8241904761904764,0.7844761904761905,0.05,19,svae,yeast
32,8,3,relu,Dense,1024,16,0.1,8,0.838952380952381,0.8130476190476191,0.05,19,svae,yeast
32,8,3,relu,Dense,1024,16,0.1,9,0.8205714285714285,0.8214285714285714,0.05,19,svae,yeast
32,8,3,relu,Dense,1024,16,0.1,10,0.8483809523809523,0.816,0.05,19,svae,yeast
32,8,3,relu,Dense,1024,16,0.1,1,0.6638095238095238,0.6812380952380952,0.01,19,svae,yeast
32,8,3,relu,Dense,1024,16,0.1,2,0.6573333333333334,0.7146666666666667,0.01,19,svae,yeast
32,8,3,relu,Dense,1024,16,0.1,3,0.7265714285714285,0.6596190476190477,0.01,19,svae,yeast
32,8,3,relu,Dense,1024,16,0.1,4,0.6678095238095237,0.779047619047619,0.01,19,svae,yeast
32,8,3,relu,Dense,1024,16,0.1,5,0.7799999999999999,0.7647619047619049,0.01,19,svae,yeast
32,8,3,relu,Dense,1024,16,0.1,6,0.7973333333333332,0.7727619047619046,0.01,19,svae,yeast
32,8,3,relu,Dense,1024,16,0.1,1,0.49,0.5076190476190475,0.005,19,svae,yeast
32,8,3,relu,Dense,1024,16,0.1,2,0.5028571428571429,0.5013333333333333,0.005,19,svae,yeast
32,8,3,relu,Dense,1024,16,0.1,3,0.7611428571428572,0.761047619047619,0.005,19,svae,yeast
32,8,3,relu,Dense,128,16,0.1,1,0.6676190476190477,0.6782857142857143,0.05,20,svae,yeast
32,8,3,relu,Dense,128,16,0.1,2,0.6419047619047619,0.6375238095238095,0.05,20,svae,yeast
32,8,3,relu,Dense,128,16,0.1,3,0.6417142857142857,0.6232380952380953,0.05,20,svae,yeast
32,8,3,relu,Dense,128,16,0.1,4,0.6614285714285714,0.6369523809523809,0.05,20,svae,yeast
32,8,3,relu,Dense,128,16,0.1,5,0.7392380952380952,0.6586666666666667,0.05,20,svae,yeast
32,8,3,relu,Dense,128,16,0.1,6,0.7344761904761905,0.6585714285714286,0.05,20,svae,yeast
32,8,3,relu,Dense,128,16,0.1,7,0.7316190476190476,0.7093333333333334,0.05,20,svae,yeast
32,8,3,relu,Dense,128,16,0.1,8,0.7592380952380953,0.7017142857142857,0.05,20,svae,yeast
32,8,3,relu,Dense,128,16,0.1,9,0.7245714285714286,0.7135238095238094,0.05,20,svae,yeast
32,8,3,relu,Dense,128,16,0.1,10,0.7236190476190476,0.696952380952381,0.05,20,svae,yeast
32,8,3,relu,Dense,128,16,0.1,1,0.5794285714285714,0.588952380952381,0.01,20,svae,yeast
