hidden,latent,layers,nonlinearity,layertype,β,method,anomaliesSeen,auc,ar,i,model,dataset
32,3,3,relu,Dense,0.1,lklh,9,0.9763592193394894,0.01,4,svae,waveform-2
32,3,3,relu,Dense,0.1,lklh,10,0.9723730547830837,0.01,4,svae,waveform-2
32,3,3,relu,Dense,0.1,lklh,1,0.8647968311561133,0.005,4,svae,waveform-2
32,3,3,relu,Dense,0.1,lklh,2,0.9118586826196948,0.005,4,svae,waveform-2
32,3,3,relu,Dense,0.1,lklh,3,0.9284059735971525,0.005,4,svae,waveform-2
32,3,3,relu,Dense,0.1,lklh,4,0.9280418829762525,0.005,4,svae,waveform-2
32,3,3,relu,Dense,0.1,lklh,5,0.9350161015938381,0.005,4,svae,waveform-2
32,3,3,relu,Dense,0.1,lklh,6,0.934903107952869,0.005,4,svae,waveform-2
32,3,3,relu,Dense,0.1,lklh,7,0.9455621747509431,0.005,4,svae,waveform-2
32,3,3,relu,Dense,0.1,lklh,8,0.9609606970452162,0.005,4,svae,waveform-2
32,3,3,relu,Dense,0.1,lklh,9,0.9642437900578151,0.005,4,svae,waveform-2
32,3,3,relu,Dense,0.1,lklh,10,0.9619839172384355,0.005,4,svae,waveform-2
32,3,3,relu,Dense,0.1,wass,1,0.8989020784552514,0.05,4,svae,waveform-2
32,3,3,relu,Dense,0.1,wass,2,0.8913942787553123,0.05,4,svae,waveform-2
32,3,3,relu,Dense,0.1,wass,3,0.9111116691043999,0.05,4,svae,waveform-2
32,3,3,relu,Dense,0.1,wass,4,0.9130765029723605,0.05,4,svae,waveform-2
32,3,3,relu,Dense,0.1,wass,5,0.9166044155403922,0.05,4,svae,waveform-2
32,3,3,relu,Dense,0.1,wass,6,0.9241938217588088,0.05,4,svae,waveform-2
32,3,3,relu,Dense,0.1,wass,7,0.9270437724810265,0.05,4,svae,waveform-2
32,3,3,relu,Dense,0.1,wass,8,0.9286319608790906,0.05,4,svae,waveform-2
32,3,3,relu,Dense,0.1,wass,9,0.9347524497649105,0.05,4,svae,waveform-2
32,3,3,relu,Dense,0.1,wass,10,0.9372885292622142,0.05,4,svae,waveform-2
32,3,3,relu,Dense,0.1,wass,1,0.9454994005059605,0.01,4,svae,waveform-2
32,3,3,relu,Dense,0.1,wass,2,0.9495106747603593,0.01,4,svae,waveform-2
32,3,3,relu,Dense,0.1,wass,3,0.9512244116483888,0.01,4,svae,waveform-2
32,3,3,relu,Dense,0.1,wass,4,0.9575959975141398,0.01,4,svae,waveform-2
32,3,3,relu,Dense,0.1,wass,5,0.9582676819354556,0.01,4,svae,waveform-2
32,3,3,relu,Dense,0.1,wass,6,0.9525238385195322,0.01,4,svae,waveform-2
32,3,3,relu,Dense,0.1,wass,7,0.9495922812788369,0.01,4,svae,waveform-2
32,3,3,relu,Dense,0.1,wass,8,0.9417643329294857,0.01,4,svae,waveform-2
32,3,3,relu,Dense,0.1,wass,9,0.9433839084500412,0.01,4,svae,waveform-2
32,3,3,relu,Dense,0.1,wass,10,0.9424674044732927,0.01,4,svae,waveform-2
32,3,3,relu,Dense,0.1,wass,1,0.8172892825531541,0.005,4,svae,waveform-2
32,3,3,relu,Dense,0.1,wass,2,0.8233972165899774,0.005,4,svae,waveform-2
32,3,3,relu,Dense,0.1,wass,3,0.8395427523995455,0.005,4,svae,waveform-2
32,3,3,relu,Dense,0.1,wass,4,0.8487642889875142,0.005,4,svae,waveform-2
32,3,3,relu,Dense,0.1,wass,5,0.8642381403757666,0.005,4,svae,waveform-2
32,3,3,relu,Dense,0.1,wass,6,0.8767929893723203,0.005,4,svae,waveform-2
32,3,3,relu,Dense,0.1,wass,7,0.8984814910138669,0.005,4,svae,waveform-2
32,3,3,relu,Dense,0.1,wass,8,0.9105529783240532,0.005,4,svae,waveform-2
32,3,3,relu,Dense,0.1,wass,9,0.9228943948876654,0.005,4,svae,waveform-2
32,3,3,relu,Dense,0.1,wass,10,0.9243633122202622,0.005,4,svae,waveform-2
32,3,3,relu,Dense,0.1,lklh,1,0.89442627478798,0.05,5,svae,waveform-2
32,3,3,relu,Dense,0.1,lklh,2,0.9369746580373004,0.05,5,svae,waveform-2
32,3,3,relu,Dense,0.1,lklh,3,0.9605903289998179,0.05,5,svae,waveform-2
32,3,3,relu,Dense,0.1,lklh,4,0.9595859410800938,0.05,5,svae,waveform-2
32,3,3,relu,Dense,0.1,lklh,5,0.9551478019598119,0.05,5,svae,waveform-2
32,3,3,relu,Dense,0.1,lklh,6,0.9576964363061122,0.05,5,svae,waveform-2
32,3,3,relu,Dense,0.1,lklh,7,0.9560705833610585,0.05,5,svae,waveform-2
32,3,3,relu,Dense,0.1,lklh,8,0.9556186087971827,0.05,5,svae,waveform-2
32,3,3,relu,Dense,0.1,lklh,9,0.9632582344115856,0.05,5,svae,waveform-2
32,3,3,relu,Dense,0.1,lklh,10,0.9675143282214173,0.05,5,svae,waveform-2
32,3,3,relu,Dense,0.1,lklh,1,0.9178850101380405,0.01,5,svae,waveform-2
32,3,3,relu,Dense,0.1,lklh,2,0.943019817829141,0.01,5,svae,waveform-2
32,3,3,relu,Dense,0.1,lklh,3,0.9475583957413952,0.01,5,svae,waveform-2
32,3,3,relu,Dense,0.1,lklh,4,0.9652293457040446,0.01,5,svae,waveform-2
32,3,3,relu,Dense,0.1,lklh,5,0.974036572275127,0.01,5,svae,waveform-2
32,3,3,relu,Dense,0.1,lklh,6,0.9726932034324958,0.01,5,svae,waveform-2
32,3,3,relu,Dense,0.1,lklh,7,0.974262559557065,0.01,5,svae,waveform-2
32,3,3,relu,Dense,0.1,lklh,8,0.971362389438861,0.01,5,svae,waveform-2
32,3,3,relu,Dense,0.1,lklh,9,0.9730949586003854,0.01,5,svae,waveform-2
32,3,3,relu,Dense,0.1,lklh,10,0.9691590134399659,0.01,5,svae,waveform-2
32,3,3,relu,Dense,0.1,lklh,1,0.9428691596411825,0.005,5,svae,waveform-2
32,3,3,relu,Dense,0.1,lklh,2,0.92553719060144,0.005,5,svae,waveform-2
32,3,3,relu,Dense,0.1,lklh,3,0.9134468710177589,0.005,5,svae,waveform-2
32,3,3,relu,Dense,0.1,lklh,4,0.906215277995744,0.005,5,svae,waveform-2
32,3,3,relu,Dense,0.1,lklh,5,0.9050037350675764,0.005,5,svae,waveform-2
32,3,3,relu,Dense,0.1,lklh,6,0.9052987740189955,0.005,5,svae,waveform-2
32,3,3,relu,Dense,0.1,lklh,7,0.9373701357806918,0.005,5,svae,waveform-2
32,3,3,relu,Dense,0.1,lklh,8,0.9411868098756443,0.005,5,svae,waveform-2
32,3,3,relu,Dense,0.1,lklh,9,0.9433901858745395,0.005,5,svae,waveform-2
32,3,3,relu,Dense,0.1,lklh,10,0.9420593718809047,0.005,5,svae,waveform-2
32,3,3,relu,Dense,0.1,wass,1,0.9616512137400268,0.05,5,svae,waveform-2
32,3,3,relu,Dense,0.1,wass,2,0.9659073075498584,0.05,5,svae,waveform-2
32,3,3,relu,Dense,0.1,wass,3,0.9637102089754614,0.05,5,svae,waveform-2
32,3,3,relu,Dense,0.1,wass,4,0.9660265786153257,0.05,5,svae,waveform-2
32,3,3,relu,Dense,0.1,wass,5,0.9683931676511761,0.05,5,svae,waveform-2
32,3,3,relu,Dense,0.1,wass,6,0.9664973854526965,0.05,5,svae,waveform-2
32,3,3,relu,Dense,0.1,wass,7,0.9675206056459156,0.05,5,svae,waveform-2
32,3,3,relu,Dense,0.1,wass,8,0.9694352201178901,0.05,5,svae,waveform-2
32,3,3,relu,Dense,0.1,wass,9,0.9646894871971928,0.05,5,svae,waveform-2
32,3,3,relu,Dense,0.1,wass,10,0.9691213488929762,0.05,5,svae,waveform-2
32,3,3,relu,Dense,0.1,wass,1,0.9101010037601773,0.01,5,svae,waveform-2
32,3,3,relu,Dense,0.1,wass,2,0.9170752223777627,0.01,5,svae,waveform-2
32,3,3,relu,Dense,0.1,wass,3,0.9323293639085757,0.01,5,svae,waveform-2
32,3,3,relu,Dense,0.1,wass,4,0.9448088838111499,0.01,5,svae,waveform-2
32,3,3,relu,Dense,0.1,wass,5,0.9442250833328102,0.01,5,svae,waveform-2
32,3,3,relu,Dense,0.1,wass,6,0.9517014959102579,0.01,5,svae,waveform-2
32,3,3,relu,Dense,0.1,wass,7,0.9564848933779448,0.01,5,svae,waveform-2
32,3,3,relu,Dense,0.1,wass,8,0.9576273846366313,0.01,5,svae,waveform-2
32,3,3,relu,Dense,0.1,wass,9,0.9573888425056968,0.01,5,svae,waveform-2
32,3,3,relu,Dense,0.1,wass,10,0.9624547240758062,0.01,5,svae,waveform-2
32,3,3,relu,Dense,0.1,wass,1,0.920477586455829,0.005,5,svae,waveform-2
32,3,3,relu,Dense,0.1,wass,2,0.9085944218805908,0.005,5,svae,waveform-2
32,3,3,relu,Dense,0.1,wass,3,0.902524152390757,0.005,5,svae,waveform-2
32,3,3,relu,Dense,0.1,wass,4,0.902386049051795,0.005,5,svae,waveform-2
32,3,3,relu,Dense,0.1,wass,5,0.8998248598564981,0.005,5,svae,waveform-2
32,3,3,relu,Dense,0.1,wass,6,0.8909360267669382,0.005,5,svae,waveform-2
32,3,3,relu,Dense,0.1,wass,7,0.897395496575665,0.005,5,svae,waveform-2
32,3,3,relu,Dense,0.1,wass,8,0.8918462533191881,0.005,5,svae,waveform-2
32,3,3,relu,Dense,0.1,wass,9,0.8940307970445885,0.005,5,svae,waveform-2
32,3,3,relu,Dense,0.1,wass,10,0.9016013709895104,0.005,5,svae,waveform-2
32,3,3,relu,Dense,0.1,lklh,1,0.8836416594999404,0.05,6,svae,waveform-2
32,3,3,relu,Dense,0.1,lklh,2,0.8994796015090929,0.05,6,svae,waveform-2
32,3,3,relu,Dense,0.1,lklh,3,0.9234279759700191,0.05,6,svae,waveform-2
32,3,3,relu,Dense,0.1,lklh,4,0.9335471842612412,0.05,6,svae,waveform-2
32,3,3,relu,Dense,0.1,lklh,5,0.9433274116295565,0.05,6,svae,waveform-2
32,3,3,relu,Dense,0.1,lklh,6,0.9730447392043993,0.05,6,svae,waveform-2
32,3,3,relu,Dense,0.1,lklh,7,0.97519161838281,0.05,6,svae,waveform-2
32,3,3,relu,Dense,0.1,lklh,8,0.979774138266552,0.05,6,svae,waveform-2
32,3,3,relu,Dense,0.1,lklh,9,0.976076735237067,0.05,6,svae,waveform-2
32,3,3,relu,Dense,0.1,lklh,10,0.9681985674917295,0.05,6,svae,waveform-2
32,3,3,relu,Dense,0.1,lklh,1,0.9291090451409596,0.01,6,svae,waveform-2
32,3,3,relu,Dense,0.1,lklh,2,0.9230576079246207,0.01,6,svae,waveform-2
32,3,3,relu,Dense,0.1,lklh,3,0.9189898368497372,0.01,6,svae,waveform-2
32,3,3,relu,Dense,0.1,lklh,4,0.9256187971199177,0.01,6,svae,waveform-2
32,3,3,relu,Dense,0.1,lklh,5,0.9320280475326583,0.01,6,svae,waveform-2
32,3,3,relu,Dense,0.1,lklh,6,0.9544070658690152,0.01,6,svae,waveform-2
32,3,3,relu,Dense,0.1,lklh,7,0.9535847232597411,0.01,6,svae,waveform-2
32,3,3,relu,Dense,0.1,lklh,8,0.9552294084782895,0.01,6,svae,waveform-2
32,3,3,relu,Dense,0.1,lklh,9,0.9519651477391857,0.01,6,svae,waveform-2
32,3,3,relu,Dense,0.1,lklh,10,0.9613122328171197,0.01,6,svae,waveform-2
32,3,3,relu,Dense,0.1,lklh,1,0.873497341510725,0.005,6,svae,waveform-2
32,3,3,relu,Dense,0.1,lklh,2,0.8812562381905952,0.005,6,svae,waveform-2
32,3,3,relu,Dense,0.1,lklh,3,0.8704214035065694,0.005,6,svae,waveform-2
32,3,3,relu,Dense,0.1,lklh,4,0.866378742129679,0.005,6,svae,waveform-2
32,3,3,relu,Dense,0.1,lklh,5,0.8747088844388925,0.005,6,svae,waveform-2
32,3,3,relu,Dense,0.1,lklh,6,0.8873641722274185,0.005,6,svae,waveform-2
32,3,3,relu,Dense,0.1,lklh,7,0.8952423399727559,0.005,6,svae,waveform-2
32,3,3,relu,Dense,0.1,lklh,8,0.9119716762606638,0.005,6,svae,waveform-2
32,3,3,relu,Dense,0.1,lklh,9,0.9090777835669581,0.005,6,svae,waveform-2
32,3,3,relu,Dense,0.1,lklh,10,0.9071255045479941,0.005,6,svae,waveform-2
32,3,3,relu,Dense,0.1,wass,1,0.930546575351065,0.05,6,svae,waveform-2
32,3,3,relu,Dense,0.1,wass,2,0.9288453933120319,0.05,6,svae,waveform-2
32,3,3,relu,Dense,0.1,wass,3,0.9328880546889223,0.05,6,svae,waveform-2
32,3,3,relu,Dense,0.1,wass,4,0.928914444981513,0.05,6,svae,waveform-2
32,3,3,relu,Dense,0.1,wass,5,0.9296614584968078,0.05,6,svae,waveform-2
32,3,3,relu,Dense,0.1,wass,6,0.926102158806285,0.05,6,svae,waveform-2
32,3,3,relu,Dense,0.1,wass,7,0.9276338503838646,0.05,6,svae,waveform-2
32,3,3,relu,Dense,0.1,wass,8,0.9301197104851822,0.05,6,svae,waveform-2
32,3,3,relu,Dense,0.1,wass,9,0.9363657478609676,0.05,6,svae,waveform-2
32,3,3,relu,Dense,0.1,wass,10,0.9419338233909392,0.05,6,svae,waveform-2
32,3,3,relu,Dense,0.1,wass,1,0.8803146245158537,0.01,6,svae,waveform-2
32,3,3,relu,Dense,0.1,wass,2,0.8805092246753001,0.01,6,svae,waveform-2
32,3,3,relu,Dense,0.1,wass,3,0.8895236062548258,0.01,6,svae,waveform-2
32,3,3,relu,Dense,0.1,wass,4,0.8947966428333785,0.01,6,svae,waveform-2
32,3,3,relu,Dense,0.1,wass,5,0.9010050156621741,0.01,6,svae,waveform-2
32,3,3,relu,Dense,0.1,wass,6,0.9054682644804489,0.01,6,svae,waveform-2
32,3,3,relu,Dense,0.1,wass,7,0.9187764044167959,0.01,6,svae,waveform-2
32,3,3,relu,Dense,0.1,wass,8,0.926284204116735,0.01,6,svae,waveform-2
32,3,3,relu,Dense,0.1,wass,9,0.928506412389125,0.01,6,svae,waveform-2
32,3,3,relu,Dense,0.1,wass,10,0.9292157613574303,0.01,6,svae,waveform-2
32,3,3,relu,Dense,0.1,wass,1,0.8699882612161881,0.005,6,svae,waveform-2
32,3,3,relu,Dense,0.1,wass,2,0.8842129051292835,0.005,6,svae,waveform-2
32,3,3,relu,Dense,0.1,wass,3,0.8902204003741345,0.005,6,svae,waveform-2
32,3,3,relu,Dense,0.1,wass,4,0.8976779806780875,0.005,6,svae,waveform-2
32,3,3,relu,Dense,0.1,wass,5,0.9077218598753303,0.005,6,svae,waveform-2
32,3,3,relu,Dense,0.1,wass,6,0.9101512231561635,0.005,6,svae,waveform-2
32,3,3,relu,Dense,0.1,wass,7,0.9117205792807327,0.005,6,svae,waveform-2
32,3,3,relu,Dense,0.1,wass,8,0.9167801834263438,0.005,6,svae,waveform-2
32,3,3,relu,Dense,0.1,wass,9,0.9163344862869663,0.005,6,svae,waveform-2
32,3,3,relu,Dense,0.1,wass,10,0.9178661778645457,0.005,6,svae,waveform-2
32,3,3,relu,Dense,0.1,lklh,1,0.9184750880408785,0.05,7,svae,waveform-2
32,3,3,relu,Dense,0.1,lklh,2,0.9269558885380507,0.05,7,svae,waveform-2
32,3,3,relu,Dense,0.1,lklh,3,0.9657189848149101,0.05,7,svae,waveform-2
32,3,3,relu,Dense,0.1,lklh,4,0.9679035285403105,0.05,7,svae,waveform-2
32,3,3,relu,Dense,0.1,lklh,5,0.9742311724345736,0.05,7,svae,waveform-2
32,3,3,relu,Dense,0.1,lklh,6,0.9698495301347763,0.05,7,svae,waveform-2
32,3,3,relu,Dense,0.1,lklh,7,0.9688765293375434,0.05,7,svae,waveform-2
32,3,3,relu,Dense,0.1,lklh,8,0.9689769681295158,0.05,7,svae,waveform-2
32,3,3,relu,Dense,0.1,lklh,9,0.97351554604177,0.05,7,svae,waveform-2
32,3,3,relu,Dense,0.1,lklh,10,0.9723353902360939,0.05,7,svae,waveform-2
32,3,3,relu,Dense,0.1,lklh,1,0.9359263281460882,0.01,7,svae,waveform-2
32,3,3,relu,Dense,0.1,lklh,2,0.9400317637679614,0.01,7,svae,waveform-2
32,3,3,relu,Dense,0.1,lklh,3,0.9383808011249145,0.01,7,svae,waveform-2
32,3,3,relu,Dense,0.1,lklh,4,0.9419526556644339,0.01,7,svae,waveform-2
32,3,3,relu,Dense,0.1,lklh,5,0.9415760101945375,0.01,7,svae,waveform-2
32,3,3,relu,Dense,0.1,lklh,6,0.9478032152968281,0.01,7,svae,waveform-2
32,3,3,relu,Dense,0.1,lklh,7,0.947847157268316,0.01,7,svae,waveform-2
32,3,3,relu,Dense,0.1,lklh,8,0.9567799323293639,0.01,7,svae,waveform-2
32,3,3,relu,Dense,0.1,lklh,9,0.9607535420367731,0.01,7,svae,waveform-2
32,3,3,relu,Dense,0.1,lklh,10,0.9686693743291002,0.01,7,svae,waveform-2
32,3,3,relu,Dense,0.1,lklh,1,0.9382426977859524,0.005,7,svae,waveform-2
32,3,3,relu,Dense,0.1,lklh,2,0.9429633210086567,0.005,7,svae,waveform-2
32,3,3,relu,Dense,0.1,lklh,3,0.9528879291404323,0.005,7,svae,waveform-2
32,3,3,relu,Dense,0.1,lklh,4,0.9678533091443242,0.005,7,svae,waveform-2
32,3,3,relu,Dense,0.1,lklh,5,0.96426262233131,0.005,7,svae,waveform-2
32,3,3,relu,Dense,0.1,lklh,6,0.9576273846366313,0.005,7,svae,waveform-2
32,3,3,relu,Dense,0.1,lklh,7,0.9525740579155183,0.005,7,svae,waveform-2
32,3,3,relu,Dense,0.1,lklh,8,0.9587698758953177,0.005,7,svae,waveform-2
32,3,3,relu,Dense,0.1,lklh,9,0.9583430110294349,0.005,7,svae,waveform-2
32,3,3,relu,Dense,0.1,lklh,10,0.9563467900389828,0.005,7,svae,waveform-2
32,3,3,relu,Dense,0.1,wass,1,0.9631891827421046,0.05,7,svae,waveform-2
32,3,3,relu,Dense,0.1,wass,2,0.9670184116860534,0.05,7,svae,waveform-2
32,3,3,relu,Dense,0.1,wass,3,0.9631264084971218,0.05,7,svae,waveform-2
32,3,3,relu,Dense,0.1,wass,4,0.9596863798720661,0.05,7,svae,waveform-2
32,3,3,relu,Dense,0.1,wass,5,0.9602952900483989,0.05,7,svae,waveform-2
32,3,3,relu,Dense,0.1,wass,6,0.9560768607855569,0.05,7,svae,waveform-2
32,3,3,relu,Dense,0.1,wass,7,0.9558822606261103,0.05,7,svae,waveform-2
32,3,3,relu,Dense,0.1,wass,8,0.963515608816015,0.05,7,svae,waveform-2
32,3,3,relu,Dense,0.1,wass,9,0.9644321127927634,0.05,7,svae,waveform-2
32,3,3,relu,Dense,0.1,wass,10,0.9653423393450136,0.05,7,svae,waveform-2
32,3,3,relu,Dense,0.1,wass,1,0.9512432439218836,0.01,7,svae,waveform-2
32,3,3,relu,Dense,0.1,wass,2,0.9526368321605012,0.01,7,svae,waveform-2
32,3,3,relu,Dense,0.1,wass,3,0.9508603210274889,0.01,7,svae,waveform-2
32,3,3,relu,Dense,0.1,wass,4,0.9554993377317154,0.01,7,svae,waveform-2
32,3,3,relu,Dense,0.1,wass,5,0.9489457065555145,0.01,7,svae,waveform-2
32,3,3,relu,Dense,0.1,wass,6,0.9536977169007099,0.01,7,svae,waveform-2
32,3,3,relu,Dense,0.1,wass,7,0.9545263369344825,0.01,7,svae,waveform-2
32,3,3,relu,Dense,0.1,wass,8,0.9592783472796781,0.01,7,svae,waveform-2
32,3,3,relu,Dense,0.1,wass,9,0.9581358560209917,0.01,7,svae,waveform-2
32,3,3,relu,Dense,0.1,wass,10,0.9628502018191976,0.01,7,svae,waveform-2
32,3,3,relu,Dense,0.1,wass,1,0.8499318899441937,0.005,7,svae,waveform-2
32,3,3,relu,Dense,0.1,wass,2,0.845292873239967,0.005,7,svae,waveform-2
32,3,3,relu,Dense,0.1,wass,3,0.8517084010772061,0.005,7,svae,waveform-2
32,3,3,relu,Dense,0.1,wass,4,0.8556192365396325,0.005,7,svae,waveform-2
32,3,3,relu,Dense,0.1,wass,5,0.8653680767854566,0.005,7,svae,waveform-2
32,3,3,relu,Dense,0.1,wass,6,0.872229301762073,0.005,7,svae,waveform-2
32,3,3,relu,Dense,0.1,wass,7,0.8806284957407675,0.005,7,svae,waveform-2
32,3,3,relu,Dense,0.1,wass,8,0.8885254957595997,0.005,7,svae,waveform-2
32,3,3,relu,Dense,0.1,wass,9,0.8916893177067312,0.005,7,svae,waveform-2
32,3,3,relu,Dense,0.1,wass,10,0.8972573932367028,0.005,7,svae,waveform-2
32,3,3,relu,Dense,0.1,lklh,1,0.8867803717490788,0.05,8,svae,waveform-2
32,3,3,relu,Dense,0.1,lklh,2,0.9101700554296583,0.05,8,svae,waveform-2
32,3,3,relu,Dense,0.1,lklh,3,0.9169057319163094,0.05,8,svae,waveform-2
32,3,3,relu,Dense,0.1,lklh,4,0.9414692939780667,0.05,8,svae,waveform-2
32,3,3,relu,Dense,0.1,lklh,5,0.9359514378440814,0.05,8,svae,waveform-2
32,3,3,relu,Dense,0.1,lklh,6,0.9452483035260293,0.05,8,svae,waveform-2
32,3,3,relu,Dense,0.1,lklh,7,0.9415634553455409,0.05,8,svae,waveform-2
32,3,3,relu,Dense,0.1,lklh,8,0.9381171492959868,0.05,8,svae,waveform-2
32,3,3,relu,Dense,0.1,lklh,9,0.9290588257449733,0.05,8,svae,waveform-2
32,3,3,relu,Dense,0.1,lklh,10,0.9316576794872601,0.05,8,svae,waveform-2
32,3,3,relu,Dense,0.1,lklh,1,0.9382991946064368,0.01,8,svae,waveform-2
32,3,3,relu,Dense,0.1,lklh,2,0.9534215102227858,0.01,8,svae,waveform-2
32,3,3,relu,Dense,0.1,lklh,3,0.948280299558697,0.01,8,svae,waveform-2
32,3,3,relu,Dense,0.1,lklh,4,0.9520279219841683,0.01,8,svae,waveform-2
32,3,3,relu,Dense,0.1,lklh,5,0.9555244474297084,0.01,8,svae,waveform-2
32,3,3,relu,Dense,0.1,lklh,6,0.950000313871225,0.01,8,svae,waveform-2
32,3,3,relu,Dense,0.1,lklh,7,0.9478408798438176,0.01,8,svae,waveform-2
32,3,3,relu,Dense,0.1,lklh,8,0.9544761175384963,0.01,8,svae,waveform-2
32,3,3,relu,Dense,0.1,lklh,9,0.963245679562589,0.01,8,svae,waveform-2
32,3,3,relu,Dense,0.1,lklh,10,0.962335453010339,0.01,8,svae,waveform-2
32,3,3,relu,Dense,0.1,lklh,1,0.9559136477486018,0.005,8,svae,waveform-2
32,3,3,relu,Dense,0.1,lklh,2,0.9589519212057677,0.005,8,svae,waveform-2
32,3,3,relu,Dense,0.1,lklh,3,0.9537291040232013,0.005,8,svae,waveform-2
32,3,3,relu,Dense,0.1,lklh,4,0.9546142208774584,0.005,8,svae,waveform-2
32,3,3,relu,Dense,0.1,lklh,5,0.9544070658690152,0.005,8,svae,waveform-2
32,3,3,relu,Dense,0.1,lklh,6,0.9683366708306916,0.005,8,svae,waveform-2
32,3,3,relu,Dense,0.1,lklh,7,0.972925468138932,0.005,8,svae,waveform-2
32,3,3,relu,Dense,0.1,lklh,8,0.972360499934087,0.005,8,svae,waveform-2
32,3,3,relu,Dense,0.1,lklh,9,0.9709731891199678,0.005,8,svae,waveform-2
32,3,3,relu,Dense,0.1,lklh,10,0.9689895229785125,0.005,8,svae,waveform-2
32,3,3,relu,Dense,0.1,wass,1,0.8909925235874225,0.05,8,svae,waveform-2
32,3,3,relu,Dense,0.1,wass,2,0.8934909385377368,0.05,8,svae,waveform-2
32,3,3,relu,Dense,0.1,wass,3,0.9005342088248033,0.05,8,svae,waveform-2
32,3,3,relu,Dense,0.1,wass,4,0.9081298924677182,0.05,8,svae,waveform-2
32,3,3,relu,Dense,0.1,wass,5,0.9241812669098122,0.05,8,svae,waveform-2
32,3,3,relu,Dense,0.1,wass,6,0.9323419187575721,0.05,8,svae,waveform-2
32,3,3,relu,Dense,0.1,wass,7,0.9415697327700392,0.05,8,svae,waveform-2
32,3,3,relu,Dense,0.1,wass,8,0.959391340920647,0.05,8,svae,waveform-2
32,3,3,relu,Dense,0.1,wass,9,0.9704584403111092,0.05,8,svae,waveform-2
32,3,3,relu,Dense,0.1,wass,10,0.9799561835770021,0.05,8,svae,waveform-2
32,3,3,relu,Dense,0.1,wass,1,0.9544823949629946,0.01,8,svae,waveform-2
32,3,3,relu,Dense,0.1,wass,2,0.956171022153031,0.01,8,svae,waveform-2
32,3,3,relu,Dense,0.1,wass,3,0.9612620134211336,0.01,8,svae,waveform-2
32,3,3,relu,Dense,0.1,wass,4,0.9645011644622443,0.01,8,svae,waveform-2
32,3,3,relu,Dense,0.1,wass,5,0.9630510794031424,0.01,8,svae,waveform-2
32,3,3,relu,Dense,0.1,wass,6,0.9636913767019667,0.01,8,svae,waveform-2
32,3,3,relu,Dense,0.1,wass,7,0.9644321127927634,0.01,8,svae,waveform-2
32,3,3,relu,Dense,0.1,wass,8,0.9663216175667447,0.01,8,svae,waveform-2
32,3,3,relu,Dense,0.1,wass,9,0.9683115611326986,0.01,8,svae,waveform-2
32,3,3,relu,Dense,0.1,wass,10,0.9689079164600348,0.01,8,svae,waveform-2
32,3,3,relu,Dense,0.1,wass,1,0.8911243495018865,0.005,8,svae,waveform-2
32,3,3,relu,Dense,0.1,wass,2,0.9048656317286143,0.005,8,svae,waveform-2
32,3,3,relu,Dense,0.1,wass,3,0.9000445697139378,0.005,8,svae,waveform-2
32,3,3,relu,Dense,0.1,wass,4,0.908211498986196,0.005,8,svae,waveform-2
32,3,3,relu,Dense,0.1,wass,5,0.9097431905637756,0.005,8,svae,waveform-2
32,3,3,relu,Dense,0.1,wass,6,0.9094418741878582,0.005,8,svae,waveform-2
32,3,3,relu,Dense,0.1,wass,7,0.9075147048668872,0.005,8,svae,waveform-2
32,3,3,relu,Dense,0.1,wass,8,0.906422433004187,0.005,8,svae,waveform-2
32,3,3,relu,Dense,0.1,wass,9,0.9136791357241949,0.005,8,svae,waveform-2
32,3,3,relu,Dense,0.1,wass,10,0.9176401905826077,0.005,8,svae,waveform-2
32,3,3,relu,Dense,0.1,lklh,1,0.8590153231932004,0.05,9,svae,waveform-2
32,3,3,relu,Dense,0.1,lklh,2,0.8685883955530724,0.05,9,svae,waveform-2
32,3,3,relu,Dense,0.1,lklh,3,0.8574334122196345,0.05,9,svae,waveform-2
32,3,3,relu,Dense,0.1,lklh,4,0.8637422238404027,0.05,9,svae,waveform-2
32,3,3,relu,Dense,0.1,lklh,5,0.8900948518841689,0.05,9,svae,waveform-2
32,3,3,relu,Dense,0.1,lklh,6,0.9083056603536701,0.05,9,svae,waveform-2
32,3,3,relu,Dense,0.1,lklh,7,0.9310173821884358,0.05,9,svae,waveform-2
32,3,3,relu,Dense,0.1,lklh,8,0.9369997677352935,0.05,9,svae,waveform-2
32,3,3,relu,Dense,0.1,lklh,9,0.9302452589751476,0.05,9,svae,waveform-2
32,3,3,relu,Dense,0.1,lklh,10,0.9651602940345635,0.05,9,svae,waveform-2
32,3,3,relu,Dense,0.1,lklh,1,0.966578991971174,0.01,9,svae,waveform-2
32,3,3,relu,Dense,0.1,lklh,2,0.9666041016691672,0.01,9,svae,waveform-2
32,3,3,relu,Dense,0.1,lklh,3,0.9590084180262521,0.01,9,svae,waveform-2
32,3,3,relu,Dense,0.1,lklh,4,0.9676461541358812,0.01,9,svae,waveform-2
32,3,3,relu,Dense,0.1,lklh,5,0.9683492256796882,0.01,9,svae,waveform-2
32,3,3,relu,Dense,0.1,lklh,6,0.9765852066214273,0.01,9,svae,waveform-2
32,3,3,relu,Dense,0.1,lklh,7,0.9760704578125687,0.01,9,svae,waveform-2
32,3,3,relu,Dense,0.1,lklh,8,0.9760830126615652,0.01,9,svae,waveform-2
