hidden,latent,layers,nonlinearity,layertype,memorysize,k,β,anomaliesSeen,f1,auc,rsTrn,rsTst,knnauc,knnprec,knnrecall,ar,i,model,dataset,mpwmutualinf,varOfDists,knn5auc,knn9auc,knn15auc,knnsqrtauc,knn5a3auc,knn5a5auc,knn5a9auc,knn5asqrtauc
32,8,3,relu,Dense,128,16,0.1,3,0.38596491228070173,0.961777270017882,0.08532512101250678,0.15273717072604817,0.8043579044969865,0.990909090909091,0.21626984126984128,0.005,1,svae,statlog-satimage,1.0616814018378673,178.40250594550344,0.8708689317173323,0.9117270459412323,0.923791862595757,0.9157366933792526,0.9389915446939092,0.9489646113429145,0.950656224474027,0.9225776541492814
32,8,3,relu,Dense,128,16,0.1,4,0.415625,0.9570004636068614,0.08532512101250678,0.15273717072604817,0.8043579044969865,0.990909090909091,0.21626984126984128,0.005,1,svae,statlog-satimage,1.0616814018378673,178.40250594550344,0.8708689317173323,0.9117270459412323,0.923791862595757,0.9157366933792526,0.9389915446939092,0.9489646113429145,0.950656224474027,0.9225776541492814
32,8,3,relu,Dense,128,16,0.1,5,0.5153733528550513,0.9642429410336226,0.08532512101250678,0.15273717072604817,0.8043579044969865,0.990909090909091,0.21626984126984128,0.005,1,svae,statlog-satimage,1.0616814018378673,178.40250594550344,0.8708689317173323,0.9117270459412323,0.923791862595757,0.9157366933792526,0.9389915446939092,0.9489646113429145,0.950656224474027,0.9225776541492814
32,8,3,relu,Dense,128,16,0.1,6,0.5,0.9709059098836568,0.08532512101250678,0.15273717072604817,0.8043579044969865,0.990909090909091,0.21626984126984128,0.005,1,svae,statlog-satimage,1.0616814018378673,178.40250594550344,0.8708689317173323,0.9117270459412323,0.923791862595757,0.9157366933792526,0.9389915446939092,0.9489646113429145,0.950656224474027,0.9225776541492814
32,8,3,relu,Dense,128,16,0.1,7,0.5351724137931034,0.9687700068437204,0.08532512101250678,0.15273717072604817,0.8043579044969865,0.990909090909091,0.21626984126984128,0.005,1,svae,statlog-satimage,1.0616814018378673,178.40250594550344,0.8708689317173323,0.9117270459412323,0.923791862595757,0.9157366933792526,0.9389915446939092,0.9489646113429145,0.950656224474027,0.9225776541492814
32,8,3,relu,Dense,128,16,0.1,8,0.6254826254826255,0.9660932291321721,0.08532512101250678,0.15273717072604817,0.8043579044969865,0.990909090909091,0.21626984126984128,0.005,1,svae,statlog-satimage,1.0616814018378673,178.40250594550344,0.8708689317173323,0.9117270459412323,0.923791862595757,0.9157366933792526,0.9389915446939092,0.9489646113429145,0.950656224474027,0.9225776541492814
32,8,3,relu,Dense,128,16,0.1,9,0.6522842639593909,0.9695178488641631,0.08532512101250678,0.15273717072604817,0.8043579044969865,0.990909090909091,0.21626984126984128,0.005,1,svae,statlog-satimage,1.0616814018378673,178.40250594550344,0.8708689317173323,0.9117270459412323,0.923791862595757,0.9157366933792526,0.9389915446939092,0.9489646113429145,0.950656224474027,0.9225776541492814
32,8,3,relu,Dense,128,16,0.1,10,0.6781326781326781,0.9684043645274522,0.08532512101250678,0.15273717072604817,0.8043579044969865,0.990909090909091,0.21626984126984128,0.005,1,svae,statlog-satimage,1.0616814018378673,178.40250594550344,0.8708689317173323,0.9117270459412323,0.923791862595757,0.9157366933792526,0.9389915446939092,0.9489646113429145,0.950656224474027,0.9225776541492814
32,8,3,relu,Dense,1024,16,0.1,1,0.13333333333333333,0.7648768130339757,0.08902175795005496,0.10440209122764728,0.9354082499944808,0.9384615384615385,0.12103174603174603,0.05,1,svae,statlog-satimage,1.0227455186204872,187.9413278665026,0.6934841159458685,0.7077179504161425,0.7226140804026756,0.8038749806830475,0.9395903702231937,0.9503250767158973,0.9517490120758549,0.9223403315892885
32,8,3,relu,Dense,1024,16,0.1,2,0.16727272727272727,0.9123231119058658,0.08902175795005496,0.10440209122764728,0.9354082499944808,0.9384615384615385,0.12103174603174603,0.05,1,svae,statlog-satimage,1.0227455186204872,187.9413278665026,0.6934841159458685,0.7077179504161425,0.7226140804026756,0.8038749806830475,0.9395903702231937,0.9503250767158973,0.9517490120758549,0.9223403315892885
32,8,3,relu,Dense,1024,16,0.1,3,0.27692307692307694,0.9179912576991854,0.08902175795005496,0.10440209122764728,0.9354082499944808,0.9384615384615385,0.12103174603174603,0.05,1,svae,statlog-satimage,1.0227455186204872,187.9413278665026,0.6934841159458685,0.7077179504161425,0.7226140804026756,0.8038749806830475,0.9395903702231937,0.9503250767158973,0.9517490120758549,0.9223403315892885
32,8,3,relu,Dense,1024,16,0.1,4,0.3485342019543974,0.9242251142459765,0.08902175795005496,0.10440209122764728,0.9354082499944808,0.9384615384615385,0.12103174603174603,0.05,1,svae,statlog-satimage,1.0227455186204872,187.9413278665026,0.6934841159458685,0.7077179504161425,0.7226140804026756,0.8038749806830475,0.9395903702231937,0.9503250767158973,0.9517490120758549,0.9223403315892885
32,8,3,relu,Dense,1024,16,0.1,5,0.28716216216216217,0.9222133916153389,0.08902175795005496,0.10440209122764728,0.9354082499944808,0.9384615384615385,0.12103174603174603,0.05,1,svae,statlog-satimage,1.0227455186204872,187.9413278665026,0.6934841159458685,0.7077179504161425,0.7226140804026756,0.8038749806830475,0.9395903702231937,0.9503250767158973,0.9517490120758549,0.9223403315892885
32,8,3,relu,Dense,1024,16,0.1,6,0.3261943986820428,0.9271254166942624,0.08902175795005496,0.10440209122764728,0.9354082499944808,0.9384615384615385,0.12103174603174603,0.05,1,svae,statlog-satimage,1.0227455186204872,187.9413278665026,0.6934841159458685,0.7077179504161425,0.7226140804026756,0.8038749806830475,0.9395903702231937,0.9503250767158973,0.9517490120758549,0.9223403315892885
32,8,3,relu,Dense,1024,16,0.1,7,0.37037037037037035,0.9347790692540344,0.08902175795005496,0.10440209122764728,0.9354082499944808,0.9384615384615385,0.12103174603174603,0.05,1,svae,statlog-satimage,1.0227455186204872,187.9413278665026,0.6934841159458685,0.7077179504161425,0.7226140804026756,0.8038749806830475,0.9395903702231937,0.9503250767158973,0.9517490120758549,0.9223403315892885
32,8,3,relu,Dense,1024,16,0.1,8,0.3904761904761905,0.9428742521579796,0.08902175795005496,0.10440209122764728,0.9354082499944808,0.9384615384615385,0.12103174603174603,0.05,1,svae,statlog-satimage,1.0227455186204872,187.9413278665026,0.6934841159458685,0.7077179504161425,0.7226140804026756,0.8038749806830475,0.9395903702231937,0.9503250767158973,0.9517490120758549,0.9223403315892885
32,8,3,relu,Dense,1024,16,0.1,9,0.473604826546003,0.9405355211161888,0.08902175795005496,0.10440209122764728,0.9354082499944808,0.9384615384615385,0.12103174603174603,0.05,1,svae,statlog-satimage,1.0227455186204872,187.9413278665026,0.6934841159458685,0.7077179504161425,0.7226140804026756,0.8038749806830475,0.9395903702231937,0.9503250767158973,0.9517490120758549,0.9223403315892885
32,8,3,relu,Dense,1024,16,0.1,10,0.4827586206896552,0.9397835397487692,0.08902175795005496,0.10440209122764728,0.9354082499944808,0.9384615384615385,0.12103174603174603,0.05,1,svae,statlog-satimage,1.0227455186204872,187.9413278665026,0.6934841159458685,0.7077179504161425,0.7226140804026756,0.8038749806830475,0.9395903702231937,0.9503250767158973,0.9517490120758549,0.9223403315892885
32,8,3,relu,Dense,1024,16,0.1,1,0.07984790874524715,0.8091623065545179,0.07729324885059179,0.13120954285633984,0.8625874781994393,0.9921259842519685,0.25,0.01,1,svae,statlog-satimage,1.0783416396552397,166.67958434152524,0.87137393204848,0.9030758107600945,0.9143237962778992,0.9119146963375058,0.9513350773781928,0.955995982073868,0.9544037132701946,0.923317217475771
32,8,3,relu,Dense,1024,16,0.1,2,0.11873840445269017,0.8532739475020421,0.07729324885059179,0.13120954285633984,0.8625874781994393,0.9921259842519685,0.25,0.01,1,svae,statlog-satimage,1.0783416396552397,166.67958434152524,0.87137393204848,0.9030758107600945,0.9143237962778992,0.9119146963375058,0.9513350773781928,0.955995982073868,0.9544037132701946,0.923317217475771
32,8,3,relu,Dense,1024,16,0.1,3,0.2646048109965636,0.867540896748129,0.07729324885059179,0.13120954285633984,0.8625874781994393,0.9921259842519685,0.25,0.01,1,svae,statlog-satimage,1.0783416396552397,166.67958434152524,0.87137393204848,0.9030758107600945,0.9143237962778992,0.9119146963375058,0.9513350773781928,0.955995982073868,0.9544037132701946,0.923317217475771
32,8,3,relu,Dense,1024,16,0.1,4,0.4599092284417549,0.889816102611652,0.07729324885059179,0.13120954285633984,0.8625874781994393,0.9921259842519685,0.25,0.01,1,svae,statlog-satimage,1.0783416396552397,166.67958434152524,0.87137393204848,0.9030758107600945,0.9143237962778992,0.9119146963375058,0.9513350773781928,0.955995982073868,0.9544037132701946,0.923317217475771
32,8,3,relu,Dense,1024,16,0.1,5,0.4631578947368421,0.922494867209749,0.07729324885059179,0.13120954285633984,0.8625874781994393,0.9921259842519685,0.25,0.01,1,svae,statlog-satimage,1.0783416396552397,166.67958434152524,0.87137393204848,0.9030758107600945,0.9143237962778992,0.9119146963375058,0.9513350773781928,0.955995982073868,0.9544037132701946,0.923317217475771
32,8,3,relu,Dense,1024,16,0.1,6,0.5166908563134979,0.922975031459037,0.07729324885059179,0.13120954285633984,0.8625874781994393,0.9921259842519685,0.25,0.01,1,svae,statlog-satimage,1.0783416396552397,166.67958434152524,0.87137393204848,0.9030758107600945,0.9143237962778992,0.9119146963375058,0.9513350773781928,0.955995982073868,0.9544037132701946,0.923317217475771
32,8,3,relu,Dense,1024,16,0.1,7,0.5365853658536586,0.9272730534030951,0.07729324885059179,0.13120954285633984,0.8625874781994393,0.9921259842519685,0.25,0.01,1,svae,statlog-satimage,1.0783416396552397,166.67958434152524,0.87137393204848,0.9030758107600945,0.9143237962778992,0.9119146963375058,0.9513350773781928,0.955995982073868,0.9544037132701946,0.923317217475771
32,8,3,relu,Dense,1024,16,0.1,8,0.5402298850574713,0.9242568492394639,0.07729324885059179,0.13120954285633984,0.8625874781994393,0.9921259842519685,0.25,0.01,1,svae,statlog-satimage,1.0783416396552397,166.67958434152524,0.87137393204848,0.9030758107600945,0.9143237962778992,0.9119146963375058,0.9513350773781928,0.955995982073868,0.9544037132701946,0.923317217475771
32,8,3,relu,Dense,1024,16,0.1,9,0.5950413223140496,0.9381305605227719,0.07729324885059179,0.13120954285633984,0.8625874781994393,0.9921259842519685,0.25,0.01,1,svae,statlog-satimage,1.0783416396552397,166.67958434152524,0.87137393204848,0.9030758107600945,0.9143237962778992,0.9119146963375058,0.9513350773781928,0.955995982073868,0.9544037132701946,0.923317217475771
32,8,3,relu,Dense,1024,16,0.1,10,0.5885634588563459,0.9462409210322981,0.07729324885059179,0.13120954285633984,0.8625874781994393,0.9921259842519685,0.25,0.01,1,svae,statlog-satimage,1.0783416396552397,166.67958434152524,0.87137393204848,0.9030758107600945,0.9143237962778992,0.9119146963375058,0.9513350773781928,0.955995982073868,0.9544037132701946,0.923317217475771
32,8,3,relu,Dense,1024,16,0.1,1,0.1367837338262477,0.756060003973773,0.08013216796808258,0.1381450460891151,0.8208876967569596,1.0,0.2638888888888889,0.005,1,svae,statlog-satimage,1.000775112027263,290.3168657416922,0.9030951277126521,0.9319270591871426,0.9341457491666115,0.9181181976731351,0.9505099675475197,0.9541774289688059,0.9528638761948915,0.9227515067222994
32,8,3,relu,Dense,1024,16,0.1,2,0.18345323741007194,0.8460935602799303,0.08013216796808258,0.1381450460891151,0.8208876967569596,1.0,0.2638888888888889,0.005,1,svae,statlog-satimage,1.000775112027263,290.3168657416922,0.9030951277126521,0.9319270591871426,0.9341457491666115,0.9181181976731351,0.9505099675475197,0.9541774289688059,0.9528638761948915,0.9227515067222994
32,8,3,relu,Dense,1024,16,0.1,3,0.2,0.9262451155705675,0.08013216796808258,0.1381450460891151,0.8208876967569596,1.0,0.2638888888888889,0.005,1,svae,statlog-satimage,1.000775112027263,290.3168657416922,0.9030951277126521,0.9319270591871426,0.9341457491666115,0.9181181976731351,0.9505099675475197,0.9541774289688059,0.9528638761948915,0.9227515067222994
32,8,3,relu,Dense,1024,16,0.1,4,0.26758147512864494,0.9438649358677175,0.08013216796808258,0.1381450460891151,0.8208876967569596,1.0,0.2638888888888889,0.005,1,svae,statlog-satimage,1.000775112027263,290.3168657416922,0.9030951277126521,0.9319270591871426,0.9341457491666115,0.9181181976731351,0.9505099675475197,0.9541774289688059,0.9528638761948915,0.9227515067222994
32,8,3,relu,Dense,1024,16,0.1,5,0.33114754098360655,0.9485782722917633,0.08013216796808258,0.1381450460891151,0.8208876967569596,1.0,0.2638888888888889,0.005,1,svae,statlog-satimage,1.000775112027263,290.3168657416922,0.9030951277126521,0.9319270591871426,0.9341457491666115,0.9181181976731351,0.9505099675475197,0.9541774289688059,0.9528638761948915,0.9227515067222994
32,8,3,relu,Dense,1024,16,0.1,6,0.33278418451400327,0.9537993686116079,0.08013216796808258,0.1381450460891151,0.8208876967569596,1.0,0.2638888888888889,0.005,1,svae,statlog-satimage,1.000775112027263,290.3168657416922,0.9030951277126521,0.9319270591871426,0.9341457491666115,0.9181181976731351,0.9505099675475197,0.9541774289688059,0.9528638761948915,0.9227515067222994
32,8,3,relu,Dense,1024,16,0.1,7,0.3464052287581699,0.9616586087378856,0.08013216796808258,0.1381450460891151,0.8208876967569596,1.0,0.2638888888888889,0.005,1,svae,statlog-satimage,1.000775112027263,290.3168657416922,0.9030951277126521,0.9319270591871426,0.9341457491666115,0.9181181976731351,0.9505099675475197,0.9541774289688059,0.9528638761948915,0.9227515067222994
32,8,3,relu,Dense,1024,16,0.1,8,0.45317220543806647,0.9626658498355298,0.08013216796808258,0.1381450460891151,0.8208876967569596,1.0,0.2638888888888889,0.005,1,svae,statlog-satimage,1.000775112027263,290.3168657416922,0.9030951277126521,0.9319270591871426,0.9341457491666115,0.9181181976731351,0.9505099675475197,0.9541774289688059,0.9528638761948915,0.9227515067222994
32,8,3,relu,Dense,1024,16,0.1,9,0.4666666666666667,0.9617303574188135,0.08013216796808258,0.1381450460891151,0.8208876967569596,1.0,0.2638888888888889,0.005,1,svae,statlog-satimage,1.000775112027263,290.3168657416922,0.9030951277126521,0.9319270591871426,0.9341457491666115,0.9181181976731351,0.9505099675475197,0.9541774289688059,0.9528638761948915,0.9227515067222994
32,8,3,relu,Dense,1024,16,0.1,10,0.5568181818181818,0.9686182307879109,0.08013216796808258,0.1381450460891151,0.8208876967569596,1.0,0.2638888888888889,0.005,1,svae,statlog-satimage,1.000775112027263,290.3168657416922,0.9030951277126521,0.9319270591871426,0.9341457491666115,0.9181181976731351,0.9505099675475197,0.9541774289688059,0.9528638761948915,0.9227515067222994
32,8,3,relu,Dense,128,16,0.1,1,0.09073724007561437,0.8193313022937502,0.07762219280695819,0.09139069648571138,0.9500035874340463,0.9444444444444444,0.10119047619047619,0.05,1,svae,statlog-satimage,1.0060088465203603,135.14457740247386,0.659047508665033,0.6748984480208403,0.6959346093560279,0.7949146742609886,0.9586920767379737,0.9598483343267766,0.9574502726449875,0.9263858533677727
32,8,3,relu,Dense,128,16,0.1,2,0.15693430656934307,0.9303375499481201,0.07762219280695819,0.09139069648571138,0.9500035874340463,0.9444444444444444,0.10119047619047619,0.05,1,svae,statlog-satimage,1.0060088465203603,135.14457740247386,0.659047508665033,0.6748984480208403,0.6959346093560279,0.7949146742609886,0.9586920767379737,0.9598483343267766,0.9574502726449875,0.9263858533677727
32,8,3,relu,Dense,128,16,0.1,3,0.19148936170212766,0.9670259619842374,0.07762219280695819,0.09139069648571138,0.9500035874340463,0.9444444444444444,0.10119047619047619,0.05,1,svae,statlog-satimage,1.0060088465203603,135.14457740247386,0.659047508665033,0.6748984480208403,0.6959346093560279,0.7949146742609886,0.9586920767379737,0.9598483343267766,0.9574502726449875,0.9263858533677727
32,8,3,relu,Dense,128,16,0.1,4,0.2179261862917399,0.9713060467580635,0.07762219280695819,0.09139069648571138,0.9500035874340463,0.9444444444444444,0.10119047619047619,0.05,1,svae,statlog-satimage,1.0060088465203603,135.14457740247386,0.659047508665033,0.6748984480208403,0.6959346093560279,0.7949146742609886,0.9586920767379737,0.9598483343267766,0.9574502726449875,0.9263858533677727
32,8,3,relu,Dense,128,16,0.1,5,0.2222222222222222,0.9587417489016934,0.07762219280695819,0.09139069648571138,0.9500035874340463,0.9444444444444444,0.10119047619047619,0.05,1,svae,statlog-satimage,1.0060088465203603,135.14457740247386,0.659047508665033,0.6748984480208403,0.6959346093560279,0.7949146742609886,0.9586920767379737,0.9598483343267766,0.9574502726449875,0.9263858533677727
32,8,3,relu,Dense,128,16,0.1,6,0.41112828438948995,0.9595875554672496,0.07762219280695819,0.09139069648571138,0.9500035874340463,0.9444444444444444,0.10119047619047619,0.05,1,svae,statlog-satimage,1.0060088465203603,135.14457740247386,0.659047508665033,0.6748984480208403,0.6959346093560279,0.7949146742609886,0.9586920767379737,0.9598483343267766,0.9574502726449875,0.9263858533677727
32,8,3,relu,Dense,128,16,0.1,7,0.46038863976083705,0.9722442987394309,0.07762219280695819,0.09139069648571138,0.9500035874340463,0.9444444444444444,0.10119047619047619,0.05,1,svae,statlog-satimage,1.0060088465203603,135.14457740247386,0.659047508665033,0.6748984480208403,0.6959346093560279,0.7949146742609886,0.9586920767379737,0.9598483343267766,0.9574502726449875,0.9263858533677727
32,8,3,relu,Dense,128,16,0.1,8,0.4597014925373134,0.9727327416826721,0.07762219280695819,0.09139069648571138,0.9500035874340463,0.9444444444444444,0.10119047619047619,0.05,1,svae,statlog-satimage,1.0060088465203603,135.14457740247386,0.659047508665033,0.6748984480208403,0.6959346093560279,0.7949146742609886,0.9586920767379737,0.9598483343267766,0.9574502726449875,0.9263858533677727
32,8,3,relu,Dense,128,16,0.1,9,0.4716417910447761,0.9711418526613242,0.07762219280695819,0.09139069648571138,0.9500035874340463,0.9444444444444444,0.10119047619047619,0.05,1,svae,statlog-satimage,1.0060088465203603,135.14457740247386,0.659047508665033,0.6748984480208403,0.6959346093560279,0.7949146742609886,0.9586920767379737,0.9598483343267766,0.9574502726449875,0.9263858533677727
32,8,3,relu,Dense,128,16,0.1,10,0.5108853410740203,0.9702988056604192,0.07762219280695819,0.09139069648571138,0.9500035874340463,0.9444444444444444,0.10119047619047619,0.05,1,svae,statlog-satimage,1.0060088465203603,135.14457740247386,0.659047508665033,0.6748984480208403,0.6959346093560279,0.7949146742609886,0.9586920767379737,0.9598483343267766,0.9574502726449875,0.9263858533677727
32,8,3,relu,Dense,128,16,0.1,1,0.10861423220973783,0.7967304678013996,0.09638601044595281,0.16934934111173305,0.8283661169613881,0.9802631578947368,0.29563492063492064,0.01,1,svae,statlog-satimage,0.9824366350633323,171.90350820654868,0.8110360509526017,0.8673808419983663,0.8986356712365058,0.9106287392101022,0.9626134181071594,0.9624119698876307,0.9584299180961212,0.9264162085789346
32,8,3,relu,Dense,128,16,0.1,2,0.17657657657657658,0.9440663840872463,0.09638601044595281,0.16934934111173305,0.8283661169613881,0.9802631578947368,0.29563492063492064,0.01,1,svae,statlog-satimage,0.9824366350633323,171.90350820654868,0.8110360509526017,0.8673808419983663,0.8986356712365058,0.9106287392101022,0.9626134181071594,0.9624119698876307,0.9584299180961212,0.9264162085789346
32,8,3,relu,Dense,128,16,0.1,3,0.27938671209540034,0.9580601364328764,0.09638601044595281,0.16934934111173305,0.8283661169613881,0.9802631578947368,0.29563492063492064,0.01,1,svae,statlog-satimage,0.9824366350633323,171.90350820654868,0.8110360509526017,0.8673808419983663,0.8986356712365058,0.9106287392101022,0.9626134181071594,0.9624119698876307,0.9584299180961212,0.9264162085789346
32,8,3,relu,Dense,128,16,0.1,4,0.3436988543371522,0.9742091087710003,0.09638601044595281,0.16934934111173305,0.8283661169613881,0.9802631578947368,0.29563492063492064,0.01,1,svae,statlog-satimage,0.9824366350633323,171.90350820654868,0.8110360509526017,0.8673808419983663,0.8986356712365058,0.9106287392101022,0.9626134181071594,0.9624119698876307,0.9584299180961212,0.9264162085789346
32,8,3,relu,Dense,128,16,0.1,5,0.4270353302611367,0.971868997946884,0.09638601044595281,0.16934934111173305,0.8283661169613881,0.9802631578947368,0.29563492063492064,0.01,1,svae,statlog-satimage,0.9824366350633323,171.90350820654868,0.8110360509526017,0.8673808419983663,0.8986356712365058,0.9106287392101022,0.9626134181071594,0.9624119698876307,0.9584299180961212,0.9264162085789346
32,8,3,relu,Dense,128,16,0.1,6,0.393026941362916,0.9745788904342451,0.09638601044595281,0.16934934111173305,0.8283661169613881,0.9802631578947368,0.29563492063492064,0.01,1,svae,statlog-satimage,0.9824366350633323,171.90350820654868,0.8110360509526017,0.8673808419983663,0.8986356712365058,0.9106287392101022,0.9626134181071594,0.9624119698876307,0.9584299180961212,0.9264162085789346
32,8,3,relu,Dense,128,16,0.1,7,0.4123076923076923,0.9632784731880699,0.09638601044595281,0.16934934111173305,0.8283661169613881,0.9802631578947368,0.29563492063492064,0.01,1,svae,statlog-satimage,0.9824366350633323,171.90350820654868,0.8110360509526017,0.8673808419983663,0.8986356712365058,0.9106287392101022,0.9626134181071594,0.9624119698876307,0.9584299180961212,0.9264162085789346
32,8,3,relu,Dense,128,16,0.1,8,0.5130434782608696,0.9614668189946355,0.09638601044595281,0.16934934111173305,0.8283661169613881,0.9802631578947368,0.29563492063492064,0.01,1,svae,statlog-satimage,0.9824366350633323,171.90350820654868,0.8110360509526017,0.8673808419983663,0.8986356712365058,0.9106287392101022,0.9626134181071594,0.9624119698876307,0.9584299180961212,0.9264162085789346
32,8,3,relu,Dense,128,16,0.1,9,0.4838709677419355,0.9682898425944324,0.09638601044595281,0.16934934111173305,0.8283661169613881,0.9802631578947368,0.29563492063492064,0.01,1,svae,statlog-satimage,0.9824366350633323,171.90350820654868,0.8110360509526017,0.8673808419983663,0.8986356712365058,0.9106287392101022,0.9626134181071594,0.9624119698876307,0.9584299180961212,0.9264162085789346
32,8,3,relu,Dense,128,16,0.1,10,0.5177809388335705,0.9648735015563944,0.09638601044595281,0.16934934111173305,0.8283661169613881,0.9802631578947368,0.29563492063492064,0.01,1,svae,statlog-satimage,0.9824366350633323,171.90350820654868,0.8110360509526017,0.8673808419983663,0.8986356712365058,0.9106287392101022,0.9626134181071594,0.9624119698876307,0.9584299180961212,0.9264162085789346
32,8,3,relu,Dense,128,16,0.1,1,0.07954545454545454,0.8955725544738062,0.07496759180943072,0.168104753468923,0.8117866525376957,0.991869918699187,0.24206349206349206,0.005,1,svae,statlog-satimage,1.0225159014604823,106.1233717701713,0.9060285449367508,0.9322002560875996,0.9353654767423891,0.9203700024284169,0.9351033181005364,0.9513819899772611,0.9536282756032408,0.9252268362143189
32,8,3,relu,Dense,128,16,0.1,2,0.17562724014336917,0.9520939576572399,0.07496759180943072,0.168104753468923,0.8117866525376957,0.991869918699187,0.24206349206349206,0.005,1,svae,statlog-satimage,1.0225159014604823,106.1233717701713,0.9060285449367508,0.9322002560875996,0.9353654767423891,0.9203700024284169,0.9351033181005364,0.9513819899772611,0.9536282756032408,0.9252268362143189
32,8,3,relu,Dense,128,16,0.1,3,0.5972222222222222,0.961228116652317,0.07496759180943072,0.168104753468923,0.8117866525376957,0.991869918699187,0.24206349206349206,0.005,1,svae,statlog-satimage,1.0225159014604823,106.1233717701713,0.9060285449367508,0.9322002560875996,0.9353654767423891,0.9203700024284169,0.9351033181005364,0.9513819899772611,0.9536282756032408,0.9252268362143189
32,8,3,relu,Dense,128,16,0.1,4,0.5509325681492109,0.9458559617634723,0.07496759180943072,0.168104753468923,0.8117866525376957,0.991869918699187,0.24206349206349206,0.005,1,svae,statlog-satimage,1.0225159014604823,106.1233717701713,0.9060285449367508,0.9322002560875996,0.9353654767423891,0.9203700024284169,0.9351033181005364,0.9513819899772611,0.9536282756032408,0.9252268362143189
32,8,3,relu,Dense,128,16,0.1,5,0.6675427069645203,0.9559214738282888,0.07496759180943072,0.168104753468923,0.8117866525376957,0.991869918699187,0.24206349206349206,0.005,1,svae,statlog-satimage,1.0225159014604823,106.1233717701713,0.9060285449367508,0.9322002560875996,0.9353654767423891,0.9203700024284169,0.9351033181005364,0.9513819899772611,0.9536282756032408,0.9252268362143189
32,8,3,relu,Dense,128,16,0.1,6,0.718397997496871,0.9598290173742191,0.07496759180943072,0.168104753468923,0.8117866525376957,0.991869918699187,0.24206349206349206,0.005,1,svae,statlog-satimage,1.0225159014604823,106.1233717701713,0.9060285449367508,0.9322002560875996,0.9353654767423891,0.9203700024284169,0.9351033181005364,0.9513819899772611,0.9536282756032408,0.9252268362143189
32,8,3,relu,Dense,128,16,0.1,7,0.6865284974093264,0.9628024482857584,0.07496759180943072,0.168104753468923,0.8117866525376957,0.991869918699187,0.24206349206349206,0.005,1,svae,statlog-satimage,1.0225159014604823,106.1233717701713,0.9060285449367508,0.9322002560875996,0.9353654767423891,0.9203700024284169,0.9351033181005364,0.9513819899772611,0.9536282756032408,0.9252268362143189
32,8,3,relu,Dense,128,16,0.1,8,0.7088607594936709,0.9609714771397665,0.07496759180943072,0.168104753468923,0.8117866525376957,0.991869918699187,0.24206349206349206,0.005,1,svae,statlog-satimage,1.0225159014604823,106.1233717701713,0.9060285449367508,0.9322002560875996,0.9353654767423891,0.9203700024284169,0.9351033181005364,0.9513819899772611,0.9536282756032408,0.9252268362143189
32,8,3,relu,Dense,128,16,0.1,9,0.7306273062730627,0.9599725147360753,0.07496759180943072,0.168104753468923,0.8117866525376957,0.991869918699187,0.24206349206349206,0.005,1,svae,statlog-satimage,1.0225159014604823,106.1233717701713,0.9060285449367508,0.9322002560875996,0.9353654767423891,0.9203700024284169,0.9351033181005364,0.9513819899772611,0.9536282756032408,0.9252268362143189
32,8,3,relu,Dense,128,16,0.1,10,0.7490909090909091,0.9622353577499613,0.07496759180943072,0.168104753468923,0.8117866525376957,0.991869918699187,0.24206349206349206,0.005,1,svae,statlog-satimage,1.0225159014604823,106.1233717701713,0.9060285449367508,0.9322002560875996,0.9353654767423891,0.9203700024284169,0.9351033181005364,0.9513819899772611,0.9536282756032408,0.9252268362143189
32,8,3,relu,Dense,1024,16,0.1,1,0.015717092337917484,0.6969170143718126,0.09095751641709719,0.1009576005984919,0.9476220831401637,0.9767441860465116,0.16666666666666666,0.05,1,svae,statlog-satimage,1.011528627958245,193.9846896921329,0.6771806079872839,0.6901478022827119,0.7048755988255293,0.8014934763891648,0.9517296951232973,0.9578669669073008,0.9565837693445481,0.9254696779036139
32,8,3,relu,Dense,1024,16,0.1,2,0.05029013539651837,0.7428085745192838,0.09095751641709719,0.1009576005984919,0.9476220831401637,0.9767441860465116,0.16666666666666666,0.05,1,svae,statlog-satimage,1.011528627958245,193.9846896921329,0.6771806079872839,0.6901478022827119,0.7048755988255293,0.8014934763891648,0.9517296951232973,0.9578669669073008,0.9565837693445481,0.9254696779036139
32,8,3,relu,Dense,1024,16,0.1,3,0.07633587786259542,0.8808668344481975,0.09095751641709719,0.1009576005984919,0.9476220831401637,0.9767441860465116,0.16666666666666666,0.05,1,svae,statlog-satimage,1.011528627958245,193.9846896921329,0.6771806079872839,0.6901478022827119,0.7048755988255293,0.8014934763891648,0.9517296951232973,0.9578669669073008,0.9565837693445481,0.9254696779036139
32,8,3,relu,Dense,1024,16,0.1,4,0.09433962264150944,0.902221725500585,0.09095751641709719,0.1009576005984919,0.9476220831401637,0.9767441860465116,0.16666666666666666,0.05,1,svae,statlog-satimage,1.011528627958245,193.9846896921329,0.6771806079872839,0.6901478022827119,0.7048755988255293,0.8014934763891648,0.9517296951232973,0.9578669669073008,0.9565837693445481,0.9254696779036139
32,8,3,relu,Dense,1024,16,0.1,5,0.12222222222222222,0.9045825330595846,0.09095751641709719,0.1009576005984919,0.9476220831401637,0.9767441860465116,0.16666666666666666,0.05,1,svae,statlog-satimage,1.011528627958245,193.9846896921329,0.6771806079872839,0.6901478022827119,0.7048755988255293,0.8014934763891648,0.9517296951232973,0.9578669669073008,0.9565837693445481,0.9254696779036139
