hidden,latent,layers,nonlinearity,layertype,memorysize,k,anomaliesSeen,f1,auc,model,dataset
8,4,3,leakyrelu,Dense,1024,64,3,0.0,0.8408261739437518,autoencoder,wall-following-robot
8,4,3,leakyrelu,Dense,1024,64,4,0.11764705882352941,0.8266446981287584,autoencoder,wall-following-robot
8,4,3,leakyrelu,Dense,1024,64,5,0.11428571428571428,0.7649170295398443,autoencoder,wall-following-robot
16,4,3,leakyrelu,Dense,1024,64,1,0.0,0.8511239260915686,autoencoder,wall-following-robot
16,4,3,leakyrelu,Dense,1024,64,2,0.0,0.6771213369424574,autoencoder,wall-following-robot
16,4,3,leakyrelu,Dense,1024,64,3,0.0,0.650464869954108,autoencoder,wall-following-robot
16,4,3,leakyrelu,Dense,1024,64,4,0.11764705882352941,0.7313169353889679,autoencoder,wall-following-robot
16,4,3,leakyrelu,Dense,1024,64,5,0.11764705882352941,0.7175473696598871,autoencoder,wall-following-robot
32,4,3,leakyrelu,Dense,1024,64,1,0.0,0.8664822878663127,autoencoder,wall-following-robot
32,4,3,leakyrelu,Dense,1024,64,2,0.0,0.6748852536189311,autoencoder,wall-following-robot
32,4,3,leakyrelu,Dense,1024,64,3,0.0,0.6448158173473062,autoencoder,wall-following-robot
32,4,3,leakyrelu,Dense,1024,64,4,0.0,0.684300341296935,autoencoder,wall-following-robot
32,4,3,leakyrelu,Dense,1024,64,5,0.0,0.6319877603860251,autoencoder,wall-following-robot
8,16,3,leakyrelu,Dense,1024,64,1,0.0,0.8736024479228031,autoencoder,wall-following-robot
8,16,3,leakyrelu,Dense,1024,64,2,0.0,0.6754736965988065,autoencoder,wall-following-robot
8,16,3,leakyrelu,Dense,1024,64,3,0.10526315789473684,0.7101918324114463,autoencoder,wall-following-robot
8,16,3,leakyrelu,Dense,1024,64,4,0.3076923076923077,0.7463222313757865,autoencoder,wall-following-robot
8,16,3,leakyrelu,Dense,1024,64,5,0.27586206896551724,0.7782746851830125,autoencoder,wall-following-robot
16,16,3,leakyrelu,Dense,1024,64,1,0.0,0.8015770271860727,autoencoder,wall-following-robot
16,16,3,leakyrelu,Dense,1024,64,2,0.0,0.795574908791345,autoencoder,wall-following-robot
16,16,3,leakyrelu,Dense,1024,64,3,0.05714285714285714,0.8275273625985708,autoencoder,wall-following-robot
16,16,3,leakyrelu,Dense,1024,64,4,0.2564102564102564,0.8389431564081509,autoencoder,wall-following-robot
16,16,3,leakyrelu,Dense,1024,64,5,0.2564102564102564,0.8335294809932985,autoencoder,wall-following-robot
32,16,3,leakyrelu,Dense,1024,64,1,0.0,0.9752853948452463,autoencoder,wall-following-robot
32,16,3,leakyrelu,Dense,1024,64,2,0.0,0.9076144521595926,autoencoder,wall-following-robot
32,16,3,leakyrelu,Dense,1024,64,3,0.11428571428571428,0.711604095563147,autoencoder,wall-following-robot
32,16,3,leakyrelu,Dense,1024,64,4,0.21052631578947367,0.8841944215605577,autoencoder,wall-following-robot
32,16,3,leakyrelu,Dense,1024,64,5,0.2,0.7809226785924509,autoencoder,wall-following-robot
8,4,4,leakyrelu,Dense,1024,64,1,0.0,0.6742379663410686,autoencoder,wall-following-robot
8,4,4,leakyrelu,Dense,1024,64,2,0.0,0.6683535365423157,autoencoder,wall-following-robot
8,4,4,leakyrelu,Dense,1024,64,3,0.0,0.6704130869718793,autoencoder,wall-following-robot
8,4,4,leakyrelu,Dense,1024,64,4,0.08888888888888889,0.6640579027892262,autoencoder,wall-following-robot
8,4,4,leakyrelu,Dense,1024,64,5,0.08695652173913043,0.6581146286924868,autoencoder,wall-following-robot
16,4,4,leakyrelu,Dense,1024,64,1,0.10256410256410256,0.6433447098976173,autoencoder,wall-following-robot
16,4,4,leakyrelu,Dense,1024,64,2,0.1276595744680851,0.6066258679534013,autoencoder,wall-following-robot
16,4,4,leakyrelu,Dense,1024,64,3,0.18181818181818182,0.5904436860068308,autoencoder,wall-following-robot
16,4,4,leakyrelu,Dense,1024,64,4,0.20618556701030927,0.6378133458867891,autoencoder,wall-following-robot
16,4,4,leakyrelu,Dense,1024,64,5,0.2,0.6287513239967105,autoencoder,wall-following-robot
32,4,4,leakyrelu,Dense,1024,64,1,0.0,0.6334000235377254,autoencoder,wall-following-robot
32,4,4,leakyrelu,Dense,1024,64,2,0.0,0.6331646463457753,autoencoder,wall-following-robot
32,4,4,leakyrelu,Dense,1024,64,3,0.0,0.704542779804644,autoencoder,wall-following-robot
32,4,4,leakyrelu,Dense,1024,64,4,0.07142857142857142,0.6971283982582158,autoencoder,wall-following-robot
32,4,4,leakyrelu,Dense,1024,64,5,0.06153846153846154,0.7482052489113874,autoencoder,wall-following-robot
8,16,4,leakyrelu,Dense,1024,64,1,0.0,0.6886548193480017,autoencoder,wall-following-robot
8,16,4,leakyrelu,Dense,1024,64,2,0.0,0.7066023302341973,autoencoder,wall-following-robot
8,16,4,leakyrelu,Dense,1024,64,3,0.0,0.6802400847357853,autoencoder,wall-following-robot
8,16,4,leakyrelu,Dense,1024,64,4,0.08955223880597014,0.6254560433093989,autoencoder,wall-following-robot
8,16,4,leakyrelu,Dense,1024,64,5,0.08823529411764706,0.5388960809697498,autoencoder,wall-following-robot
16,16,4,leakyrelu,Dense,1024,64,1,0.06451612903225806,0.5726727080145915,autoencoder,wall-following-robot
16,16,4,leakyrelu,Dense,1024,64,2,0.05555555555555555,0.5709662233729551,autoencoder,wall-following-robot
16,16,4,leakyrelu,Dense,1024,64,3,0.05714285714285714,0.5646110391903033,autoencoder,wall-following-robot
16,16,4,leakyrelu,Dense,1024,64,4,0.36363636363636365,0.6582911615864474,autoencoder,wall-following-robot
16,16,4,leakyrelu,Dense,1024,64,5,0.35555555555555557,0.5920324820524908,autoencoder,wall-following-robot
32,16,4,leakyrelu,Dense,1024,64,1,0.1875,0.7078969047899321,autoencoder,wall-following-robot
32,16,4,leakyrelu,Dense,1024,64,2,0.17647058823529413,0.6119218547722789,autoencoder,wall-following-robot
32,16,4,leakyrelu,Dense,1024,64,3,0.17142857142857143,0.633223490643763,autoencoder,wall-following-robot
32,16,4,leakyrelu,Dense,1024,64,4,0.3076923076923077,0.6466988348829062,autoencoder,wall-following-robot
32,16,4,leakyrelu,Dense,1024,64,5,0.3076923076923077,0.6275744380369597,autoencoder,wall-following-robot
8,4,5,leakyrelu,Dense,1024,64,1,0.0,0.8687183711898386,autoencoder,wall-following-robot
8,4,5,leakyrelu,Dense,1024,64,2,0.0,0.5428974932329088,autoencoder,wall-following-robot
8,4,5,leakyrelu,Dense,1024,64,3,0.0,0.659056137460286,autoencoder,wall-following-robot
8,4,5,leakyrelu,Dense,1024,64,4,0.12121212121212122,0.6309285630222491,autoencoder,wall-following-robot
8,4,5,leakyrelu,Dense,1024,64,5,0.1,0.672649170295404,autoencoder,wall-following-robot
16,4,5,leakyrelu,Dense,1024,64,1,0.058823529411764705,0.6048605390137741,autoencoder,wall-following-robot
16,4,5,leakyrelu,Dense,1024,64,2,0.05405405405405406,0.5796163351771194,autoencoder,wall-following-robot
16,4,5,leakyrelu,Dense,1024,64,3,0.05263157894736842,0.6068024008473634,autoencoder,wall-following-robot
16,4,5,leakyrelu,Dense,1024,64,4,0.08108108108108109,0.5948570083558955,autoencoder,wall-following-robot
16,4,5,leakyrelu,Dense,1024,64,5,0.1282051282051282,0.5956219842297333,autoencoder,wall-following-robot
32,4,5,leakyrelu,Dense,1024,64,1,0.0625,0.9355066494056794,autoencoder,wall-following-robot
32,4,5,leakyrelu,Dense,1024,64,2,0.058823529411764705,0.6336942450276632,autoencoder,wall-following-robot
32,4,5,leakyrelu,Dense,1024,64,3,0.05128205128205128,0.589443332941044,autoencoder,wall-following-robot
32,4,5,leakyrelu,Dense,1024,64,4,0.0975609756097561,0.6673531834765277,autoencoder,wall-following-robot
32,4,5,leakyrelu,Dense,1024,64,5,0.08,0.5872072496175129,autoencoder,wall-following-robot
8,16,5,leakyrelu,Dense,1024,64,1,0.0,0.778215840885025,autoencoder,wall-following-robot
8,16,5,leakyrelu,Dense,1024,64,2,0.08108108108108109,0.7270213016358784,autoencoder,wall-following-robot
8,16,5,leakyrelu,Dense,1024,64,3,0.1282051282051282,0.7473225844415744,autoencoder,wall-following-robot
8,16,5,leakyrelu,Dense,1024,64,4,0.14678899082568808,0.7539131458161773,autoencoder,wall-following-robot
8,16,5,leakyrelu,Dense,1024,64,5,0.18421052631578946,0.7550900317759277,autoencoder,wall-following-robot
16,16,5,leakyrelu,Dense,1024,64,1,0.05555555555555555,0.6912439684594626,autoencoder,wall-following-robot
16,16,5,leakyrelu,Dense,1024,64,2,0.05128205128205128,0.6562904554548724,autoencoder,wall-following-robot
16,16,5,leakyrelu,Dense,1024,64,3,0.0975609756097561,0.6742379663410679,autoencoder,wall-following-robot
16,16,5,leakyrelu,Dense,1024,64,4,0.1935483870967742,0.7282570318936161,autoencoder,wall-following-robot
16,16,5,leakyrelu,Dense,1024,64,5,0.25,0.7515005295986886,autoencoder,wall-following-robot
32,16,5,leakyrelu,Dense,1024,64,1,0.21052631578947367,0.814052018359428,autoencoder,wall-following-robot
32,16,5,leakyrelu,Dense,1024,64,2,0.2,0.7853948452395032,autoencoder,wall-following-robot
32,16,5,leakyrelu,Dense,1024,64,3,0.2916666666666667,0.8045780863834363,autoencoder,wall-following-robot
32,16,5,leakyrelu,Dense,1024,64,4,0.2857142857142857,0.8032835118277107,autoencoder,wall-following-robot
32,16,5,leakyrelu,Dense,1024,64,5,0.27450980392156865,0.81328704248559,autoencoder,wall-following-robot
8,4,3,leakyrelu,ResDense,1024,64,1,0.06451612903225806,0.7885135930328421,autoencoder,wall-following-robot
8,4,3,leakyrelu,ResDense,1024,64,2,0.0625,0.6741202777450939,autoencoder,wall-following-robot
8,4,3,leakyrelu,ResDense,1024,64,3,0.17647058823529413,0.6943627162528024,autoencoder,wall-following-robot
8,4,3,leakyrelu,ResDense,1024,64,4,0.17647058823529413,0.6946569377427398,autoencoder,wall-following-robot
8,4,3,leakyrelu,ResDense,1024,64,5,0.17647058823529413,0.7663292926915453,autoencoder,wall-following-robot
16,4,3,leakyrelu,ResDense,1024,64,1,0.0,0.8800753207014308,autoencoder,wall-following-robot
16,4,3,leakyrelu,ResDense,1024,64,2,0.0,0.8743085794986533,autoencoder,wall-following-robot
16,4,3,leakyrelu,ResDense,1024,64,3,0.0,0.8208779569259805,autoencoder,wall-following-robot
16,4,3,leakyrelu,ResDense,1024,64,4,0.0,0.8585383076379969,autoencoder,wall-following-robot
16,4,3,leakyrelu,ResDense,1024,64,5,0.0,0.8359420972107873,autoencoder,wall-following-robot
32,4,3,leakyrelu,ResDense,1024,64,1,0.0,0.8378251147463881,autoencoder,wall-following-robot
32,4,3,leakyrelu,ResDense,1024,64,2,0.0,0.749852889255038,autoencoder,wall-following-robot
32,4,3,leakyrelu,ResDense,1024,64,3,0.0,0.8497705072378554,autoencoder,wall-following-robot
32,4,3,leakyrelu,ResDense,1024,64,4,0.21052631578947367,0.8450629633988535,autoencoder,wall-following-robot
32,4,3,leakyrelu,ResDense,1024,64,5,0.20512820512820512,0.8337648581852487,autoencoder,wall-following-robot
8,16,3,leakyrelu,ResDense,1024,64,1,0.0,0.6306931858303,autoencoder,wall-following-robot
8,16,3,leakyrelu,ResDense,1024,64,2,0.0,0.6441096857714551,autoencoder,wall-following-robot
8,16,3,leakyrelu,ResDense,1024,64,3,0.15384615384615385,0.6368718371189899,autoencoder,wall-following-robot
8,16,3,leakyrelu,ResDense,1024,64,4,0.3076923076923077,0.632517359067913,autoencoder,wall-following-robot
8,16,3,leakyrelu,ResDense,1024,64,5,0.33962264150943394,0.6223372955160709,autoencoder,wall-following-robot
16,16,3,leakyrelu,ResDense,1024,64,1,0.0,0.8983758973755506,autoencoder,wall-following-robot
16,16,3,leakyrelu,ResDense,1024,64,2,0.0,0.8131105095916276,autoencoder,wall-following-robot
16,16,3,leakyrelu,ResDense,1024,64,3,0.12903225806451613,0.8680122396139884,autoencoder,wall-following-robot
16,16,3,leakyrelu,ResDense,1024,64,4,0.29411764705882354,0.920560197716848,autoencoder,wall-following-robot
16,16,3,leakyrelu,ResDense,1024,64,5,0.29411764705882354,0.8898434741673602,autoencoder,wall-following-robot
32,16,3,leakyrelu,ResDense,1024,64,1,0.06666666666666667,0.5856772978698408,autoencoder,wall-following-robot
32,16,3,leakyrelu,ResDense,1024,64,2,0.06451612903225806,0.6055078262916389,autoencoder,wall-following-robot
32,16,3,leakyrelu,ResDense,1024,64,3,0.17142857142857143,0.6739437448511302,autoencoder,wall-following-robot
32,16,3,leakyrelu,ResDense,1024,64,4,0.4,0.7137224902906976,autoencoder,wall-following-robot
32,16,3,leakyrelu,ResDense,1024,64,5,0.34146341463414637,0.7128398258208846,autoencoder,wall-following-robot
8,4,4,leakyrelu,ResDense,1024,64,1,0.0,0.6964222666823654,autoencoder,wall-following-robot
8,4,4,leakyrelu,ResDense,1024,64,2,0.06666666666666667,0.837236671766513,autoencoder,wall-following-robot
8,4,4,leakyrelu,ResDense,1024,64,3,0.06451612903225806,0.8275273625985713,autoencoder,wall-following-robot
8,4,4,leakyrelu,ResDense,1024,64,4,0.17647058823529413,0.7861009768153535,autoencoder,wall-following-robot
8,4,4,leakyrelu,ResDense,1024,64,5,0.17647058823529413,0.6928327645051263,autoencoder,wall-following-robot
16,4,4,leakyrelu,ResDense,1024,64,1,0.0,0.9726962457337918,autoencoder,wall-following-robot
16,4,4,leakyrelu,ResDense,1024,64,2,0.0,0.741850064728734,autoencoder,wall-following-robot
16,4,4,leakyrelu,ResDense,1024,64,3,0.0,0.639343297634462,autoencoder,wall-following-robot
16,4,4,leakyrelu,ResDense,1024,64,4,0.10810810810810811,0.6688242909262164,autoencoder,wall-following-robot
16,4,4,leakyrelu,ResDense,1024,64,5,0.10526315789473684,0.6488760739084453,autoencoder,wall-following-robot
32,4,4,leakyrelu,ResDense,1024,64,1,0.0,0.9223843709544612,autoencoder,wall-following-robot
32,4,4,leakyrelu,ResDense,1024,64,2,0.0,0.7645639637519196,autoencoder,wall-following-robot
32,4,4,leakyrelu,ResDense,1024,64,3,0.0,0.7482640932093749,autoencoder,wall-following-robot
32,4,4,leakyrelu,ResDense,1024,64,4,0.11764705882352941,0.7525597269624642,autoencoder,wall-following-robot
32,4,4,leakyrelu,ResDense,1024,64,5,0.11764705882352941,0.7229022007767516,autoencoder,wall-following-robot
8,16,4,leakyrelu,ResDense,1024,64,1,0.10526315789473684,0.8381781805343133,autoencoder,wall-following-robot
8,16,4,leakyrelu,ResDense,1024,64,2,0.3673469387755102,0.9164999411557085,autoencoder,wall-following-robot
8,16,4,leakyrelu,ResDense,1024,64,3,0.43636363636363634,0.9116158644227437,autoencoder,wall-following-robot
8,16,4,leakyrelu,ResDense,1024,64,4,0.5151515151515151,0.9220313051665354,autoencoder,wall-following-robot
8,16,4,leakyrelu,ResDense,1024,64,5,0.5,0.9348593621278162,autoencoder,wall-following-robot
16,16,4,leakyrelu,ResDense,1024,64,1,0.0,0.8445333647169659,autoencoder,wall-following-robot
16,16,4,leakyrelu,ResDense,1024,64,2,0.0,0.871895963281165,autoencoder,wall-following-robot
16,16,4,leakyrelu,ResDense,1024,64,3,0.0,0.819995292456168,autoencoder,wall-following-robot
16,16,4,leakyrelu,ResDense,1024,64,4,0.125,0.8437095445451405,autoencoder,wall-following-robot
16,16,4,leakyrelu,ResDense,1024,64,5,0.125,0.8656584676944872,autoencoder,wall-following-robot
32,16,4,leakyrelu,ResDense,1024,64,1,0.125,0.812698599505715,autoencoder,wall-following-robot
32,16,4,leakyrelu,ResDense,1024,64,2,0.11764705882352941,0.871248676003302,autoencoder,wall-following-robot
32,16,4,leakyrelu,ResDense,1024,64,3,0.2564102564102564,0.8254089678710202,autoencoder,wall-following-robot
32,16,4,leakyrelu,ResDense,1024,64,4,0.3404255319148936,0.8825467812169066,autoencoder,wall-following-robot
32,16,4,leakyrelu,ResDense,1024,64,5,0.32653061224489793,0.8904319171472354,autoencoder,wall-following-robot
8,4,5,leakyrelu,ResDense,1024,64,1,0.0,0.7745674944097989,autoencoder,wall-following-robot
8,4,5,leakyrelu,ResDense,1024,64,2,0.0,0.8062257267270873,autoencoder,wall-following-robot
8,4,5,leakyrelu,ResDense,1024,64,3,0.0,0.8196422266682429,autoencoder,wall-following-robot
8,4,5,leakyrelu,ResDense,1024,64,4,0.14634146341463414,0.8135224196775405,autoencoder,wall-following-robot
8,4,5,leakyrelu,ResDense,1024,64,5,0.14634146341463414,0.8433564787572155,autoencoder,wall-following-robot
16,4,5,leakyrelu,ResDense,1024,64,1,0.0,0.9366835353654298,autoencoder,wall-following-robot
16,4,5,leakyrelu,ResDense,1024,64,2,0.0,0.6301047428504241,autoencoder,wall-following-robot
16,4,5,leakyrelu,ResDense,1024,64,3,0.0,0.6745321878310057,autoencoder,wall-following-robot
16,4,5,leakyrelu,ResDense,1024,64,4,0.0,0.7391432270213082,autoencoder,wall-following-robot
16,4,5,leakyrelu,ResDense,1024,64,5,0.0,0.6704130869718785,autoencoder,wall-following-robot
32,4,5,leakyrelu,ResDense,1024,64,1,0.0,0.9297987525008894,autoencoder,wall-following-robot
32,4,5,leakyrelu,ResDense,1024,64,2,0.0,0.8123455337177898,autoencoder,wall-following-robot
32,4,5,leakyrelu,ResDense,1024,64,3,0.0,0.8761915970342543,autoencoder,wall-following-robot
32,4,5,leakyrelu,ResDense,1024,64,4,0.12121212121212122,0.8836059785806817,autoencoder,wall-following-robot
32,4,5,leakyrelu,ResDense,1024,64,5,0.12121212121212122,0.8502412616217556,autoencoder,wall-following-robot
8,16,5,leakyrelu,ResDense,1024,64,1,0.0,0.5474285041779463,autoencoder,wall-following-robot
8,16,5,leakyrelu,ResDense,1024,64,2,0.0,0.8269389196186957,autoencoder,wall-following-robot
8,16,5,leakyrelu,ResDense,1024,64,3,0.4,0.7602094857008426,autoencoder,wall-following-robot
8,16,5,leakyrelu,ResDense,1024,64,4,0.46808510638297873,0.8124632223137647,autoencoder,wall-following-robot
8,16,5,leakyrelu,ResDense,1024,64,5,0.43478260869565216,0.8586559962339718,autoencoder,wall-following-robot
16,16,5,leakyrelu,ResDense,1024,64,1,0.12121212121212122,0.8652465576085746,autoencoder,wall-following-robot
16,16,5,leakyrelu,ResDense,1024,64,2,0.1,0.8766623514181546,autoencoder,wall-following-robot
16,16,5,leakyrelu,ResDense,1024,64,3,0.24,0.8821937154289821,autoencoder,wall-following-robot
16,16,5,leakyrelu,ResDense,1024,64,4,0.36363636363636365,0.8863128162881088,autoencoder,wall-following-robot
16,16,5,leakyrelu,ResDense,1024,64,5,0.5373134328358209,0.8936683535365494,autoencoder,wall-following-robot
32,16,5,leakyrelu,ResDense,1024,64,1,0.06451612903225806,0.7880428386489421,autoencoder,wall-following-robot
32,16,5,leakyrelu,ResDense,1024,64,2,0.32432432432432434,0.7848652465576158,autoencoder,wall-following-robot
32,16,5,leakyrelu,ResDense,1024,64,3,0.32432432432432434,0.7961633517712204,autoencoder,wall-following-robot
32,16,5,leakyrelu,ResDense,1024,64,4,0.43902439024390244,0.8243497705072449,autoencoder,wall-following-robot
32,16,5,leakyrelu,ResDense,1024,64,5,0.45454545454545453,0.7965164175591454,autoencoder,wall-following-robot
8,4,3,leakyrelu,Dense,1024,64,1,0.125,0.5792044250912147,ffMem,wall-following-robot
8,4,3,leakyrelu,Dense,1024,64,2,0.13114754098360656,0.5724961751206367,ffMem,wall-following-robot
8,4,3,leakyrelu,Dense,1024,64,3,0.19047619047619047,0.5916205719665825,ffMem,wall-following-robot
8,4,3,leakyrelu,Dense,1024,64,4,0.21238938053097345,0.5914440390726201,ffMem,wall-following-robot
8,4,3,leakyrelu,Dense,1024,64,5,0.1951219512195122,0.637519124396852,ffMem,wall-following-robot
16,4,3,leakyrelu,Dense,1024,64,1,0.0,0.5446628221725291,ffMem,wall-following-robot
16,4,3,leakyrelu,Dense,1024,64,2,0.05128205128205128,0.5370719077321364,ffMem,wall-following-robot
16,4,3,leakyrelu,Dense,1024,64,3,0.04878048780487805,0.5315405437213111,ffMem,wall-following-robot
16,4,3,leakyrelu,Dense,1024,64,4,0.043478260869565216,0.5463104625161783,ffMem,wall-following-robot
16,4,3,leakyrelu,Dense,1024,64,5,0.13636363636363635,0.5497234317994544,ffMem,wall-following-robot
32,4,3,leakyrelu,Dense,1024,64,1,0.10526315789473684,0.6089207955749039,ffMem,wall-following-robot
32,4,3,leakyrelu,Dense,1024,64,2,0.08,0.5714369777568529,ffMem,wall-following-robot
32,4,3,leakyrelu,Dense,1024,64,3,0.18181818181818182,0.5902671531128675,ffMem,wall-following-robot
32,4,3,leakyrelu,Dense,1024,64,4,0.2900763358778626,0.5728492409085526,ffMem,wall-following-robot
32,4,3,leakyrelu,Dense,1024,64,5,0.25301204819277107,0.5660233023420073,ffMem,wall-following-robot
8,16,3,leakyrelu,Dense,1024,64,1,0.0,0.7263740143580049,ffMem,wall-following-robot
8,16,3,leakyrelu,Dense,1024,64,2,0.22950819672131148,0.7163116394021382,ffMem,wall-following-robot
8,16,3,leakyrelu,Dense,1024,64,3,0.2916666666666667,0.7200188301753521,ffMem,wall-following-robot
8,16,3,leakyrelu,Dense,1024,64,4,0.27631578947368424,0.7166647051900635,ffMem,wall-following-robot
8,16,3,leakyrelu,Dense,1024,64,5,0.2682926829268293,0.7270801459338552,ffMem,wall-following-robot
16,16,3,leakyrelu,Dense,1024,64,1,0.1,0.65017064846417,ffMem,wall-following-robot
16,16,3,leakyrelu,Dense,1024,64,2,0.19672131147540983,0.5780863834294516,ffMem,wall-following-robot
16,16,3,leakyrelu,Dense,1024,64,3,0.2702702702702703,0.5916794162645702,ffMem,wall-following-robot
16,16,3,leakyrelu,Dense,1024,64,4,0.3170731707317073,0.5547840414263899,ffMem,wall-following-robot
16,16,3,leakyrelu,Dense,1024,64,5,0.32989690721649484,0.5629633988466543,ffMem,wall-following-robot
32,16,3,leakyrelu,Dense,1024,64,1,0.15384615384615385,0.7183711898317124,ffMem,wall-following-robot
32,16,3,leakyrelu,Dense,1024,64,2,0.2153846153846154,0.6105684359185661,ffMem,wall-following-robot
32,16,3,leakyrelu,Dense,1024,64,3,0.4107142857142857,0.6615864422737503,ffMem,wall-following-robot
32,16,3,leakyrelu,Dense,1024,64,4,0.27860696517412936,0.6674708720725027,ffMem,wall-following-robot
32,16,3,leakyrelu,Dense,1024,64,5,0.25925925925925924,0.6825350123573093,ffMem,wall-following-robot
8,4,4,leakyrelu,Dense,1024,64,1,0.05263157894736842,0.5640814405084094,ffMem,wall-following-robot
8,4,4,leakyrelu,Dense,1024,64,2,0.14814814814814814,0.5445451335765547,ffMem,wall-following-robot
8,4,4,leakyrelu,Dense,1024,64,3,0.06593406593406594,0.5586089207955762,ffMem,wall-following-robot
8,4,4,leakyrelu,Dense,1024,64,4,0.16455696202531644,0.5779686948334724,ffMem,wall-following-robot
8,4,4,leakyrelu,Dense,1024,64,5,0.17777777777777778,0.5472519712839803,ffMem,wall-following-robot
16,4,4,leakyrelu,Dense,1024,64,1,0.06666666666666667,0.7994586324585122,ffMem,wall-following-robot
16,4,4,leakyrelu,Dense,1024,64,2,0.0625,0.7606802400847329,ffMem,wall-following-robot
16,4,4,leakyrelu,Dense,1024,64,3,0.27906976744186046,0.7799223255266534,ffMem,wall-following-robot
16,4,4,leakyrelu,Dense,1024,64,4,0.1702127659574468,0.7338472402024209,ffMem,wall-following-robot
16,4,4,leakyrelu,Dense,1024,64,5,0.25,0.7689184418029859,ffMem,wall-following-robot
32,4,4,leakyrelu,Dense,1024,64,1,0.0,0.5462516182181966,ffMem,wall-following-robot
32,4,4,leakyrelu,Dense,1024,64,2,0.1791044776119403,0.602271389902324,ffMem,wall-following-robot
32,4,4,leakyrelu,Dense,1024,64,3,0.2,0.6398728963163519,ffMem,wall-following-robot
32,4,4,leakyrelu,Dense,1024,64,4,0.16129032258064516,0.6475226550547311,ffMem,wall-following-robot
32,4,4,leakyrelu,Dense,1024,64,5,0.16236162361623616,0.593915499588095,ffMem,wall-following-robot
8,16,4,leakyrelu,Dense,1024,64,1,0.17391304347826086,0.6436389313875546,ffMem,wall-following-robot
8,16,4,leakyrelu,Dense,1024,64,2,0.16352201257861634,0.573084618100511,ffMem,wall-following-robot
8,16,4,leakyrelu,Dense,1024,64,3,0.16374269005847952,0.5729669295045365,ffMem,wall-following-robot
8,16,4,leakyrelu,Dense,1024,64,4,0.14213197969543148,0.5767329645757384,ffMem,wall-following-robot
8,16,4,leakyrelu,Dense,1024,64,5,0.18947368421052632,0.6241614687536843,ffMem,wall-following-robot
16,16,4,leakyrelu,Dense,1024,64,1,0.0,0.566847122513825,ffMem,wall-following-robot
16,16,4,leakyrelu,Dense,1024,64,2,0.0975609756097561,0.5717900435447788,ffMem,wall-following-robot
16,16,4,leakyrelu,Dense,1024,64,3,0.2033898305084746,0.558255855007649,ffMem,wall-following-robot
16,16,4,leakyrelu,Dense,1024,64,4,0.24299065420560748,0.5376603507120147,ffMem,wall-following-robot
16,16,4,leakyrelu,Dense,1024,64,5,0.27586206896551724,0.538013416499938,ffMem,wall-following-robot
32,16,4,leakyrelu,Dense,1024,64,1,0.058823529411764705,0.7766270448393621,ffMem,wall-following-robot
32,16,4,leakyrelu,Dense,1024,64,2,0.08888888888888889,0.8184653407084921,ffMem,wall-following-robot
32,16,4,leakyrelu,Dense,1024,64,3,0.2634730538922156,0.8447687419089159,ffMem,wall-following-robot
32,16,4,leakyrelu,Dense,1024,64,4,0.2100456621004566,0.8585971519359846,ffMem,wall-following-robot
32,16,4,leakyrelu,Dense,1024,64,5,0.2,0.7835118277039025,ffMem,wall-following-robot
8,4,5,leakyrelu,Dense,1024,64,1,0.42857142857142855,0.591090973284688,ffMem,wall-following-robot
8,4,5,leakyrelu,Dense,1024,64,2,0.09090909090909091,0.6229845827939238,ffMem,wall-following-robot
8,4,5,leakyrelu,Dense,1024,64,3,0.38095238095238093,0.6441685300694333,ffMem,wall-following-robot
8,4,5,leakyrelu,Dense,1024,64,4,0.34394904458598724,0.667058961986581,ffMem,wall-following-robot
8,4,5,leakyrelu,Dense,1024,64,5,0.2814070351758794,0.6919501000353038,ffMem,wall-following-robot
16,4,5,leakyrelu,Dense,1024,64,1,0.13636363636363635,0.5862657408497066,ffMem,wall-following-robot
16,4,5,leakyrelu,Dense,1024,64,2,0.2903225806451613,0.6559373896669364,ffMem,wall-following-robot
16,4,5,leakyrelu,Dense,1024,64,3,0.0761904761904762,0.7821584088501795,ffMem,wall-following-robot
16,4,5,leakyrelu,Dense,1024,64,4,0.11764705882352941,0.8086383429445662,ffMem,wall-following-robot
16,4,5,leakyrelu,Dense,1024,64,5,0.07017543859649122,0.6998352359656307,ffMem,wall-following-robot
32,4,5,leakyrelu,Dense,1024,64,1,0.0,0.5591385194774571,ffMem,wall-following-robot
32,4,5,leakyrelu,Dense,1024,64,2,0.0,0.5431917147228462,ffMem,wall-following-robot
32,4,5,leakyrelu,Dense,1024,64,3,0.13818181818181818,0.5703777803930775,ffMem,wall-following-robot
32,4,5,leakyrelu,Dense,1024,64,4,0.13157894736842105,0.5992114864069648,ffMem,wall-following-robot
32,4,5,leakyrelu,Dense,1024,64,5,0.13333333333333333,0.5849711662939896,ffMem,wall-following-robot
8,16,5,leakyrelu,Dense,1024,64,1,0.0,0.6612333764858221,ffMem,wall-following-robot
8,16,5,leakyrelu,Dense,1024,64,2,0.0425531914893617,0.6686477580322499,ffMem,wall-following-robot
8,16,5,leakyrelu,Dense,1024,64,3,0.17813765182186234,0.6229845827939329,ffMem,wall-following-robot
8,16,5,leakyrelu,Dense,1024,64,4,0.1678832116788321,0.735612569142057,ffMem,wall-following-robot
