hidden,latent,layers,nonlinearity,layertype,β,anomaliesSeen,auc,aucpxv,ar,i,α,model,dataset
32,8,3,relu,Dense,10.0,3,0.535048049745619,0.43414358394573205,0.005,5,0.5,svae,cardiotocography
32,8,3,relu,Dense,10.0,4,0.5716977576785378,0.43414358394573205,0.005,5,0.5,svae,cardiotocography
32,8,3,relu,Dense,10.0,5,0.5923308837384587,0.43414358394573205,0.005,5,0.5,svae,cardiotocography
32,8,3,relu,Dense,10.0,1,0.5769738081778784,0.42632372338420954,0.005,5,0.75,svae,cardiotocography
32,8,3,relu,Dense,10.0,2,0.5977953646127756,0.42632372338420954,0.005,5,0.75,svae,cardiotocography
32,8,3,relu,Dense,10.0,3,0.619087996985114,0.42632372338420954,0.005,5,0.75,svae,cardiotocography
32,8,3,relu,Dense,10.0,4,0.6319012624835123,0.42632372338420954,0.005,5,0.75,svae,cardiotocography
32,8,3,relu,Dense,10.0,5,0.6284153005464481,0.42632372338420954,0.005,5,0.75,svae,cardiotocography
32,8,3,relu,Dense,0.01,1,0.5033917467495761,0.3979649519502544,0.05,6,0.25,svae,cardiotocography
32,8,3,relu,Dense,0.01,2,0.5074429998115696,0.3979649519502544,0.05,6,0.25,svae,cardiotocography
32,8,3,relu,Dense,0.01,3,0.5162050122479743,0.3979649519502544,0.05,6,0.25,svae,cardiotocography
32,8,3,relu,Dense,0.01,4,0.5394761635575654,0.3979649519502544,0.05,6,0.25,svae,cardiotocography
32,8,3,relu,Dense,0.01,5,0.5521952138684756,0.3979649519502544,0.05,6,0.25,svae,cardiotocography
32,8,3,relu,Dense,0.01,1,0.5812134916148484,0.36791030714151124,0.05,6,0.5,svae,cardiotocography
32,8,3,relu,Dense,0.01,2,0.579800263802525,0.36791030714151124,0.05,6,0.5,svae,cardiotocography
32,8,3,relu,Dense,0.01,3,0.5883738458639534,0.36791030714151124,0.05,6,0.5,svae,cardiotocography
32,8,3,relu,Dense,0.01,4,0.5966647823629169,0.36791030714151124,0.05,6,0.5,svae,cardiotocography
32,8,3,relu,Dense,0.01,5,0.6084416807989448,0.36791030714151124,0.05,6,0.5,svae,cardiotocography
32,8,3,relu,Dense,0.01,1,0.5743357829282081,0.348784624081402,0.05,6,0.75,svae,cardiotocography
32,8,3,relu,Dense,0.01,2,0.5734878462408141,0.348784624081402,0.05,6,0.75,svae,cardiotocography
32,8,3,relu,Dense,0.01,3,0.5630299604296212,0.348784624081402,0.05,6,0.75,svae,cardiotocography
32,8,3,relu,Dense,0.01,4,0.5627473148671566,0.348784624081402,0.05,6,0.75,svae,cardiotocography
32,8,3,relu,Dense,0.01,5,0.5674580742415678,0.348784624081402,0.05,6,0.75,svae,cardiotocography
32,8,3,relu,Dense,0.01,1,0.6323723384209534,0.4114377237610703,0.01,6,0.25,svae,cardiotocography
32,8,3,relu,Dense,0.01,2,0.6274731486715659,0.4114377237610703,0.01,6,0.25,svae,cardiotocography
32,8,3,relu,Dense,0.01,3,0.6337855662332768,0.4114377237610703,0.01,6,0.25,svae,cardiotocography
32,8,3,relu,Dense,0.01,4,0.6348219332956473,0.4114377237610703,0.01,6,0.25,svae,cardiotocography
32,8,3,relu,Dense,0.01,5,0.6388731863576409,0.4114377237610703,0.01,6,0.25,svae,cardiotocography
32,8,3,relu,Dense,0.01,1,0.6177689843602789,0.4010740531373657,0.01,6,0.5,svae,cardiotocography
32,8,3,relu,Dense,0.01,2,0.6234218956095723,0.4010740531373657,0.01,6,0.5,svae,cardiotocography
32,8,3,relu,Dense,0.01,3,0.6238929715470134,0.4010740531373657,0.01,6,0.5,svae,cardiotocography
32,8,3,relu,Dense,0.01,4,0.6309591106086301,0.4010740531373657,0.01,6,0.5,svae,cardiotocography
32,8,3,relu,Dense,0.01,5,0.6365178066704353,0.4010740531373657,0.01,6,0.5,svae,cardiotocography
32,8,3,relu,Dense,0.01,1,0.656208780855474,0.4060674580742416,0.01,6,0.75,svae,cardiotocography
32,8,3,relu,Dense,0.01,2,0.6548897682306388,0.4060674580742416,0.01,6,0.75,svae,cardiotocography
32,8,3,relu,Dense,0.01,3,0.6484831354814397,0.4060674580742416,0.01,6,0.75,svae,cardiotocography
32,8,3,relu,Dense,0.01,4,0.6453740342943283,0.4060674580742416,0.01,6,0.75,svae,cardiotocography
32,8,3,relu,Dense,0.01,5,0.6434897305445638,0.4060674580742416,0.01,6,0.75,svae,cardiotocography
32,8,3,relu,Dense,0.01,1,0.6504616544186923,0.40135669869983037,0.005,6,0.25,svae,cardiotocography
32,8,3,relu,Dense,0.01,2,0.6457508950442811,0.40135669869983037,0.005,6,0.25,svae,cardiotocography
32,8,3,relu,Dense,0.01,3,0.6497079329187865,0.40135669869983037,0.005,6,0.25,svae,cardiotocography
32,8,3,relu,Dense,0.01,4,0.6589410212926323,0.40135669869983037,0.005,6,0.25,svae,cardiotocography
32,8,3,relu,Dense,0.01,5,0.6679856792915018,0.40135669869983037,0.005,6,0.25,svae,cardiotocography
32,8,3,relu,Dense,0.01,1,0.6481062747314867,0.41954022988505746,0.005,6,0.5,svae,cardiotocography
32,8,3,relu,Dense,0.01,2,0.6430186546071226,0.41954022988505746,0.005,6,0.5,svae,cardiotocography
32,8,3,relu,Dense,0.01,3,0.6481062747314867,0.41954022988505746,0.005,6,0.5,svae,cardiotocography
32,8,3,relu,Dense,0.01,4,0.6519690974185038,0.41954022988505746,0.005,6,0.5,svae,cardiotocography
32,8,3,relu,Dense,0.01,5,0.657904654230262,0.41954022988505746,0.005,6,0.5,svae,cardiotocography
32,8,3,relu,Dense,0.01,1,0.6085358959864331,0.40418315432447716,0.005,6,0.75,svae,cardiotocography
32,8,3,relu,Dense,0.01,2,0.5927077444884115,0.40418315432447716,0.005,6,0.75,svae,cardiotocography
32,8,3,relu,Dense,0.01,3,0.579800263802525,0.40418315432447716,0.005,6,0.75,svae,cardiotocography
32,8,3,relu,Dense,0.01,4,0.5693423779913322,0.40418315432447716,0.005,6,0.75,svae,cardiotocography
32,8,3,relu,Dense,0.01,5,0.5616167326172979,0.40418315432447716,0.005,6,0.75,svae,cardiotocography
32,8,3,relu,Dense,0.1,1,0.5651969097418503,0.3618805351422649,0.05,6,0.25,svae,cardiotocography
32,8,3,relu,Dense,0.1,2,0.5718861880535142,0.3618805351422649,0.05,6,0.25,svae,cardiotocography
32,8,3,relu,Dense,0.1,3,0.580271339739966,0.3618805351422649,0.05,6,0.25,svae,cardiotocography
32,8,3,relu,Dense,0.1,4,0.5923308837384587,0.3618805351422649,0.05,6,0.25,svae,cardiotocography
32,8,3,relu,Dense,0.1,5,0.6055210099868099,0.3618805351422649,0.05,6,0.25,svae,cardiotocography
32,8,3,relu,Dense,0.1,1,0.57687959299039,0.3449218013943848,0.05,6,0.5,svae,cardiotocography
32,8,3,relu,Dense,0.1,2,0.5746184284906727,0.3449218013943848,0.05,6,0.5,svae,cardiotocography
32,8,3,relu,Dense,0.1,3,0.5763143018654607,0.3449218013943848,0.05,6,0.5,svae,cardiotocography
32,8,3,relu,Dense,0.1,4,0.5847936687394008,0.3449218013943848,0.05,6,0.5,svae,cardiotocography
32,8,3,relu,Dense,0.1,5,0.5924250989259469,0.3449218013943848,0.05,6,0.5,svae,cardiotocography
32,8,3,relu,Dense,0.1,1,0.5076314301865461,0.3875070661390616,0.05,6,0.75,svae,cardiotocography
32,8,3,relu,Dense,0.1,2,0.4937817976257773,0.3875070661390616,0.05,6,0.75,svae,cardiotocography
32,8,3,relu,Dense,0.1,3,0.4854908611268136,0.3875070661390616,0.05,6,0.75,svae,cardiotocography
32,8,3,relu,Dense,0.1,4,0.4942528735632184,0.3875070661390616,0.05,6,0.75,svae,cardiotocography
32,8,3,relu,Dense,0.1,5,0.49689089881288867,0.3875070661390616,0.05,6,0.75,svae,cardiotocography
32,8,3,relu,Dense,0.1,1,0.5871490484266064,0.39146410401356696,0.01,6,0.25,svae,cardiotocography
32,8,3,relu,Dense,0.1,2,0.5915771622385528,0.39146410401356696,0.01,6,0.25,svae,cardiotocography
32,8,3,relu,Dense,0.1,3,0.5949689089881289,0.39146410401356696,0.01,6,0.25,svae,cardiotocography
32,8,3,relu,Dense,0.1,4,0.6138119464857734,0.39146410401356696,0.01,6,0.25,svae,cardiotocography
32,8,3,relu,Dense,0.1,5,0.6219144526097606,0.39146410401356696,0.01,6,0.25,svae,cardiotocography
32,8,3,relu,Dense,0.1,1,0.605992085924251,0.38317316751460334,0.01,6,0.5,svae,cardiotocography
32,8,3,relu,Dense,0.1,2,0.5997738835500283,0.38317316751460334,0.01,6,0.5,svae,cardiotocography
32,8,3,relu,Dense,0.1,3,0.5974185038628227,0.38317316751460334,0.01,6,0.5,svae,cardiotocography
32,8,3,relu,Dense,0.1,4,0.6042019973619748,0.38317316751460334,0.01,6,0.5,svae,cardiotocography
32,8,3,relu,Dense,0.1,5,0.6105144149236856,0.38317316751460334,0.01,6,0.5,svae,cardiotocography
32,8,3,relu,Dense,0.1,1,0.6783493499152063,0.39391369888826083,0.01,6,0.75,svae,cardiotocography
32,8,3,relu,Dense,0.1,2,0.6752402487280951,0.39391369888826083,0.01,6,0.75,svae,cardiotocography
32,8,3,relu,Dense,0.1,3,0.6756171094780479,0.39391369888826083,0.01,6,0.75,svae,cardiotocography
32,8,3,relu,Dense,0.1,4,0.6767476917279066,0.39391369888826083,0.01,6,0.75,svae,cardiotocography
32,8,3,relu,Dense,0.1,5,0.6836254004145469,0.39391369888826083,0.01,6,0.75,svae,cardiotocography
32,8,3,relu,Dense,0.1,1,0.6514038062935745,0.41190879969851135,0.005,6,0.25,svae,cardiotocography
32,8,3,relu,Dense,0.1,2,0.6534765404183154,0.41190879969851135,0.005,6,0.25,svae,cardiotocography
32,8,3,relu,Dense,0.1,3,0.6582815149802148,0.41190879969851135,0.005,6,0.25,svae,cardiotocography
32,8,3,relu,Dense,0.1,4,0.6659129451667609,0.41190879969851135,0.005,6,0.25,svae,cardiotocography
32,8,3,relu,Dense,0.1,5,0.6709063501036368,0.41190879969851135,0.005,6,0.25,svae,cardiotocography
32,8,3,relu,Dense,0.1,1,0.674015451290748,0.40361786319954773,0.005,6,0.5,svae,cardiotocography
32,8,3,relu,Dense,0.1,2,0.6757113246655362,0.40361786319954773,0.005,6,0.5,svae,cardiotocography
32,8,3,relu,Dense,0.1,3,0.679856792915018,0.40361786319954773,0.005,6,0.5,svae,cardiotocography
32,8,3,relu,Dense,0.1,4,0.6895609572263048,0.40361786319954773,0.005,6,0.5,svae,cardiotocography
32,8,3,relu,Dense,0.1,5,0.6936122102882984,0.40361786319954773,0.005,6,0.5,svae,cardiotocography
32,8,3,relu,Dense,0.1,1,0.45487092519314115,0.3713962690785754,0.005,6,0.75,svae,cardiotocography
32,8,3,relu,Dense,0.1,2,0.4601469756924816,0.3713962690785754,0.005,6,0.75,svae,cardiotocography
32,8,3,relu,Dense,0.1,3,0.4739023930657622,0.3713962690785754,0.005,6,0.75,svae,cardiotocography
32,8,3,relu,Dense,0.1,4,0.4879404560015074,0.3713962690785754,0.005,6,0.75,svae,cardiotocography
32,8,3,relu,Dense,0.1,5,0.5060297719992464,0.3713962690785754,0.005,6,0.75,svae,cardiotocography
32,8,3,relu,Dense,1.0,1,0.5057471264367817,0.3687582438289052,0.05,6,0.25,svae,cardiotocography
32,8,3,relu,Dense,1.0,2,0.5290182777463727,0.3687582438289052,0.05,6,0.25,svae,cardiotocography
32,8,3,relu,Dense,1.0,3,0.543904277369512,0.3687582438289052,0.05,6,0.25,svae,cardiotocography
32,8,3,relu,Dense,1.0,4,0.5673638590540795,0.3687582438289052,0.05,6,0.25,svae,cardiotocography
32,8,3,relu,Dense,1.0,5,0.5883738458639532,0.3687582438289052,0.05,6,0.25,svae,cardiotocography
32,8,3,relu,Dense,1.0,1,0.4088939136988883,0.3517052948935368,0.05,6,0.5,svae,cardiotocography
32,8,3,relu,Dense,1.0,2,0.4322592801959676,0.3517052948935368,0.05,6,0.5,svae,cardiotocography
32,8,3,relu,Dense,1.0,3,0.4613717731298285,0.3517052948935368,0.05,6,0.5,svae,cardiotocography
32,8,3,relu,Dense,1.0,4,0.48370077256453736,0.3517052948935368,0.05,6,0.5,svae,cardiotocography
32,8,3,relu,Dense,1.0,5,0.5100810250612399,0.3517052948935368,0.05,6,0.5,svae,cardiotocography
32,8,3,relu,Dense,1.0,1,0.371207838703599,0.3918409647635199,0.05,6,0.75,svae,cardiotocography
32,8,3,relu,Dense,1.0,2,0.3849632560768796,0.3918409647635199,0.05,6,0.75,svae,cardiotocography
32,8,3,relu,Dense,1.0,3,0.41200301488599966,0.3918409647635199,0.05,6,0.75,svae,cardiotocography
32,8,3,relu,Dense,1.0,4,0.43018654607122664,0.3918409647635199,0.05,6,0.75,svae,cardiotocography
32,8,3,relu,Dense,1.0,5,0.4457320520067835,0.3918409647635199,0.05,6,0.75,svae,cardiotocography
32,8,3,relu,Dense,1.0,1,0.5488976823063878,0.3629169022046354,0.01,6,0.25,svae,cardiotocography
32,8,3,relu,Dense,1.0,2,0.5949689089881289,0.3629169022046354,0.01,6,0.25,svae,cardiotocography
32,8,3,relu,Dense,1.0,3,0.6400037686074995,0.3629169022046354,0.01,6,0.25,svae,cardiotocography
32,8,3,relu,Dense,1.0,4,0.6598831731675145,0.3629169022046354,0.01,6,0.25,svae,cardiotocography
32,8,3,relu,Dense,1.0,5,0.6847559826644054,0.3629169022046354,0.01,6,0.25,svae,cardiotocography
32,8,3,relu,Dense,1.0,1,0.44818164688147727,0.3864706990766912,0.01,6,0.5,svae,cardiotocography
32,8,3,relu,Dense,1.0,2,0.46071226681741095,0.3864706990766912,0.01,6,0.5,svae,cardiotocography
32,8,3,relu,Dense,1.0,3,0.491991709063501,0.3864706990766912,0.01,6,0.5,svae,cardiotocography
32,8,3,relu,Dense,1.0,4,0.5149802148106274,0.3864706990766912,0.01,6,0.5,svae,cardiotocography
32,8,3,relu,Dense,1.0,5,0.538439796495195,0.3864706990766912,0.01,6,0.5,svae,cardiotocography
32,8,3,relu,Dense,1.0,1,0.48549086112681367,0.3832673827020916,0.01,6,0.75,svae,cardiotocography
32,8,3,relu,Dense,1.0,2,0.5456001507443,0.3832673827020916,0.01,6,0.75,svae,cardiotocography
32,8,3,relu,Dense,1.0,3,0.5960994912379876,0.3832673827020916,0.01,6,0.75,svae,cardiotocography
32,8,3,relu,Dense,1.0,4,0.6184284906726965,0.3832673827020916,0.01,6,0.75,svae,cardiotocography
32,8,3,relu,Dense,1.0,5,0.6494252873563218,0.3832673827020916,0.01,6,0.75,svae,cardiotocography
32,8,3,relu,Dense,1.0,1,0.4458262671942717,0.40832862257395897,0.005,6,0.25,svae,cardiotocography
32,8,3,relu,Dense,1.0,2,0.47164122856604485,0.40832862257395897,0.005,6,0.25,svae,cardiotocography
32,8,3,relu,Dense,1.0,3,0.49632560768795925,0.40832862257395897,0.005,6,0.25,svae,cardiotocography
32,8,3,relu,Dense,1.0,4,0.5244959487469381,0.40832862257395897,0.005,6,0.25,svae,cardiotocography
32,8,3,relu,Dense,1.0,5,0.5422084039947239,0.40832862257395897,0.005,6,0.25,svae,cardiotocography
32,8,3,relu,Dense,1.0,1,0.5218579234972678,0.4345204446956849,0.005,6,0.5,svae,cardiotocography
32,8,3,relu,Dense,1.0,2,0.5311852270586019,0.4345204446956849,0.005,6,0.5,svae,cardiotocography
32,8,3,relu,Dense,1.0,3,0.5324100244959487,0.4345204446956849,0.005,6,0.5,svae,cardiotocography
32,8,3,relu,Dense,1.0,4,0.5382513661202186,0.4345204446956849,0.005,6,0.5,svae,cardiotocography
32,8,3,relu,Dense,1.0,5,0.5385340116826832,0.4345204446956849,0.005,6,0.5,svae,cardiotocography
32,8,3,relu,Dense,1.0,1,0.5053702656868287,0.4050310910118712,0.005,6,0.75,svae,cardiotocography
32,8,3,relu,Dense,1.0,2,0.5419257584322592,0.4050310910118712,0.005,6,0.75,svae,cardiotocography
32,8,3,relu,Dense,1.0,3,0.5764085170529489,0.4050310910118712,0.005,6,0.75,svae,cardiotocography
32,8,3,relu,Dense,1.0,4,0.5984548709251931,0.4050310910118712,0.005,6,0.75,svae,cardiotocography
32,8,3,relu,Dense,1.0,5,0.6128697946108912,0.4050310910118712,0.005,6,0.75,svae,cardiotocography
32,8,3,relu,Dense,10.0,1,0.8192010552100999,0.6558319201055209,0.05,6,0.25,svae,cardiotocography
32,8,3,relu,Dense,10.0,2,0.8256076879592991,0.6558319201055209,0.05,6,0.25,svae,cardiotocography
32,8,3,relu,Dense,10.0,3,0.8385151686451856,0.6558319201055209,0.05,6,0.25,svae,cardiotocography
32,8,3,relu,Dense,10.0,4,0.8400226116449971,0.6558319201055209,0.05,6,0.25,svae,cardiotocography
32,8,3,relu,Dense,10.0,5,0.8351234218956096,0.6558319201055209,0.05,6,0.25,svae,cardiotocography
32,8,3,relu,Dense,10.0,1,0.3339928396457509,0.37337478801582813,0.05,6,0.5,svae,cardiotocography
32,8,3,relu,Dense,10.0,2,0.35603919351799507,0.37337478801582813,0.05,6,0.5,svae,cardiotocography
32,8,3,relu,Dense,10.0,3,0.42679479932165065,0.37337478801582813,0.05,6,0.5,svae,cardiotocography
32,8,3,relu,Dense,10.0,4,0.4603354060674581,0.37337478801582813,0.05,6,0.5,svae,cardiotocography
32,8,3,relu,Dense,10.0,5,0.49604296212549465,0.37337478801582813,0.05,6,0.5,svae,cardiotocography
32,8,3,relu,Dense,10.0,1,0.3812888637648389,0.3770491803278689,0.05,6,0.75,svae,cardiotocography
32,8,3,relu,Dense,10.0,2,0.3874128509515734,0.3770491803278689,0.05,6,0.75,svae,cardiotocography
32,8,3,relu,Dense,10.0,3,0.4638213680045223,0.3770491803278689,0.05,6,0.75,svae,cardiotocography
32,8,3,relu,Dense,10.0,4,0.49557188618805353,0.3770491803278689,0.05,6,0.75,svae,cardiotocography
32,8,3,relu,Dense,10.0,5,0.5507819860561523,0.3770491803278689,0.05,6,0.75,svae,cardiotocography
32,8,3,relu,Dense,10.0,1,0.46108912756736387,0.37064254757866966,0.01,6,0.25,svae,cardiotocography
32,8,3,relu,Dense,10.0,2,0.4643866591294517,0.37064254757866966,0.01,6,0.25,svae,cardiotocography
32,8,3,relu,Dense,10.0,3,0.48294705106463165,0.37064254757866966,0.01,6,0.25,svae,cardiotocography
32,8,3,relu,Dense,10.0,4,0.5140380629357453,0.37064254757866966,0.01,6,0.25,svae,cardiotocography
32,8,3,relu,Dense,10.0,5,0.5352364801205954,0.37064254757866966,0.01,6,0.25,svae,cardiotocography
32,8,3,relu,Dense,10.0,1,0.4813453928773318,0.4068211795741473,0.01,6,0.5,svae,cardiotocography
32,8,3,relu,Dense,10.0,2,0.4637271528170341,0.4068211795741473,0.01,6,0.5,svae,cardiotocography
32,8,3,relu,Dense,10.0,3,0.4542114188807236,0.4068211795741473,0.01,6,0.5,svae,cardiotocography
32,8,3,relu,Dense,10.0,4,0.47606934237799137,0.4068211795741473,0.01,6,0.5,svae,cardiotocography
32,8,3,relu,Dense,10.0,5,0.4992462785000942,0.4068211795741473,0.01,6,0.5,svae,cardiotocography
32,8,3,relu,Dense,10.0,1,0.4357452421330319,0.40446579988694176,0.01,6,0.75,svae,cardiotocography
32,8,3,relu,Dense,10.0,2,0.517712455247786,0.40446579988694176,0.01,6,0.75,svae,cardiotocography
32,8,3,relu,Dense,10.0,3,0.5373092142453364,0.40446579988694176,0.01,6,0.75,svae,cardiotocography
32,8,3,relu,Dense,10.0,4,0.5636894667420389,0.40446579988694176,0.01,6,0.75,svae,cardiotocography
32,8,3,relu,Dense,10.0,5,0.5645374034294328,0.40446579988694176,0.01,6,0.75,svae,cardiotocography
32,8,3,relu,Dense,10.0,1,0.3713020538910873,0.6979461089127568,0.005,6,0.25,svae,cardiotocography
32,8,3,relu,Dense,10.0,2,0.3893913698888261,0.6979461089127568,0.005,6,0.25,svae,cardiotocography
32,8,3,relu,Dense,10.0,3,0.4413981533823252,0.6979461089127568,0.005,6,0.25,svae,cardiotocography
32,8,3,relu,Dense,10.0,4,0.4898247597512719,0.6979461089127568,0.005,6,0.25,svae,cardiotocography
32,8,3,relu,Dense,10.0,5,0.5309967966836254,0.6979461089127568,0.005,6,0.25,svae,cardiotocography
32,8,3,relu,Dense,10.0,1,0.6912568306010929,0.44205765969474287,0.005,6,0.5,svae,cardiotocography
32,8,3,relu,Dense,10.0,2,0.748728094968909,0.44205765969474287,0.005,6,0.5,svae,cardiotocography
32,8,3,relu,Dense,10.0,3,0.7475032975315621,0.44205765969474287,0.005,6,0.5,svae,cardiotocography
32,8,3,relu,Dense,10.0,4,0.7556058036555493,0.44205765969474287,0.005,6,0.5,svae,cardiotocography
32,8,3,relu,Dense,10.0,5,0.7599397022800075,0.44205765969474287,0.005,6,0.5,svae,cardiotocography
32,8,3,relu,Dense,10.0,1,0.5492745430563406,0.6712832108535897,0.005,6,0.75,svae,cardiotocography
32,8,3,relu,Dense,10.0,2,0.6712832108535896,0.6712832108535897,0.005,6,0.75,svae,cardiotocography
32,8,3,relu,Dense,10.0,3,0.6317128321085359,0.6712832108535897,0.005,6,0.75,svae,cardiotocography
32,8,3,relu,Dense,10.0,4,0.5587902769926513,0.6712832108535897,0.005,6,0.75,svae,cardiotocography
32,8,3,relu,Dense,10.0,5,0.5251554550593556,0.6712832108535897,0.005,6,0.75,svae,cardiotocography
32,8,3,relu,Dense,0.01,1,0.8582317073170731,0.8689024390243902,0.05,1,0.25,svae,ecoli
32,8,3,relu,Dense,0.01,2,0.8643292682926829,0.8689024390243902,0.05,1,0.25,svae,ecoli
32,8,3,relu,Dense,0.01,3,0.8643292682926829,0.8689024390243902,0.05,1,0.25,svae,ecoli
32,8,3,relu,Dense,0.01,4,0.8704268292682926,0.8689024390243902,0.05,1,0.25,svae,ecoli
32,8,3,relu,Dense,0.01,5,0.875,0.8689024390243902,0.05,1,0.25,svae,ecoli
32,8,3,relu,Dense,0.01,1,0.8246951219512195,0.8414634146341464,0.05,1,0.5,svae,ecoli
32,8,3,relu,Dense,0.01,2,0.8323170731707317,0.8414634146341464,0.05,1,0.5,svae,ecoli
32,8,3,relu,Dense,0.01,3,0.8307926829268293,0.8414634146341464,0.05,1,0.5,svae,ecoli
32,8,3,relu,Dense,0.01,4,0.8338414634146342,0.8414634146341464,0.05,1,0.5,svae,ecoli
32,8,3,relu,Dense,0.01,5,0.8399390243902439,0.8414634146341464,0.05,1,0.5,svae,ecoli
32,8,3,relu,Dense,0.01,1,0.8079268292682926,0.9009146341463414,0.05,1,0.75,svae,ecoli
32,8,3,relu,Dense,0.01,2,0.8018292682926829,0.9009146341463414,0.05,1,0.75,svae,ecoli
32,8,3,relu,Dense,0.01,3,0.8033536585365854,0.9009146341463414,0.05,1,0.75,svae,ecoli
32,8,3,relu,Dense,0.01,4,0.8033536585365854,0.9009146341463414,0.05,1,0.75,svae,ecoli
32,8,3,relu,Dense,0.01,5,0.8064024390243902,0.9009146341463414,0.05,1,0.75,svae,ecoli
32,8,3,relu,Dense,0.01,1,0.8277439024390244,0.8475609756097561,0.01,1,0.25,svae,ecoli
32,8,3,relu,Dense,0.01,2,0.836890243902439,0.8475609756097561,0.01,1,0.25,svae,ecoli
32,8,3,relu,Dense,0.01,1,0.8125,0.9039634146341464,0.01,1,0.5,svae,ecoli
32,8,3,relu,Dense,0.01,2,0.8109756097560975,0.9039634146341464,0.01,1,0.5,svae,ecoli
32,8,3,relu,Dense,0.01,1,0.8064024390243902,0.885670731707317,0.01,1,0.75,svae,ecoli
32,8,3,relu,Dense,0.01,2,0.8094512195121951,0.885670731707317,0.01,1,0.75,svae,ecoli
32,8,3,relu,Dense,0.01,1,0.8185975609756098,0.9085365853658536,0.005,1,0.25,svae,ecoli
32,8,3,relu,Dense,0.01,1,0.8246951219512195,0.8795731707317074,0.005,1,0.5,svae,ecoli
32,8,3,relu,Dense,0.01,1,0.8155487804878048,0.9070121951219512,0.005,1,0.75,svae,ecoli
32,8,3,relu,Dense,0.1,1,0.7652439024390243,0.8948170731707317,0.05,1,0.25,svae,ecoli
32,8,3,relu,Dense,0.1,2,0.7759146341463414,0.8948170731707317,0.05,1,0.25,svae,ecoli
32,8,3,relu,Dense,0.1,3,0.788109756097561,0.8948170731707317,0.05,1,0.25,svae,ecoli
32,8,3,relu,Dense,0.1,4,0.7911585365853658,0.8948170731707317,0.05,1,0.25,svae,ecoli
32,8,3,relu,Dense,0.1,5,0.7926829268292683,0.8948170731707317,0.05,1,0.25,svae,ecoli
32,8,3,relu,Dense,0.1,1,0.8292682926829268,0.7820121951219512,0.05,1,0.5,svae,ecoli
32,8,3,relu,Dense,0.1,2,0.8323170731707317,0.7820121951219512,0.05,1,0.5,svae,ecoli
32,8,3,relu,Dense,0.1,3,0.8353658536585366,0.7820121951219512,0.05,1,0.5,svae,ecoli
32,8,3,relu,Dense,0.1,4,0.8414634146341463,0.7820121951219512,0.05,1,0.5,svae,ecoli
32,8,3,relu,Dense,0.1,5,0.8521341463414634,0.7820121951219512,0.05,1,0.5,svae,ecoli
32,8,3,relu,Dense,0.1,1,0.8079268292682926,0.8810975609756098,0.05,1,0.75,svae,ecoli
32,8,3,relu,Dense,0.1,2,0.8064024390243902,0.8810975609756098,0.05,1,0.75,svae,ecoli
32,8,3,relu,Dense,0.1,3,0.8094512195121951,0.8810975609756098,0.05,1,0.75,svae,ecoli
32,8,3,relu,Dense,0.1,4,0.8125,0.8810975609756098,0.05,1,0.75,svae,ecoli
32,8,3,relu,Dense,0.1,5,0.8140243902439024,0.8810975609756098,0.05,1,0.75,svae,ecoli
32,8,3,relu,Dense,0.1,1,0.7926829268292683,0.850609756097561,0.01,1,0.25,svae,ecoli
32,8,3,relu,Dense,0.1,2,0.7942073170731707,0.850609756097561,0.01,1,0.25,svae,ecoli
32,8,3,relu,Dense,0.1,1,0.8231707317073171,0.8902439024390245,0.01,1,0.5,svae,ecoli
32,8,3,relu,Dense,0.1,2,0.8262195121951219,0.8902439024390245,0.01,1,0.5,svae,ecoli
32,8,3,relu,Dense,0.1,1,0.8323170731707317,0.871951219512195,0.01,1,0.75,svae,ecoli
32,8,3,relu,Dense,0.1,2,0.8323170731707317,0.871951219512195,0.01,1,0.75,svae,ecoli
32,8,3,relu,Dense,0.1,1,0.8246951219512194,0.8932926829268293,0.005,1,0.25,svae,ecoli
32,8,3,relu,Dense,0.1,1,0.8384146341463414,0.9115853658536585,0.005,1,0.5,svae,ecoli
32,8,3,relu,Dense,0.1,1,0.836890243902439,0.8917682926829268,0.005,1,0.75,svae,ecoli
32,8,3,relu,Dense,1.0,1,0.8932926829268293,0.8704268292682927,0.05,1,0.25,svae,ecoli
32,8,3,relu,Dense,1.0,2,0.8948170731707318,0.8704268292682927,0.05,1,0.25,svae,ecoli
32,8,3,relu,Dense,1.0,3,0.9009146341463414,0.8704268292682927,0.05,1,0.25,svae,ecoli
32,8,3,relu,Dense,1.0,4,0.9024390243902439,0.8704268292682927,0.05,1,0.25,svae,ecoli
32,8,3,relu,Dense,1.0,5,0.9039634146341464,0.8704268292682927,0.05,1,0.25,svae,ecoli
32,8,3,relu,Dense,1.0,1,0.8658536585365852,0.7957317073170731,0.05,1,0.5,svae,ecoli
32,8,3,relu,Dense,1.0,2,0.8658536585365852,0.7957317073170731,0.05,1,0.5,svae,ecoli
32,8,3,relu,Dense,1.0,3,0.8658536585365852,0.7957317073170731,0.05,1,0.5,svae,ecoli
32,8,3,relu,Dense,1.0,4,0.8689024390243902,0.7957317073170731,0.05,1,0.5,svae,ecoli
32,8,3,relu,Dense,1.0,5,0.8658536585365852,0.7957317073170731,0.05,1,0.5,svae,ecoli
32,8,3,relu,Dense,1.0,1,0.8506097560975608,0.7378048780487805,0.05,1,0.75,svae,ecoli
