hidden,latent,layers,nonlinearity,layertype,memorysize,k,β,anomaliesSeen,aucpxv,aucf2,aucf3,ar,i,κ,anom_sel,model,dataset
32,8,3,relu,Dense,128,0,1.0,10,0.9032616753150482,0.964788732394366,0.9766493699036323,0.05,1,10.0,rnd,svae,breast-cancer-wisconsin
32,8,3,relu,Dense,128,0,1.0,10,0.9032616753150482,0.9770200148257969,0.9714603409933285,0.05,1,50.0,rnd,svae,breast-cancer-wisconsin
32,8,3,relu,Dense,128,0,1.0,1,0.9032616753150482,0.6278724981467754,0.23054114158636027,0.05,1,0.5,best,svae,breast-cancer-wisconsin
32,8,3,relu,Dense,128,0,1.0,2,0.9032616753150482,0.8232023721275019,0.4666419570051891,0.05,1,0.5,best,svae,breast-cancer-wisconsin
32,8,3,relu,Dense,128,0,1.0,3,0.9032616753150482,0.8932542624166049,0.6004447739065975,0.05,1,0.5,best,svae,breast-cancer-wisconsin
32,8,3,relu,Dense,128,0,1.0,4,0.9032616753150482,0.9262416604892512,0.6000741289844329,0.05,1,0.5,best,svae,breast-cancer-wisconsin
32,8,3,relu,Dense,128,0,1.0,5,0.9032616753150482,0.9277242401779096,0.6323202372127502,0.05,1,0.5,best,svae,breast-cancer-wisconsin
32,8,3,relu,Dense,128,0,1.0,6,0.9032616753150482,0.9451445515196442,0.8213491475166789,0.05,1,0.5,best,svae,breast-cancer-wisconsin
32,8,3,relu,Dense,128,0,1.0,7,0.9032616753150482,0.9492216456634543,0.835804299481097,0.05,1,0.5,best,svae,breast-cancer-wisconsin
32,8,3,relu,Dense,128,0,1.0,8,0.9032616753150482,0.9670126019273537,0.835804299481097,0.05,1,0.5,best,svae,breast-cancer-wisconsin
32,8,3,relu,Dense,128,0,1.0,9,0.9032616753150482,0.9670126019273536,0.8421052631578948,0.05,1,0.5,best,svae,breast-cancer-wisconsin
32,8,3,relu,Dense,128,0,1.0,10,0.9032616753150482,0.9625648628613788,0.8421052631578948,0.05,1,0.5,best,svae,breast-cancer-wisconsin
32,8,3,relu,Dense,128,0,1.0,1,0.9032616753150482,0.5963676797627873,0.22238695329873984,0.05,1,1.0,best,svae,breast-cancer-wisconsin
32,8,3,relu,Dense,128,0,1.0,2,0.9032616753150482,0.7879911045218682,0.39621942179392144,0.05,1,1.0,best,svae,breast-cancer-wisconsin
32,8,3,relu,Dense,128,0,1.0,3,0.9032616753150482,0.8636026686434396,0.5166790214974055,0.05,1,1.0,best,svae,breast-cancer-wisconsin
32,8,3,relu,Dense,128,0,1.0,4,0.9032616753150482,0.9173461823573018,0.5600444773906598,0.05,1,1.0,best,svae,breast-cancer-wisconsin
32,8,3,relu,Dense,128,0,1.0,5,0.9032616753150482,0.9065974796145293,0.6197183098591549,0.05,1,1.0,best,svae,breast-cancer-wisconsin
32,8,3,relu,Dense,128,0,1.0,6,0.9032616753150482,0.9373610081541883,0.6430689399555226,0.05,1,1.0,best,svae,breast-cancer-wisconsin
32,8,3,relu,Dense,128,0,1.0,7,0.9032616753150482,0.9306893995552261,0.6590066716085989,0.05,1,1.0,best,svae,breast-cancer-wisconsin
32,8,3,relu,Dense,128,0,1.0,8,0.9032616753150482,0.9444032616753151,0.6916234247590809,0.05,1,1.0,best,svae,breast-cancer-wisconsin
32,8,3,relu,Dense,128,0,1.0,9,0.9032616753150482,0.9592290585618977,0.7490733876945885,0.05,1,1.0,best,svae,breast-cancer-wisconsin
32,8,3,relu,Dense,128,0,1.0,10,0.9032616753150482,0.9510748702742773,0.7594514455151965,0.05,1,1.0,best,svae,breast-cancer-wisconsin
32,8,3,relu,Dense,128,0,1.0,1,0.9032616753150482,0.6052631578947368,0.21719792438843588,0.05,1,3.0,best,svae,breast-cancer-wisconsin
32,8,3,relu,Dense,128,0,1.0,2,0.9032616753150482,0.8721275018532246,0.47776130467012606,0.05,1,3.0,best,svae,breast-cancer-wisconsin
32,8,3,relu,Dense,128,0,1.0,3,0.9032616753150482,0.8432171979243884,0.4885100074128985,0.05,1,3.0,best,svae,breast-cancer-wisconsin
32,8,3,relu,Dense,128,0,1.0,4,0.9032616753150482,0.9088213491475168,0.5808005930318755,0.05,1,3.0,best,svae,breast-cancer-wisconsin
32,8,3,relu,Dense,128,0,1.0,5,0.9032616753150482,0.9269829503335804,0.6275018532246108,0.05,1,3.0,best,svae,breast-cancer-wisconsin
32,8,3,relu,Dense,128,0,1.0,6,0.9032616753150482,0.9269829503335805,0.6434395848776872,0.05,1,3.0,best,svae,breast-cancer-wisconsin
32,8,3,relu,Dense,128,0,1.0,7,0.9032616753150482,0.9510748702742773,0.7412898443291327,0.05,1,3.0,best,svae,breast-cancer-wisconsin
32,8,3,relu,Dense,128,0,1.0,8,0.9032616753150482,0.9562638991845812,0.7479614529280949,0.05,1,3.0,best,svae,breast-cancer-wisconsin
32,8,3,relu,Dense,128,0,1.0,9,0.9032616753150482,0.9525574499629355,0.7479614529280949,0.05,1,3.0,best,svae,breast-cancer-wisconsin
32,8,3,relu,Dense,128,0,1.0,10,0.9032616753150482,0.9566345441067458,0.7498146775389178,0.05,1,3.0,best,svae,breast-cancer-wisconsin
32,8,3,relu,Dense,128,0,1.0,1,0.9032616753150482,0.5819125277983692,0.24499629355077834,0.05,1,5.0,best,svae,breast-cancer-wisconsin
32,8,3,relu,Dense,128,0,1.0,2,0.9032616753150482,0.7839140103780579,0.4621942179392142,0.05,1,5.0,best,svae,breast-cancer-wisconsin
32,8,3,relu,Dense,128,0,1.0,3,0.9032616753150482,0.8654558932542624,0.5618977020014826,0.05,1,5.0,best,svae,breast-cancer-wisconsin
32,8,3,relu,Dense,128,0,1.0,4,0.9032616753150482,0.9143810229799851,0.6493699036323202,0.05,1,5.0,best,svae,breast-cancer-wisconsin
32,8,3,relu,Dense,128,0,1.0,5,0.9032616753150482,0.9258710155670867,0.6905114899925872,0.05,1,5.0,best,svae,breast-cancer-wisconsin
32,8,3,relu,Dense,128,0,1.0,6,0.9032616753150482,0.933283914010378,0.7160859896219421,0.05,1,5.0,best,svae,breast-cancer-wisconsin
32,8,3,relu,Dense,128,0,1.0,7,0.9032616753150482,0.9458858413639735,0.7535211267605634,0.05,1,5.0,best,svae,breast-cancer-wisconsin
32,8,3,relu,Dense,128,0,1.0,8,0.9032616753150482,0.9595997034840622,0.7813194959229058,0.05,1,5.0,best,svae,breast-cancer-wisconsin
32,8,3,relu,Dense,128,0,1.0,9,0.9032616753150482,0.9495922905856189,0.7813194959229058,0.05,1,5.0,best,svae,breast-cancer-wisconsin
32,8,3,relu,Dense,128,0,1.0,10,0.9032616753150482,0.9577464788732395,0.821349147516679,0.05,1,5.0,best,svae,breast-cancer-wisconsin
32,8,3,relu,Dense,128,0,1.0,1,0.9032616753150482,0.5481838398813936,0.27020014825796884,0.05,1,10.0,best,svae,breast-cancer-wisconsin
32,8,3,relu,Dense,128,0,1.0,2,0.9032616753150482,0.7594514455151964,0.5088954781319497,0.05,1,10.0,best,svae,breast-cancer-wisconsin
32,8,3,relu,Dense,128,0,1.0,3,0.9032616753150482,0.8306152705707932,0.6000741289844329,0.05,1,10.0,best,svae,breast-cancer-wisconsin
32,8,3,relu,Dense,128,0,1.0,4,0.9032616753150482,0.8669384729429207,0.6656782802075611,0.05,1,10.0,best,svae,breast-cancer-wisconsin
32,8,3,relu,Dense,128,0,1.0,5,0.9032616753150482,0.9180874722016309,0.7064492216456635,0.05,1,10.0,best,svae,breast-cancer-wisconsin
32,8,3,relu,Dense,128,0,1.0,6,0.9032616753150482,0.9444032616753151,0.810971089696071,0.05,1,10.0,best,svae,breast-cancer-wisconsin
32,8,3,relu,Dense,128,0,1.0,7,0.9032616753150482,0.9592290585618977,0.8254262416604892,0.05,1,10.0,best,svae,breast-cancer-wisconsin
32,8,3,relu,Dense,128,0,1.0,8,0.9032616753150482,0.9618235730170497,0.858042994810971,0.05,1,10.0,best,svae,breast-cancer-wisconsin
32,8,3,relu,Dense,128,0,1.0,9,0.9032616753150482,0.9588584136397331,0.8595255744996294,0.05,1,10.0,best,svae,breast-cancer-wisconsin
32,8,3,relu,Dense,128,0,1.0,10,0.9032616753150482,0.9655300222386953,0.9099332839140104,0.05,1,10.0,best,svae,breast-cancer-wisconsin
32,8,3,relu,Dense,128,0,1.0,1,0.9032616753150482,0.5681986656782803,0.3902891030392883,0.05,1,50.0,best,svae,breast-cancer-wisconsin
32,8,3,relu,Dense,128,0,1.0,2,0.9032616753150482,0.7453669384729429,0.653817642698295,0.05,1,50.0,best,svae,breast-cancer-wisconsin
32,8,3,relu,Dense,128,0,1.0,3,0.9032616753150482,0.838398813936249,0.7498146775389177,0.05,1,50.0,best,svae,breast-cancer-wisconsin
32,8,3,relu,Dense,128,0,1.0,4,0.9032616753150482,0.8787991104521867,0.8191252779836917,0.05,1,50.0,best,svae,breast-cancer-wisconsin
32,8,3,relu,Dense,128,0,1.0,5,0.9032616753150482,0.905114899925871,0.846182357301705,0.05,1,50.0,best,svae,breast-cancer-wisconsin
32,8,3,relu,Dense,128,0,1.0,6,0.9032616753150482,0.9229058561897702,0.907709414381023,0.05,1,50.0,best,svae,breast-cancer-wisconsin
32,8,3,relu,Dense,128,0,1.0,7,0.9032616753150482,0.9232765011119348,0.9303187546330616,0.05,1,50.0,best,svae,breast-cancer-wisconsin
32,8,3,relu,Dense,128,0,1.0,8,0.9032616753150482,0.9529280948851,0.9381022979985174,0.05,1,50.0,best,svae,breast-cancer-wisconsin
32,8,3,relu,Dense,128,0,1.0,9,0.9032616753150482,0.9347664936990363,0.938472942920682,0.05,1,50.0,best,svae,breast-cancer-wisconsin
32,8,3,relu,Dense,128,0,1.0,10,0.9032616753150482,0.9288361749444033,0.946997776130467,0.05,1,50.0,best,svae,breast-cancer-wisconsin
32,8,3,relu,Dense,128,0,1.0,1,0.9303187546330615,0.9911045218680504,0.9962935507783544,0.01,1,0.5,rnd,svae,breast-cancer-wisconsin
32,8,3,relu,Dense,128,0,1.0,1,0.9303187546330615,0.9747961452928094,0.9962935507783544,0.01,1,1.0,rnd,svae,breast-cancer-wisconsin
32,8,3,relu,Dense,128,0,1.0,1,0.9303187546330615,0.9825796886582654,0.9962935507783544,0.01,1,3.0,rnd,svae,breast-cancer-wisconsin
32,8,3,relu,Dense,128,0,1.0,1,0.9303187546330615,0.9844329132690882,0.9962935507783544,0.01,1,5.0,rnd,svae,breast-cancer-wisconsin
32,8,3,relu,Dense,128,0,1.0,1,0.9303187546330615,0.9896219421793921,0.9959229058561898,0.01,1,10.0,rnd,svae,breast-cancer-wisconsin
32,8,3,relu,Dense,128,0,1.0,1,0.9303187546330615,0.9911045218680503,0.9959229058561898,0.01,1,50.0,rnd,svae,breast-cancer-wisconsin
32,8,3,relu,Dense,128,0,1.0,2,0.9303187546330615,0.9896219421793921,0.9962935507783544,0.01,1,0.5,rnd,svae,breast-cancer-wisconsin
32,8,3,relu,Dense,128,0,1.0,2,0.9303187546330615,0.977761304670126,0.9962935507783544,0.01,1,1.0,rnd,svae,breast-cancer-wisconsin
32,8,3,relu,Dense,128,0,1.0,2,0.9303187546330615,0.9948109710896961,0.9962935507783544,0.01,1,3.0,rnd,svae,breast-cancer-wisconsin
32,8,3,relu,Dense,128,0,1.0,2,0.9303187546330615,0.9770200148257968,0.9962935507783544,0.01,1,5.0,rnd,svae,breast-cancer-wisconsin
32,8,3,relu,Dense,128,0,1.0,2,0.9303187546330615,0.9903632320237213,0.9959229058561898,0.01,1,10.0,rnd,svae,breast-cancer-wisconsin
32,8,3,relu,Dense,128,0,1.0,2,0.9303187546330615,0.9962935507783544,0.9955522609340252,0.01,1,50.0,rnd,svae,breast-cancer-wisconsin
32,8,3,relu,Dense,128,0,1.0,3,0.9303187546330615,0.98295033358043,0.9962935507783544,0.01,1,0.5,rnd,svae,breast-cancer-wisconsin
32,8,3,relu,Dense,128,0,1.0,3,0.9303187546330615,0.9759080800593032,0.9962935507783544,0.01,1,1.0,rnd,svae,breast-cancer-wisconsin
32,8,3,relu,Dense,128,0,1.0,3,0.9303187546330615,0.9759080800593032,0.9962935507783544,0.01,1,3.0,rnd,svae,breast-cancer-wisconsin
32,8,3,relu,Dense,128,0,1.0,3,0.9303187546330615,0.9955522609340252,0.9962935507783544,0.01,1,5.0,rnd,svae,breast-cancer-wisconsin
32,8,3,relu,Dense,128,0,1.0,3,0.9303187546330615,0.991475166790215,0.9959229058561898,0.01,1,10.0,rnd,svae,breast-cancer-wisconsin
32,8,3,relu,Dense,128,0,1.0,3,0.9303187546330615,0.9829503335804299,0.9955522609340252,0.01,1,50.0,rnd,svae,breast-cancer-wisconsin
32,8,3,relu,Dense,128,0,1.0,4,0.9303187546330615,0.9859154929577465,0.9722016308376575,0.01,1,0.5,rnd,svae,breast-cancer-wisconsin
32,8,3,relu,Dense,128,0,1.0,4,0.9303187546330615,0.9751667902149741,0.971830985915493,0.01,1,1.0,rnd,svae,breast-cancer-wisconsin
32,8,3,relu,Dense,128,0,1.0,4,0.9303187546330615,0.9788732394366197,0.9722016308376575,0.01,1,3.0,rnd,svae,breast-cancer-wisconsin
32,8,3,relu,Dense,128,0,1.0,4,0.9303187546330615,0.9885100074128985,0.9729429206819866,0.01,1,5.0,rnd,svae,breast-cancer-wisconsin
32,8,3,relu,Dense,128,0,1.0,4,0.9303187546330615,0.9951816160118606,0.9744255003706449,0.01,1,10.0,rnd,svae,breast-cancer-wisconsin
32,8,3,relu,Dense,128,0,1.0,4,0.9303187546330615,0.9744255003706448,0.9807264640474427,0.01,1,50.0,rnd,svae,breast-cancer-wisconsin
32,8,3,relu,Dense,128,0,1.0,1,0.9303187546330615,0.9395848776871757,0.8865826538176428,0.01,1,0.5,best,svae,breast-cancer-wisconsin
32,8,3,relu,Dense,128,0,1.0,2,0.9303187546330615,0.9799851742031134,0.9662713120830244,0.01,1,0.5,best,svae,breast-cancer-wisconsin
32,8,3,relu,Dense,128,0,1.0,3,0.9303187546330615,0.9918458117123796,0.9681245366938473,0.01,1,0.5,best,svae,breast-cancer-wisconsin
32,8,3,relu,Dense,128,0,1.0,4,0.9303187546330615,0.9885100074128984,0.969236471460341,0.01,1,0.5,best,svae,breast-cancer-wisconsin
32,8,3,relu,Dense,128,0,1.0,1,0.9303187546330615,0.939214232765011,0.8988139362490734,0.01,1,1.0,best,svae,breast-cancer-wisconsin
32,8,3,relu,Dense,128,0,1.0,2,0.9303187546330615,0.977761304670126,0.9736842105263158,0.01,1,1.0,best,svae,breast-cancer-wisconsin
32,8,3,relu,Dense,128,0,1.0,3,0.9303187546330615,0.9762787249814678,0.9740548554484804,0.01,1,1.0,best,svae,breast-cancer-wisconsin
32,8,3,relu,Dense,128,0,1.0,4,0.9303187546330615,0.992216456634544,0.9740548554484804,0.01,1,1.0,best,svae,breast-cancer-wisconsin
32,8,3,relu,Dense,128,0,1.0,1,0.9303187546330615,0.9510748702742772,0.8802816901408451,0.01,1,3.0,best,svae,breast-cancer-wisconsin
32,8,3,relu,Dense,128,0,1.0,2,0.9303187546330615,0.9751667902149741,0.963306152705708,0.01,1,3.0,best,svae,breast-cancer-wisconsin
32,8,3,relu,Dense,128,0,1.0,3,0.9303187546330615,0.9914751667902151,0.9722016308376575,0.01,1,3.0,best,svae,breast-cancer-wisconsin
32,8,3,relu,Dense,128,0,1.0,4,0.9303187546330615,0.9725722757598221,0.9722016308376575,0.01,1,3.0,best,svae,breast-cancer-wisconsin
32,8,3,relu,Dense,128,0,1.0,1,0.9303187546330615,0.924759080800593,0.8821349147516679,0.01,1,5.0,best,svae,breast-cancer-wisconsin
32,8,3,relu,Dense,128,0,1.0,2,0.9303187546330615,0.961452928094885,0.9607116382505559,0.01,1,5.0,best,svae,breast-cancer-wisconsin
32,8,3,relu,Dense,128,0,1.0,3,0.9303187546330615,0.9896219421793921,0.9681245366938472,0.01,1,5.0,best,svae,breast-cancer-wisconsin
32,8,3,relu,Dense,128,0,1.0,4,0.9303187546330615,0.9840622683469237,0.969236471460341,0.01,1,5.0,best,svae,breast-cancer-wisconsin
32,8,3,relu,Dense,128,0,1.0,1,0.9303187546330615,0.9355077835433654,0.9077094143810229,0.01,1,10.0,best,svae,breast-cancer-wisconsin
32,8,3,relu,Dense,128,0,1.0,2,0.9303187546330615,0.969236471460341,0.9751667902149741,0.01,1,10.0,best,svae,breast-cancer-wisconsin
32,8,3,relu,Dense,128,0,1.0,3,0.9303187546330615,0.9859154929577464,0.9751667902149741,0.01,1,10.0,best,svae,breast-cancer-wisconsin
32,8,3,relu,Dense,128,0,1.0,4,0.9303187546330615,0.9807264640474425,0.9781319495922906,0.01,1,10.0,best,svae,breast-cancer-wisconsin
32,8,3,relu,Dense,128,0,1.0,1,0.9303187546330615,0.9251297257227575,0.9292068198665678,0.01,1,50.0,best,svae,breast-cancer-wisconsin
32,8,3,relu,Dense,128,0,1.0,2,0.9303187546330615,0.9707190511489994,0.9873980726464048,0.01,1,50.0,best,svae,breast-cancer-wisconsin
32,8,3,relu,Dense,128,0,1.0,3,0.9303187546330615,0.9770200148257969,0.9877687175685694,0.01,1,50.0,best,svae,breast-cancer-wisconsin
32,8,3,relu,Dense,128,0,1.0,4,0.9303187546330615,0.9859154929577465,0.9877687175685694,0.01,1,50.0,best,svae,breast-cancer-wisconsin
32,8,3,relu,Dense,128,0,1.0,1,0.9381022979985174,0.8358042994810971,0.5303928836174945,0.005,1,0.5,rnd,svae,breast-cancer-wisconsin
32,8,3,relu,Dense,128,0,1.0,1,0.9381022979985174,0.809488510007413,0.5381764269829503,0.005,1,1.0,rnd,svae,breast-cancer-wisconsin
32,8,3,relu,Dense,128,0,1.0,1,0.9381022979985174,0.8458117123795403,0.5633802816901409,0.005,1,3.0,rnd,svae,breast-cancer-wisconsin
32,8,3,relu,Dense,128,0,1.0,1,0.9381022979985174,0.8480355819125278,0.5848776871756858,0.005,1,5.0,rnd,svae,breast-cancer-wisconsin
32,8,3,relu,Dense,128,0,1.0,1,0.9381022979985174,0.8313565604151223,0.6319495922905856,0.005,1,10.0,rnd,svae,breast-cancer-wisconsin
32,8,3,relu,Dense,128,0,1.0,1,0.9381022979985174,0.8309859154929577,0.7627872498146775,0.005,1,50.0,rnd,svae,breast-cancer-wisconsin
32,8,3,relu,Dense,128,0,1.0,2,0.9381022979985174,0.9421793921423277,0.8910303928836175,0.005,1,0.5,rnd,svae,breast-cancer-wisconsin
32,8,3,relu,Dense,128,0,1.0,2,0.9381022979985174,0.964047442550037,0.8954781319495922,0.005,1,1.0,rnd,svae,breast-cancer-wisconsin
32,8,3,relu,Dense,128,0,1.0,2,0.9381022979985174,0.9584877687175686,0.9040029651593773,0.005,1,3.0,rnd,svae,breast-cancer-wisconsin
32,8,3,relu,Dense,128,0,1.0,2,0.9381022979985174,0.9595997034840622,0.9106745737583396,0.005,1,5.0,rnd,svae,breast-cancer-wisconsin
32,8,3,relu,Dense,128,0,1.0,2,0.9381022979985174,0.9499629355077835,0.9277242401779097,0.005,1,10.0,rnd,svae,breast-cancer-wisconsin
32,8,3,relu,Dense,128,0,1.0,2,0.9381022979985174,0.9651593773165308,0.9388435878428465,0.005,1,50.0,rnd,svae,breast-cancer-wisconsin
32,8,3,relu,Dense,128,0,1.0,1,0.9381022979985174,0.9581171237954039,0.9595997034840622,0.005,1,0.5,best,svae,breast-cancer-wisconsin
32,8,3,relu,Dense,128,0,1.0,2,0.9381022979985174,0.9595997034840623,0.9099332839140104,0.005,1,0.5,best,svae,breast-cancer-wisconsin
32,8,3,relu,Dense,128,0,1.0,1,0.9381022979985174,0.9558932542624167,0.9614529280948851,0.005,1,1.0,best,svae,breast-cancer-wisconsin
32,8,3,relu,Dense,128,0,1.0,2,0.9381022979985174,0.9503335804299481,0.9340252038547071,0.005,1,1.0,best,svae,breast-cancer-wisconsin
32,8,3,relu,Dense,128,0,1.0,1,0.9381022979985174,0.9644180874722017,0.964047442550037,0.005,1,3.0,best,svae,breast-cancer-wisconsin
32,8,3,relu,Dense,128,0,1.0,2,0.9381022979985174,0.9696071163825056,0.9488510007412898,0.005,1,3.0,best,svae,breast-cancer-wisconsin
32,8,3,relu,Dense,128,0,1.0,1,0.9381022979985174,0.9503335804299481,0.9644180874722016,0.005,1,5.0,best,svae,breast-cancer-wisconsin
32,8,3,relu,Dense,128,0,1.0,2,0.9381022979985174,0.9503335804299481,0.9610822831727205,0.005,1,5.0,best,svae,breast-cancer-wisconsin
32,8,3,relu,Dense,128,0,1.0,1,0.9381022979985174,0.9733135656041512,0.9644180874722017,0.005,1,10.0,best,svae,breast-cancer-wisconsin
32,8,3,relu,Dense,128,0,1.0,2,0.9381022979985174,0.9551519644180875,0.9444032616753151,0.005,1,10.0,best,svae,breast-cancer-wisconsin
32,8,3,relu,Dense,128,0,1.0,1,0.9381022979985174,0.9647887323943662,0.9744255003706449,0.005,1,50.0,best,svae,breast-cancer-wisconsin
32,8,3,relu,Dense,128,0,1.0,2,0.9381022979985174,0.9540400296515937,0.9677538917716827,0.005,1,50.0,best,svae,breast-cancer-wisconsin
32,8,3,relu,Dense,512,0,1.0,1,0.8584136397331357,0.885470719051149,0.9151223128243143,0.05,1,0.5,rnd,svae,breast-cancer-wisconsin
32,8,3,relu,Dense,512,0,1.0,1,0.8584136397331357,0.9095626389918459,0.915492957746479,0.05,1,1.0,rnd,svae,breast-cancer-wisconsin
32,8,3,relu,Dense,512,0,1.0,1,0.8584136397331357,0.8884358784284655,0.9151223128243142,0.05,1,3.0,rnd,svae,breast-cancer-wisconsin
32,8,3,relu,Dense,512,0,1.0,1,0.8584136397331357,0.890659747961453,0.9169755374351372,0.05,1,5.0,rnd,svae,breast-cancer-wisconsin
32,8,3,relu,Dense,512,0,1.0,1,0.8584136397331357,0.911045218680504,0.9184581171237954,0.05,1,10.0,rnd,svae,breast-cancer-wisconsin
32,8,3,relu,Dense,512,0,1.0,1,0.8584136397331357,0.9069681245366938,0.9225352112676057,0.05,1,50.0,rnd,svae,breast-cancer-wisconsin
32,8,3,relu,Dense,512,0,1.0,2,0.8584136397331357,0.9492216456634543,0.971830985915493,0.05,1,0.5,rnd,svae,breast-cancer-wisconsin
32,8,3,relu,Dense,512,0,1.0,2,0.8584136397331357,0.9514455151964418,0.9722016308376575,0.05,1,1.0,rnd,svae,breast-cancer-wisconsin
32,8,3,relu,Dense,512,0,1.0,2,0.8584136397331357,0.9369903632320237,0.969236471460341,0.05,1,3.0,rnd,svae,breast-cancer-wisconsin
32,8,3,relu,Dense,512,0,1.0,2,0.8584136397331357,0.963306152705708,0.9696071163825055,0.05,1,5.0,rnd,svae,breast-cancer-wisconsin
32,8,3,relu,Dense,512,0,1.0,2,0.8584136397331357,0.9447739065974796,0.9710896960711639,0.05,1,10.0,rnd,svae,breast-cancer-wisconsin
32,8,3,relu,Dense,512,0,1.0,2,0.8584136397331357,0.9766493699036323,0.9796145292809488,0.05,1,50.0,rnd,svae,breast-cancer-wisconsin
32,8,3,relu,Dense,512,0,1.0,3,0.8584136397331357,0.9466271312083024,0.8943661971830985,0.05,1,0.5,rnd,svae,breast-cancer-wisconsin
32,8,3,relu,Dense,512,0,1.0,3,0.8584136397331357,0.9521868050407709,0.8936249073387694,0.05,1,1.0,rnd,svae,breast-cancer-wisconsin
32,8,3,relu,Dense,512,0,1.0,3,0.8584136397331357,0.9547813194959228,0.8925129725722757,0.05,1,3.0,rnd,svae,breast-cancer-wisconsin
32,8,3,relu,Dense,512,0,1.0,3,0.8584136397331357,0.9488510007412898,0.8965900667160859,0.05,1,5.0,rnd,svae,breast-cancer-wisconsin
32,8,3,relu,Dense,512,0,1.0,3,0.8584136397331357,0.9269829503335805,0.9028910303928837,0.05,1,10.0,rnd,svae,breast-cancer-wisconsin
32,8,3,relu,Dense,512,0,1.0,3,0.8584136397331357,0.9266123054114159,0.9288361749444033,0.05,1,50.0,rnd,svae,breast-cancer-wisconsin
32,8,3,relu,Dense,512,0,1.0,4,0.8584136397331357,0.9662713120830245,0.9595997034840622,0.05,1,0.5,rnd,svae,breast-cancer-wisconsin
32,8,3,relu,Dense,512,0,1.0,4,0.8584136397331357,0.9525574499629355,0.9577464788732394,0.05,1,1.0,rnd,svae,breast-cancer-wisconsin
32,8,3,relu,Dense,512,0,1.0,4,0.8584136397331357,0.9673832468495182,0.9547813194959228,0.05,1,3.0,rnd,svae,breast-cancer-wisconsin
32,8,3,relu,Dense,512,0,1.0,4,0.8584136397331357,0.9870274277242402,0.9529280948851,0.05,1,5.0,rnd,svae,breast-cancer-wisconsin
32,8,3,relu,Dense,512,0,1.0,4,0.8584136397331357,0.9762787249814677,0.9510748702742772,0.05,1,10.0,rnd,svae,breast-cancer-wisconsin
32,8,3,relu,Dense,512,0,1.0,4,0.8584136397331357,0.9547813194959229,0.9562638991845811,0.05,1,50.0,rnd,svae,breast-cancer-wisconsin
32,8,3,relu,Dense,512,0,1.0,5,0.8584136397331357,0.9592290585618977,0.9573758339510748,0.05,1,0.5,rnd,svae,breast-cancer-wisconsin
32,8,3,relu,Dense,512,0,1.0,5,0.8584136397331357,0.9570051890289103,0.9566345441067456,0.05,1,1.0,rnd,svae,breast-cancer-wisconsin
32,8,3,relu,Dense,512,0,1.0,5,0.8584136397331357,0.955522609340252,0.9525574499629355,0.05,1,3.0,rnd,svae,breast-cancer-wisconsin
32,8,3,relu,Dense,512,0,1.0,5,0.8584136397331357,0.9644180874722017,0.9514455151964418,0.05,1,5.0,rnd,svae,breast-cancer-wisconsin
32,8,3,relu,Dense,512,0,1.0,5,0.8584136397331357,0.9455151964418087,0.9503335804299481,0.05,1,10.0,rnd,svae,breast-cancer-wisconsin
32,8,3,relu,Dense,512,0,1.0,5,0.8584136397331357,0.9662713120830244,0.9573758339510748,0.05,1,50.0,rnd,svae,breast-cancer-wisconsin
32,8,3,relu,Dense,512,0,1.0,6,0.8584136397331357,0.9614529280948851,0.9592290585618977,0.05,1,0.5,rnd,svae,breast-cancer-wisconsin
32,8,3,relu,Dense,512,0,1.0,6,0.8584136397331357,0.9588584136397331,0.958117123795404,0.05,1,1.0,rnd,svae,breast-cancer-wisconsin
32,8,3,relu,Dense,512,0,1.0,6,0.8584136397331357,0.971830985915493,0.9551519644180875,0.05,1,3.0,rnd,svae,breast-cancer-wisconsin
32,8,3,relu,Dense,512,0,1.0,6,0.8584136397331357,0.9662713120830244,0.9525574499629355,0.05,1,5.0,rnd,svae,breast-cancer-wisconsin
32,8,3,relu,Dense,512,0,1.0,6,0.8584136397331357,0.9722016308376575,0.9514455151964417,0.05,1,10.0,rnd,svae,breast-cancer-wisconsin
32,8,3,relu,Dense,512,0,1.0,6,0.8584136397331357,0.9362490733876946,0.9573758339510748,0.05,1,50.0,rnd,svae,breast-cancer-wisconsin
32,8,3,relu,Dense,512,0,1.0,7,0.8584136397331357,0.9662713120830244,0.9662713120830244,0.05,1,0.5,rnd,svae,breast-cancer-wisconsin
32,8,3,relu,Dense,512,0,1.0,7,0.8584136397331357,0.9759080800593032,0.9659006671608599,0.05,1,1.0,rnd,svae,breast-cancer-wisconsin
32,8,3,relu,Dense,512,0,1.0,7,0.8584136397331357,0.9699777613046701,0.9644180874722016,0.05,1,3.0,rnd,svae,breast-cancer-wisconsin
32,8,3,relu,Dense,512,0,1.0,7,0.8584136397331357,0.9681245366938473,0.9629355077835433,0.05,1,5.0,rnd,svae,breast-cancer-wisconsin
32,8,3,relu,Dense,512,0,1.0,7,0.8584136397331357,0.9725722757598221,0.9610822831727205,0.05,1,10.0,rnd,svae,breast-cancer-wisconsin
32,8,3,relu,Dense,512,0,1.0,7,0.8584136397331357,0.9599703484062269,0.9647887323943662,0.05,1,50.0,rnd,svae,breast-cancer-wisconsin
