bes,latent,layers,nonlinearity,layertype,memorysize,k,β,anomaliesSeen,f1,auc,bestof10auc,rsTrn,rsTst,knnauc,knnprec,knnrecall,ar,i,model,dataset,mpwmutualinf,knn5auc,bestof10knn5auc,knn9auc,knn15auc,knnsqrtauc,knn5a3auc,knn5a5auc,knn5a9auc,knn5asqrtauc,Betterauc,BetteraucBestof10
64,8,3,relu,Dense,128,32,0.1,2,0.201005025,0.77748949,,0.02725784,0.146830423,0.664674199,1,0.052023121,0.01,1,svae,statlog-segment,0.97095525,0.938124015,,0.930329305,0.925337187,0.916732352,0.948699422,0.940401121,0.932037134,0.917608163,Worse,
64,8,3,relu,Dense,128,32,0.1,2,0.04494382,0.63579436,,0.026451667,0.161323446,0.72011298,1,0.12716763,0.01,1,svae,statlog-segment,0.989275992,0.955399369,,0.950801366,0.946466106,0.941452093,0.963369242,0.960019268,0.953822911,0.942634437,Worse,
64,8,3,relu,Dense,128,32,0.1,2,0.178010471,0.818948152,,0.02827207,0.509867228,0.715449291,1,0.184971098,0.01,1,svae,statlog-segment,0.961256906,0.937029252,,0.927614293,0.924001576,0.920366964,0.94548082,0.938583815,0.928818532,0.921812051,Worse,
64,8,3,relu,Dense,128,32,0.1,2,0.178947368,0.607483798,,0.028043928,0.462175421,0.656069364,1,0.069364162,0.01,1,svae,statlog-segment,0.970151404,0.946444211,,0.93985374,0.933504116,0.926913645,0.957041513,0.950407252,0.942809599,0.92818357,Worse,
64,8,3,relu,Dense,128,32,0.1,2,0.02259887,0.454851988,,0.022555482,0.355318387,0.72836749,0.956521739,0.12716763,0.01,1,svae,statlog-segment,0.954483937,0.941627255,,0.936897881,0.931358382,0.926913645,0.950056928,0.944692591,0.938102119,0.927701874,Worse,
64,8,3,relu,Dense,128,32,0.1,2,0.303921569,0.792980382,,0.026568862,0.478148955,0.776438518,1,0.225433526,0.01,1,svae,statlog-segment,0.956139013,0.958158171,,0.953954283,0.949531442,0.941233141,0.962909441,0.960435278,0.955771589,0.943685409,Worse,
64,8,3,relu,Dense,128,32,0.1,2,0.011428571,0.51798695,,0.029296485,0.196715468,0.680789105,1,0.121387283,0.01,1,svae,statlog-segment,0.946386724,0.938671396,,0.931752496,0.927417236,0.92947539,0.946904011,0.939963216,0.932825363,0.92993519,Worse,
64,8,3,relu,Dense,128,32,0.1,2,0.267326733,0.713785251,,0.024793247,0.183892731,0.696071992,1,0.069364162,0.01,1,svae,statlog-segment,0.978579601,0.936613242,,0.92910317,0.923060081,0.91692941,0.947122964,0.940751445,0.931774391,0.918899982,Worse,
64,8,3,relu,Dense,128,32,0.1,3,0.23880597,0.696093887,0.867949728,0.029256771,0.122501112,0.750755386,1,0.161849711,0.01,1,svae,statlog-segment,0.953494903,0.947845507,0.958158171,0.943028551,0.936941671,0.92859958,0.959055877,0.953187949,0.946269049,0.930022771,Worse,Worse
64,8,3,relu,Dense,128,32,0.1,3,0.204081633,0.867949728,,0.025597883,0.241271862,0.731323349,1,0.150289017,0.01,1,svae,statlog-segment,0.959442039,0.908477842,,0.901011561,0.897376949,0.892494307,0.921614994,0.912878788,0.903836048,0.894574356,Worse,
64,8,3,relu,Dense,128,32,0.1,3,0.22,0.754576108,,0.02725784,0.146830423,0.664674199,1,0.052023121,0.01,1,svae,statlog-segment,0.97095525,0.938124015,,0.930329305,0.925337187,0.916732352,0.948699422,0.940401121,0.932037134,0.917608163,Worse,
64,8,3,relu,Dense,128,32,0.1,3,0.129032258,0.826261167,,0.026451667,0.161323446,0.72011298,1,0.12716763,0.01,1,svae,statlog-segment,0.989275992,0.955399369,,0.950801366,0.946466106,0.941452093,0.963369242,0.960019268,0.953822911,0.942634437,Worse,
64,8,3,relu,Dense,128,32,0.1,3,0.251256281,0.82006481,,0.02827207,0.509867228,0.715449291,1,0.184971098,0.01,1,svae,statlog-segment,0.961256906,0.937029252,,0.927614293,0.924001576,0.920366964,0.94548082,0.938583815,0.928818532,0.921812051,Worse,
64,8,3,relu,Dense,128,32,0.1,3,0.295566502,0.781211683,,0.028043928,0.462175421,0.656069364,1,0.069364162,0.01,1,svae,statlog-segment,0.970151404,0.946444211,,0.93985374,0.933504116,0.926913645,0.957041513,0.950407252,0.942809599,0.92818357,Worse,
64,8,3,relu,Dense,128,32,0.1,3,0.033519553,0.658477842,,0.022555482,0.355318387,0.72836749,0.956521739,0.12716763,0.01,1,svae,statlog-segment,0.954483937,0.941627255,,0.936897881,0.931358382,0.926913645,0.950056928,0.944692591,0.938102119,0.927701874,Worse,
64,8,3,relu,Dense,128,32,0.1,3,0.37962963,0.839661061,,0.026568862,0.478148955,0.776438518,1,0.225433526,0.01,1,svae,statlog-segment,0.956139013,0.958158171,,0.953954283,0.949531442,0.941233141,0.962909441,0.960435278,0.955771589,0.943685409,Worse,
64,8,3,relu,Dense,128,32,0.1,3,0.044198895,0.497503941,,0.029296485,0.196715468,0.680789105,1,0.121387283,0.01,1,svae,statlog-segment,0.946386724,0.938671396,,0.931752496,0.927417236,0.92947539,0.946904011,0.939963216,0.932825363,0.92993519,Worse,
64,8,3,relu,Dense,128,32,0.1,3,0.328638498,0.758758101,,0.024793247,0.183892731,0.696071992,1,0.069364162,0.01,1,svae,statlog-segment,0.978579601,0.936613242,,0.92910317,0.923060081,0.91692941,0.947122964,0.940751445,0.931774391,0.918899982,Worse,
64,8,3,relu,Dense,128,32,0.1,4,0.253658537,0.618902172,0.850663426,0.029256771,0.122501112,0.750755386,1,0.161849711,0.01,1,svae,statlog-segment,0.953494903,0.947845507,0.958158171,0.943028551,0.936941671,0.92859958,0.959055877,0.953187949,0.946269049,0.930022771,Worse,Worse
64,8,3,relu,Dense,128,32,0.1,4,0.310679612,0.850663426,,0.025597883,0.241271862,0.731323349,1,0.150289017,0.01,1,svae,statlog-segment,0.959442039,0.908477842,,0.901011561,0.897376949,0.892494307,0.921614994,0.912878788,0.903836048,0.894574356,Worse,
64,8,3,relu,Dense,128,32,0.1,4,0.273170732,0.797118585,,0.02725784,0.146830423,0.664674199,1,0.052023121,0.01,1,svae,statlog-segment,0.97095525,0.938124015,,0.930329305,0.925337187,0.916732352,0.948699422,0.940401121,0.932037134,0.917608163,Worse,
64,8,3,relu,Dense,128,32,0.1,4,0.251207729,0.718952531,,0.026451667,0.161323446,0.72011298,1,0.12716763,0.01,1,svae,statlog-segment,0.989275992,0.955399369,,0.950801366,0.946466106,0.941452093,0.963369242,0.960019268,0.953822911,0.942634437,Worse,
64,8,3,relu,Dense,128,32,0.1,4,0.287128713,0.829085654,,0.02827207,0.509867228,0.715449291,1,0.184971098,0.01,1,svae,statlog-segment,0.961256906,0.937029252,,0.927614293,0.924001576,0.920366964,0.94548082,0.938583815,0.928818532,0.921812051,Worse,
64,8,3,relu,Dense,128,32,0.1,4,0.309178744,0.754138203,,0.028043928,0.462175421,0.656069364,1,0.069364162,0.01,1,svae,statlog-segment,0.970151404,0.946444211,,0.93985374,0.933504116,0.926913645,0.957041513,0.950407252,0.942809599,0.92818357,Worse,
64,8,3,relu,Dense,128,32,0.1,4,0.107526882,0.767362936,,0.022555482,0.355318387,0.72836749,0.956521739,0.12716763,0.01,1,svae,statlog-segment,0.954483937,0.941627255,,0.936897881,0.931358382,0.926913645,0.950056928,0.944692591,0.938102119,0.927701874,Worse,
64,8,3,relu,Dense,128,32,0.1,4,0.418181818,0.843580312,,0.026568862,0.478148955,0.776438518,1,0.225433526,0.01,1,svae,statlog-segment,0.956139013,0.958158171,,0.953954283,0.949531442,0.941233141,0.962909441,0.960435278,0.955771589,0.943685409,Worse,
64,8,3,relu,Dense,128,32,0.1,4,0.136842105,0.635203188,,0.029296485,0.196715468,0.680789105,1,0.121387283,0.01,1,svae,statlog-segment,0.946386724,0.938671396,,0.931752496,0.927417236,0.92947539,0.946904011,0.939963216,0.932825363,0.92993519,Worse,
64,8,3,relu,Dense,128,32,0.1,4,0.355140187,0.743529953,,0.024793247,0.183892731,0.696071992,1,0.069364162,0.01,1,svae,statlog-segment,0.978579601,0.936613242,,0.92910317,0.923060081,0.91692941,0.947122964,0.940751445,0.931774391,0.918899982,Worse,
64,8,3,relu,Dense,128,32,0.1,5,0.227488152,0.632575758,0.852896742,0.029256771,0.122501112,0.750755386,1,0.161849711,0.01,1,svae,statlog-segment,0.953494903,0.947845507,0.958158171,0.943028551,0.936941671,0.92859958,0.959055877,0.953187949,0.946269049,0.930022771,Worse,Worse
64,8,3,relu,Dense,128,32,0.1,5,0.310679612,0.824005956,,0.025597883,0.241271862,0.731323349,1,0.150289017,0.01,1,svae,statlog-segment,0.959442039,0.908477842,,0.901011561,0.897376949,0.892494307,0.921614994,0.912878788,0.903836048,0.894574356,Worse,
64,8,3,relu,Dense,128,32,0.1,5,0.381818182,0.852896742,,0.02725784,0.146830423,0.664674199,1,0.052023121,0.01,1,svae,statlog-segment,0.97095525,0.938124015,,0.930329305,0.925337187,0.916732352,0.948699422,0.940401121,0.932037134,0.917608163,Worse,
64,8,3,relu,Dense,128,32,0.1,5,0.253521127,0.762677352,,0.026451667,0.161323446,0.72011298,1,0.12716763,0.01,1,svae,statlog-segment,0.989275992,0.955399369,,0.950801366,0.946466106,0.941452093,0.963369242,0.960019268,0.953822911,0.942634437,Worse,
64,8,3,relu,Dense,128,32,0.1,5,0.366197183,0.834033981,,0.02827207,0.509867228,0.715449291,1,0.184971098,0.01,1,svae,statlog-segment,0.961256906,0.937029252,,0.927614293,0.924001576,0.920366964,0.94548082,0.938583815,0.928818532,0.921812051,Worse,
64,8,3,relu,Dense,128,32,0.1,5,0.315789474,0.792060781,,0.028043928,0.462175421,0.656069364,1,0.069364162,0.01,1,svae,statlog-segment,0.970151404,0.946444211,,0.93985374,0.933504116,0.926913645,0.957041513,0.950407252,0.942809599,0.92818357,Worse,
64,8,3,relu,Dense,128,32,0.1,5,0.21319797,0.771282186,,0.022555482,0.355318387,0.72836749,0.956521739,0.12716763,0.01,1,svae,statlog-segment,0.954483937,0.941627255,,0.936897881,0.931358382,0.926913645,0.950056928,0.944692591,0.938102119,0.927701874,Worse,
64,8,3,relu,Dense,128,32,0.1,5,0.3507109,0.845441408,,0.026568862,0.478148955,0.776438518,1,0.225433526,0.01,1,svae,statlog-segment,0.956139013,0.958158171,,0.953954283,0.949531442,0.941233141,0.962909441,0.960435278,0.955771589,0.943685409,Worse,
64,8,3,relu,Dense,128,32,0.1,5,0.344186047,0.771194605,,0.029296485,0.196715468,0.680789105,1,0.121387283,0.01,1,svae,statlog-segment,0.946386724,0.938671396,,0.931752496,0.927417236,0.92947539,0.946904011,0.939963216,0.932825363,0.92993519,Worse,
64,8,3,relu,Dense,128,32,0.1,5,0.426666667,0.830924855,,0.024793247,0.183892731,0.696071992,1,0.069364162,0.01,1,svae,statlog-segment,0.978579601,0.936613242,,0.92910317,0.923060081,0.91692941,0.947122964,0.940751445,0.931774391,0.918899982,Worse,
64,8,3,relu,Dense,128,32,0.1,1,0.066666667,0.701589595,0.810474689,0.032380654,0.102380187,0.892538098,0.931034483,0.156069364,0.05,1,svae,statlog-segment,0.984399233,0.922622176,0.937007357,0.925030653,0.923519881,0.919228411,0.95677877,0.952618672,0.946728849,0.930438781,Worse,Worse
64,8,3,relu,Dense,128,32,0.1,1,0.04519774,0.705180417,,0.030916359,0.197098284,0.901241461,0.975,0.225433526,0.05,1,svae,statlog-segment,0.968066527,0.873029427,,0.877496059,0.87845945,0.87887546,0.923519881,0.914017341,0.904098791,0.89580049,Worse,
64,8,3,relu,Dense,128,32,0.1,1,0.034090909,0.749375985,,0.032433804,0.080126073,0.910229462,0.945945946,0.202312139,0.05,1,svae,statlog-segment,0.950983236,0.903529515,,0.904974602,0.902369066,0.895931862,0.942240322,0.935277632,0.928336837,0.916360133,Worse,
64,8,3,relu,Dense,128,32,0.1,1,0.022727273,0.525289017,,0.046891516,0.153221616,0.889341391,1,0.167630058,0.05,1,svae,statlog-segment,0.98037689,0.937007357,,0.937598529,0.937007357,0.931292696,0.965339814,0.961420564,0.955202312,0.944189,Worse,
64,8,3,relu,Dense,128,32,0.1,1,0.011428571,0.530456297,,0.032432469,0.376611064,0.921746365,0.976190476,0.23699422,0.05,1,svae,statlog-segment,0.971387192,0.8952969,,0.900705027,0.903004029,0.904142582,0.942743913,0.936985462,0.928358732,0.920629707,Worse,
64,8,3,relu,Dense,128,32,0.1,1,0,0.507028376,,0.031497134,0.456138152,0.892669469,0.914285714,0.184971098,0.05,1,svae,statlog-segment,0.918703011,0.920148012,,0.918308811,0.914652303,0.906945174,0.957348047,0.951239271,0.943641618,0.930022771,Worse,
64,8,3,relu,Dense,128,32,0.1,1,0.022727273,0.755878875,,0.028381924,0.291115152,0.886637327,0.939393939,0.179190751,0.05,1,svae,statlog-segment,0.940386627,0.923454195,,0.923081976,0.920498336,0.915352951,0.951348748,0.944911543,0.937795586,0.927658084,Worse,
64,8,3,relu,Dense,128,32,0.1,1,0.022857143,0.722729462,,0.030951993,0.376752708,0.889823086,0.978723404,0.265895954,0.05,1,svae,statlog-segment,0.945786434,0.933219478,,0.936875985,0.93551848,0.930920476,0.965142757,0.96236206,0.957260466,0.94423279,Worse,
64,8,3,relu,Dense,128,32,0.1,1,0,0.55922666,,0.03433562,0.145225402,0.90096777,1,0.196531792,0.05,1,svae,statlog-segment,0.932023879,0.90830268,,0.909725871,0.909703976,0.912791207,0.947429497,0.940444912,0.933832545,0.929716238,Worse,
64,8,3,relu,Dense,128,32,0.1,1,0.04519774,0.810474689,,0.035732969,0.118961181,0.898668769,0.96969697,0.184971098,0.05,1,svae,statlog-segment,0.929921056,0.893238746,,0.902303381,0.905084078,0.905521983,0.943948152,0.939678578,0.931796287,0.920301279,Worse,
64,8,3,relu,Dense,128,32,0.1,2,0.08839779,0.753897355,0.838675775,0.032380654,0.102380187,0.892538098,0.931034483,0.156069364,0.05,1,svae,statlog-segment,0.984399233,0.922622176,0.937007357,0.925030653,0.923519881,0.919228411,0.95677877,0.952618672,0.946728849,0.930438781,Worse,Worse
64,8,3,relu,Dense,128,32,0.1,2,0.224489796,0.756667105,,0.030916359,0.197098284,0.901241461,0.975,0.225433526,0.05,1,svae,statlog-segment,0.968066527,0.873029427,,0.877496059,0.87845945,0.87887546,0.923519881,0.914017341,0.904098791,0.89580049,Worse,
64,8,3,relu,Dense,128,32,0.1,2,0.242424242,0.800249606,,0.032433804,0.080126073,0.910229462,0.945945946,0.202312139,0.05,1,svae,statlog-segment,0.950983236,0.903529515,,0.904974602,0.902369066,0.895931862,0.942240322,0.935277632,0.928336837,0.916360133,Worse,
64,8,3,relu,Dense,128,32,0.1,2,0.129032258,0.733370555,,0.046891516,0.153221616,0.889341391,1,0.167630058,0.05,1,svae,statlog-segment,0.98037689,0.937007357,,0.937598529,0.937007357,0.931292696,0.965339814,0.961420564,0.955202312,0.944189,Worse,
64,8,3,relu,Dense,128,32,0.1,2,0.066666667,0.816233141,,0.032432469,0.376611064,0.921746365,0.976190476,0.23699422,0.05,1,svae,statlog-segment,0.971387192,0.8952969,,0.900705027,0.903004029,0.904142582,0.942743913,0.936985462,0.928358732,0.920629707,Worse,
64,8,3,relu,Dense,128,32,0.1,2,0.055555556,0.704107549,,0.031497134,0.456138152,0.892669469,0.914285714,0.184971098,0.05,1,svae,statlog-segment,0.918703011,0.920148012,,0.918308811,0.914652303,0.906945174,0.957348047,0.951239271,0.943641618,0.930022771,Worse,
64,8,3,relu,Dense,128,32,0.1,2,0.148148148,0.723550534,,0.028381924,0.291115152,0.886637327,0.939393939,0.179190751,0.05,1,svae,statlog-segment,0.940386627,0.923454195,,0.923081976,0.920498336,0.915352951,0.951348748,0.944911543,0.937795586,0.927658084,Worse,
64,8,3,relu,Dense,128,32,0.1,2,0.098360656,0.806993344,,0.030951993,0.376752708,0.889823086,0.978723404,0.265895954,0.05,1,svae,statlog-segment,0.945786434,0.933219478,,0.936875985,0.93551848,0.930920476,0.965142757,0.96236206,0.957260466,0.94423279,Worse,
64,8,3,relu,Dense,128,32,0.1,2,0,0.587909441,,0.03433562,0.145225402,0.90096777,1,0.196531792,0.05,1,svae,statlog-segment,0.932023879,0.90830268,,0.909725871,0.909703976,0.912791207,0.947429497,0.940444912,0.933832545,0.929716238,Worse,
64,8,3,relu,Dense,128,32,0.1,2,0.08839779,0.838675775,,0.035732969,0.118961181,0.898668769,0.96969697,0.184971098,0.05,1,svae,statlog-segment,0.929921056,0.893238746,,0.902303381,0.905084078,0.905521983,0.943948152,0.939678578,0.931796287,0.920301279,Worse,
64,8,3,relu,Dense,128,32,0.1,3,0.258706468,0.800216763,0.84367884,0.032380654,0.102380187,0.892538098,0.931034483,0.156069364,0.05,1,svae,statlog-segment,0.984399233,0.922622176,0.937007357,0.925030653,0.923519881,0.919228411,0.95677877,0.952618672,0.946728849,0.930438781,Worse,Worse
64,8,3,relu,Dense,128,32,0.1,3,0.196891192,0.84367884,,0.030916359,0.197098284,0.901241461,0.975,0.225433526,0.05,1,svae,statlog-segment,0.968066527,0.873029427,,0.877496059,0.87845945,0.87887546,0.923519881,0.914017341,0.904098791,0.89580049,Worse,
64,8,3,relu,Dense,128,32,0.1,3,0.336538462,0.810255737,,0.032433804,0.080126073,0.910229462,0.945945946,0.202312139,0.05,1,svae,statlog-segment,0.950983236,0.903529515,,0.904974602,0.902369066,0.895931862,0.942240322,0.935277632,0.928336837,0.916360133,Worse,
64,8,3,relu,Dense,128,32,0.1,3,0.129032258,0.782503503,,0.046891516,0.153221616,0.889341391,1,0.167630058,0.05,1,svae,statlog-segment,0.98037689,0.937007357,,0.937598529,0.937007357,0.931292696,0.965339814,0.961420564,0.955202312,0.944189,Worse,
64,8,3,relu,Dense,128,32,0.1,3,0.186528497,0.781572955,,0.032432469,0.376611064,0.921746365,0.976190476,0.23699422,0.05,1,svae,statlog-segment,0.971387192,0.8952969,,0.900705027,0.903004029,0.904142582,0.942743913,0.936985462,0.928358732,0.920629707,Worse,
64,8,3,relu,Dense,128,32,0.1,3,0.116402116,0.710336749,,0.031497134,0.456138152,0.892669469,0.914285714,0.184971098,0.05,1,svae,statlog-segment,0.918703011,0.920148012,,0.918308811,0.914652303,0.906945174,0.957348047,0.951239271,0.943641618,0.930022771,Worse,
64,8,3,relu,Dense,128,32,0.1,3,0.15625,0.749036609,,0.028381924,0.291115152,0.886637327,0.939393939,0.179190751,0.05,1,svae,statlog-segment,0.940386627,0.923454195,,0.923081976,0.920498336,0.915352951,0.951348748,0.944911543,0.937795586,0.927658084,Worse,
64,8,3,relu,Dense,128,32,0.1,3,0.108695652,0.827947101,,0.030951993,0.376752708,0.889823086,0.978723404,0.265895954,0.05,1,svae,statlog-segment,0.945786434,0.933219478,,0.936875985,0.93551848,0.930920476,0.965142757,0.96236206,0.957260466,0.94423279,Worse,
64,8,3,relu,Dense,128,32,0.1,3,0.135416667,0.611249781,,0.03433562,0.145225402,0.90096777,1,0.196531792,0.05,1,svae,statlog-segment,0.932023879,0.90830268,,0.909725871,0.909703976,0.912791207,0.947429497,0.940444912,0.933832545,0.929716238,Worse,
64,8,3,relu,Dense,128,32,0.1,3,0.139037433,0.83911368,,0.035732969,0.118961181,0.898668769,0.96969697,0.184971098,0.05,1,svae,statlog-segment,0.929921056,0.893238746,,0.902303381,0.905084078,0.905521983,0.943948152,0.939678578,0.931796287,0.920301279,Worse,
64,8,3,relu,Dense,128,32,0.1,4,0.285714286,0.787769312,0.860373971,0.032380654,0.102380187,0.892538098,0.931034483,0.156069364,0.05,1,svae,statlog-segment,0.984399233,0.922622176,0.937007357,0.925030653,0.923519881,0.919228411,0.95677877,0.952618672,0.946728849,0.930438781,Worse,Worse
64,8,3,relu,Dense,128,32,0.1,4,0.196891192,0.860373971,,0.030916359,0.197098284,0.901241461,0.975,0.225433526,0.05,1,svae,statlog-segment,0.968066527,0.873029427,,0.877496059,0.87845945,0.87887546,0.923519881,0.914017341,0.904098791,0.89580049,Worse,
64,8,3,relu,Dense,128,32,0.1,4,0.367924528,0.820086705,,0.032433804,0.080126073,0.910229462,0.945945946,0.202312139,0.05,1,svae,statlog-segment,0.950983236,0.903529515,,0.904974602,0.902369066,0.895931862,0.942240322,0.935277632,0.928336837,0.916360133,Worse,
64,8,3,relu,Dense,128,32,0.1,4,0.195876289,0.780215449,,0.046891516,0.153221616,0.889341391,1,0.167630058,0.05,1,svae,statlog-segment,0.98037689,0.937007357,,0.937598529,0.937007357,0.931292696,0.965339814,0.961420564,0.955202312,0.944189,Worse,
64,8,3,relu,Dense,128,32,0.1,4,0.186528497,0.828625854,,0.032432469,0.376611064,0.921746365,0.976190476,0.23699422,0.05,1,svae,statlog-segment,0.971387192,0.8952969,,0.900705027,0.903004029,0.904142582,0.942743913,0.936985462,0.928358732,0.920629707,Worse,
64,8,3,relu,Dense,128,32,0.1,4,0.174358974,0.697309073,,0.031497134,0.456138152,0.892669469,0.914285714,0.184971098,0.05,1,svae,statlog-segment,0.918703011,0.920148012,,0.918308811,0.914652303,0.906945174,0.957348047,0.951239271,0.943641618,0.930022771,Worse,
64,8,3,relu,Dense,128,32,0.1,4,0.215384615,0.785163776,,0.028381924,0.291115152,0.886637327,0.939393939,0.179190751,0.05,1,svae,statlog-segment,0.940386627,0.923454195,,0.923081976,0.920498336,0.915352951,0.951348748,0.944911543,0.937795586,0.927658084,Worse,
64,8,3,relu,Dense,128,32,0.1,4,0.167539267,0.745183044,,0.030951993,0.376752708,0.889823086,0.978723404,0.265895954,0.05,1,svae,statlog-segment,0.945786434,0.933219478,,0.936875985,0.93551848,0.930920476,0.965142757,0.96236206,0.957260466,0.94423279,Worse,
64,8,3,relu,Dense,128,32,0.1,4,0.164948454,0.702990892,,0.03433562,0.145225402,0.90096777,1,0.196531792,0.05,1,svae,statlog-segment,0.932023879,0.90830268,,0.909725871,0.909703976,0.912791207,0.947429497,0.940444912,0.933832545,0.929716238,Worse,
64,8,3,relu,Dense,128,32,0.1,4,0.178947368,0.821619373,,0.035732969,0.118961181,0.898668769,0.96969697,0.184971098,0.05,1,svae,statlog-segment,0.929921056,0.893238746,,0.902303381,0.905084078,0.905521983,0.943948152,0.939678578,0.931796287,0.920301279,Worse,
64,8,3,relu,Dense,128,32,0.1,5,0.381395349,0.827454458,0.901690314,0.032380654,0.102380187,0.892538098,0.931034483,0.156069364,0.05,1,svae,statlog-segment,0.984399233,0.922622176,0.937007357,0.925030653,0.923519881,0.919228411,0.95677877,0.952618672,0.946728849,0.930438781,Worse,Worse
64,8,3,relu,Dense,128,32,0.1,5,0.231155779,0.789717989,,0.030916359,0.197098284,0.901241461,0.975,0.225433526,0.05,1,svae,statlog-segment,0.968066527,0.873029427,,0.877496059,0.87845945,0.87887546,0.923519881,0.914017341,0.904098791,0.89580049,Worse,
64,8,3,relu,Dense,128,32,0.1,5,0.320754717,0.901690314,,0.032433804,0.080126073,0.910229462,0.945945946,0.202312139,0.05,1,svae,statlog-segment,0.950983236,0.903529515,,0.904974602,0.902369066,0.895931862,0.942240322,0.935277632,0.928336837,0.916360133,Worse,
64,8,3,relu,Dense,128,32,0.1,5,0.224489796,0.777390962,,0.046891516,0.153221616,0.889341391,1,0.167630058,0.05,1,svae,statlog-segment,0.98037689,0.937007357,,0.937598529,0.937007357,0.931292696,0.965339814,0.961420564,0.955202312,0.944189,Worse,
64,8,3,relu,Dense,128,32,0.1,5,0.21319797,0.744022596,,0.032432469,0.376611064,0.921746365,0.976190476,0.23699422,0.05,1,svae,statlog-segment,0.971387192,0.8952969,,0.900705027,0.903004029,0.904142582,0.942743913,0.936985462,0.928358732,0.920629707,Worse,
64,8,3,relu,Dense,128,32,0.1,5,0.218905473,0.838434927,,0.031497134,0.456138152,0.892669469,0.914285714,0.184971098,0.05,1,svae,statlog-segment,0.918703011,0.920148012,,0.918308811,0.914652303,0.906945174,0.957348047,0.951239271,0.943641618,0.930022771,Worse,
64,8,3,relu,Dense,128,32,0.1,5,0.266009852,0.801837012,,0.028381924,0.291115152,0.886637327,0.939393939,0.179190751,0.05,1,svae,statlog-segment,0.940386627,0.923454195,,0.923081976,0.920498336,0.915352951,0.951348748,0.944911543,0.937795586,0.927658084,Worse,
64,8,3,relu,Dense,128,32,0.1,5,0.169312169,0.774303731,,0.030951993,0.376752708,0.889823086,0.978723404,0.265895954,0.05,1,svae,statlog-segment,0.945786434,0.933219478,,0.936875985,0.93551848,0.930920476,0.965142757,0.96236206,0.957260466,0.94423279,Worse,
64,8,3,relu,Dense,128,32,0.1,5,0.144329897,0.721645647,,0.03433562,0.145225402,0.90096777,1,0.196531792,0.05,1,svae,statlog-segment,0.932023879,0.90830268,,0.909725871,0.909703976,0.912791207,0.947429497,0.940444912,0.933832545,0.929716238,Worse,
64,8,3,relu,Dense,128,32,0.1,5,0.196891192,0.833201962,,0.035732969,0.118961181,0.898668769,0.96969697,0.184971098,0.05,1,svae,statlog-segment,0.929921056,0.893238746,,0.902303381,0.905084078,0.905521983,0.943948152,0.939678578,0.931796287,0.920301279,Worse,
64,8,3,relu,Dense,1024,16,0.1,1,0.011494253,0.519355404,0.641509021,0.025963963,0.145232121,0.640107725,1,0.080924855,0.005,1,svae,statlog-segment,0.977109188,0.953932387,0.961245402,0.947604659,0.941123664,0.931949553,0.958114381,0.953932387,0.947604659,0.931949553,Worse,Worse
64,8,3,relu,Dense,1024,16,0.1,1,0,0.531069364,,0.028873648,0.240595451,0.598265896,1,0.12716763,0.005,1,svae,statlog-segment,0.984614512,0.913798389,,0.905521983,0.901449466,0.898362235,0.921965318,0.913798389,0.905521983,0.898362235,Worse,
64,8,3,relu,Dense,1024,16,0.1,1,0.139784946,0.641509021,,0.02615499,0.12828249,0.66909704,1,0.121387283,0.005,1,svae,statlog-segment,0.967154067,0.938102119,,0.931205115,0.926869855,0.91868103,0.945853039,0.938102119,0.931205115,0.91868103,Worse,
64,8,3,relu,Dense,1024,16,0.1,1,0.04519774,0.559971098,,0.024667871,0.191481149,0.626970573,1,0.01734104,0.005,1,svae,statlog-segment,0.969589706,0.959209143,,0.954063759,0.948787003,0.942984761,0.962515327,0.959209143,0.954063759,0.942984761,Worse,
64,8,3,relu,Dense,1024,16,0.1,1,0.056179775,0.587723332,,0.026224631,0.503197119,0.716763006,1,0.132947977,0.005,1,svae,statlog-segment,0.997135833,0.936306709,,0.927461026,0.923629357,0.920936241,0.942590646,0.936306709,0.927461026,0.920936241,Worse,
64,8,3,relu,Dense,1024,16,0.1,1,0.056179775,0.595682256,,0.027731976,0.502673871,0.686525661,1,0.121387283,0.005,1,svae,statlog-segment,0.966847217,0.951217376,,0.943641618,0.937335786,0.930460676,0.957063409,0.951217376,0.943641618,0.930460676,Worse,
64,8,3,relu,Dense,1024,16,0.1,1,0.022857143,0.515512787,,0.028238441,0.406403267,0.598265896,NaN,0,0.005,1,svae,statlog-segment,1.006861904,0.943794885,,0.937291995,0.931489753,0.926738483,0.950297775,0.943794885,0.937291995,0.926738483,Worse,
64,8,3,relu,Dense,1024,16,0.1,1,0.011494253,0.520231214,,0.027875041,0.436867251,0.658959538,1,0.028901734,0.005,1,svae,statlog-segment,0.979705262,0.961245402,,0.956362761,0.951808548,0.943269399,0.965493081,0.961245402,0.956362761,0.943269399,Worse,
64,8,3,relu,Dense,1024,16,0.1,1,0.077777778,0.627923016,,0.029356307,0.220918085,0.660459362,1,0.063583815,0.005,1,svae,statlog-segment,0.949861546,0.940357331,,0.933963917,0.929431599,0.931248905,0.946860221,0.940357331,0.933963917,0.931248905,Worse,
64,8,3,relu,Dense,1024,16,0.1,1,0.055865922,0.632926082,,0.031422139,0.220738348,0.626226134,0.888888889,0.046242775,0.005,1,svae,statlog-segment,0.9699533,0.937751795,,0.931183219,0.926147311,0.920191802,0.941452093,0.937751795,0.931183219,0.920191802,Worse,
