hidden,latent,layers,nonlinearity,layertype,memorysize,k,β,anomaliesSeen,f1,auc,rsTrn,rsTst,ar,i,model,dataset
32,8,3,relu,Dense,128,32,0.1,8,0.5454545454545454,0.9496520208626007,0.09901191687995897,0.3170260165889559,0.005,10,svae,page-blocks
32,8,3,relu,Dense,128,32,0.1,9,0.5309734513274337,0.9398827689773773,0.09901191687995897,0.3170260165889559,0.005,10,svae,page-blocks
32,8,3,relu,Dense,128,32,0.1,10,0.5272727272727272,0.9467293190589223,0.09901191687995897,0.3170260165889559,0.005,10,svae,page-blocks
32,8,3,relu,Dense,64,64,0.1,1,0.0,0.8390091879410293,0.09732066171216154,0.107828967281073,0.05,10,svae,page-blocks
32,8,3,relu,Dense,64,64,0.1,2,0.19718309859154928,0.874856690726477,0.09732066171216154,0.107828967281073,0.05,10,svae,page-blocks
32,8,3,relu,Dense,64,64,0.1,3,0.2631578947368421,0.891084952122592,0.09732066171216154,0.107828967281073,0.05,10,svae,page-blocks
32,8,3,relu,Dense,64,64,0.1,4,0.2894736842105263,0.904778052285682,0.09732066171216154,0.107828967281073,0.05,10,svae,page-blocks
32,8,3,relu,Dense,64,64,0.1,5,0.3711340206185567,0.8892279868882107,0.09732066171216154,0.107828967281073,0.05,10,svae,page-blocks
32,8,3,relu,Dense,64,64,0.1,6,0.3655913978494624,0.8998692050574044,0.09732066171216154,0.107828967281073,0.05,10,svae,page-blocks
32,8,3,relu,Dense,64,64,0.1,7,0.49523809523809526,0.9217975423468812,0.09732066171216154,0.107828967281073,0.05,10,svae,page-blocks
32,8,3,relu,Dense,64,64,0.1,8,0.49019607843137253,0.9217813948231038,0.09732066171216154,0.107828967281073,0.05,10,svae,page-blocks
32,8,3,relu,Dense,64,64,0.1,9,0.5225225225225225,0.9296936814739458,0.09732066171216154,0.107828967281073,0.05,10,svae,page-blocks
32,8,3,relu,Dense,64,64,0.1,10,0.5892857142857143,0.9277721261444555,0.09732066171216154,0.107828967281073,0.05,10,svae,page-blocks
32,8,3,relu,Dense,64,64,0.1,1,0.06060606060606061,0.6557670881170373,0.10292861478670216,0.20851638827946717,0.01,10,svae,page-blocks
32,8,3,relu,Dense,64,64,0.1,2,0.1095890410958904,0.68476804082094,0.10292861478670216,0.20851638827946717,0.01,10,svae,page-blocks
32,8,3,relu,Dense,64,64,0.1,3,0.2857142857142857,0.709958177913417,0.10292861478670216,0.20851638827946717,0.01,10,svae,page-blocks
32,8,3,relu,Dense,64,64,0.1,4,0.3434343434343434,0.9230570492015049,0.10292861478670216,0.20851638827946717,0.01,10,svae,page-blocks
32,8,3,relu,Dense,64,64,0.1,5,0.26804123711340205,0.9146118942660143,0.10292861478670216,0.20851638827946717,0.01,10,svae,page-blocks
32,8,3,relu,Dense,64,64,0.1,6,0.34545454545454546,0.9152739427408807,0.10292861478670216,0.20851638827946717,0.01,10,svae,page-blocks
32,8,3,relu,Dense,64,64,0.1,7,0.36363636363636365,0.8960583894459784,0.10292861478670216,0.20851638827946717,0.01,10,svae,page-blocks
32,8,3,relu,Dense,64,64,0.1,8,0.390625,0.9536081641880219,0.10292861478670216,0.20851638827946717,0.01,10,svae,page-blocks
32,8,3,relu,Dense,64,64,0.1,9,0.42962962962962964,0.9631674982641412,0.10292861478670216,0.20851638827946717,0.01,10,svae,page-blocks
32,8,3,relu,Dense,64,64,0.1,10,0.4084507042253521,0.9663970030195869,0.10292861478670216,0.20851638827946717,0.01,10,svae,page-blocks
32,8,3,relu,Dense,64,64,0.1,1,0.2894736842105263,0.9143696814093558,0.09559204249850099,0.23191521185259295,0.005,10,svae,page-blocks
32,8,3,relu,Dense,64,64,0.1,2,0.379746835443038,0.9473752200100114,0.09559204249850099,0.23191521185259295,0.005,10,svae,page-blocks
32,8,3,relu,Dense,64,64,0.1,3,0.3333333333333333,0.9493452179108334,0.09559204249850099,0.23191521185259295,0.005,10,svae,page-blocks
32,8,3,relu,Dense,64,64,0.1,4,0.5517241379310345,0.92454262138901,0.09559204249850099,0.23191521185259295,0.005,10,svae,page-blocks
32,8,3,relu,Dense,64,64,0.1,5,0.5254237288135594,0.9294514686172876,0.09559204249850099,0.23191521185259295,0.005,10,svae,page-blocks
32,8,3,relu,Dense,64,64,0.1,6,0.6115702479338843,0.9350869544155404,0.09559204249850099,0.23191521185259295,0.005,10,svae,page-blocks
32,8,3,relu,Dense,64,64,0.1,7,0.53125,0.926803274717822,0.09559204249850099,0.23191521185259295,0.005,10,svae,page-blocks
32,8,3,relu,Dense,64,64,0.1,8,0.6299212598425197,0.9189232831145343,0.09559204249850099,0.23191521185259295,0.005,10,svae,page-blocks
32,8,3,relu,Dense,64,64,0.1,9,0.5669291338582677,0.9352968722246443,0.09559204249850099,0.23191521185259295,0.005,10,svae,page-blocks
32,8,3,relu,Dense,64,64,0.1,10,0.5925925925925926,0.9345217910833373,0.09559204249850099,0.23191521185259295,0.005,10,svae,page-blocks
32,8,3,relu,Dense,128,64,0.1,1,0.05970149253731343,0.7754686818776341,0.10519242709577019,0.10615859139139473,0.05,10,svae,page-blocks
32,8,3,relu,Dense,128,64,0.1,2,0.11594202898550725,0.8897043388396388,0.10519242709577019,0.10615859139139473,0.05,10,svae,page-blocks
32,8,3,relu,Dense,128,64,0.1,3,0.11267605633802817,0.9047780522856821,0.10519242709577019,0.10615859139139473,0.05,10,svae,page-blocks
32,8,3,relu,Dense,128,64,0.1,4,0.2702702702702703,0.9652505288314037,0.10519242709577019,0.10615859139139473,0.05,10,svae,page-blocks
32,8,3,relu,Dense,128,64,0.1,5,0.26666666666666666,0.9695942127274784,0.10519242709577019,0.10615859139139473,0.05,10,svae,page-blocks
32,8,3,relu,Dense,128,64,0.1,6,0.2716049382716049,0.9619725815046262,0.10519242709577019,0.10615859139139473,0.05,10,svae,page-blocks
32,8,3,relu,Dense,128,64,0.1,7,0.3953488372093023,0.9455828448707391,0.10519242709577019,0.10615859139139473,0.05,10,svae,page-blocks
32,8,3,relu,Dense,128,64,0.1,8,0.3,0.9523809523809524,0.10519242709577019,0.10615859139139473,0.05,10,svae,page-blocks
32,8,3,relu,Dense,128,64,0.1,9,0.3373493975903614,0.9509276752410017,0.10519242709577019,0.10615859139139473,0.05,10,svae,page-blocks
32,8,3,relu,Dense,128,64,0.1,10,0.35294117647058826,0.9422726024964072,0.10519242709577019,0.10615859139139473,0.05,10,svae,page-blocks
32,8,3,relu,Dense,128,64,0.1,1,0.08955223880597014,0.9558365224692793,0.09940889135724033,0.280242894787761,0.01,10,svae,page-blocks
32,8,3,relu,Dense,128,64,0.1,2,0.3116883116883117,0.9203927077782621,0.09940889135724033,0.280242894787761,0.01,10,svae,page-blocks
32,8,3,relu,Dense,128,64,0.1,3,0.2631578947368421,0.9693035572994881,0.09940889135724033,0.280242894787761,0.01,10,svae,page-blocks
32,8,3,relu,Dense,128,64,0.1,4,0.2465753424657534,0.9685284761581812,0.09940889135724033,0.280242894787761,0.01,10,svae,page-blocks
32,8,3,relu,Dense,128,64,0.1,5,0.4186046511627907,0.9727752749115923,0.09940889135724033,0.280242894787761,0.01,10,svae,page-blocks
32,8,3,relu,Dense,128,64,0.1,6,0.2926829268292683,0.9413360461173279,0.09940889135724033,0.280242894787761,0.01,10,svae,page-blocks
32,8,3,relu,Dense,128,64,0.1,7,0.3764705882352941,0.953123738474705,0.09940889135724033,0.280242894787761,0.01,10,svae,page-blocks
32,8,3,relu,Dense,128,64,0.1,8,0.3855421686746988,0.9719194561513993,0.09940889135724033,0.280242894787761,0.01,10,svae,page-blocks
32,8,3,relu,Dense,128,64,0.1,9,0.38202247191011235,0.9707083918681071,0.09940889135724033,0.280242894787761,0.01,10,svae,page-blocks
32,8,3,relu,Dense,128,64,0.1,10,0.4752475247524752,0.9644593001663195,0.09940889135724033,0.280242894787761,0.01,10,svae,page-blocks
32,8,3,relu,Dense,128,64,0.1,1,0.06153846153846154,0.8880411438905844,0.11022421173834958,0.31282154951233404,0.005,10,svae,page-blocks
32,8,3,relu,Dense,128,64,0.1,2,0.33766233766233766,0.8937331460220576,0.11022421173834958,0.31282154951233404,0.005,10,svae,page-blocks
32,8,3,relu,Dense,128,64,0.1,3,0.3950617283950617,0.9245264738652328,0.11022421173834958,0.31282154951233404,0.005,10,svae,page-blocks
32,8,3,relu,Dense,128,64,0.1,4,0.3902439024390244,0.9685769187295128,0.11022421173834958,0.31282154951233404,0.005,10,svae,page-blocks
32,8,3,relu,Dense,128,64,0.1,5,0.3956043956043956,0.9761985499523649,0.11022421173834958,0.31282154951233404,0.005,10,svae,page-blocks
32,8,3,relu,Dense,128,64,0.1,6,0.4421052631578947,0.9650083159747452,0.11022421173834958,0.31282154951233404,0.005,10,svae,page-blocks
32,8,3,relu,Dense,128,64,0.1,7,0.4329896907216495,0.9721616690080577,0.11022421173834958,0.31282154951233404,0.005,10,svae,page-blocks
32,8,3,relu,Dense,128,64,0.1,8,0.5,0.9718548660562902,0.11022421173834958,0.31282154951233404,0.005,10,svae,page-blocks
32,8,3,relu,Dense,128,64,0.1,9,0.425531914893617,0.971192817581424,0.11022421173834958,0.31282154951233404,0.005,10,svae,page-blocks
32,8,3,relu,Dense,128,64,0.1,10,0.5,0.9650244634985224,0.11022421173834958,0.31282154951233404,0.005,10,svae,page-blocks
32,8,3,relu,Dense,64,32,0.1,1,0.051517939282428704,0.5921666285277111,0.10489094857985354,0.1895923391419549,0.05,1,svae,pendigits
32,8,3,relu,Dense,64,32,0.1,2,0.04967801287948482,0.5490613547640109,0.10489094857985354,0.1895923391419549,0.05,1,svae,pendigits
32,8,3,relu,Dense,64,32,0.1,3,0.0775473399458972,0.5911825580879063,0.10489094857985354,0.1895923391419549,0.05,1,svae,pendigits
32,8,3,relu,Dense,64,32,0.1,4,0.11012433392539965,0.6488145046432756,0.10489094857985354,0.1895923391419549,0.05,1,svae,pendigits
32,8,3,relu,Dense,64,32,0.1,5,0.10247349823321555,0.6527349900440249,0.10489094857985354,0.1895923391419549,0.05,1,svae,pendigits
32,8,3,relu,Dense,64,32,0.1,6,0.16879795396419436,0.7018484300981254,0.10489094857985354,0.1895923391419549,0.05,1,svae,pendigits
32,8,3,relu,Dense,64,32,0.1,7,0.17220801364023872,0.6997957573542722,0.10489094857985354,0.1895923391419549,0.05,1,svae,pendigits
32,8,3,relu,Dense,64,32,0.1,8,0.22866611433305717,0.722842217433032,0.10489094857985354,0.1895923391419549,0.05,1,svae,pendigits
32,8,3,relu,Dense,64,32,0.1,9,0.24330900243309003,0.7116823036384563,0.10489094857985354,0.1895923391419549,0.05,1,svae,pendigits
32,8,3,relu,Dense,64,32,0.1,10,0.3073322932917317,0.731834187759786,0.10489094857985354,0.1895923391419549,0.05,1,svae,pendigits
32,8,3,relu,Dense,64,32,0.1,1,0.05335786568537258,0.5485349517912217,0.09345031186849308,0.23371738252670907,0.01,1,svae,pendigits
32,8,3,relu,Dense,64,32,0.1,2,0.12234042553191489,0.5098159425388249,0.09345031186849308,0.23371738252670907,0.01,1,svae,pendigits
32,8,3,relu,Dense,64,32,0.1,3,0.14782608695652175,0.5611101339189656,0.09345031186849308,0.23371738252670907,0.01,1,svae,pendigits
32,8,3,relu,Dense,64,32,0.1,4,0.18612521150592218,0.6218599400933777,0.09345031186849308,0.23371738252670907,0.01,1,svae,pendigits
32,8,3,relu,Dense,64,32,0.1,5,0.22060016220600162,0.662457435217853,0.09345031186849308,0.23371738252670907,0.01,1,svae,pendigits
32,8,3,relu,Dense,64,32,0.1,6,0.2875297855440826,0.7403155514722206,0.09345031186849308,0.23371738252670907,0.01,1,svae,pendigits
32,8,3,relu,Dense,64,32,0.1,7,0.2716627634660422,0.7243885528486385,0.09345031186849308,0.23371738252670907,0.01,1,svae,pendigits
32,8,3,relu,Dense,64,32,0.1,8,0.32189168573607935,0.734245480533763,0.09345031186849308,0.23371738252670907,0.01,1,svae,pendigits
32,8,3,relu,Dense,64,32,0.1,9,0.3484735666418466,0.7417158773041337,0.09345031186849308,0.23371738252670907,0.01,1,svae,pendigits
32,8,3,relu,Dense,64,32,0.1,10,0.36779911373707536,0.7445088442530285,0.09345031186849308,0.23371738252670907,0.01,1,svae,pendigits
32,8,3,relu,Dense,64,32,0.1,1,0.1633362293657689,0.6161685548295873,0.09631505112274444,0.2590907955714354,0.005,1,svae,pendigits
32,8,3,relu,Dense,64,32,0.1,2,0.25412541254125415,0.6634718175887756,0.09631505112274444,0.2590907955714354,0.005,1,svae,pendigits
32,8,3,relu,Dense,64,32,0.1,3,0.2656886715566422,0.6368997810710102,0.09631505112274444,0.2590907955714354,0.005,1,svae,pendigits
32,8,3,relu,Dense,64,32,0.1,4,0.46220302375809935,0.7774984715955859,0.09631505112274444,0.2590907955714354,0.005,1,svae,pendigits
32,8,3,relu,Dense,64,32,0.1,5,0.47200566973777464,0.798269402197487,0.09631505112274444,0.2590907955714354,0.005,1,svae,pendigits
32,8,3,relu,Dense,64,32,0.1,6,0.4945205479452055,0.7717485971125965,0.09631505112274444,0.2590907955714354,0.005,1,svae,pendigits
32,8,3,relu,Dense,64,32,0.1,7,0.5101763907734057,0.7629333752292606,0.09631505112274444,0.2590907955714354,0.005,1,svae,pendigits
32,8,3,relu,Dense,64,32,0.1,8,0.545335085413929,0.7805211261352032,0.09631505112274444,0.2590907955714354,0.005,1,svae,pendigits
32,8,3,relu,Dense,64,32,0.1,9,0.5800256081946222,0.8108381803961213,0.09631505112274444,0.2590907955714354,0.005,1,svae,pendigits
32,8,3,relu,Dense,64,32,0.1,10,0.6405867970660146,0.8160663481210018,0.09631505112274444,0.2590907955714354,0.005,1,svae,pendigits
32,8,3,relu,Dense,128,32,0.1,1,0.009398496240601503,0.6902270064790685,0.10690761057949348,0.19958175985727417,0.05,1,svae,pendigits
32,8,3,relu,Dense,128,32,0.1,2,0.016822429906542057,0.7315746151665534,0.10690761057949348,0.19958175985727417,0.05,1,svae,pendigits
32,8,3,relu,Dense,128,32,0.1,3,0.06027397260273973,0.7561136176564011,0.10690761057949348,0.19958175985727417,0.05,1,svae,pendigits
32,8,3,relu,Dense,128,32,0.1,4,0.09574468085106383,0.7562609080259164,0.10690761057949348,0.19958175985727417,0.05,1,svae,pendigits
32,8,3,relu,Dense,128,32,0.1,5,0.17950889077053345,0.7628061505042881,0.10690761057949348,0.19958175985727417,0.05,1,svae,pendigits
32,8,3,relu,Dense,128,32,0.1,6,0.15133276010318142,0.7669815122835899,0.10690761057949348,0.19958175985727417,0.05,1,svae,pendigits
32,8,3,relu,Dense,128,32,0.1,7,0.17800167926112512,0.6492760144677566,0.10690761057949348,0.19958175985727417,0.05,1,svae,pendigits
32,8,3,relu,Dense,128,32,0.1,8,0.2049586776859504,0.6705951214014187,0.10690761057949348,0.19958175985727417,0.05,1,svae,pendigits
32,8,3,relu,Dense,128,32,0.1,9,0.20431893687707642,0.6606890969264556,0.10690761057949348,0.19958175985727417,0.05,1,svae,pendigits
32,8,3,relu,Dense,128,32,0.1,10,0.24237560192616373,0.6622251860554871,0.10690761057949348,0.19958175985727417,0.05,1,svae,pendigits
32,8,3,relu,Dense,128,32,0.1,1,0.009398496240601503,0.5781142734187418,0.1177917559434403,0.29590252720871035,0.01,1,svae,pendigits
32,8,3,relu,Dense,128,32,0.1,2,0.051470588235294115,0.6741450327710399,0.1177917559434403,0.29590252720871035,0.01,1,svae,pendigits
32,8,3,relu,Dense,128,32,0.1,3,0.07971014492753623,0.709505821598489,0.1177917559434403,0.29590252720871035,0.01,1,svae,pendigits
32,8,3,relu,Dense,128,32,0.1,4,0.158123370981755,0.7741816632455454,0.1177917559434403,0.29590252720871035,0.01,1,svae,pendigits
32,8,3,relu,Dense,128,32,0.1,5,0.23793677204658903,0.8021732373825521,0.1177917559434403,0.29590252720871035,0.01,1,svae,pendigits
32,8,3,relu,Dense,128,32,0.1,6,0.24793388429752067,0.8085378890600399,0.1177917559434403,0.29590252720871035,0.01,1,svae,pendigits
32,8,3,relu,Dense,128,32,0.1,7,0.2785829307568438,0.7787792574174577,0.1177917559434403,0.29590252720871035,0.01,1,svae,pendigits
32,8,3,relu,Dense,128,32,0.1,8,0.3184313725490196,0.779330849178077,0.1177917559434403,0.29590252720871035,0.01,1,svae,pendigits
32,8,3,relu,Dense,128,32,0.1,9,0.32,0.7978108808732569,0.1177917559434403,0.29590252720871035,0.01,1,svae,pendigits
32,8,3,relu,Dense,128,32,0.1,10,0.37821482602118,0.8005018118850094,0.1177917559434403,0.29590252720871035,0.01,1,svae,pendigits
32,8,3,relu,Dense,128,32,0.1,1,0.03348837209302326,0.5561761200045082,0.09070422219925332,0.24581563125254285,0.005,1,svae,pendigits
32,8,3,relu,Dense,128,32,0.1,2,0.10403587443946188,0.7591405414820912,0.09070422219925332,0.24581563125254285,0.005,1,svae,pendigits
32,8,3,relu,Dense,128,32,0.1,3,0.1504811898512686,0.7491888356461479,0.09070422219925332,0.24581563125254285,0.005,1,svae,pendigits
32,8,3,relu,Dense,128,32,0.1,4,0.14698162729658792,0.763855114092401,0.09070422219925332,0.24581563125254285,0.005,1,svae,pendigits
32,8,3,relu,Dense,128,32,0.1,5,0.18197424892703862,0.7404478993404807,0.09070422219925332,0.24581563125254285,0.005,1,svae,pendigits
32,8,3,relu,Dense,128,32,0.1,6,0.2980769230769231,0.8187901526355157,0.09070422219925332,0.24581563125254285,0.005,1,svae,pendigits
32,8,3,relu,Dense,128,32,0.1,7,0.32440944881889766,0.8007268032610515,0.09070422219925332,0.24581563125254285,0.005,1,svae,pendigits
32,8,3,relu,Dense,128,32,0.1,8,0.3488372093023256,0.7579280642373859,0.09070422219925332,0.24581563125254285,0.005,1,svae,pendigits
32,8,3,relu,Dense,128,32,0.1,9,0.38059135708870356,0.8024550102633639,0.09070422219925332,0.24581563125254285,0.005,1,svae,pendigits
32,8,3,relu,Dense,128,32,0.1,10,0.43326039387308535,0.7782174193702633,0.09070422219925332,0.24581563125254285,0.005,1,svae,pendigits
32,8,3,relu,Dense,64,64,0.1,1,0.0705244122965642,0.7216305940455413,0.09129171542607155,0.17542106817427322,0.05,1,svae,pendigits
32,8,3,relu,Dense,64,64,0.1,2,0.12380122057541412,0.6784296882738081,0.09129171542607155,0.17542106817427322,0.05,1,svae,pendigits
32,8,3,relu,Dense,64,64,0.1,3,0.1264069264069264,0.7261773837131859,0.09129171542607155,0.17542106817427322,0.05,1,svae,pendigits
32,8,3,relu,Dense,64,64,0.1,4,0.18181818181818182,0.8238005867706779,0.09129171542607155,0.17542106817427322,0.05,1,svae,pendigits
32,8,3,relu,Dense,64,64,0.1,5,0.21746293245469522,0.795513151108819,0.09129171542607155,0.17542106817427322,0.05,1,svae,pendigits
32,8,3,relu,Dense,64,64,0.1,6,0.24819855884707767,0.7971329182448794,0.09129171542607155,0.17542106817427322,0.05,1,svae,pendigits
32,8,3,relu,Dense,64,64,0.1,7,0.3094688221709007,0.8596327047805757,0.09129171542607155,0.17542106817427322,0.05,1,svae,pendigits
32,8,3,relu,Dense,64,64,0.1,8,0.34782608695652173,0.8826612338578294,0.09129171542607155,0.17542106817427322,0.05,1,svae,pendigits
32,8,3,relu,Dense,64,64,0.1,9,0.3366037735849057,0.8421747401712496,0.09129171542607155,0.17542106817427322,0.05,1,svae,pendigits
32,8,3,relu,Dense,64,64,0.1,10,0.4125624553890079,0.8539280847299592,0.09129171542607155,0.17542106817427322,0.05,1,svae,pendigits
32,8,3,relu,Dense,64,64,0.1,1,0.05662100456621005,0.4639108709685132,0.09817369295221667,0.26361459851523683,0.01,1,svae,pendigits
32,8,3,relu,Dense,64,64,0.1,2,0.08640864086408641,0.5447984726202145,0.09817369295221667,0.26361459851523683,0.01,1,svae,pendigits
32,8,3,relu,Dense,64,64,0.1,3,0.12533097969991175,0.5589887256693387,0.09817369295221667,0.26361459851523683,0.01,1,svae,pendigits
32,8,3,relu,Dense,64,64,0.1,4,0.15211754537597233,0.7088346898278282,0.09817369295221667,0.26361459851523683,0.01,1,svae,pendigits
32,8,3,relu,Dense,64,64,0.1,5,0.22093981863149217,0.660604565062212,0.09817369295221667,0.26361459851523683,0.01,1,svae,pendigits
32,8,3,relu,Dense,64,64,0.1,6,0.23140495867768596,0.6957612820153762,0.09817369295221667,0.26361459851523683,0.01,1,svae,pendigits
32,8,3,relu,Dense,64,64,0.1,7,0.39373601789709173,0.7150191776330395,0.09817369295221667,0.26361459851523683,0.01,1,svae,pendigits
32,8,3,relu,Dense,64,64,0.1,8,0.39497041420118345,0.6640959872126344,0.09817369295221667,0.26361459851523683,0.01,1,svae,pendigits
32,8,3,relu,Dense,64,64,0.1,9,0.45492957746478874,0.7624543613318806,0.09817369295221667,0.26361459851523683,0.01,1,svae,pendigits
32,8,3,relu,Dense,64,64,0.1,10,0.4639103013314646,0.8054272872273207,0.09817369295221667,0.26361459851523683,0.01,1,svae,pendigits
32,8,3,relu,Dense,64,64,0.1,1,0.03162790697674418,0.7165501436187834,0.09610971979799338,0.25786402519372636,0.005,1,svae,pendigits
32,8,3,relu,Dense,64,64,0.1,2,0.12389380530973451,0.7512731011069405,0.09610971979799338,0.25786402519372636,0.005,1,svae,pendigits
32,8,3,relu,Dense,64,64,0.1,3,0.1742881794650561,0.7651704811314632,0.09610971979799338,0.25786402519372636,0.005,1,svae,pendigits
32,8,3,relu,Dense,64,64,0.1,4,0.23070539419087138,0.7676833829139755,0.09610971979799338,0.25786402519372636,0.005,1,svae,pendigits
32,8,3,relu,Dense,64,64,0.1,5,0.33620015637216577,0.7718894835530024,0.09610971979799338,0.25786402519372636,0.005,1,svae,pendigits
32,8,3,relu,Dense,64,64,0.1,6,0.35725190839694654,0.7590636943327789,0.09610971979799338,0.25786402519372636,0.005,1,svae,pendigits
32,8,3,relu,Dense,64,64,0.1,7,0.41409691629955947,0.7618976464279736,0.09610971979799338,0.25786402519372636,0.005,1,svae,pendigits
32,8,3,relu,Dense,64,64,0.1,8,0.3988050784167289,0.7671599684414374,0.09610971979799338,0.25786402519372636,0.005,1,svae,pendigits
32,8,3,relu,Dense,64,64,0.1,9,0.49198606271777,0.7817429958092688,0.09610971979799338,0.25786402519372636,0.005,1,svae,pendigits
32,8,3,relu,Dense,64,64,0.1,10,0.4958563535911602,0.777714497470875,0.09610971979799338,0.25786402519372636,0.005,1,svae,pendigits
32,8,3,relu,Dense,128,64,0.1,1,0.0037735849056603774,0.4918157785982398,0.10238648873341133,0.19549816023154018,0.05,1,svae,pendigits
32,8,3,relu,Dense,128,64,0.1,2,0.06915377616014559,0.6446280427201841,0.10238648873341133,0.19549816023154018,0.05,1,svae,pendigits
32,8,3,relu,Dense,128,64,0.1,3,0.10233393177737882,0.6556479239315685,0.10238648873341133,0.19549816023154018,0.05,1,svae,pendigits
32,8,3,relu,Dense,128,64,0.1,4,0.11565836298932385,0.6409786569850643,0.10238648873341133,0.19549816023154018,0.05,1,svae,pendigits
32,8,3,relu,Dense,128,64,0.1,5,0.1451048951048951,0.6169254992503134,0.10238648873341133,0.19549816023154018,0.05,1,svae,pendigits
32,8,3,relu,Dense,128,64,0.1,6,0.20963651732882502,0.6917310759625532,0.10238648873341133,0.19549816023154018,0.05,1,svae,pendigits
32,8,3,relu,Dense,128,64,0.1,7,0.17339055793991417,0.6603381616112628,0.10238648873341133,0.19549816023154018,0.05,1,svae,pendigits
32,8,3,relu,Dense,128,64,0.1,8,0.20815986677768525,0.6536524596210923,0.10238648873341133,0.19549816023154018,0.05,1,svae,pendigits
32,8,3,relu,Dense,128,64,0.1,9,0.19120135363790186,0.6895008009180672,0.10238648873341133,0.19549816023154018,0.05,1,svae,pendigits
32,8,3,relu,Dense,128,64,0.1,10,0.2779552715654952,0.8101320404796628,0.10238648873341133,0.19549816023154018,0.05,1,svae,pendigits
32,8,3,relu,Dense,128,64,0.1,1,0.08340888485947416,0.6095797656332717,0.08985987279027748,0.21181151100819268,0.01,1,svae,pendigits
32,8,3,relu,Dense,128,64,0.1,2,0.10233393177737882,0.7254968595131649,0.08985987279027748,0.21181151100819268,0.01,1,svae,pendigits
32,8,3,relu,Dense,128,64,0.1,3,0.12078152753108348,0.7454011250422659,0.08985987279027748,0.21181151100819268,0.01,1,svae,pendigits
32,8,3,relu,Dense,128,64,0.1,4,0.1256637168141593,0.7301017114714009,0.08985987279027748,0.21181151100819268,0.01,1,svae,pendigits
32,8,3,relu,Dense,128,64,0.1,5,0.19283276450511946,0.7242775514107429,0.08985987279027748,0.21181151100819268,0.01,1,svae,pendigits
32,8,3,relu,Dense,128,64,0.1,6,0.2033898305084746,0.7751734184002814,0.08985987279027748,0.21181151100819268,0.01,1,svae,pendigits
32,8,3,relu,Dense,128,64,0.1,7,0.231473771856786,0.7595196540853653,0.08985987279027748,0.21181151100819268,0.01,1,svae,pendigits
32,8,3,relu,Dense,128,64,0.1,8,0.30965682362330404,0.7857757634337356,0.08985987279027748,0.21181151100819268,0.01,1,svae,pendigits
32,8,3,relu,Dense,128,64,0.1,9,0.3333333333333333,0.7995971501661606,0.08985987279027748,0.21181151100819268,0.01,1,svae,pendigits
32,8,3,relu,Dense,128,64,0.1,10,0.3606811145510836,0.8046041688724646,0.08985987279027748,0.21181151100819268,0.01,1,svae,pendigits
32,8,3,relu,Dense,128,64,0.1,1,0.05876951331496786,0.6140531235804624,0.09507056564546026,0.2737685291019824,0.005,1,svae,pendigits
32,8,3,relu,Dense,128,64,0.1,2,0.09865470852017937,0.6203229971071318,0.09507056564546026,0.2737685291019824,0.005,1,svae,pendigits
32,8,3,relu,Dense,128,64,0.1,3,0.23734439834024895,0.6910240821888801,0.09507056564546026,0.2737685291019824,0.005,1,svae,pendigits
32,8,3,relu,Dense,128,64,0.1,4,0.24526748971193416,0.7045205762511569,0.09507056564546026,0.2737685291019824,0.005,1,svae,pendigits
32,8,3,relu,Dense,128,64,0.1,5,0.28755020080321286,0.6832949666824915,0.09507056564546026,0.2737685291019824,0.005,1,svae,pendigits
32,8,3,relu,Dense,128,64,0.1,6,0.29936305732484075,0.7175013405558268,0.09507056564546026,0.2737685291019824,0.005,1,svae,pendigits
32,8,3,relu,Dense,128,64,0.1,7,0.3948948948948949,0.7524300776326979,0.09507056564546026,0.2737685291019824,0.005,1,svae,pendigits
32,8,3,relu,Dense,128,64,0.1,8,0.41420118343195267,0.7644259176403485,0.09507056564546026,0.2737685291019824,0.005,1,svae,pendigits
32,8,3,relu,Dense,128,64,0.1,9,0.42205882352941176,0.7794871050483454,0.09507056564546026,0.2737685291019824,0.005,1,svae,pendigits
32,8,3,relu,Dense,128,64,0.1,10,0.4609878310665712,0.7650620412652115,0.09507056564546026,0.2737685291019824,0.005,1,svae,pendigits
32,8,3,relu,Dense,64,32,0.1,1,0.05514705882352941,0.7438705859851293,0.10667190852938704,0.1922480004903663,0.05,2,svae,pendigits
32,8,3,relu,Dense,64,32,0.1,2,0.05765765765765766,0.7751973264022898,0.10667190852938704,0.1922480004903663,0.05,2,svae,pendigits
32,8,3,relu,Dense,64,32,0.1,3,0.11398963730569948,0.7809267083121293,0.10667190852938704,0.1922480004903663,0.05,2,svae,pendigits
32,8,3,relu,Dense,64,32,0.1,4,0.12006861063464837,0.7110342260125893,0.10667190852938704,0.1922480004903663,0.05,2,svae,pendigits
32,8,3,relu,Dense,64,32,0.1,5,0.151618398637138,0.7135667665110369,0.10667190852938704,0.1922480004903663,0.05,2,svae,pendigits
32,8,3,relu,Dense,64,32,0.1,6,0.14490311710193765,0.6917707803230312,0.10667190852938704,0.1922480004903663,0.05,2,svae,pendigits
32,8,3,relu,Dense,64,32,0.1,7,0.2172164119066774,0.6949351751602689,0.10667190852938704,0.1922480004903663,0.05,2,svae,pendigits
32,8,3,relu,Dense,64,32,0.1,8,0.23557692307692307,0.7269539668498475,0.10667190852938704,0.1922480004903663,0.05,2,svae,pendigits
