hidden,latent,layers,nonlinearity,layertype,β,method,anomaliesSeen,auc,i,model,dataset
32,3,3,relu,Dense,10.0,m1,0,0.6,3,svae,libras 1-3
32,3,3,relu,Dense,0.01,wass,0,1.0,4,svae,libras 1-3
32,3,3,relu,Dense,0.01,m1,0,0.6,4,svae,libras 1-3
32,3,3,relu,Dense,0.1,wass,0,1.0,4,svae,libras 1-3
32,3,3,relu,Dense,0.1,m1,0,0.6,4,svae,libras 1-3
32,3,3,relu,Dense,0.5,wass,0,0.7833333333333333,4,svae,libras 1-3
32,3,3,relu,Dense,0.5,m1,0,0.6,4,svae,libras 1-3
32,3,3,relu,Dense,1.0,wass,0,0.6166666666666667,4,svae,libras 1-3
32,3,3,relu,Dense,1.0,m1,0,0.6,4,svae,libras 1-3
32,3,3,relu,Dense,10.0,wass,0,0.6166666666666667,4,svae,libras 1-3
32,3,3,relu,Dense,10.0,m1,0,0.6,4,svae,libras 1-3
32,3,3,relu,Dense,0.01,wass,0,1.0,5,svae,libras 1-3
32,3,3,relu,Dense,0.01,m1,0,0.6166666666666667,5,svae,libras 1-3
32,3,3,relu,Dense,0.1,wass,0,1.0,5,svae,libras 1-3
32,3,3,relu,Dense,0.1,m1,0,0.6,5,svae,libras 1-3
32,3,3,relu,Dense,0.5,wass,0,0.8,5,svae,libras 1-3
32,3,3,relu,Dense,0.5,m1,0,0.6,5,svae,libras 1-3
32,3,3,relu,Dense,1.0,wass,0,0.6166666666666667,5,svae,libras 1-3
32,3,3,relu,Dense,1.0,m1,0,0.6,5,svae,libras 1-3
32,3,3,relu,Dense,10.0,wass,0,0.6166666666666667,5,svae,libras 1-3
32,3,3,relu,Dense,10.0,m1,0,0.6,5,svae,libras 1-3
32,3,3,relu,Dense,0.01,wass,0,1.0,6,svae,libras 1-3
32,3,3,relu,Dense,0.01,m1,0,0.42500000000000004,6,svae,libras 1-3
32,3,3,relu,Dense,0.1,wass,0,0.675,6,svae,libras 1-3
32,3,3,relu,Dense,0.1,m1,0,0.4,6,svae,libras 1-3
32,3,3,relu,Dense,0.5,wass,0,0.42500000000000004,6,svae,libras 1-3
32,3,3,relu,Dense,0.5,m1,0,0.4,6,svae,libras 1-3
32,3,3,relu,Dense,1.0,wass,0,0.42500000000000004,6,svae,libras 1-3
32,3,3,relu,Dense,1.0,m1,0,0.4,6,svae,libras 1-3
32,3,3,relu,Dense,10.0,wass,0,0.4,6,svae,libras 1-3
32,3,3,relu,Dense,10.0,m1,0,0.4,6,svae,libras 1-3
32,3,3,relu,Dense,0.01,wass,0,1.0,7,svae,libras 1-3
32,3,3,relu,Dense,0.01,m1,0,0.6,7,svae,libras 1-3
32,3,3,relu,Dense,0.1,wass,0,1.0,7,svae,libras 1-3
32,3,3,relu,Dense,0.1,m1,0,0.6,7,svae,libras 1-3
32,3,3,relu,Dense,0.5,wass,0,0.6833333333333333,7,svae,libras 1-3
32,3,3,relu,Dense,0.5,m1,0,0.6,7,svae,libras 1-3
32,3,3,relu,Dense,1.0,wass,0,0.6166666666666667,7,svae,libras 1-3
32,3,3,relu,Dense,1.0,m1,0,0.6,7,svae,libras 1-3
32,3,3,relu,Dense,10.0,wass,0,0.6166666666666667,7,svae,libras 1-3
32,3,3,relu,Dense,10.0,m1,0,0.6,7,svae,libras 1-3
32,3,3,relu,Dense,0.01,wass,0,1.0,8,svae,libras 1-3
32,3,3,relu,Dense,0.01,m1,0,0.6166666666666667,8,svae,libras 1-3
32,3,3,relu,Dense,0.1,wass,0,1.0,8,svae,libras 1-3
32,3,3,relu,Dense,0.1,m1,0,0.6,8,svae,libras 1-3
32,3,3,relu,Dense,0.5,wass,0,0.7833333333333333,8,svae,libras 1-3
32,3,3,relu,Dense,0.5,m1,0,0.6,8,svae,libras 1-3
32,3,3,relu,Dense,1.0,wass,0,0.6166666666666667,8,svae,libras 1-3
32,3,3,relu,Dense,1.0,m1,0,0.6,8,svae,libras 1-3
32,3,3,relu,Dense,10.0,wass,0,0.6,8,svae,libras 1-3
32,3,3,relu,Dense,10.0,m1,0,0.6,8,svae,libras 1-3
32,3,3,relu,Dense,0.01,wass,0,0.041666666666666664,9,svae,libras 1-3
32,3,3,relu,Dense,0.01,m1,0,0.041666666666666664,9,svae,libras 1-3
32,3,3,relu,Dense,0.1,wass,0,0.041666666666666664,9,svae,libras 1-3
32,3,3,relu,Dense,0.1,m1,0,0.041666666666666664,9,svae,libras 1-3
32,3,3,relu,Dense,0.5,wass,0,0.041666666666666664,9,svae,libras 1-3
32,3,3,relu,Dense,0.5,m1,0,0.041666666666666664,9,svae,libras 1-3
32,3,3,relu,Dense,1.0,wass,0,0.5083333333333333,9,svae,libras 1-3
32,3,3,relu,Dense,1.0,m1,0,0.041666666666666664,9,svae,libras 1-3
32,3,3,relu,Dense,10.0,wass,0,0.041666666666666664,9,svae,libras 1-3
32,3,3,relu,Dense,10.0,m1,0,0.041666666666666664,9,svae,libras 1-3
32,3,3,relu,Dense,0.01,wass,0,1.0,10,svae,libras 1-3
32,3,3,relu,Dense,0.01,m1,0,0.8083333333333333,10,svae,libras 1-3
32,3,3,relu,Dense,0.1,wass,0,1.0,10,svae,libras 1-3
32,3,3,relu,Dense,0.1,m1,0,0.7,10,svae,libras 1-3
32,3,3,relu,Dense,0.5,wass,0,0.8083333333333333,10,svae,libras 1-3
32,3,3,relu,Dense,0.5,m1,0,0.7916666666666666,10,svae,libras 1-3
32,3,3,relu,Dense,1.0,wass,0,0.8916666666666667,10,svae,libras 1-3
32,3,3,relu,Dense,1.0,m1,0,0.8,10,svae,libras 1-3
32,3,3,relu,Dense,10.0,wass,0,0.8083333333333333,10,svae,libras 1-3
32,3,3,relu,Dense,10.0,m1,0,0.8,10,svae,libras 1-3
32,3,3,relu,Dense,0.01,wass,0,1.0,11,svae,libras 1-3
32,3,3,relu,Dense,0.01,m1,0,0.5666666666666667,11,svae,libras 1-3
32,3,3,relu,Dense,0.1,wass,0,1.0,11,svae,libras 1-3
32,3,3,relu,Dense,0.1,m1,0,0.8,11,svae,libras 1-3
32,3,3,relu,Dense,0.5,wass,0,0.9166666666666667,11,svae,libras 1-3
32,3,3,relu,Dense,0.5,m1,0,0.8,11,svae,libras 1-3
32,3,3,relu,Dense,1.0,wass,0,0.6916666666666667,11,svae,libras 1-3
32,3,3,relu,Dense,1.0,m1,0,0.8,11,svae,libras 1-3
32,3,3,relu,Dense,10.0,wass,0,0.8083333333333333,11,svae,libras 1-3
32,3,3,relu,Dense,10.0,m1,0,0.8,11,svae,libras 1-3
32,3,3,relu,Dense,0.01,wass,0,1.0,12,svae,libras 1-3
32,3,3,relu,Dense,0.01,m1,0,0.5916666666666667,12,svae,libras 1-3
32,3,3,relu,Dense,0.1,wass,0,1.0,12,svae,libras 1-3
32,3,3,relu,Dense,0.1,m1,0,0.6,12,svae,libras 1-3
32,3,3,relu,Dense,0.5,wass,0,0.8,12,svae,libras 1-3
32,3,3,relu,Dense,0.5,m1,0,0.6,12,svae,libras 1-3
32,3,3,relu,Dense,1.0,wass,0,0.6166666666666667,12,svae,libras 1-3
32,3,3,relu,Dense,1.0,m1,0,0.6,12,svae,libras 1-3
32,3,3,relu,Dense,10.0,wass,0,0.6166666666666667,12,svae,libras 1-3
32,3,3,relu,Dense,10.0,m1,0,0.6,12,svae,libras 1-3
32,3,3,relu,Dense,0.01,wass,0,1.0,13,svae,libras 1-3
32,3,3,relu,Dense,0.01,m1,0,0.8,13,svae,libras 1-3
32,3,3,relu,Dense,0.1,wass,0,1.0,13,svae,libras 1-3
32,3,3,relu,Dense,0.1,m1,0,0.8,13,svae,libras 1-3
32,3,3,relu,Dense,0.5,wass,0,0.8916666666666667,13,svae,libras 1-3
32,3,3,relu,Dense,0.5,m1,0,0.8,13,svae,libras 1-3
32,3,3,relu,Dense,1.0,wass,0,1.0,13,svae,libras 1-3
32,3,3,relu,Dense,1.0,m1,0,0.8,13,svae,libras 1-3
32,3,3,relu,Dense,10.0,wass,0,0.8083333333333333,13,svae,libras 1-3
32,3,3,relu,Dense,10.0,m1,0,0.8,13,svae,libras 1-3
32,3,3,relu,Dense,0.01,wass,0,0.6583333333333334,1,svae,libras 1-4
32,3,3,relu,Dense,0.01,m1,0,0.016666666666666663,1,svae,libras 1-4
32,3,3,relu,Dense,0.1,wass,0,1.0,1,svae,libras 1-4
32,3,3,relu,Dense,0.1,m1,0,0.16666666666666663,1,svae,libras 1-4
32,3,3,relu,Dense,0.5,wass,0,0.19999999999999996,1,svae,libras 1-4
32,3,3,relu,Dense,0.5,m1,0,0.19999999999999996,1,svae,libras 1-4
32,3,3,relu,Dense,1.0,wass,0,0.14166666666666664,1,svae,libras 1-4
32,3,3,relu,Dense,1.0,m1,0,0.19999999999999996,1,svae,libras 1-4
32,3,3,relu,Dense,10.0,wass,0,0.19999999999999996,1,svae,libras 1-4
32,3,3,relu,Dense,10.0,m1,0,0.1833333333333333,1,svae,libras 1-4
32,3,3,relu,Dense,0.01,wass,0,1.0,2,svae,libras 1-4
32,3,3,relu,Dense,0.01,m1,0,0.5,2,svae,libras 1-4
32,3,3,relu,Dense,0.1,wass,0,1.0,2,svae,libras 1-4
32,3,3,relu,Dense,0.1,m1,0,0.275,2,svae,libras 1-4
32,3,3,relu,Dense,0.5,wass,0,0.9500000000000001,2,svae,libras 1-4
32,3,3,relu,Dense,0.5,m1,0,0.5166666666666667,2,svae,libras 1-4
32,3,3,relu,Dense,1.0,wass,0,1.0,2,svae,libras 1-4
32,3,3,relu,Dense,1.0,m1,0,0.5166666666666667,2,svae,libras 1-4
32,3,3,relu,Dense,10.0,wass,0,0.9333333333333333,2,svae,libras 1-4
32,3,3,relu,Dense,10.0,m1,0,0.5583333333333333,2,svae,libras 1-4
32,3,3,relu,Dense,0.01,wass,0,1.0,3,svae,libras 1-4
32,3,3,relu,Dense,0.01,m1,0,0.05833333333333332,3,svae,libras 1-4
32,3,3,relu,Dense,0.1,wass,0,1.0,3,svae,libras 1-4
32,3,3,relu,Dense,0.1,m1,0,0.024999999999999998,3,svae,libras 1-4
32,3,3,relu,Dense,0.5,wass,0,0.9333333333333333,3,svae,libras 1-4
32,3,3,relu,Dense,0.5,m1,0,0.08333333333333331,3,svae,libras 1-4
32,3,3,relu,Dense,1.0,wass,0,0.6166666666666667,3,svae,libras 1-4
32,3,3,relu,Dense,1.0,m1,0,0.31666666666666665,3,svae,libras 1-4
32,3,3,relu,Dense,10.0,wass,0,0.6,3,svae,libras 1-4
32,3,3,relu,Dense,10.0,m1,0,0.05833333333333332,3,svae,libras 1-4
32,3,3,relu,Dense,0.01,wass,0,1.0,4,svae,libras 1-4
32,3,3,relu,Dense,0.01,m1,0,1.0,4,svae,libras 1-4
32,3,3,relu,Dense,0.1,wass,0,1.0,4,svae,libras 1-4
32,3,3,relu,Dense,0.1,m1,0,0.03333333333333333,4,svae,libras 1-4
32,3,3,relu,Dense,0.5,wass,0,1.0,4,svae,libras 1-4
32,3,3,relu,Dense,0.5,m1,0,0.03333333333333333,4,svae,libras 1-4
32,3,3,relu,Dense,1.0,wass,0,0.8083333333333333,4,svae,libras 1-4
32,3,3,relu,Dense,1.0,m1,0,0.03333333333333333,4,svae,libras 1-4
32,3,3,relu,Dense,10.0,wass,0,0.8083333333333333,4,svae,libras 1-4
32,3,3,relu,Dense,10.0,m1,0,0.03333333333333333,4,svae,libras 1-4
32,3,3,relu,Dense,0.01,wass,0,1.0,5,svae,libras 1-4
32,3,3,relu,Dense,0.01,m1,0,0.5583333333333333,5,svae,libras 1-4
32,3,3,relu,Dense,0.1,wass,0,0.9916666666666667,5,svae,libras 1-4
32,3,3,relu,Dense,0.1,m1,0,0.2416666666666667,5,svae,libras 1-4
32,3,3,relu,Dense,0.5,wass,0,0.9333333333333333,5,svae,libras 1-4
32,3,3,relu,Dense,0.5,m1,0,0.033333333333333326,5,svae,libras 1-4
32,3,3,relu,Dense,1.0,wass,0,0.7916666666666666,5,svae,libras 1-4
32,3,3,relu,Dense,1.0,m1,0,0.2416666666666667,5,svae,libras 1-4
32,3,3,relu,Dense,10.0,wass,0,0.5416666666666666,5,svae,libras 1-4
32,3,3,relu,Dense,10.0,m1,0,0.32500000000000007,5,svae,libras 1-4
32,3,3,relu,Dense,0.01,wass,0,1.0,6,svae,libras 1-4
32,3,3,relu,Dense,0.01,m1,0,0.041666666666666664,6,svae,libras 1-4
32,3,3,relu,Dense,0.1,wass,0,1.0,6,svae,libras 1-4
32,3,3,relu,Dense,0.1,m1,0,0.19166666666666665,6,svae,libras 1-4
32,3,3,relu,Dense,0.5,wass,0,1.0,6,svae,libras 1-4
32,3,3,relu,Dense,0.5,m1,0,0.525,6,svae,libras 1-4
32,3,3,relu,Dense,1.0,wass,0,0.9249999999999999,6,svae,libras 1-4
32,3,3,relu,Dense,1.0,m1,0,0.23333333333333334,6,svae,libras 1-4
32,3,3,relu,Dense,10.0,wass,0,0.9,6,svae,libras 1-4
32,3,3,relu,Dense,10.0,m1,0,0.5166666666666666,6,svae,libras 1-4
32,3,3,relu,Dense,0.01,wass,0,1.0,7,svae,libras 1-4
32,3,3,relu,Dense,0.01,m1,0,0.6833333333333333,7,svae,libras 1-4
32,3,3,relu,Dense,0.1,wass,0,1.0,7,svae,libras 1-4
32,3,3,relu,Dense,0.1,m1,0,0.4583333333333333,7,svae,libras 1-4
32,3,3,relu,Dense,0.5,wass,0,1.0,7,svae,libras 1-4
32,3,3,relu,Dense,0.5,m1,0,0.7250000000000001,7,svae,libras 1-4
32,3,3,relu,Dense,1.0,wass,0,1.0,7,svae,libras 1-4
32,3,3,relu,Dense,1.0,m1,0,0.75,7,svae,libras 1-4
32,3,3,relu,Dense,10.0,wass,0,1.0,7,svae,libras 1-4
32,3,3,relu,Dense,10.0,m1,0,0.7000000000000001,7,svae,libras 1-4
32,3,3,relu,Dense,0.01,wass,0,0.9166666666666666,8,svae,libras 1-4
32,3,3,relu,Dense,0.01,m1,0,0.875,8,svae,libras 1-4
32,3,3,relu,Dense,0.1,wass,0,0.9833333333333334,8,svae,libras 1-4
32,3,3,relu,Dense,0.1,m1,0,0.6666666666666666,8,svae,libras 1-4
32,3,3,relu,Dense,0.5,wass,0,1.0,8,svae,libras 1-4
32,3,3,relu,Dense,0.5,m1,0,0.625,8,svae,libras 1-4
32,3,3,relu,Dense,1.0,wass,0,1.0,8,svae,libras 1-4
32,3,3,relu,Dense,1.0,m1,0,0.7166666666666667,8,svae,libras 1-4
32,3,3,relu,Dense,10.0,wass,0,0.9666666666666668,8,svae,libras 1-4
32,3,3,relu,Dense,10.0,m1,0,0.6666666666666666,8,svae,libras 1-4
32,3,3,relu,Dense,0.01,wass,0,1.0,9,svae,libras 1-4
32,3,3,relu,Dense,0.01,m1,0,1.0,9,svae,libras 1-4
32,3,3,relu,Dense,0.1,wass,0,0.8583333333333334,9,svae,libras 1-4
32,3,3,relu,Dense,0.1,m1,0,0.024999999999999998,9,svae,libras 1-4
32,3,3,relu,Dense,0.5,wass,0,0.8166666666666667,9,svae,libras 1-4
32,3,3,relu,Dense,0.5,m1,0,0.024999999999999998,9,svae,libras 1-4
32,3,3,relu,Dense,1.0,wass,0,0.6166666666666667,9,svae,libras 1-4
32,3,3,relu,Dense,1.0,m1,0,0.14166666666666666,9,svae,libras 1-4
32,3,3,relu,Dense,10.0,wass,0,0.5666666666666667,9,svae,libras 1-4
32,3,3,relu,Dense,10.0,m1,0,0.20833333333333334,9,svae,libras 1-4
32,3,3,relu,Dense,0.01,wass,0,1.0,10,svae,libras 1-4
32,3,3,relu,Dense,0.01,m1,0,0.9500000000000001,10,svae,libras 1-4
32,3,3,relu,Dense,0.1,wass,0,1.0,10,svae,libras 1-4
32,3,3,relu,Dense,0.1,m1,0,0.03333333333333333,10,svae,libras 1-4
32,3,3,relu,Dense,0.5,wass,0,1.0,10,svae,libras 1-4
32,3,3,relu,Dense,0.5,m1,0,0.03333333333333333,10,svae,libras 1-4
32,3,3,relu,Dense,1.0,wass,0,0.9666666666666668,10,svae,libras 1-4
32,3,3,relu,Dense,1.0,m1,0,0.03333333333333333,10,svae,libras 1-4
32,3,3,relu,Dense,10.0,wass,0,0.5000000000000001,10,svae,libras 1-4
32,3,3,relu,Dense,10.0,m1,0,0.03333333333333333,10,svae,libras 1-4
32,3,3,relu,Dense,0.01,wass,0,1.0,11,svae,libras 1-4
32,3,3,relu,Dense,0.01,m1,0,1.0,11,svae,libras 1-4
32,3,3,relu,Dense,0.1,wass,0,1.0,11,svae,libras 1-4
32,3,3,relu,Dense,0.1,m1,0,0.024999999999999998,11,svae,libras 1-4
32,3,3,relu,Dense,0.5,wass,0,0.6166666666666667,11,svae,libras 1-4
32,3,3,relu,Dense,0.5,m1,0,0.14166666666666666,11,svae,libras 1-4
32,3,3,relu,Dense,1.0,wass,0,0.2583333333333333,11,svae,libras 1-4
32,3,3,relu,Dense,1.0,m1,0,0.12499999999999997,11,svae,libras 1-4
32,3,3,relu,Dense,10.0,wass,0,0.6,11,svae,libras 1-4
32,3,3,relu,Dense,10.0,m1,0,0.14166666666666666,11,svae,libras 1-4
32,3,3,relu,Dense,0.01,wass,0,1.0,12,svae,libras 1-4
32,3,3,relu,Dense,0.01,m1,0,0.9666666666666668,12,svae,libras 1-4
32,3,3,relu,Dense,0.1,wass,0,1.0,12,svae,libras 1-4
32,3,3,relu,Dense,0.1,m1,0,0.03333333333333333,12,svae,libras 1-4
32,3,3,relu,Dense,0.5,wass,0,1.0,12,svae,libras 1-4
32,3,3,relu,Dense,0.5,m1,0,0.03333333333333333,12,svae,libras 1-4
32,3,3,relu,Dense,1.0,wass,0,1.0,12,svae,libras 1-4
32,3,3,relu,Dense,1.0,m1,0,0.03333333333333333,12,svae,libras 1-4
32,3,3,relu,Dense,10.0,wass,0,0.18333333333333335,12,svae,libras 1-4
32,3,3,relu,Dense,10.0,m1,0,0.03333333333333333,12,svae,libras 1-4
32,3,3,relu,Dense,0.01,wass,0,1.0,1,svae,libras 1-5
32,3,3,relu,Dense,0.01,m1,0,1.0,1,svae,libras 1-5
32,3,3,relu,Dense,0.1,wass,0,1.0,1,svae,libras 1-5
32,3,3,relu,Dense,0.1,m1,0,0.7,1,svae,libras 1-5
32,3,3,relu,Dense,0.5,wass,0,1.0,1,svae,libras 1-5
32,3,3,relu,Dense,0.5,m1,0,0.8,1,svae,libras 1-5
32,3,3,relu,Dense,1.0,wass,0,1.0,1,svae,libras 1-5
32,3,3,relu,Dense,1.0,m1,0,0.8,1,svae,libras 1-5
32,3,3,relu,Dense,10.0,wass,0,0.8,1,svae,libras 1-5
32,3,3,relu,Dense,10.0,m1,0,0.8,1,svae,libras 1-5
32,3,3,relu,Dense,0.01,wass,0,1.0,2,svae,libras 1-5
32,3,3,relu,Dense,0.01,m1,0,1.0,2,svae,libras 1-5
32,3,3,relu,Dense,0.1,wass,0,1.0,2,svae,libras 1-5
32,3,3,relu,Dense,0.1,m1,0,0.6666666666666666,2,svae,libras 1-5
32,3,3,relu,Dense,0.5,wass,0,1.0,2,svae,libras 1-5
32,3,3,relu,Dense,0.5,m1,0,0.8,2,svae,libras 1-5
32,3,3,relu,Dense,1.0,wass,0,0.9916666666666667,2,svae,libras 1-5
32,3,3,relu,Dense,1.0,m1,0,0.8,2,svae,libras 1-5
32,3,3,relu,Dense,10.0,wass,0,0.8,2,svae,libras 1-5
32,3,3,relu,Dense,10.0,m1,0,0.8,2,svae,libras 1-5
32,3,3,relu,Dense,0.01,wass,0,0.6166666666666667,3,svae,libras 1-5
32,3,3,relu,Dense,0.01,m1,0,0.016666666666666663,3,svae,libras 1-5
32,3,3,relu,Dense,0.1,wass,0,0.5416666666666667,3,svae,libras 1-5
32,3,3,relu,Dense,0.1,m1,0,0.0,3,svae,libras 1-5
32,3,3,relu,Dense,0.5,wass,0,0.2916666666666667,3,svae,libras 1-5
32,3,3,relu,Dense,0.5,m1,0,0.0,3,svae,libras 1-5
32,3,3,relu,Dense,1.0,wass,0,1.0,3,svae,libras 1-5
32,3,3,relu,Dense,1.0,m1,0,0.0,3,svae,libras 1-5
32,3,3,relu,Dense,10.0,wass,0,0.18333333333333335,3,svae,libras 1-5
32,3,3,relu,Dense,10.0,m1,0,0.0,3,svae,libras 1-5
32,3,3,relu,Dense,0.01,wass,0,1.0,4,svae,libras 1-5
32,3,3,relu,Dense,0.01,m1,0,1.0,4,svae,libras 1-5
32,3,3,relu,Dense,0.1,wass,0,1.0,4,svae,libras 1-5
32,3,3,relu,Dense,0.1,m1,0,0.8,4,svae,libras 1-5
32,3,3,relu,Dense,0.5,wass,0,1.0,4,svae,libras 1-5
32,3,3,relu,Dense,0.5,m1,0,0.8,4,svae,libras 1-5
32,3,3,relu,Dense,1.0,wass,0,1.0,4,svae,libras 1-5
32,3,3,relu,Dense,1.0,m1,0,0.7833333333333333,4,svae,libras 1-5
32,3,3,relu,Dense,10.0,wass,0,0.8,4,svae,libras 1-5
32,3,3,relu,Dense,10.0,m1,0,0.8,4,svae,libras 1-5
32,3,3,relu,Dense,0.01,wass,0,1.0,5,svae,libras 1-5
32,3,3,relu,Dense,0.01,m1,0,1.0,5,svae,libras 1-5
32,3,3,relu,Dense,0.1,wass,0,1.0,5,svae,libras 1-5
32,3,3,relu,Dense,0.1,m1,0,0.7833333333333333,5,svae,libras 1-5
32,3,3,relu,Dense,0.5,wass,0,1.0,5,svae,libras 1-5
32,3,3,relu,Dense,0.5,m1,0,0.8,5,svae,libras 1-5
32,3,3,relu,Dense,1.0,wass,0,1.0,5,svae,libras 1-5
32,3,3,relu,Dense,1.0,m1,0,0.8,5,svae,libras 1-5
32,3,3,relu,Dense,10.0,wass,0,0.8,5,svae,libras 1-5
32,3,3,relu,Dense,10.0,m1,0,0.8,5,svae,libras 1-5
32,3,3,relu,Dense,0.01,wass,0,1.0,6,svae,libras 1-5
32,3,3,relu,Dense,0.01,m1,0,1.0,6,svae,libras 1-5
32,3,3,relu,Dense,0.1,wass,0,1.0,6,svae,libras 1-5
32,3,3,relu,Dense,0.1,m1,0,0.5333333333333333,6,svae,libras 1-5
32,3,3,relu,Dense,0.5,wass,0,1.0,6,svae,libras 1-5
32,3,3,relu,Dense,0.5,m1,0,0.8,6,svae,libras 1-5
32,3,3,relu,Dense,1.0,wass,0,1.0,6,svae,libras 1-5
32,3,3,relu,Dense,1.0,m1,0,0.8,6,svae,libras 1-5
32,3,3,relu,Dense,10.0,wass,0,0.8,6,svae,libras 1-5
32,3,3,relu,Dense,10.0,m1,0,0.8,6,svae,libras 1-5
32,3,3,relu,Dense,0.01,wass,0,1.0,7,svae,libras 1-5
32,3,3,relu,Dense,0.01,m1,0,1.0,7,svae,libras 1-5
32,3,3,relu,Dense,0.1,wass,0,1.0,7,svae,libras 1-5
32,3,3,relu,Dense,0.1,m1,0,0.6,7,svae,libras 1-5
32,3,3,relu,Dense,0.5,wass,0,0.9,7,svae,libras 1-5
32,3,3,relu,Dense,0.5,m1,0,0.6,7,svae,libras 1-5
32,3,3,relu,Dense,1.0,wass,0,1.0,7,svae,libras 1-5
32,3,3,relu,Dense,1.0,m1,0,0.6,7,svae,libras 1-5
32,3,3,relu,Dense,10.0,wass,0,0.6,7,svae,libras 1-5
32,3,3,relu,Dense,10.0,m1,0,0.6,7,svae,libras 1-5
32,3,3,relu,Dense,0.01,wass,0,1.0,8,svae,libras 1-5
32,3,3,relu,Dense,0.01,m1,0,1.0,8,svae,libras 1-5
32,3,3,relu,Dense,0.1,wass,0,1.0,8,svae,libras 1-5
32,3,3,relu,Dense,0.1,m1,0,0.7833333333333333,8,svae,libras 1-5
32,3,3,relu,Dense,0.5,wass,0,1.0,8,svae,libras 1-5
32,3,3,relu,Dense,0.5,m1,0,0.8,8,svae,libras 1-5
32,3,3,relu,Dense,1.0,wass,0,1.0,8,svae,libras 1-5
32,3,3,relu,Dense,1.0,m1,0,0.8,8,svae,libras 1-5
32,3,3,relu,Dense,10.0,wass,0,0.8,8,svae,libras 1-5
32,3,3,relu,Dense,10.0,m1,0,0.8,8,svae,libras 1-5
32,3,3,relu,Dense,0.01,wass,0,1.0,9,svae,libras 1-5
32,3,3,relu,Dense,0.01,m1,0,1.0,9,svae,libras 1-5
32,3,3,relu,Dense,0.1,wass,0,1.0,9,svae,libras 1-5
32,3,3,relu,Dense,0.1,m1,0,0.8,9,svae,libras 1-5
32,3,3,relu,Dense,0.5,wass,0,1.0,9,svae,libras 1-5
32,3,3,relu,Dense,0.5,m1,0,0.8,9,svae,libras 1-5
32,3,3,relu,Dense,1.0,wass,0,1.0,9,svae,libras 1-5
32,3,3,relu,Dense,1.0,m1,0,0.8,9,svae,libras 1-5
32,3,3,relu,Dense,10.0,wass,0,0.8,9,svae,libras 1-5
32,3,3,relu,Dense,10.0,m1,0,0.8,9,svae,libras 1-5
32,3,3,relu,Dense,0.01,wass,0,1.0,10,svae,libras 1-5
32,3,3,relu,Dense,0.01,m1,0,0.8,10,svae,libras 1-5
32,3,3,relu,Dense,0.1,wass,0,1.0,10,svae,libras 1-5
32,3,3,relu,Dense,0.1,m1,0,0.8,10,svae,libras 1-5
32,3,3,relu,Dense,0.5,wass,0,1.0,10,svae,libras 1-5
32,3,3,relu,Dense,0.5,m1,0,0.7833333333333333,10,svae,libras 1-5
32,3,3,relu,Dense,1.0,wass,0,1.0,10,svae,libras 1-5
32,3,3,relu,Dense,1.0,m1,0,0.8,10,svae,libras 1-5
32,3,3,relu,Dense,10.0,wass,0,0.8,10,svae,libras 1-5
32,3,3,relu,Dense,10.0,m1,0,0.8,10,svae,libras 1-5
32,3,3,relu,Dense,0.01,wass,0,1.0,11,svae,libras 1-5
32,3,3,relu,Dense,0.01,m1,0,1.0,11,svae,libras 1-5
32,3,3,relu,Dense,0.1,wass,0,1.0,11,svae,libras 1-5
32,3,3,relu,Dense,0.1,m1,0,0.7583333333333333,11,svae,libras 1-5
32,3,3,relu,Dense,0.5,wass,0,1.0,11,svae,libras 1-5
32,3,3,relu,Dense,0.5,m1,0,0.8,11,svae,libras 1-5
32,3,3,relu,Dense,1.0,wass,0,1.0,11,svae,libras 1-5
32,3,3,relu,Dense,1.0,m1,0,0.8,11,svae,libras 1-5
32,3,3,relu,Dense,10.0,wass,0,0.8,11,svae,libras 1-5
32,3,3,relu,Dense,10.0,m1,0,0.8,11,svae,libras 1-5
32,3,3,relu,Dense,0.01,wass,0,1.0,12,svae,libras 1-5
32,3,3,relu,Dense,0.01,m1,0,1.0,12,svae,libras 1-5
32,3,3,relu,Dense,0.1,wass,0,1.0,12,svae,libras 1-5
32,3,3,relu,Dense,0.1,m1,0,0.6,12,svae,libras 1-5
32,3,3,relu,Dense,0.5,wass,0,1.0,12,svae,libras 1-5
32,3,3,relu,Dense,0.5,m1,0,0.6,12,svae,libras 1-5
32,3,3,relu,Dense,1.0,wass,0,0.8666666666666667,12,svae,libras 1-5
32,3,3,relu,Dense,1.0,m1,0,0.6,12,svae,libras 1-5
32,3,3,relu,Dense,10.0,wass,0,0.6,12,svae,libras 1-5
32,3,3,relu,Dense,10.0,m1,0,0.6,12,svae,libras 1-5
32,3,3,relu,Dense,0.01,wass,0,0.8916666666666667,1,svae,libras 1-6
32,3,3,relu,Dense,0.01,m1,0,0.375,1,svae,libras 1-6
32,3,3,relu,Dense,0.1,wass,0,0.2833333333333333,1,svae,libras 1-6
32,3,3,relu,Dense,0.1,m1,0,0.04999999999999999,1,svae,libras 1-6
32,3,3,relu,Dense,0.5,wass,0,0.8583333333333334,1,svae,libras 1-6
32,3,3,relu,Dense,0.5,m1,0,0.475,1,svae,libras 1-6
32,3,3,relu,Dense,1.0,wass,0,0.7583333333333333,1,svae,libras 1-6
32,3,3,relu,Dense,1.0,m1,0,0.4083333333333333,1,svae,libras 1-6
