"hidden","latent","layers","nonlinearity","layertype","memorysize","k","β","anomaliesSeen","f1","auc","rsTrn","rsTst","knnauc","knnprec","knnrecall","model","dataset"
32,4,3,"relu","Dense",1024,16,0.01,1,0.6057142857142858,0.9727779486632225,0.43433504507799453,0.4386810020562056,0.9633586732035581,0.6767676767676768,0.27800829875518673,"svae","waveform-1"
32,4,3,"relu","Dense",1024,16,0.01,2,0.6559139784946236,0.973129484435126,0.43433504507799453,0.4386810020562056,0.9633586732035581,0.6767676767676768,0.27800829875518673,"svae","waveform-1"
32,4,3,"relu","Dense",1024,16,0.01,3,0.6666666666666666,0.9794477121926416,0.43433504507799453,0.4386810020562056,0.9633586732035581,0.6767676767676768,0.27800829875518673,"svae","waveform-1"
32,4,3,"relu","Dense",1024,16,0.01,4,0.6298342541436464,0.9768111939033653,0.43433504507799453,0.4386810020562056,0.9633586732035581,0.6767676767676768,0.27800829875518673,"svae","waveform-1"
32,4,3,"relu","Dense",1024,16,0.01,5,0.6408839779005525,0.976371774188486,0.43433504507799453,0.4386810020562056,0.9633586732035581,0.6767676767676768,0.27800829875518673,"svae","waveform-1"
32,8,3,"relu","Dense",1024,16,0.01,1,0.5983379501385041,0.9710234085159541,0.40895199316258324,0.4139639869705346,0.956983948625558,0.6833333333333333,0.34024896265560167,"svae","waveform-1"
32,8,3,"relu","Dense",1024,16,0.01,2,0.6219839142091153,0.9555746668256948,0.40895199316258324,0.4139639869705346,0.956983948625558,0.6833333333333333,0.34024896265560167,"svae","waveform-1"
32,8,3,"relu","Dense",1024,16,0.01,3,0.6055555555555555,0.9574265070526865,0.40895199316258324,0.4139639869705346,0.956983948625558,0.6833333333333333,0.34024896265560167,"svae","waveform-1"
32,8,3,"relu","Dense",1024,16,0.01,4,0.6487935656836461,0.967118850478026,0.40895199316258324,0.4139639869705346,0.956983948625558,0.6833333333333333,0.34024896265560167,"svae","waveform-1"
32,8,3,"relu","Dense",1024,16,0.01,5,0.6684350132625995,0.9576838814571158,0.40895199316258324,0.4139639869705346,0.956983948625558,0.6833333333333333,0.34024896265560167,"svae","waveform-1"
32,2,3,"relu","Dense",1024,16,0.05,1,0.5962059620596206,0.948098254248247,0.5331919422494781,0.5367838827988595,0.9002642795713774,0.6724137931034483,0.3236514522821577,"svae","waveform-1"
32,2,3,"relu","Dense",1024,16,0.05,2,0.5611111111111111,0.9332584227343205,0.5331919422494781,0.5367838827988595,0.9002642795713774,0.6724137931034483,0.3236514522821577,"svae","waveform-1"
32,2,3,"relu","Dense",1024,16,0.05,3,0.6058981233243967,0.9357285892743925,0.5331919422494781,0.5367838827988595,0.9002642795713774,0.6724137931034483,0.3236514522821577,"svae","waveform-1"
32,2,3,"relu","Dense",1024,16,0.05,4,0.5260115606936416,0.934426023691,0.5331919422494781,0.5367838827988595,0.9002642795713774,0.6724137931034483,0.3236514522821577,"svae","waveform-1"
32,2,3,"relu","Dense",1024,16,0.05,5,0.519774011299435,0.9290399934714785,0.5331919422494781,0.5367838827988595,0.9002642795713774,0.6724137931034483,0.3236514522821577,"svae","waveform-1"
32,4,3,"relu","Dense",1024,16,0.05,1,0.4927536231884058,0.888098630893717,0.5515309101430367,0.5530528037337925,0.898167619788953,0.6622516556291391,0.4149377593360996,"svae","waveform-1"
32,4,3,"relu","Dense",1024,16,0.05,2,0.42857142857142855,0.8781834388986886,0.5515309101430367,0.5530528037337925,0.898167619788953,0.6622516556291391,0.4149377593360996,"svae","waveform-1"
32,4,3,"relu","Dense",1024,16,0.05,3,0.45348837209302323,0.9018556066816905,0.5515309101430367,0.5530528037337925,0.898167619788953,0.6622516556291391,0.4149377593360996,"svae","waveform-1"
32,4,3,"relu","Dense",1024,16,0.05,4,0.45103857566765576,0.9026999202767089,0.5515309101430367,0.5530528037337925,0.898167619788953,0.6622516556291391,0.4149377593360996,"svae","waveform-1"
32,4,3,"relu","Dense",1024,16,0.05,5,0.43529411764705883,0.8952925593687422,0.5515309101430367,0.5530528037337925,0.898167619788953,0.6622516556291391,0.4149377593360996,"svae","waveform-1"
32,8,3,"relu","Dense",1024,16,0.05,1,0.2894736842105263,0.8511465715846104,0.5930188607522089,0.5952226183605975,0.8721037532721074,0.6521739130434783,0.4979253112033195,"svae","waveform-1"
32,8,3,"relu","Dense",1024,16,0.05,2,0.3492063492063492,0.8728131022404126,0.5930188607522089,0.5952226183605975,0.8721037532721074,0.6521739130434783,0.4979253112033195,"svae","waveform-1"
32,8,3,"relu","Dense",1024,16,0.05,3,0.3215434083601286,0.8483813660931193,0.5930188607522089,0.5952226183605975,0.8721037532721074,0.6521739130434783,0.4979253112033195,"svae","waveform-1"
32,8,3,"relu","Dense",1024,16,0.05,4,0.2987012987012987,0.8373393764006503,0.5930188607522089,0.5952226183605975,0.8721037532721074,0.6521739130434783,0.4979253112033195,"svae","waveform-1"
32,8,3,"relu","Dense",1024,16,0.05,5,0.26,0.8428258454121442,0.5930188607522089,0.5952226183605975,0.8721037532721074,0.6521739130434783,0.4979253112033195,"svae","waveform-1"
32,2,3,"relu","Dense",1024,16,0.1,1,0.09771986970684039,0.46183639776272595,1.0012321405240259,0.994598332956026,0.46789411240356316,0.28431372549019607,0.12033195020746888,"svae","waveform-1"
32,2,3,"relu","Dense",1024,16,0.1,2,0.14193548387096774,0.4924325647673272,1.0012321405240259,0.994598332956026,0.46789411240356316,0.28431372549019607,0.12033195020746888,"svae","waveform-1"
32,2,3,"relu","Dense",1024,16,0.1,3,0.13504823151125403,0.48235415973534373,1.0012321405240259,0.994598332956026,0.46789411240356316,0.28431372549019607,0.12033195020746888,"svae","waveform-1"
32,2,3,"relu","Dense",1024,16,0.1,4,0.11074918566775244,0.4886566939316137,1.0012321405240259,0.994598332956026,0.46789411240356316,0.28431372549019607,0.12033195020746888,"svae","waveform-1"
32,2,3,"relu","Dense",1024,16,0.1,5,0.11538461538461539,0.47416525947734156,1.0012321405240259,0.994598332956026,0.46789411240356316,0.28431372549019607,0.12033195020746888,"svae","waveform-1"
32,4,3,"relu","Dense",1024,16,0.1,1,0.22442244224422442,0.7912254160363086,0.6409818831646344,0.6458560005265606,0.793435069459702,0.6420454545454546,0.46887966804979253,"svae","waveform-1"
32,4,3,"relu","Dense",1024,16,0.1,2,0.2140468227424749,0.7844897395496575,0.6409818831646344,0.6458560005265606,0.793435069459702,0.6420454545454546,0.46887966804979253,"svae","waveform-1"
32,4,3,"relu","Dense",1024,16,0.1,3,0.21926910299003322,0.7950640611170049,0.6409818831646344,0.6458560005265606,0.793435069459702,0.6420454545454546,0.46887966804979253,"svae","waveform-1"
32,4,3,"relu","Dense",1024,16,0.1,4,0.25559105431309903,0.8147312320701063,0.6409818831646344,0.6458560005265606,0.793435069459702,0.6420454545454546,0.46887966804979253,"svae","waveform-1"
32,4,3,"relu","Dense",1024,16,0.1,5,0.22591362126245848,0.7987206608872511,0.6409818831646344,0.6458560005265606,0.793435069459702,0.6420454545454546,0.46887966804979253,"svae","waveform-1"
32,8,3,"relu","Dense",1024,16,0.1,1,0.11604095563139932,0.5018487015147425,1.0012221431073391,0.9946035061884952,0.48060275830032456,0.25925925925925924,0.11618257261410789,"svae","waveform-1"
32,8,3,"relu","Dense",1024,16,0.1,2,0.09120521172638436,0.49189898368497365,1.0012221431073391,0.9946035061884952,0.48060275830032456,0.25925925925925924,0.11618257261410789,"svae","waveform-1"
32,8,3,"relu","Dense",1024,16,0.1,3,0.1437908496732026,0.46769323481961816,1.0012221431073391,0.9946035061884952,0.48060275830032456,0.25925925925925924,0.11618257261410789,"svae","waveform-1"
32,8,3,"relu","Dense",1024,16,0.1,4,0.10897435897435898,0.49651602940345635,1.0012221431073391,0.9946035061884952,0.48060275830032456,0.25925925925925924,0.11618257261410789,"svae","waveform-1"
32,8,3,"relu","Dense",1024,16,0.1,5,0.1308411214953271,0.5394441968349226,1.0012221431073391,0.9946035061884952,0.48060275830032456,0.25925925925925924,0.11618257261410789,"svae","waveform-1"
