hidden,latent,layers,nonlinearity,layertype,memorysize,k,β,anomaliesSeen,f1,auc,rsTrn,rsTst,knnauc,knnprec,knnrecall,ar,i,model,dataset,mpwmutualinf,knn5auc,knn9auc,knn15auc,knnsqrtauc,knn5a3auc,knn5a5auc,knn5a9auc,knn5asqrtauc
32,8,3,relu,Dense,1024,16,0.1,5,0.0,0.4934017595307918,0.32682285507659903,0.32954106446761894,0.9048327853313192,0.8571428571428571,0.1487603305785124,0.05,1,svae,musk-2,0.9664711605630353,0.5780902870345686,0.6112962469267456,0.6272327379365501,0.6155617761189609,0.9610770461210344,0.9540641014248052,0.9379943126277438,0.8087472970170917
32,8,3,relu,Dense,1024,16,0.1,6,0.0,0.4920095381972215,0.32682285507659903,0.32954106446761894,0.9048327853313192,0.8571428571428571,0.1487603305785124,0.05,1,svae,musk-2,0.9664711605630353,0.5780902870345686,0.6112962469267456,0.6272327379365501,0.6155617761189609,0.9610770461210344,0.9540641014248052,0.9379943126277438,0.8087472970170917
32,8,3,relu,Dense,1024,16,0.1,7,0.0,0.48879928315412186,0.32682285507659903,0.32954106446761894,0.9048327853313192,0.8571428571428571,0.1487603305785124,0.05,1,svae,musk-2,0.9664711605630353,0.5780902870345686,0.6112962469267456,0.6272327379365501,0.6155617761189609,0.9610770461210344,0.9540641014248052,0.9379943126277438,0.8087472970170917
32,8,3,relu,Dense,1024,16,0.1,8,0.0,0.4924242424242424,0.32682285507659903,0.32954106446761894,0.9048327853313192,0.8571428571428571,0.1487603305785124,0.05,1,svae,musk-2,0.9664711605630353,0.5780902870345686,0.6112962469267456,0.6272327379365501,0.6155617761189609,0.9610770461210344,0.9540641014248052,0.9379943126277438,0.8087472970170917
32,8,3,relu,Dense,1024,16,0.1,9,0.0,0.46784561154062615,0.32682285507659903,0.32954106446761894,0.9048327853313192,0.8571428571428571,0.1487603305785124,0.05,1,svae,musk-2,0.9664711605630353,0.5780902870345686,0.6112962469267456,0.6272327379365501,0.6155617761189609,0.9610770461210344,0.9540641014248052,0.9379943126277438,0.8087472970170917
32,8,3,relu,Dense,1024,16,0.1,10,0.0,0.4694007523919547,0.32682285507659903,0.32954106446761894,0.9048327853313192,0.8571428571428571,0.1487603305785124,0.05,1,svae,musk-2,0.9664711605630353,0.5780902870345686,0.6112962469267456,0.6272327379365501,0.6155617761189609,0.9610770461210344,0.9540641014248052,0.9379943126277438,0.8087472970170917
32,8,3,relu,Dense,1024,16,0.1,1,0.0,0.49417562724014336,0.32336497220281984,0.3287250587609074,0.8067774519387423,1.0,0.17355371900826447,0.01,1,svae,musk-2,0.9591748016177254,0.878039930092716,0.886770935158032,0.8760256524186143,0.7717793773512248,0.9583518469148967,0.9524349062472229,0.9362836576912824,0.808199295002814
32,8,3,relu,Dense,1024,16,0.1,2,0.0,0.49551971326164873,0.32336497220281984,0.3287250587609074,0.8067774519387423,1.0,0.17355371900826447,0.01,1,svae,musk-2,0.9591748016177254,0.878039930092716,0.886770935158032,0.8760256524186143,0.7717793773512248,0.9583518469148967,0.9524349062472229,0.9362836576912824,0.808199295002814
32,8,3,relu,Dense,1024,16,0.1,3,0.0,0.4910394265232975,0.32336497220281984,0.3287250587609074,0.8067774519387423,1.0,0.17355371900826447,0.01,1,svae,musk-2,0.9591748016177254,0.878039930092716,0.886770935158032,0.8760256524186143,0.7717793773512248,0.9583518469148967,0.9524349062472229,0.9362836576912824,0.808199295002814
32,8,3,relu,Dense,1024,16,0.1,4,0.0,0.4853742705648864,0.32336497220281984,0.3287250587609074,0.8067774519387423,1.0,0.17355371900826447,0.01,1,svae,musk-2,0.9591748016177254,0.878039930092716,0.886770935158032,0.8760256524186143,0.7717793773512248,0.9583518469148967,0.9524349062472229,0.9362836576912824,0.808199295002814
32,8,3,relu,Dense,1024,16,0.1,5,0.0,0.4830859918836458,0.32336497220281984,0.3287250587609074,0.8067774519387423,1.0,0.17355371900826447,0.01,1,svae,musk-2,0.9591748016177254,0.878039930092716,0.886770935158032,0.8760256524186143,0.7717793773512248,0.9583518469148967,0.9524349062472229,0.9362836576912824,0.808199295002814
32,8,3,relu,Dense,1024,16,0.1,6,0.0,0.4853150271038834,0.32336497220281984,0.3287250587609074,0.8067774519387423,1.0,0.17355371900826447,0.01,1,svae,musk-2,0.9591748016177254,0.878039930092716,0.886770935158032,0.8760256524186143,0.7717793773512248,0.9583518469148967,0.9524349062472229,0.9362836576912824,0.808199295002814
32,8,3,relu,Dense,1024,16,0.1,7,0.0,0.4885067685654195,0.32336497220281984,0.3287250587609074,0.8067774519387423,1.0,0.17355371900826447,0.01,1,svae,musk-2,0.9591748016177254,0.878039930092716,0.886770935158032,0.8760256524186143,0.7717793773512248,0.9583518469148967,0.9524349062472229,0.9362836576912824,0.808199295002814
32,8,3,relu,Dense,1024,16,0.1,8,0.0,0.48488551201161173,0.32336497220281984,0.3287250587609074,0.8067774519387423,1.0,0.17355371900826447,0.01,1,svae,musk-2,0.9591748016177254,0.878039930092716,0.886770935158032,0.8760256524186143,0.7717793773512248,0.9583518469148967,0.9524349062472229,0.9362836576912824,0.808199295002814
32,8,3,relu,Dense,1024,16,0.1,9,0.0,0.47167422020794453,0.32336497220281984,0.3287250587609074,0.8067774519387423,1.0,0.17355371900826447,0.01,1,svae,musk-2,0.9591748016177254,0.878039930092716,0.886770935158032,0.8760256524186143,0.7717793773512248,0.9583518469148967,0.9524349062472229,0.9362836576912824,0.808199295002814
32,8,3,relu,Dense,1024,16,0.1,10,0.0,0.47182603157676467,0.32336497220281984,0.3287250587609074,0.8067774519387423,1.0,0.17355371900826447,0.01,1,svae,musk-2,0.9591748016177254,0.878039930092716,0.886770935158032,0.8760256524186143,0.7717793773512248,0.9583518469148967,0.9524349062472229,0.9362836576912824,0.808199295002814
32,8,3,relu,Dense,1024,16,0.1,1,0.0,0.49507168458781364,0.33498622080239654,0.34564704555352327,0.647653218401019,1.0,0.06611570247933884,0.005,1,svae,musk-2,0.972073648753039,0.9083355549631209,0.9077949583814686,0.893287715868361,0.7898338220918867,0.9571743831274623,0.9526570692259841,0.9372611747978318,0.8080956189460589
32,8,3,relu,Dense,1024,16,0.1,2,0.0,0.49507168458781364,0.33498622080239654,0.34564704555352327,0.647653218401019,1.0,0.06611570247933884,0.005,1,svae,musk-2,0.972073648753039,0.9083355549631209,0.9077949583814686,0.893287715868361,0.7898338220918867,0.9571743831274623,0.9526570692259841,0.9372611747978318,0.8080956189460589
32,8,3,relu,Dense,1024,16,0.1,3,0.0,0.4932795698924731,0.33498622080239654,0.34564704555352327,0.647653218401019,1.0,0.06611570247933884,0.005,1,svae,musk-2,0.972073648753039,0.9083355549631209,0.9077949583814686,0.893287715868361,0.7898338220918867,0.9571743831274623,0.9526570692259841,0.9372611747978318,0.8080956189460589
32,8,3,relu,Dense,1024,16,0.1,4,0.0,0.49236499896323943,0.33498622080239654,0.34564704555352327,0.647653218401019,1.0,0.06611570247933884,0.005,1,svae,musk-2,0.972073648753039,0.9083355549631209,0.9077949583814686,0.893287715868361,0.7898338220918867,0.9571743831274623,0.9526570692259841,0.9372611747978318,0.8080956189460589
32,8,3,relu,Dense,1024,16,0.1,5,0.0,0.49492727865161884,0.33498622080239654,0.34564704555352327,0.647653218401019,1.0,0.06611570247933884,0.005,1,svae,musk-2,0.972073648753039,0.9083355549631209,0.9077949583814686,0.893287715868361,0.7898338220918867,0.9571743831274623,0.9526570692259841,0.9372611747978318,0.8080956189460589
32,8,3,relu,Dense,1024,16,0.1,6,0.0,0.48937320418258834,0.33498622080239654,0.34564704555352327,0.647653218401019,1.0,0.06611570247933884,0.005,1,svae,musk-2,0.972073648753039,0.9083355549631209,0.9077949583814686,0.893287715868361,0.7898338220918867,0.9571743831274623,0.9526570692259841,0.9372611747978318,0.8080956189460589
32,8,3,relu,Dense,1024,16,0.1,7,0.0,0.4935128410201724,0.33498622080239654,0.34564704555352327,0.647653218401019,1.0,0.06611570247933884,0.005,1,svae,musk-2,0.972073648753039,0.9083355549631209,0.9077949583814686,0.893287715868361,0.7898338220918867,0.9571743831274623,0.9526570692259841,0.9372611747978318,0.8080956189460589
32,8,3,relu,Dense,1024,16,0.1,8,0.0,0.48688497882046267,0.33498622080239654,0.34564704555352327,0.647653218401019,1.0,0.06611570247933884,0.005,1,svae,musk-2,0.972073648753039,0.9083355549631209,0.9077949583814686,0.893287715868361,0.7898338220918867,0.9571743831274623,0.9526570692259841,0.9372611747978318,0.8080956189460589
32,8,3,relu,Dense,1024,16,0.1,9,0.0,0.4849669717704908,0.33498622080239654,0.34564704555352327,0.647653218401019,1.0,0.06611570247933884,0.005,1,svae,musk-2,0.972073648753039,0.9083355549631209,0.9077949583814686,0.893287715868361,0.7898338220918867,0.9571743831274623,0.9526570692259841,0.9372611747978318,0.8080956189460589
32,8,3,relu,Dense,1024,16,0.1,10,0.0,0.48053852306051714,0.33498622080239654,0.34564704555352327,0.647653218401019,1.0,0.06611570247933884,0.005,1,svae,musk-2,0.972073648753039,0.9083355549631209,0.9077949583814686,0.893287715868361,0.7898338220918867,0.9571743831274623,0.9526570692259841,0.9372611747978318,0.8080956189460589
32,8,3,relu,Dense,128,16,0.1,1,0.0,0.4713187594419266,0.35593917880357223,0.3618492486758736,0.9057954915726177,0.9565217391304348,0.18181818181818182,0.05,1,svae,musk-2,0.9702605743054479,0.5558073402648183,0.5821336532480228,0.6045202760745283,0.6013581563434937,0.9660460914126603,0.9579445481205012,0.9452812583311118,0.8011197014129566
32,8,3,relu,Dense,128,16,0.1,2,0.0,0.4737255250451731,0.35593917880357223,0.3618492486758736,0.9057954915726177,0.9565217391304348,0.18181818181818182,0.05,1,svae,musk-2,0.9702605743054479,0.5558073402648183,0.5821336532480228,0.6045202760745283,0.6013581563434937,0.9660460914126603,0.9579445481205012,0.9452812583311118,0.8011197014129566
32,8,3,relu,Dense,128,16,0.1,3,0.0,0.4685009923279717,0.35593917880357223,0.3618492486758736,0.9057954915726177,0.9565217391304348,0.18181818181818182,0.05,1,svae,musk-2,0.9702605743054479,0.5558073402648183,0.5821336532480228,0.6045202760745283,0.6013581563434937,0.9660460914126603,0.9579445481205012,0.9452812583311118,0.8011197014129566
32,8,3,relu,Dense,128,16,0.1,4,0.0,0.4795980331170947,0.35593917880357223,0.3618492486758736,0.9057954915726177,0.9565217391304348,0.18181818181818182,0.05,1,svae,musk-2,0.9702605743054479,0.5558073402648183,0.5821336532480228,0.6045202760745283,0.6013581563434937,0.9660460914126603,0.9579445481205012,0.9452812583311118,0.8011197014129566
32,8,3,relu,Dense,128,16,0.1,5,0.0,0.500118486922006,0.35593917880357223,0.3618492486758736,0.9057954915726177,0.9565217391304348,0.18181818181818182,0.05,1,svae,musk-2,0.9702605743054479,0.5558073402648183,0.5821336532480228,0.6045202760745283,0.6013581563434937,0.9660460914126603,0.9579445481205012,0.9452812583311118,0.8011197014129566
32,8,3,relu,Dense,128,16,0.1,6,0.0,0.5095159809236055,0.35593917880357223,0.3618492486758736,0.9057954915726177,0.9565217391304348,0.18181818181818182,0.05,1,svae,musk-2,0.9702605743054479,0.5558073402648183,0.5821336532480228,0.6045202760745283,0.6013581563434937,0.9660460914126603,0.9579445481205012,0.9452812583311118,0.8011197014129566
32,8,3,relu,Dense,128,16,0.1,7,0.0,0.5001555140851328,0.35593917880357223,0.3618492486758736,0.9057954915726177,0.9565217391304348,0.18181818181818182,0.05,1,svae,musk-2,0.9702605743054479,0.5558073402648183,0.5821336532480228,0.6045202760745283,0.6013581563434937,0.9660460914126603,0.9579445481205012,0.9452812583311118,0.8011197014129566
32,8,3,relu,Dense,128,16,0.1,8,0.0,0.49471992653810837,0.35593917880357223,0.3618492486758736,0.9057954915726177,0.9565217391304348,0.18181818181818182,0.05,1,svae,musk-2,0.9702605743054479,0.5558073402648183,0.5821336532480228,0.6045202760745283,0.6013581563434937,0.9660460914126603,0.9579445481205012,0.9452812583311118,0.8011197014129566
32,8,3,relu,Dense,128,16,0.1,9,0.0,0.48633697680618504,0.35593917880357223,0.3618492486758736,0.9057954915726177,0.9565217391304348,0.18181818181818182,0.05,1,svae,musk-2,0.9702605743054479,0.5558073402648183,0.5821336532480228,0.6045202760745283,0.6013581563434937,0.9660460914126603,0.9579445481205012,0.9452812583311118,0.8011197014129566
32,8,3,relu,Dense,128,16,0.1,10,0.0,0.4710410557184751,0.35593917880357223,0.3618492486758736,0.9057954915726177,0.9565217391304348,0.18181818181818182,0.05,1,svae,musk-2,0.9702605743054479,0.5558073402648183,0.5821336532480228,0.6045202760745283,0.6013581563434937,0.9660460914126603,0.9579445481205012,0.9452812583311118,0.8011197014129566
32,8,3,relu,Dense,128,16,0.1,1,0.0,0.4717741935483871,0.32770880525589446,0.3396988167592695,0.7744305222311089,1.0,0.1322314049586777,0.01,1,svae,musk-2,0.9566917346471107,0.8705234159779615,0.8907846796409846,0.8801282620930715,0.7667881157617228,0.9582703871560176,0.9542492372404395,0.9429781687846204,0.8015788382357298
32,8,3,relu,Dense,128,16,0.1,2,0.0,0.471326164874552,0.32770880525589446,0.3396988167592695,0.7744305222311089,1.0,0.1322314049586777,0.01,1,svae,musk-2,0.9566917346471107,0.8705234159779615,0.8907846796409846,0.8801282620930715,0.7667881157617228,0.9582703871560176,0.9542492372404395,0.9429781687846204,0.8015788382357298
32,8,3,relu,Dense,128,16,0.1,3,0.0,0.4657720904055215,0.32770880525589446,0.3396988167592695,0.7744305222311089,1.0,0.1322314049586777,0.01,1,svae,musk-2,0.9566917346471107,0.8705234159779615,0.8907846796409846,0.8801282620930715,0.7667881157617228,0.9582703871560176,0.9542492372404395,0.9429781687846204,0.8015788382357298
32,8,3,relu,Dense,128,16,0.1,4,0.0,0.4690563997748748,0.32770880525589446,0.3396988167592695,0.7744305222311089,1.0,0.1322314049586777,0.01,1,svae,musk-2,0.9566917346471107,0.8705234159779615,0.8907846796409846,0.8801282620930715,0.7667881157617228,0.9582703871560176,0.9542492372404395,0.9429781687846204,0.8015788382357298
32,8,3,relu,Dense,128,16,0.1,5,0.0,0.46737536656891493,0.32770880525589446,0.3396988167592695,0.7744305222311089,1.0,0.1322314049586777,0.01,1,svae,musk-2,0.9566917346471107,0.8705234159779615,0.8907846796409846,0.8801282620930715,0.7667881157617228,0.9582703871560176,0.9542492372404395,0.9429781687846204,0.8015788382357298
32,8,3,relu,Dense,128,16,0.1,6,0.0,0.4367205782161794,0.32770880525589446,0.3396988167592695,0.7744305222311089,1.0,0.1322314049586777,0.01,1,svae,musk-2,0.9566917346471107,0.8705234159779615,0.8907846796409846,0.8801282620930715,0.7667881157617228,0.9582703871560176,0.9542492372404395,0.9429781687846204,0.8015788382357298
32,8,3,relu,Dense,128,16,0.1,7,0.0,0.44408157824580113,0.32770880525589446,0.3396988167592695,0.7744305222311089,1.0,0.1322314049586777,0.01,1,svae,musk-2,0.9566917346471107,0.8705234159779615,0.8907846796409846,0.8801282620930715,0.7667881157617228,0.9582703871560176,0.9542492372404395,0.9429781687846204,0.8015788382357298
32,8,3,relu,Dense,128,16,0.1,8,0.0,0.44094537752895524,0.32770880525589446,0.3396988167592695,0.7744305222311089,1.0,0.1322314049586777,0.01,1,svae,musk-2,0.9566917346471107,0.8705234159779615,0.8907846796409846,0.8801282620930715,0.7667881157617228,0.9582703871560176,0.9542492372404395,0.9429781687846204,0.8015788382357298
32,8,3,relu,Dense,128,16,0.1,9,0.013513513513513514,0.4147708759145709,0.32770880525589446,0.3396988167592695,0.7744305222311089,1.0,0.1322314049586777,0.01,1,svae,musk-2,0.9566917346471107,0.8705234159779615,0.8907846796409846,0.8801282620930715,0.7667881157617228,0.9582703871560176,0.9542492372404395,0.9429781687846204,0.8015788382357298
32,8,3,relu,Dense,128,16,0.1,10,0.012903225806451613,0.4142228739002932,0.32770880525589446,0.3396988167592695,0.7744305222311089,1.0,0.1322314049586777,0.01,1,svae,musk-2,0.9566917346471107,0.8705234159779615,0.8907846796409846,0.8801282620930715,0.7667881157617228,0.9582703871560176,0.9542492372404395,0.9429781687846204,0.8015788382357298
32,8,3,relu,Dense,128,16,0.1,1,0.0,0.47579904618027785,0.33703040154895986,0.34886518697568736,0.7642517550875322,1.0,0.11570247933884298,0.005,1,svae,musk-2,0.9920820133632473,0.9305814745697444,0.9275970852217187,0.9073580378565717,0.7877010574957788,0.9544491839213246,0.9483841346011433,0.9408009715927603,0.801127106845582
32,8,3,relu,Dense,128,16,0.1,2,0.0,0.4787130839183625,0.33703040154895986,0.34886518697568736,0.7642517550875322,1.0,0.11570247933884298,0.005,1,svae,musk-2,0.9920820133632473,0.9305814745697444,0.9275970852217187,0.9073580378565717,0.7877010574957788,0.9544491839213246,0.9483841346011433,0.9408009715927603,0.801127106845582
32,8,3,relu,Dense,128,16,0.1,3,0.0,0.47911297728013263,0.33703040154895986,0.34886518697568736,0.7642517550875322,1.0,0.11570247933884298,0.005,1,svae,musk-2,0.9920820133632473,0.9305814745697444,0.9275970852217187,0.9073580378565717,0.7877010574957788,0.9544491839213246,0.9483841346011433,0.9408009715927603,0.801127106845582
32,8,3,relu,Dense,128,16,0.1,4,0.0,0.46420954412156756,0.33703040154895986,0.34886518697568736,0.7642517550875322,1.0,0.11570247933884298,0.005,1,svae,musk-2,0.9920820133632473,0.9305814745697444,0.9275970852217187,0.9073580378565717,0.7877010574957788,0.9544491839213246,0.9483841346011433,0.9408009715927603,0.801127106845582
32,8,3,relu,Dense,128,16,0.1,5,0.0,0.4739847151870613,0.33703040154895986,0.34886518697568736,0.7642517550875322,1.0,0.11570247933884298,0.005,1,svae,musk-2,0.9920820133632473,0.9305814745697444,0.9275970852217187,0.9073580378565717,0.7877010574957788,0.9544491839213246,0.9483841346011433,0.9408009715927603,0.801127106845582
32,8,3,relu,Dense,128,16,0.1,6,0.014285714285714285,0.4272934624840783,0.33703040154895986,0.34886518697568736,0.7642517550875322,1.0,0.11570247933884298,0.005,1,svae,musk-2,0.9920820133632473,0.9305814745697444,0.9275970852217187,0.9073580378565717,0.7877010574957788,0.9544491839213246,0.9483841346011433,0.9408009715927603,0.801127106845582
32,8,3,relu,Dense,128,16,0.1,7,0.014814814814814815,0.4187253769365207,0.33703040154895986,0.34886518697568736,0.7642517550875322,1.0,0.11570247933884298,0.005,1,svae,musk-2,0.9920820133632473,0.9305814745697444,0.9275970852217187,0.9073580378565717,0.7877010574957788,0.9544491839213246,0.9483841346011433,0.9408009715927603,0.801127106845582
32,8,3,relu,Dense,128,16,0.1,8,0.028368794326241134,0.4128454634319737,0.33703040154895986,0.34886518697568736,0.7642517550875322,1.0,0.11570247933884298,0.005,1,svae,musk-2,0.9920820133632473,0.9305814745697444,0.9275970852217187,0.9073580378565717,0.7877010574957788,0.9544491839213246,0.9483841346011433,0.9408009715927603,0.801127106845582
32,8,3,relu,Dense,128,16,0.1,9,0.013157894736842105,0.40626203382801623,0.33703040154895986,0.34886518697568736,0.7642517550875322,1.0,0.11570247933884298,0.005,1,svae,musk-2,0.9920820133632473,0.9305814745697444,0.9275970852217187,0.9073580378565717,0.7877010574957788,0.9544491839213246,0.9483841346011433,0.9408009715927603,0.801127106845582
32,8,3,relu,Dense,128,16,0.1,10,0.025806451612903226,0.3936357712017536,0.33703040154895986,0.34886518697568736,0.7642517550875322,1.0,0.11570247933884298,0.005,1,svae,musk-2,0.9920820133632473,0.9305814745697444,0.9275970852217187,0.9073580378565717,0.7877010574957788,0.9544491839213246,0.9483841346011433,0.9408009715927603,0.801127106845582
32,8,3,relu,Dense,1024,16,0.1,1,0.0,0.49955197132616486,0.4125934615837018,0.416216279323338,0.8461188127610415,0.8064516129032258,0.2066115702479339,0.05,1,svae,musk-2,0.9879794067570068,0.5385897094108238,0.5828593856453095,0.6122663586006695,0.605623685535709,0.9593960129150746,0.9544121567581978,0.9426671406143546,0.7994460736396221
32,8,3,relu,Dense,1024,16,0.1,2,0.0,0.496415770609319,0.4125934615837018,0.416216279323338,0.8461188127610415,0.8064516129032258,0.2066115702479339,0.05,1,svae,musk-2,0.9879794067570068,0.5385897094108238,0.5828593856453095,0.6122663586006695,0.605623685535709,0.9593960129150746,0.9544121567581978,0.9426671406143546,0.7994460736396221
32,8,3,relu,Dense,1024,16,0.1,3,0.0,0.4946236559139785,0.4125934615837018,0.416216279323338,0.8461188127610415,0.8064516129032258,0.2066115702479339,0.05,1,svae,musk-2,0.9879794067570068,0.5385897094108238,0.5828593856453095,0.6122663586006695,0.605623685535709,0.9593960129150746,0.9544121567581978,0.9426671406143546,0.7994460736396221
32,8,3,relu,Dense,1024,16,0.1,4,0.0,0.49372759856630827,0.4125934615837018,0.416216279323338,0.8461188127610415,0.8064516129032258,0.2066115702479339,0.05,1,svae,musk-2,0.9879794067570068,0.5385897094108238,0.5828593856453095,0.6122663586006695,0.605623685535709,0.9593960129150746,0.9544121567581978,0.9426671406143546,0.7994460736396221
32,8,3,relu,Dense,1024,16,0.1,5,0.0,0.49372759856630827,0.4125934615837018,0.416216279323338,0.8461188127610415,0.8064516129032258,0.2066115702479339,0.05,1,svae,musk-2,0.9879794067570068,0.5385897094108238,0.5828593856453095,0.6122663586006695,0.605623685535709,0.9593960129150746,0.9544121567581978,0.9426671406143546,0.7994460736396221
32,8,3,relu,Dense,1024,16,0.1,6,0.0,0.5025881987025682,0.4125934615837018,0.416216279323338,0.8461188127610415,0.8064516129032258,0.2066115702479339,0.05,1,svae,musk-2,0.9879794067570068,0.5385897094108238,0.5828593856453095,0.6122663586006695,0.605623685535709,0.9593960129150746,0.9544121567581978,0.9426671406143546,0.7994460736396221
32,8,3,relu,Dense,1024,16,0.1,7,0.0,0.49584555229716515,0.4125934615837018,0.416216279323338,0.8461188127610415,0.8064516129032258,0.2066115702479339,0.05,1,svae,musk-2,0.9879794067570068,0.5385897094108238,0.5828593856453095,0.6122663586006695,0.605623685535709,0.9593960129150746,0.9544121567581978,0.9426671406143546,0.7994460736396221
32,8,3,relu,Dense,1024,16,0.1,8,0.0,0.5053096951923932,0.4125934615837018,0.416216279323338,0.8461188127610415,0.8064516129032258,0.2066115702479339,0.05,1,svae,musk-2,0.9879794067570068,0.5385897094108238,0.5828593856453095,0.6122663586006695,0.605623685535709,0.9593960129150746,0.9544121567581978,0.9426671406143546,0.7994460736396221
32,8,3,relu,Dense,1024,16,0.1,9,0.015503875968992248,0.4869590331467164,0.4125934615837018,0.416216279323338,0.8461188127610415,0.8064516129032258,0.2066115702479339,0.05,1,svae,musk-2,0.9879794067570068,0.5385897094108238,0.5828593856453095,0.6122663586006695,0.605623685535709,0.9593960129150746,0.9544121567581978,0.9426671406143546,0.7994460736396221
32,8,3,relu,Dense,1024,16,0.1,10,0.0,0.49313516395627827,0.4125934615837018,0.416216279323338,0.8461188127610415,0.8064516129032258,0.2066115702479339,0.05,1,svae,musk-2,0.9879794067570068,0.5385897094108238,0.5828593856453095,0.6122663586006695,0.605623685535709,0.9593960129150746,0.9544121567581978,0.9426671406143546,0.7994460736396221
32,8,3,relu,Dense,1024,16,0.1,1,0.0,0.4959677419354839,0.3276365896830111,0.3402183059588952,0.7377477117213187,1.0,0.14049586776859505,0.01,1,svae,musk-2,0.9661047581185372,0.8704863888148346,0.8868523949169111,0.876158950205871,0.7662993572084482,0.9645279777244586,0.9568929766876981,0.9442148760330579,0.801186350306585
32,8,3,relu,Dense,1024,16,0.1,2,0.0,0.49551971326164873,0.3276365896830111,0.3402183059588952,0.7377477117213187,1.0,0.14049586776859505,0.01,1,svae,musk-2,0.9661047581185372,0.8704863888148346,0.8868523949169111,0.876158950205871,0.7662993572084482,0.9645279777244586,0.9568929766876981,0.9442148760330579,0.801186350306585
32,8,3,relu,Dense,1024,16,0.1,3,0.0,0.4932795698924731,0.3276365896830111,0.3402183059588952,0.7377477117213187,1.0,0.14049586776859505,0.01,1,svae,musk-2,0.9661047581185372,0.8704863888148346,0.8868523949169111,0.876158950205871,0.7662993572084482,0.9645279777244586,0.9568929766876981,0.9442148760330579,0.801186350306585
32,8,3,relu,Dense,1024,16,0.1,4,0.0,0.4896953405017921,0.3276365896830111,0.3402183059588952,0.7377477117213187,1.0,0.14049586776859505,0.01,1,svae,musk-2,0.9661047581185372,0.8704863888148346,0.8868523949169111,0.876158950205871,0.7662993572084482,0.9645279777244586,0.9568929766876981,0.9442148760330579,0.801186350306585
32,8,3,relu,Dense,1024,16,0.1,5,0.0,0.48879928315412186,0.3276365896830111,0.3402183059588952,0.7377477117213187,1.0,0.14049586776859505,0.01,1,svae,musk-2,0.9661047581185372,0.8704863888148346,0.8868523949169111,0.876158950205871,0.7662993572084482,0.9645279777244586,0.9568929766876981,0.9442148760330579,0.801186350306585
32,8,3,relu,Dense,1024,16,0.1,6,0.0,0.4868183299268344,0.3276365896830111,0.3402183059588952,0.7377477117213187,1.0,0.14049586776859505,0.01,1,svae,musk-2,0.9661047581185372,0.8704863888148346,0.8868523949169111,0.876158950205871,0.7662993572084482,0.9645279777244586,0.9568929766876981,0.9442148760330579,0.801186350306585
32,8,3,relu,Dense,1024,16,0.1,7,0.015873015873015872,0.4875218460262449,0.3276365896830111,0.3402183059588952,0.7377477117213187,1.0,0.14049586776859505,0.01,1,svae,musk-2,0.9661047581185372,0.8704863888148346,0.8868523949169111,0.876158950205871,0.7662993572084482,0.9645279777244586,0.9568929766876981,0.9442148760330579,0.801186350306585
32,8,3,relu,Dense,1024,16,0.1,8,0.015873015873015872,0.49192807843834235,0.3276365896830111,0.3402183059588952,0.7377477117213187,1.0,0.14049586776859505,0.01,1,svae,musk-2,0.9661047581185372,0.8704863888148346,0.8868523949169111,0.876158950205871,0.7662993572084482,0.9645279777244586,0.9568929766876981,0.9442148760330579,0.801186350306585
32,8,3,relu,Dense,1024,16,0.1,9,0.0,0.48405980627388256,0.3276365896830111,0.3402183059588952,0.7377477117213187,1.0,0.14049586776859505,0.01,1,svae,musk-2,0.9661047581185372,0.8704863888148346,0.8868523949169111,0.876158950205871,0.7662993572084482,0.9645279777244586,0.9568929766876981,0.9442148760330579,0.801186350306585
32,8,3,relu,Dense,1024,16,0.1,10,0.0,0.4823528540537339,0.3276365896830111,0.3402183059588952,0.7377477117213187,1.0,0.14049586776859505,0.01,1,svae,musk-2,0.9661047581185372,0.8704863888148346,0.8868523949169111,0.876158950205871,0.7662993572084482,0.9645279777244586,0.9568929766876981,0.9442148760330579,0.801186350306585
32,8,3,relu,Dense,1024,16,0.1,1,0.0,0.49193548387096775,0.3436183050952423,0.35703874251130285,0.581822625077757,1.0,0.03305785123966942,0.005,1,svae,musk-2,0.965490527780406,0.9395716697769484,0.932751266328979,0.9121271364673125,0.7912852868864598,0.9657202523771439,0.9582777925886431,0.9456663408276312,0.8032154388459375
32,8,3,relu,Dense,1024,16,0.1,2,0.0,0.49193548387096775,0.3436183050952423,0.35703874251130285,0.581822625077757,1.0,0.03305785123966942,0.005,1,svae,musk-2,0.965490527780406,0.9395716697769484,0.932751266328979,0.9121271364673125,0.7912852868864598,0.9657202523771439,0.9582777925886431,0.9456663408276312,0.8032154388459375
32,8,3,relu,Dense,1024,16,0.1,3,0.0,0.4902396397997571,0.3436183050952423,0.35703874251130285,0.581822625077757,1.0,0.03305785123966942,0.005,1,svae,musk-2,0.965490527780406,0.9395716697769484,0.932751266328979,0.9121271364673125,0.7912852868864598,0.9657202523771439,0.9582777925886431,0.9456663408276312,0.8032154388459375
32,8,3,relu,Dense,1024,16,0.1,4,0.0,0.49062472229627657,0.3436183050952423,0.35703874251130285,0.581822625077757,1.0,0.03305785123966942,0.005,1,svae,musk-2,0.965490527780406,0.9395716697769484,0.932751266328979,0.9121271364673125,0.7912852868864598,0.9657202523771439,0.9582777925886431,0.9456663408276312,0.8032154388459375
