hidden,latent,layers,nonlinearity,layertype,β,aucpxv,aucpz,ar,i,model,dataset
32,8,3,relu,Dense,0.1,0.94285714284,0.9523809523704762,0.005,1,svae,ionosphere
32,8,3,relu,Dense,1.0,0.926984126984762,0.32698412700920637,0.05,1,svae,ionosphere
32,8,3,relu,Dense,1.0,0.9238095237914287,0.9555555555812698,0.01,1,svae,ionosphere
32,8,3,relu,Dense,1.0,0.9587301587161905,0.8539682539796826,0.005,1,svae,ionosphere
32,8,3,relu,Dense,10.0,0.939682539667619,0.5587301587504762,0.05,1,svae,ionosphere
32,8,3,relu,Dense,10.0,0.9428571428444444,0.18095238095587302,0.01,1,svae,ionosphere
32,8,3,relu,Dense,10.0,0.974603174592381,0.7460317460301588,0.005,1,svae,ionosphere
32,8,3,relu,Dense,0.01,0.9492063492003174,0.7555555555428571,0.05,2,svae,ionosphere
32,8,3,relu,Dense,0.01,0.9269841269771429,0.8825396825431745,0.01,2,svae,ionosphere
32,8,3,relu,Dense,0.01,0.9619047618996825,0.38095238096698414,0.005,2,svae,ionosphere
32,8,3,relu,Dense,0.1,0.9555555555549206,0.1555555555825397,0.05,2,svae,ionosphere
32,8,3,relu,Dense,0.1,0.9650793650863493,0.7841269841260318,0.01,2,svae,ionosphere
32,8,3,relu,Dense,0.1,0.9492063492025397,0.7999999999977778,0.005,2,svae,ionosphere
32,8,3,relu,Dense,1.0,0.9269841269838095,0.9396825396787302,0.05,2,svae,ionosphere
32,8,3,relu,Dense,1.0,0.9492063492025397,0.3714285714279365,0.01,2,svae,ionosphere
32,8,3,relu,Dense,1.0,0.9396825396876191,0.8793650793828571,0.005,2,svae,ionosphere
32,8,3,relu,Dense,10.0,0.9015873015895238,0.17460317461333336,0.05,2,svae,ionosphere
32,8,3,relu,Dense,10.0,0.9555555555450793,0.3206349206225397,0.01,2,svae,ionosphere
32,8,3,relu,Dense,10.0,0.9619047618996825,0.8285714285612699,0.005,2,svae,ionosphere
32,8,3,relu,Dense,0.01,0.9396825396742857,0.6253968253634921,0.05,3,svae,ionosphere
32,8,3,relu,Dense,0.01,0.9206349206412698,0.60634920638,0.01,3,svae,ionosphere
32,8,3,relu,Dense,0.01,0.8825396825120636,0.00952380953142857,0.005,3,svae,ionosphere
32,8,3,relu,Dense,0.1,0.9206349206136507,0.7587301587460317,0.05,3,svae,ionosphere
32,8,3,relu,Dense,0.1,0.9492063492034921,0.4126984127015873,0.01,3,svae,ionosphere
32,8,3,relu,Dense,0.1,0.9523809523758731,0.43492063493904765,0.005,3,svae,ionosphere
32,8,3,relu,Dense,1.0,0.9269841269704762,0.5841269841603175,0.05,3,svae,ionosphere
32,8,3,relu,Dense,1.0,0.9174603174511111,0.7809523809438095,0.01,3,svae,ionosphere
32,8,3,relu,Dense,1.0,0.9333333333273016,0.2698412698273016,0.005,3,svae,ionosphere
32,8,3,relu,Dense,10.0,0.9111111110920636,0.10476190473111109,0.05,3,svae,ionosphere
32,8,3,relu,Dense,10.0,0.9238095237958731,0.9714285714288889,0.01,3,svae,ionosphere
32,8,3,relu,Dense,10.0,0.9333333333273016,0.6507936508085715,0.005,3,svae,ionosphere
32,8,3,relu,Dense,0.01,0.8571428571444445,0.4634920634714286,0.05,4,svae,ionosphere
32,8,3,relu,Dense,0.01,0.8888888889000001,0.7460317460069842,0.01,4,svae,ionosphere
32,8,3,relu,Dense,0.01,0.873015873011746,0.22857142857333335,0.005,4,svae,ionosphere
32,8,3,relu,Dense,0.1,0.8825396825409523,0.5428571428587302,0.05,4,svae,ionosphere
32,8,3,relu,Dense,0.1,0.9015873015873016,0.3746031746146032,0.01,4,svae,ionosphere
32,8,3,relu,Dense,0.1,0.8857142857088888,0.8444444444473016,0.005,4,svae,ionosphere
32,8,3,relu,Dense,1.0,0.812698412704762,0.9015873015873016,0.05,4,svae,ionosphere
32,8,3,relu,Dense,1.0,0.8825396825320635,0.7746031746298413,0.01,4,svae,ionosphere
32,8,3,relu,Dense,1.0,0.885714285727619,0.7269841269761905,0.005,4,svae,ionosphere
32,8,3,relu,Dense,10.0,0.8920634920701587,0.7428571428676191,0.05,4,svae,ionosphere
32,8,3,relu,Dense,10.0,0.8476190476107937,0.5428571428390476,0.01,4,svae,ionosphere
32,8,3,relu,Dense,10.0,0.8761904762050794,0.1301587301695238,0.005,4,svae,ionosphere
32,8,3,relu,Dense,0.01,0.9587301587161905,0.5777777777415873,0.05,5,svae,ionosphere
32,8,3,relu,Dense,0.01,0.9587301587161905,0.5015873015850794,0.01,5,svae,ionosphere
32,8,3,relu,Dense,0.01,0.9650793650752382,0.3587301587371429,0.005,5,svae,ionosphere
32,8,3,relu,Dense,0.1,0.9460317460123809,0.2380952381225397,0.05,5,svae,ionosphere
32,8,3,relu,Dense,0.1,0.9555555555438096,0.720634920623492,0.01,5,svae,ionosphere
32,8,3,relu,Dense,0.1,0.9650793650752382,0.7079365079209524,0.005,5,svae,ionosphere
32,8,3,relu,Dense,1.0,0.9333333333085715,0.44444444445396825,0.05,5,svae,ionosphere
32,8,3,relu,Dense,1.0,0.9619047618885714,0.688888888892381,0.01,5,svae,ionosphere
32,8,3,relu,Dense,1.0,0.9555555555438096,0.7111111111165079,0.005,5,svae,ionosphere
32,8,3,relu,Dense,10.0,0.9365079364952381,0.863492063492381,0.05,5,svae,ionosphere
32,8,3,relu,Dense,10.0,0.939682539667619,0.7619047618974603,0.01,5,svae,ionosphere
32,8,3,relu,Dense,10.0,0.9555555555438096,0.15555555555492065,0.005,5,svae,ionosphere
32,8,3,relu,Dense,0.01,0.9650793650752382,0.1873015872974603,0.05,6,svae,ionosphere
32,8,3,relu,Dense,0.01,0.9460317460123809,0.9333333333428572,0.01,6,svae,ionosphere
32,8,3,relu,Dense,0.01,0.9555555555438096,0.74285714284,0.005,6,svae,ionosphere
32,8,3,relu,Dense,0.1,0.9460317460123809,0.6952380952657143,0.05,6,svae,ionosphere
32,8,3,relu,Dense,0.1,0.9492063491847619,0.22539682540095238,0.01,6,svae,ionosphere
32,8,3,relu,Dense,0.1,0.9587301587161905,0.6095238095038096,0.005,6,svae,ionosphere
32,8,3,relu,Dense,1.0,0.9460317460123809,0.7904761904311112,0.05,6,svae,ionosphere
32,8,3,relu,Dense,1.0,0.9460317460123809,0.5523809523936508,0.01,6,svae,ionosphere
32,8,3,relu,Dense,1.0,0.9555555555438096,0.24444444441968258,0.005,6,svae,ionosphere
32,8,3,relu,Dense,10.0,0.94285714284,0.6730158730215873,0.05,6,svae,ionosphere
32,8,3,relu,Dense,10.0,0.9460317460123809,0.7777777777812699,0.01,6,svae,ionosphere
32,8,3,relu,Dense,10.0,0.9587301587161905,0.41904761904857146,0.005,6,svae,ionosphere
32,8,3,relu,Dense,0.01,0.8761904761796826,0.11111111113523808,0.05,7,svae,ionosphere
32,8,3,relu,Dense,0.01,0.8825396825387302,0.13968253967777777,0.01,7,svae,ionosphere
32,8,3,relu,Dense,0.01,0.8888888888812699,0.6031746031866666,0.005,7,svae,ionosphere
32,8,3,relu,Dense,0.1,0.8825396825409523,0.33333333331873016,0.05,7,svae,ionosphere
32,8,3,relu,Dense,0.1,0.8539682539698413,0.6634920634780953,0.01,7,svae,ionosphere
32,8,3,relu,Dense,0.1,0.907936507927619,0.67936507934,0.005,7,svae,ionosphere
32,8,3,relu,Dense,1.0,0.834920634923492,0.53968253968,0.05,7,svae,ionosphere
32,8,3,relu,Dense,1.0,0.8857142857088889,0.26984126982952383,0.01,7,svae,ionosphere
32,8,3,relu,Dense,1.0,0.9174603174688889,0.4285714285546032,0.005,7,svae,ionosphere
32,8,3,relu,Dense,10.0,0.8380952380860317,0.0571428571422222,0.05,7,svae,ionosphere
32,8,3,relu,Dense,10.0,0.8888888888977778,0.669841269855873,0.01,7,svae,ionosphere
32,8,3,relu,Dense,10.0,0.94285714286,0.6825396825596826,0.005,7,svae,ionosphere
32,8,3,relu,Dense,0.01,0.8825396825342857,0.15555555558380954,0.05,8,svae,ionosphere
32,8,3,relu,Dense,0.01,0.9206349206412697,0.9682539682685715,0.01,8,svae,ionosphere
32,8,3,relu,Dense,0.01,0.9682539682542858,0.5333333333428572,0.005,8,svae,ionosphere
32,8,3,relu,Dense,0.1,0.9079365079539682,0.0825396825409524,0.05,8,svae,ionosphere
32,8,3,relu,Dense,0.1,0.9396825396952381,0.6317460317546032,0.01,8,svae,ionosphere
32,8,3,relu,Dense,0.1,0.9428571428488889,0.7936507936507936,0.005,8,svae,ionosphere
32,8,3,relu,Dense,1.0,0.9174603174546031,0.49206349206698413,0.05,8,svae,ionosphere
32,8,3,relu,Dense,1.0,0.9365079365085714,0.5174603174688889,0.01,8,svae,ionosphere
32,8,3,relu,Dense,1.0,0.9301587301638096,0.6571428571400001,0.005,8,svae,ionosphere
32,8,3,relu,Dense,10.0,0.8698412698425396,0.7841269841117461,0.05,8,svae,ionosphere
32,8,3,relu,Dense,10.0,0.9365079365063492,0.2984126984336508,0.01,8,svae,ionosphere
32,8,3,relu,Dense,10.0,0.9619047618974602,0.869841269831746,0.005,8,svae,ionosphere
32,8,3,relu,Dense,0.01,0.936507936487619,0.07619047618984126,0.05,9,svae,ionosphere
32,8,3,relu,Dense,0.01,0.9619047619073017,0.0761904761853968,0.01,9,svae,ionosphere
32,8,3,relu,Dense,0.01,0.9619047619050795,0.5206349206292064,0.005,9,svae,ionosphere
32,8,3,relu,Dense,0.1,0.9523809523736508,0.18730158731936508,0.05,9,svae,ionosphere
32,8,3,relu,Dense,0.1,0.9555555555460318,0.7111111111,0.01,9,svae,ionosphere
32,8,3,relu,Dense,0.1,0.9650793650752382,0.577777777755873,0.005,9,svae,ionosphere
32,8,3,relu,Dense,1.0,0.9619047619050795,0.6063492063371428,0.05,9,svae,ionosphere
32,8,3,relu,Dense,1.0,0.9682539682476191,0.6126984127015874,0.01,9,svae,ionosphere
32,8,3,relu,Dense,1.0,0.9523809523736508,0.5396825396974604,0.005,9,svae,ionosphere
32,8,3,relu,Dense,10.0,0.9079365079263492,0.5841269841206349,0.05,9,svae,ionosphere
32,8,3,relu,Dense,10.0,0.9619047618885714,0.6126984126739682,0.01,9,svae,ionosphere
32,8,3,relu,Dense,10.0,0.9587301587184127,0.7015873015498413,0.005,9,svae,ionosphere
32,8,3,relu,Dense,0.01,0.9777777777647619,0.8317460317600001,0.05,10,svae,ionosphere
32,8,3,relu,Dense,0.01,0.9650793650752382,0.16190476191619046,0.01,10,svae,ionosphere
32,8,3,relu,Dense,0.01,0.974603174592381,0.165079365084127,0.005,10,svae,ionosphere
32,8,3,relu,Dense,0.1,0.939682539667619,0.35873015873079367,0.05,10,svae,ionosphere
32,8,3,relu,Dense,0.1,0.974603174592381,0.6222222222120635,0.01,10,svae,ionosphere
32,8,3,relu,Dense,0.1,0.9555555555438096,0.15238095237492066,0.005,10,svae,ionosphere
32,8,3,relu,Dense,1.0,0.9206349206047619,0.6730158730095238,0.05,10,svae,ionosphere
32,8,3,relu,Dense,1.0,0.939682539667619,0.8888888888901587,0.01,10,svae,ionosphere
32,8,3,relu,Dense,1.0,0.9650793650752382,0.3301587301584127,0.005,10,svae,ionosphere
32,8,3,relu,Dense,10.0,0.9269841269638096,0.31428571428444446,0.05,10,svae,ionosphere
32,8,3,relu,Dense,10.0,0.9587301587161905,0.5111111110933333,0.01,10,svae,ionosphere
32,8,3,relu,Dense,10.0,0.974603174592381,0.8793650793422222,0.005,10,svae,ionosphere
32,8,3,relu,Dense,0.01,0.8722222222350001,0.17222222222,0.05,1,svae,iris
32,8,3,relu,Dense,0.01,0.91666666667,0.894444444445,0.01,1,svae,iris
32,8,3,relu,Dense,0.01,0.944444444445,0.74444444444,0.005,1,svae,iris
32,8,3,relu,Dense,0.1,0.8166666666800001,0.277777777775,0.05,1,svae,iris
32,8,3,relu,Dense,0.1,0.966666666665,0.944444444445,0.01,1,svae,iris
32,8,3,relu,Dense,0.1,0.944444444445,0.08333333333000004,0.005,1,svae,iris
32,8,3,relu,Dense,1.0,0.9277777777799999,0.6277777777850001,0.05,1,svae,iris
32,8,3,relu,Dense,1.0,0.96111111111,0.36111111110500005,0.01,1,svae,iris
32,8,3,relu,Dense,1.0,0.9555555555549999,0.81666666666,0.005,1,svae,iris
32,8,3,relu,Dense,10.0,0.8888888888900001,0.88888888889,0.05,1,svae,iris
32,8,3,relu,Dense,10.0,0.98888888889,0.50000000001,0.01,1,svae,iris
32,8,3,relu,Dense,10.0,0.97777777778,0.5888888889050001,0.005,1,svae,iris
32,8,3,relu,Dense,0.01,0.794444444455,0.6055555555600001,0.05,2,svae,iris
32,8,3,relu,Dense,0.01,0.994444444445,0.566666666685,0.01,2,svae,iris
32,8,3,relu,Dense,0.01,0.961111111115,0.538888888905,0.005,2,svae,iris
32,8,3,relu,Dense,0.1,0.8888888888950001,0.622222222225,0.05,2,svae,iris
32,8,3,relu,Dense,0.1,0.9555555555599999,0.4666666666799999,0.01,2,svae,iris
32,8,3,relu,Dense,0.1,0.90000000001,0.39444444445499993,0.005,2,svae,iris
32,8,3,relu,Dense,1.0,0.90000000001,0.777777777775,0.05,2,svae,iris
32,8,3,relu,Dense,1.0,0.9555555555599999,0.50555555554,0.01,2,svae,iris
32,8,3,relu,Dense,1.0,0.94444444445,0.500000000005,0.005,2,svae,iris
32,8,3,relu,Dense,10.0,0.922222222225,0.87222222223,0.05,2,svae,iris
32,8,3,relu,Dense,10.0,0.955555555555,0.91111111112,0.01,2,svae,iris
32,8,3,relu,Dense,10.0,0.972222222225,0.85555555556,0.005,2,svae,iris
32,8,3,relu,Dense,0.01,0.77222222222,0.18333333331500004,0.05,3,svae,iris
32,8,3,relu,Dense,0.01,0.9611111111149999,0.6722222222149999,0.01,3,svae,iris
32,8,3,relu,Dense,0.01,0.833333333345,0.855555555555,0.005,3,svae,iris
32,8,3,relu,Dense,0.1,0.88888888889,0.127777777775,0.05,3,svae,iris
32,8,3,relu,Dense,0.1,0.972222222225,0.42777777779500004,0.01,3,svae,iris
32,8,3,relu,Dense,0.1,0.96666666667,0.73333333333,0.005,3,svae,iris
32,8,3,relu,Dense,1.0,0.8666666666649999,0.6055555555650001,0.05,3,svae,iris
32,8,3,relu,Dense,1.0,0.972222222225,0.48333333333,0.01,3,svae,iris
32,8,3,relu,Dense,1.0,0.877777777775,0.900000000005,0.005,3,svae,iris
32,8,3,relu,Dense,10.0,0.8833333333450001,0.666666666685,0.05,3,svae,iris
32,8,3,relu,Dense,10.0,0.96666666667,0.7888888889,0.01,3,svae,iris
32,8,3,relu,Dense,10.0,1.0,0.90555555556,0.005,3,svae,iris
32,8,3,relu,Dense,0.01,0.561111111125,0.12222222222500002,0.05,4,svae,iris
32,8,3,relu,Dense,0.01,0.7611111111250001,0.38333333333499997,0.01,4,svae,iris
32,8,3,relu,Dense,0.01,0.872222222225,0.65,0.005,4,svae,iris
32,8,3,relu,Dense,0.1,0.5666666666750001,0.6722222222299999,0.05,4,svae,iris
32,8,3,relu,Dense,0.1,0.82777777778,0.9277777777799999,0.01,4,svae,iris
32,8,3,relu,Dense,0.1,0.81666666667,0.6944444444650001,0.005,4,svae,iris
32,8,3,relu,Dense,1.0,0.5666666666750001,0.22777777777,0.05,4,svae,iris
32,8,3,relu,Dense,1.0,0.88333333333,0.51666666667,0.01,4,svae,iris
32,8,3,relu,Dense,1.0,0.883333333335,0.6777777777950001,0.005,4,svae,iris
32,8,3,relu,Dense,10.0,0.883333333335,0.8500000000150001,0.05,4,svae,iris
32,8,3,relu,Dense,10.0,0.89444444444,0.7500000000100001,0.01,4,svae,iris
32,8,3,relu,Dense,10.0,0.922222222225,0.62777777777,0.005,4,svae,iris
32,8,3,relu,Dense,0.01,0.7888888889050001,0.44999999998999995,0.05,5,svae,iris
32,8,3,relu,Dense,0.01,0.938888888895,0.41111111112,0.01,5,svae,iris
32,8,3,relu,Dense,0.01,0.88333333334,0.438888888885,0.005,5,svae,iris
32,8,3,relu,Dense,0.1,0.844444444445,0.6333333333350001,0.05,5,svae,iris
32,8,3,relu,Dense,0.1,0.9,0.533333333345,0.01,5,svae,iris
32,8,3,relu,Dense,0.1,0.888888888895,0.41111111111000004,0.005,5,svae,iris
32,8,3,relu,Dense,1.0,0.90555555556,0.761111111115,0.05,5,svae,iris
32,8,3,relu,Dense,1.0,0.96111111111,0.75555555556,0.01,5,svae,iris
32,8,3,relu,Dense,1.0,0.877777777775,0.76111111111,0.005,5,svae,iris
32,8,3,relu,Dense,10.0,0.87777777778,0.7333333333450001,0.05,5,svae,iris
32,8,3,relu,Dense,10.0,0.9277777777799999,0.22222222221999996,0.01,5,svae,iris
32,8,3,relu,Dense,10.0,0.95,0.5888888889000001,0.005,5,svae,iris
32,8,3,relu,Dense,0.01,0.80555555557,0.894444444445,0.05,6,svae,iris
32,8,3,relu,Dense,0.01,0.73888888891,0.7055555555649999,0.01,6,svae,iris
32,8,3,relu,Dense,0.01,0.811111111125,0.216666666665,0.005,6,svae,iris
32,8,3,relu,Dense,0.1,0.7277777777900001,0.638888888895,0.05,6,svae,iris
32,8,3,relu,Dense,0.1,0.9277777777799999,0.57777777778,0.01,6,svae,iris
32,8,3,relu,Dense,0.1,0.91666666667,0.36111111111999994,0.005,6,svae,iris
32,8,3,relu,Dense,1.0,0.766666666675,0.30555555556,0.05,6,svae,iris
32,8,3,relu,Dense,1.0,0.911111111115,0.30555555555,0.01,6,svae,iris
32,8,3,relu,Dense,1.0,0.9222222222199999,0.8166666666750001,0.005,6,svae,iris
32,8,3,relu,Dense,10.0,0.944444444445,0.48333333332000006,0.05,6,svae,iris
32,8,3,relu,Dense,10.0,0.96111111111,0.744444444435,0.01,6,svae,iris
32,8,3,relu,Dense,10.0,0.95,0.8833333333450002,0.005,6,svae,iris
32,8,3,relu,Dense,0.01,0.3999999999850001,0.71666666667,0.05,7,svae,iris
32,8,3,relu,Dense,0.01,0.761111111125,0.355555555555,0.01,7,svae,iris
32,8,3,relu,Dense,0.01,0.872222222225,0.37222222221,0.005,7,svae,iris
32,8,3,relu,Dense,0.1,0.5277777778,0.161111111115,0.05,7,svae,iris
32,8,3,relu,Dense,0.1,0.6944444444700001,0.7777777777900001,0.01,7,svae,iris
32,8,3,relu,Dense,0.1,0.6388888889,0.688888888885,0.005,7,svae,iris
32,8,3,relu,Dense,1.0,0.49444444444,0.57777777778,0.05,7,svae,iris
32,8,3,relu,Dense,1.0,0.8222222222200001,0.8888888888900001,0.01,7,svae,iris
32,8,3,relu,Dense,1.0,0.7944444444600001,0.9833333333350001,0.005,7,svae,iris
32,8,3,relu,Dense,10.0,0.9277777777799999,0.8333333333249999,0.05,7,svae,iris
32,8,3,relu,Dense,10.0,0.966666666665,0.966666666665,0.01,7,svae,iris
32,8,3,relu,Dense,10.0,0.93888888889,0.6833333333450001,0.005,7,svae,iris
32,8,3,relu,Dense,0.01,0.772222222225,0.7888888888950002,0.05,8,svae,iris
32,8,3,relu,Dense,0.01,0.91111111111,0.6888888889,0.01,8,svae,iris
32,8,3,relu,Dense,0.01,0.877777777775,0.17777777776499998,0.005,8,svae,iris
32,8,3,relu,Dense,0.1,0.838888888895,0.35555555555,0.05,8,svae,iris
32,8,3,relu,Dense,0.1,0.8333333333349999,0.694444444455,0.01,8,svae,iris
32,8,3,relu,Dense,0.1,0.805555555555,0.727777777775,0.005,8,svae,iris
32,8,3,relu,Dense,1.0,0.9,0.18333333333,0.05,8,svae,iris
32,8,3,relu,Dense,1.0,0.9222222222249999,0.799999999995,0.01,8,svae,iris
32,8,3,relu,Dense,1.0,0.894444444445,0.599999999995,0.005,8,svae,iris
32,8,3,relu,Dense,10.0,0.8611111111099999,0.81666666667,0.05,8,svae,iris
32,8,3,relu,Dense,10.0,0.8888888888900001,0.8277777777950002,0.01,8,svae,iris
32,8,3,relu,Dense,10.0,0.855555555555,0.52777777778,0.005,8,svae,iris
32,8,3,relu,Dense,0.01,0.83333333334,0.338888888885,0.05,9,svae,iris
32,8,3,relu,Dense,0.01,0.916666666665,0.30555555554,0.01,9,svae,iris
32,8,3,relu,Dense,0.01,0.9111111111200001,0.566666666665,0.005,9,svae,iris
32,8,3,relu,Dense,0.1,0.800000000005,0.800000000005,0.05,9,svae,iris
32,8,3,relu,Dense,0.1,0.811111111105,0.11666666665500001,0.01,9,svae,iris
32,8,3,relu,Dense,0.1,0.927777777785,0.30555555555999997,0.005,9,svae,iris
32,8,3,relu,Dense,1.0,0.7500000000100001,0.905555555565,0.05,9,svae,iris
32,8,3,relu,Dense,1.0,0.972222222225,0.41111111111000004,0.01,9,svae,iris
32,8,3,relu,Dense,1.0,0.927777777785,0.538888888875,0.005,9,svae,iris
32,8,3,relu,Dense,10.0,0.900000000005,0.61111111111,0.05,9,svae,iris
32,8,3,relu,Dense,10.0,0.927777777785,0.777777777785,0.01,9,svae,iris
32,8,3,relu,Dense,10.0,0.92222222223,0.561111111105,0.005,9,svae,iris
32,8,3,relu,Dense,0.01,0.872222222225,0.85555555556,0.05,10,svae,iris
32,8,3,relu,Dense,0.01,0.88888888889,0.22777777776500002,0.01,10,svae,iris
32,8,3,relu,Dense,0.01,0.8888888888950001,0.7777777777900001,0.005,10,svae,iris
32,8,3,relu,Dense,0.1,0.7944444444500001,0.66111111112,0.05,10,svae,iris
32,8,3,relu,Dense,0.1,0.93333333334,0.45555555554000005,0.01,10,svae,iris
32,8,3,relu,Dense,0.1,0.80555555556,0.4388888888700001,0.005,10,svae,iris
32,8,3,relu,Dense,1.0,0.7333333333450002,0.438888888875,0.05,10,svae,iris
32,8,3,relu,Dense,1.0,0.87777777778,0.7611111111150001,0.01,10,svae,iris
32,8,3,relu,Dense,1.0,0.88333333333,0.950000000005,0.005,10,svae,iris
32,8,3,relu,Dense,10.0,0.8000000000100002,0.52222222222,0.05,10,svae,iris
32,8,3,relu,Dense,10.0,0.961111111115,0.550000000015,0.01,10,svae,iris
32,8,3,relu,Dense,10.0,0.8611111111149999,0.594444444455,0.005,10,svae,iris
32,8,3,relu,Dense,0.01,0.7935,0.31150000000000005,0.05,1,svae,pima-indians
32,8,3,relu,Dense,0.01,0.855,0.163,0.01,1,svae,pima-indians
32,8,3,relu,Dense,0.01,0.862,0.622,0.005,1,svae,pima-indians
32,8,3,relu,Dense,0.1,0.805,0.28300000000000003,0.05,1,svae,pima-indians
32,8,3,relu,Dense,0.1,0.8485,0.896,0.01,1,svae,pima-indians
32,8,3,relu,Dense,0.1,0.8190000000000001,0.44799999999999995,0.005,1,svae,pima-indians
32,8,3,relu,Dense,1.0,0.724,0.721,0.05,1,svae,pima-indians
32,8,3,relu,Dense,1.0,0.8390000000000001,0.783,0.01,1,svae,pima-indians
32,8,3,relu,Dense,1.0,0.851,0.5435000000000001,0.005,1,svae,pima-indians
32,8,3,relu,Dense,10.0,0.7935,0.614,0.05,1,svae,pima-indians
32,8,3,relu,Dense,10.0,0.842,0.403,0.01,1,svae,pima-indians
32,8,3,relu,Dense,10.0,0.8995,0.7935,0.005,1,svae,pima-indians
32,8,3,relu,Dense,0.01,0.842,0.6205,0.05,2,svae,pima-indians
32,8,3,relu,Dense,0.01,0.8365,0.6070000000000002,0.01,2,svae,pima-indians
32,8,3,relu,Dense,0.01,0.873,0.7785000000000001,0.005,2,svae,pima-indians
32,8,3,relu,Dense,0.1,0.7394999999999999,0.7899999999999999,0.05,2,svae,pima-indians
32,8,3,relu,Dense,0.1,0.8675,0.6795,0.01,2,svae,pima-indians
32,8,3,relu,Dense,0.1,0.869,0.44750000000000006,0.005,2,svae,pima-indians
32,8,3,relu,Dense,1.0,0.8230000000000001,0.8115,0.05,2,svae,pima-indians
32,8,3,relu,Dense,1.0,0.8079999999999999,0.6775000000000001,0.01,2,svae,pima-indians
32,8,3,relu,Dense,1.0,0.9025,0.7535,0.005,2,svae,pima-indians
32,8,3,relu,Dense,10.0,0.85,0.8450000000000001,0.05,2,svae,pima-indians
32,8,3,relu,Dense,10.0,0.8710000000000001,0.3835,0.01,2,svae,pima-indians
32,8,3,relu,Dense,10.0,0.8175,0.7219999999999999,0.005,2,svae,pima-indians
32,8,3,relu,Dense,0.01,0.777,0.6240000000000001,0.05,3,svae,pima-indians
32,8,3,relu,Dense,0.01,0.8925,0.6084999999999999,0.01,3,svae,pima-indians
32,8,3,relu,Dense,0.01,0.853,0.29850000000000004,0.005,3,svae,pima-indians
32,8,3,relu,Dense,0.1,0.8095,0.6,0.05,3,svae,pima-indians
32,8,3,relu,Dense,0.1,0.842,0.35050000000000003,0.01,3,svae,pima-indians
32,8,3,relu,Dense,0.1,0.837,0.47950000000000004,0.005,3,svae,pima-indians
32,8,3,relu,Dense,1.0,0.785,0.8540000000000001,0.05,3,svae,pima-indians
32,8,3,relu,Dense,1.0,0.7895,0.794,0.01,3,svae,pima-indians
32,8,3,relu,Dense,1.0,0.861,0.7965000000000001,0.005,3,svae,pima-indians
32,8,3,relu,Dense,10.0,0.822,0.8210000000000001,0.05,3,svae,pima-indians
32,8,3,relu,Dense,10.0,0.8185,0.7795,0.01,3,svae,pima-indians
32,8,3,relu,Dense,10.0,0.793,0.7885,0.005,3,svae,pima-indians
32,8,3,relu,Dense,0.01,0.811,0.23500000000000001,0.05,4,svae,pima-indians
32,8,3,relu,Dense,0.01,0.8145,0.369,0.01,4,svae,pima-indians
32,8,3,relu,Dense,0.01,0.824,0.6805,0.005,4,svae,pima-indians
32,8,3,relu,Dense,0.1,0.778,0.14950000000000002,0.05,4,svae,pima-indians
32,8,3,relu,Dense,0.1,0.8039999999999999,0.5385,0.01,4,svae,pima-indians
32,8,3,relu,Dense,0.1,0.867,0.34800000000000003,0.005,4,svae,pima-indians
32,8,3,relu,Dense,1.0,0.8065,0.6965,0.05,4,svae,pima-indians
32,8,3,relu,Dense,1.0,0.7945,0.795,0.01,4,svae,pima-indians
32,8,3,relu,Dense,1.0,0.8235,0.776,0.005,4,svae,pima-indians
32,8,3,relu,Dense,10.0,0.8354999999999999,0.632,0.05,4,svae,pima-indians
32,8,3,relu,Dense,10.0,0.852,0.865,0.01,4,svae,pima-indians
32,8,3,relu,Dense,10.0,0.8190000000000001,0.694,0.005,4,svae,pima-indians
32,8,3,relu,Dense,0.01,0.781,0.6710000000000003,0.05,5,svae,pima-indians
32,8,3,relu,Dense,0.01,0.8085,0.6405,0.01,5,svae,pima-indians
32,8,3,relu,Dense,0.01,0.8075,0.381,0.005,5,svae,pima-indians
32,8,3,relu,Dense,0.1,0.8005000000000001,0.917,0.05,5,svae,pima-indians
32,8,3,relu,Dense,0.1,0.838,0.4435,0.01,5,svae,pima-indians
32,8,3,relu,Dense,0.1,0.8310000000000001,0.7114999999999999,0.005,5,svae,pima-indians
32,8,3,relu,Dense,1.0,0.8245,0.546,0.05,5,svae,pima-indians
32,8,3,relu,Dense,1.0,0.8115,0.7400000000000001,0.01,5,svae,pima-indians
32,8,3,relu,Dense,1.0,0.8304999999999999,0.691,0.005,5,svae,pima-indians
32,8,3,relu,Dense,10.0,0.8404999999999999,0.442,0.05,5,svae,pima-indians
32,8,3,relu,Dense,10.0,0.858,0.2835,0.01,5,svae,pima-indians
32,8,3,relu,Dense,10.0,0.8809999999999999,0.711,0.005,5,svae,pima-indians
32,8,3,relu,Dense,0.01,0.756,0.6385,0.05,6,svae,pima-indians
32,8,3,relu,Dense,0.01,0.787,0.6475000000000001,0.01,6,svae,pima-indians
32,8,3,relu,Dense,0.01,0.7605,0.4435,0.005,6,svae,pima-indians
32,8,3,relu,Dense,0.1,0.655,0.8465,0.05,6,svae,pima-indians
32,8,3,relu,Dense,0.1,0.791,0.6475,0.01,6,svae,pima-indians
32,8,3,relu,Dense,0.1,0.736,0.5880000000000001,0.005,6,svae,pima-indians
32,8,3,relu,Dense,1.0,0.7080000000000001,0.5934999999999999,0.05,6,svae,pima-indians
