hidden,latent,layers,nonlinearity,layertype,memorysize,k,β,fc,aucpxv,aucf2,aucf3,ar,i,κ,anom_disc,model,dataset
32,8,3,relu,Dense,512,0,0.1,8,0.6782857142857143,0.8373333333333333,0.5971428571428571,0.05,2,0.5,1,svae,yeast
32,8,3,relu,Dense,512,0,0.1,9,0.6782857142857143,0.8224761904761905,0.5971428571428571,0.05,2,0.5,1,svae,yeast
32,8,3,relu,Dense,512,0,0.1,10,0.6782857142857143,0.8615238095238096,0.5971428571428571,0.05,2,0.5,1,svae,yeast
32,8,3,relu,Dense,512,0,0.1,11,0.6782857142857143,0.8358095238095238,0.5969523809523809,0.05,2,0.5,1,svae,yeast
32,8,3,relu,Dense,512,0,0.1,12,0.6782857142857143,0.8379047619047619,0.5969523809523809,0.05,2,0.5,1,svae,yeast
32,8,3,relu,Dense,512,0,0.1,13,0.6782857142857143,0.8375238095238096,0.5967619047619047,0.05,2,0.5,1,svae,yeast
32,8,3,relu,Dense,512,0,0.1,14,0.6782857142857143,0.8550476190476191,0.5967619047619047,0.05,2,0.5,1,svae,yeast
32,8,3,relu,Dense,512,0,0.1,15,0.6782857142857143,0.7889523809523808,0.6350476190476191,0.05,2,0.5,2,svae,yeast
32,8,3,relu,Dense,512,0,0.1,16,0.6782857142857143,0.7588571428571429,0.6346666666666666,0.05,2,0.5,3,svae,yeast
32,8,3,relu,Dense,512,0,0.1,17,0.6782857142857143,0.7287619047619047,0.627047619047619,0.05,2,0.5,4,svae,yeast
32,8,3,relu,Dense,512,0,0.1,18,0.6782857142857143,0.7377142857142858,0.627047619047619,0.05,2,0.5,4,svae,yeast
32,8,3,relu,Dense,512,0,0.1,19,0.6782857142857143,0.728,0.6415238095238096,0.05,2,0.5,5,svae,yeast
32,8,3,relu,Dense,512,0,0.1,20,0.6782857142857143,0.7165714285714286,0.644,0.05,2,0.5,6,svae,yeast
32,8,3,relu,Dense,512,0,0.1,21,0.6782857142857143,0.7102857142857143,0.6382857142857143,0.05,2,0.5,7,svae,yeast
32,8,3,relu,Dense,512,0,0.1,22,0.6782857142857143,0.7015238095238097,0.6664761904761904,0.05,2,0.5,8,svae,yeast
32,8,3,relu,Dense,512,0,0.1,23,0.6782857142857143,0.7093333333333334,0.6754285714285714,0.05,2,0.5,9,svae,yeast
32,8,3,relu,Dense,512,0,0.1,24,0.6782857142857143,0.7121904761904762,0.6752380952380953,0.05,2,0.5,9,svae,yeast
32,8,3,relu,Dense,512,0,0.1,25,0.6782857142857143,0.7055238095238094,0.6754285714285714,0.05,2,0.5,9,svae,yeast
32,8,3,relu,Dense,512,0,0.1,26,0.6782857142857143,0.6963809523809524,0.6721904761904762,0.05,2,0.5,10,svae,yeast
32,8,3,relu,Dense,512,0,0.1,27,0.6782857142857143,0.6984761904761906,0.6721904761904762,0.05,2,0.5,10,svae,yeast
32,8,3,relu,Dense,512,0,0.1,28,0.6782857142857143,0.7097142857142856,0.6723809523809524,0.05,2,0.5,10,svae,yeast
32,8,3,relu,Dense,512,0,0.1,29,0.6782857142857143,0.690857142857143,0.6723809523809524,0.05,2,0.5,10,svae,yeast
32,8,3,relu,Dense,512,0,0.1,30,0.6782857142857143,0.6992380952380952,0.6723809523809524,0.05,2,0.5,10,svae,yeast
32,8,3,relu,Dense,512,0,0.1,31,0.6782857142857143,0.696952380952381,0.6702857142857144,0.05,2,0.5,11,svae,yeast
32,8,3,relu,Dense,512,0,0.1,32,0.6782857142857143,0.6946666666666667,0.6687619047619048,0.05,2,0.5,12,svae,yeast
32,8,3,relu,Dense,512,0,0.1,33,0.6782857142857143,0.7038095238095239,0.6687619047619048,0.05,2,0.5,12,svae,yeast
32,8,3,relu,Dense,512,0,0.1,34,0.6782857142857143,0.677904761904762,0.6622857142857143,0.05,2,0.5,13,svae,yeast
32,8,3,relu,Dense,512,0,0.1,35,0.6782857142857143,0.6834285714285714,0.6577142857142858,0.05,2,0.5,14,svae,yeast
32,8,3,relu,Dense,512,0,0.1,36,0.6782857142857143,0.6859047619047619,0.6577142857142858,0.05,2,0.5,14,svae,yeast
32,8,3,relu,Dense,512,0,0.1,37,0.6782857142857143,0.677142857142857,0.6577142857142858,0.05,2,0.5,14,svae,yeast
32,8,3,relu,Dense,512,0,0.1,38,0.6782857142857143,0.6847619047619048,0.6575238095238095,0.05,2,0.5,14,svae,yeast
32,8,3,relu,Dense,512,0,0.1,39,0.6782857142857143,0.6853333333333333,0.6577142857142858,0.05,2,0.5,14,svae,yeast
32,8,3,relu,Dense,512,0,0.1,40,0.6782857142857143,0.6737142857142857,0.6573333333333334,0.05,2,0.5,14,svae,yeast
32,8,3,relu,Dense,512,0,0.1,41,0.6782857142857143,0.6798095238095239,0.6575238095238095,0.05,2,0.5,14,svae,yeast
32,8,3,relu,Dense,512,0,0.1,42,0.6782857142857143,0.6796190476190477,0.6573333333333334,0.05,2,0.5,14,svae,yeast
32,8,3,relu,Dense,512,0,0.1,43,0.6782857142857143,0.6876190476190476,0.6575238095238095,0.05,2,0.5,14,svae,yeast
32,8,3,relu,Dense,512,0,0.1,44,0.6782857142857143,0.6876190476190477,0.6575238095238095,0.05,2,0.5,14,svae,yeast
32,8,3,relu,Dense,512,0,0.1,45,0.6782857142857143,0.6780952380952381,0.6575238095238095,0.05,2,0.5,14,svae,yeast
32,8,3,relu,Dense,512,0,0.1,46,0.6782857142857143,0.6859047619047619,0.6556190476190477,0.05,2,0.5,15,svae,yeast
32,8,3,relu,Dense,512,0,0.1,47,0.6782857142857143,0.6643809523809524,0.6556190476190477,0.05,2,0.5,15,svae,yeast
32,8,3,relu,Dense,512,0,0.1,48,0.6782857142857143,0.676952380952381,0.6556190476190477,0.05,2,0.5,15,svae,yeast
32,8,3,relu,Dense,512,0,0.1,49,0.6782857142857143,0.6876190476190477,0.6556190476190477,0.05,2,0.5,15,svae,yeast
32,8,3,relu,Dense,512,0,0.1,50,0.6782857142857143,0.684952380952381,0.6556190476190477,0.05,2,0.5,15,svae,yeast
32,8,3,relu,Dense,512,0,0.1,1,0.6782857142857143,0.5,0.5,0.05,2,1.0,0,svae,yeast
32,8,3,relu,Dense,512,0,0.1,2,0.6782857142857143,0.5,0.5,0.05,2,1.0,0,svae,yeast
32,8,3,relu,Dense,512,0,0.1,3,0.6782857142857143,0.5,0.5,0.05,2,1.0,0,svae,yeast
32,8,3,relu,Dense,512,0,0.1,4,0.6782857142857143,0.5,0.5,0.05,2,1.0,0,svae,yeast
32,8,3,relu,Dense,512,0,0.1,5,0.6782857142857143,0.5,0.5,0.05,2,1.0,0,svae,yeast
32,8,3,relu,Dense,512,0,0.1,6,0.6782857142857143,0.5,0.5,0.05,2,1.0,0,svae,yeast
32,8,3,relu,Dense,512,0,0.1,7,0.6782857142857143,0.8647619047619048,0.5523809523809524,0.05,2,1.0,1,svae,yeast
32,8,3,relu,Dense,512,0,0.1,8,0.6782857142857143,0.8474285714285714,0.5523809523809524,0.05,2,1.0,1,svae,yeast
32,8,3,relu,Dense,512,0,0.1,9,0.6782857142857143,0.8335238095238096,0.5523809523809524,0.05,2,1.0,1,svae,yeast
32,8,3,relu,Dense,512,0,0.1,10,0.6782857142857143,0.8525714285714285,0.5523809523809524,0.05,2,1.0,1,svae,yeast
32,8,3,relu,Dense,512,0,0.1,11,0.6782857142857143,0.8304761904761905,0.5523809523809524,0.05,2,1.0,1,svae,yeast
32,8,3,relu,Dense,512,0,0.1,12,0.6782857142857143,0.8419047619047619,0.5521904761904762,0.05,2,1.0,1,svae,yeast
32,8,3,relu,Dense,512,0,0.1,13,0.6782857142857143,0.6670476190476191,0.5822857142857143,0.05,2,1.0,2,svae,yeast
32,8,3,relu,Dense,512,0,0.1,14,0.6782857142857143,0.5598095238095238,0.5819047619047619,0.05,2,1.0,3,svae,yeast
32,8,3,relu,Dense,512,0,0.1,15,0.6782857142857143,0.5689523809523809,0.5819047619047619,0.05,2,1.0,3,svae,yeast
32,8,3,relu,Dense,512,0,0.1,16,0.6782857142857143,0.579047619047619,0.5819047619047619,0.05,2,1.0,3,svae,yeast
32,8,3,relu,Dense,512,0,0.1,17,0.6782857142857143,0.5148571428571429,0.551047619047619,0.05,2,1.0,4,svae,yeast
32,8,3,relu,Dense,512,0,0.1,18,0.6782857142857143,0.4695238095238095,0.551047619047619,0.05,2,1.0,4,svae,yeast
32,8,3,relu,Dense,512,0,0.1,19,0.6782857142857143,0.5114285714285715,0.551047619047619,0.05,2,1.0,4,svae,yeast
32,8,3,relu,Dense,512,0,0.1,20,0.6782857142857143,0.524,0.5512380952380953,0.05,2,1.0,4,svae,yeast
32,8,3,relu,Dense,512,0,0.1,21,0.6782857142857143,0.5201904761904762,0.5516190476190477,0.05,2,1.0,4,svae,yeast
32,8,3,relu,Dense,512,0,0.1,22,0.6782857142857143,0.5066666666666666,0.5516190476190477,0.05,2,1.0,4,svae,yeast
32,8,3,relu,Dense,512,0,0.1,23,0.6782857142857143,0.4676190476190476,0.4112380952380952,0.05,2,1.0,5,svae,yeast
32,8,3,relu,Dense,512,0,0.1,24,0.6782857142857143,0.47485714285714287,0.4106666666666666,0.05,2,1.0,5,svae,yeast
32,8,3,relu,Dense,512,0,0.1,25,0.6782857142857143,0.4472380952380952,0.4104761904761904,0.05,2,1.0,5,svae,yeast
32,8,3,relu,Dense,512,0,0.1,26,0.6782857142857143,0.4731428571428572,0.4112380952380951,0.05,2,1.0,6,svae,yeast
32,8,3,relu,Dense,512,0,0.1,27,0.6782857142857143,0.4504761904761905,0.41142857142857137,0.05,2,1.0,6,svae,yeast
32,8,3,relu,Dense,512,0,0.1,28,0.6782857142857143,0.4735238095238095,0.4112380952380951,0.05,2,1.0,6,svae,yeast
32,8,3,relu,Dense,512,0,0.1,29,0.6782857142857143,0.44342857142857145,0.41142857142857137,0.05,2,1.0,6,svae,yeast
32,8,3,relu,Dense,512,0,0.1,30,0.6782857142857143,0.46285714285714286,0.41142857142857137,0.05,2,1.0,6,svae,yeast
32,8,3,relu,Dense,512,0,0.1,31,0.6782857142857143,0.4676190476190476,0.4112380952380951,0.05,2,1.0,6,svae,yeast
32,8,3,relu,Dense,512,0,0.1,32,0.6782857142857143,0.4695238095238095,0.4112380952380951,0.05,2,1.0,6,svae,yeast
32,8,3,relu,Dense,512,0,0.1,33,0.6782857142857143,0.46838095238095234,0.4112380952380952,0.05,2,1.0,6,svae,yeast
32,8,3,relu,Dense,512,0,0.1,34,0.6782857142857143,0.43676190476190474,0.411047619047619,0.05,2,1.0,6,svae,yeast
32,8,3,relu,Dense,512,0,0.1,35,0.6782857142857143,0.44933333333333336,0.411047619047619,0.05,2,1.0,6,svae,yeast
32,8,3,relu,Dense,512,0,0.1,36,0.6782857142857143,0.4737142857142857,0.4112380952380952,0.05,2,1.0,6,svae,yeast
32,8,3,relu,Dense,512,0,0.1,37,0.6782857142857143,0.45180952380952377,0.4112380952380952,0.05,2,1.0,6,svae,yeast
32,8,3,relu,Dense,512,0,0.1,38,0.6782857142857143,0.4613333333333333,0.4112380952380952,0.05,2,1.0,6,svae,yeast
32,8,3,relu,Dense,512,0,0.1,39,0.6782857142857143,0.45809523809523806,0.4112380952380952,0.05,2,1.0,6,svae,yeast
32,8,3,relu,Dense,512,0,0.1,40,0.6782857142857143,0.4579047619047619,0.4112380952380952,0.05,2,1.0,6,svae,yeast
32,8,3,relu,Dense,512,0,0.1,41,0.6782857142857143,0.4731428571428572,0.46590476190476193,0.05,2,1.0,7,svae,yeast
32,8,3,relu,Dense,512,0,0.1,42,0.6782857142857143,0.47276190476190477,0.46590476190476193,0.05,2,1.0,7,svae,yeast
32,8,3,relu,Dense,512,0,0.1,43,0.6782857142857143,0.48095238095238096,0.46590476190476193,0.05,2,1.0,7,svae,yeast
32,8,3,relu,Dense,512,0,0.1,44,0.6782857142857143,0.47028571428571425,0.46590476190476193,0.05,2,1.0,7,svae,yeast
32,8,3,relu,Dense,512,0,0.1,45,0.6782857142857143,0.46799999999999997,0.46590476190476193,0.05,2,1.0,7,svae,yeast
32,8,3,relu,Dense,512,0,0.1,46,0.6782857142857143,0.48114285714285715,0.46590476190476193,0.05,2,1.0,7,svae,yeast
32,8,3,relu,Dense,512,0,0.1,47,0.6782857142857143,0.47638095238095235,0.46590476190476193,0.05,2,1.0,7,svae,yeast
32,8,3,relu,Dense,512,0,0.1,48,0.6782857142857143,0.4754285714285714,0.4657142857142857,0.05,2,1.0,7,svae,yeast
32,8,3,relu,Dense,512,0,0.1,49,0.6782857142857143,0.4441904761904762,0.4657142857142857,0.05,2,1.0,7,svae,yeast
32,8,3,relu,Dense,512,0,0.1,50,0.6782857142857143,0.4706666666666666,0.4657142857142857,0.05,2,1.0,7,svae,yeast
32,8,3,relu,Dense,512,0,0.1,1,0.6782857142857143,0.5,0.5,0.05,2,3.0,0,svae,yeast
32,8,3,relu,Dense,512,0,0.1,2,0.6782857142857143,0.5,0.5,0.05,2,3.0,0,svae,yeast
32,8,3,relu,Dense,512,0,0.1,3,0.6782857142857143,0.5,0.5,0.05,2,3.0,0,svae,yeast
32,8,3,relu,Dense,512,0,0.1,4,0.6782857142857143,0.5,0.5,0.05,2,3.0,0,svae,yeast
32,8,3,relu,Dense,512,0,0.1,5,0.6782857142857143,0.5,0.5,0.05,2,3.0,0,svae,yeast
32,8,3,relu,Dense,512,0,0.1,6,0.6782857142857143,0.5,0.5,0.05,2,3.0,0,svae,yeast
32,8,3,relu,Dense,512,0,0.1,7,0.6782857142857143,0.8146666666666667,0.6192380952380953,0.05,2,3.0,1,svae,yeast
32,8,3,relu,Dense,512,0,0.1,8,0.6782857142857143,0.8278095238095238,0.6192380952380953,0.05,2,3.0,1,svae,yeast
32,8,3,relu,Dense,512,0,0.1,9,0.6782857142857143,0.811047619047619,0.6196190476190476,0.05,2,3.0,1,svae,yeast
32,8,3,relu,Dense,512,0,0.1,10,0.6782857142857143,0.8508571428571429,0.6196190476190476,0.05,2,3.0,1,svae,yeast
32,8,3,relu,Dense,512,0,0.1,11,0.6782857142857143,0.7798095238095238,0.6217142857142857,0.05,2,3.0,2,svae,yeast
32,8,3,relu,Dense,512,0,0.1,12,0.6782857142857143,0.7537142857142858,0.6255238095238096,0.05,2,3.0,3,svae,yeast
32,8,3,relu,Dense,512,0,0.1,13,0.6782857142857143,0.7116190476190475,0.6443809523809525,0.05,2,3.0,4,svae,yeast
32,8,3,relu,Dense,512,0,0.1,14,0.6782857142857143,0.6948571428571428,0.6447619047619048,0.05,2,3.0,5,svae,yeast
32,8,3,relu,Dense,512,0,0.1,15,0.6782857142857143,0.7030476190476191,0.6472380952380952,0.05,2,3.0,6,svae,yeast
32,8,3,relu,Dense,512,0,0.1,16,0.6782857142857143,0.7165714285714285,0.6468571428571428,0.05,2,3.0,6,svae,yeast
32,8,3,relu,Dense,512,0,0.1,17,0.6782857142857143,0.7083809523809524,0.6533333333333333,0.05,2,3.0,7,svae,yeast
32,8,3,relu,Dense,512,0,0.1,18,0.6782857142857143,0.724,0.6533333333333333,0.05,2,3.0,7,svae,yeast
32,8,3,relu,Dense,512,0,0.1,19,0.6782857142857143,0.7047619047619048,0.6533333333333333,0.05,2,3.0,7,svae,yeast
32,8,3,relu,Dense,512,0,0.1,20,0.6782857142857143,0.7144761904761904,0.6533333333333333,0.05,2,3.0,7,svae,yeast
32,8,3,relu,Dense,512,0,0.1,21,0.6782857142857143,0.7201904761904762,0.6666666666666666,0.05,2,3.0,8,svae,yeast
32,8,3,relu,Dense,512,0,0.1,22,0.6782857142857143,0.7019047619047619,0.6708571428571429,0.05,2,3.0,9,svae,yeast
32,8,3,relu,Dense,512,0,0.1,23,0.6782857142857143,0.7068571428571429,0.6712380952380953,0.05,2,3.0,9,svae,yeast
32,8,3,relu,Dense,512,0,0.1,24,0.6782857142857143,0.716,0.6710476190476191,0.05,2,3.0,9,svae,yeast
32,8,3,relu,Dense,512,0,0.1,25,0.6782857142857143,0.7104761904761906,0.6712380952380952,0.05,2,3.0,10,svae,yeast
32,8,3,relu,Dense,512,0,0.1,26,0.6782857142857143,0.7177142857142857,0.6712380952380952,0.05,2,3.0,10,svae,yeast
32,8,3,relu,Dense,512,0,0.1,27,0.6782857142857143,0.7040000000000001,0.6712380952380952,0.05,2,3.0,10,svae,yeast
32,8,3,relu,Dense,512,0,0.1,28,0.6782857142857143,0.7152380952380952,0.6712380952380952,0.05,2,3.0,10,svae,yeast
32,8,3,relu,Dense,512,0,0.1,29,0.6782857142857143,0.7184761904761905,0.6712380952380952,0.05,2,3.0,10,svae,yeast
32,8,3,relu,Dense,512,0,0.1,30,0.6782857142857143,0.7163809523809525,0.6679999999999999,0.05,2,3.0,11,svae,yeast
32,8,3,relu,Dense,512,0,0.1,31,0.6782857142857143,0.7059047619047619,0.6679999999999999,0.05,2,3.0,11,svae,yeast
32,8,3,relu,Dense,512,0,0.1,32,0.6782857142857143,0.7015238095238095,0.6645714285714286,0.05,2,3.0,12,svae,yeast
32,8,3,relu,Dense,512,0,0.1,33,0.6782857142857143,0.6937142857142856,0.6619047619047619,0.05,2,3.0,13,svae,yeast
32,8,3,relu,Dense,512,0,0.1,34,0.6782857142857143,0.7026666666666668,0.6615238095238095,0.05,2,3.0,14,svae,yeast
32,8,3,relu,Dense,512,0,0.1,35,0.6782857142857143,0.6916190476190476,0.6622857142857143,0.05,2,3.0,15,svae,yeast
32,8,3,relu,Dense,512,0,0.1,36,0.6782857142857143,0.7030476190476191,0.6620952380952382,0.05,2,3.0,15,svae,yeast
32,8,3,relu,Dense,512,0,0.1,37,0.6782857142857143,0.694095238095238,0.6626666666666667,0.05,2,3.0,15,svae,yeast
32,8,3,relu,Dense,512,0,0.1,38,0.6782857142857143,0.6921904761904762,0.6630476190476192,0.05,2,3.0,15,svae,yeast
32,8,3,relu,Dense,512,0,0.1,39,0.6782857142857143,0.6921904761904761,0.6630476190476192,0.05,2,3.0,15,svae,yeast
32,8,3,relu,Dense,512,0,0.1,40,0.6782857142857143,0.7003809523809523,0.6630476190476192,0.05,2,3.0,15,svae,yeast
32,8,3,relu,Dense,512,0,0.1,41,0.6782857142857143,0.703047619047619,0.6630476190476192,0.05,2,3.0,15,svae,yeast
32,8,3,relu,Dense,512,0,0.1,42,0.6782857142857143,0.6885714285714286,0.6630476190476192,0.05,2,3.0,15,svae,yeast
32,8,3,relu,Dense,512,0,0.1,43,0.6782857142857143,0.6860952380952381,0.6632380952380953,0.05,2,3.0,15,svae,yeast
32,8,3,relu,Dense,512,0,0.1,44,0.6782857142857143,0.696,0.6632380952380953,0.05,2,3.0,15,svae,yeast
32,8,3,relu,Dense,512,0,0.1,45,0.6782857142857143,0.6950476190476191,0.6632380952380953,0.05,2,3.0,15,svae,yeast
32,8,3,relu,Dense,512,0,0.1,46,0.6782857142857143,0.6992380952380953,0.6630476190476191,0.05,2,3.0,15,svae,yeast
32,8,3,relu,Dense,512,0,0.1,47,0.6782857142857143,0.7112380952380953,0.6630476190476191,0.05,2,3.0,15,svae,yeast
32,8,3,relu,Dense,512,0,0.1,48,0.6782857142857143,0.688190476190476,0.6630476190476191,0.05,2,3.0,15,svae,yeast
32,8,3,relu,Dense,512,0,0.1,49,0.6782857142857143,0.7179047619047619,0.6630476190476191,0.05,2,3.0,15,svae,yeast
32,8,3,relu,Dense,512,0,0.1,50,0.6782857142857143,0.6975238095238095,0.6630476190476191,0.05,2,3.0,15,svae,yeast
32,8,3,relu,Dense,512,0,0.1,1,0.6782857142857143,0.5,0.5,0.05,2,5.0,0,svae,yeast
32,8,3,relu,Dense,512,0,0.1,2,0.6782857142857143,0.5,0.5,0.05,2,5.0,0,svae,yeast
32,8,3,relu,Dense,512,0,0.1,3,0.6782857142857143,0.5,0.5,0.05,2,5.0,0,svae,yeast
32,8,3,relu,Dense,512,0,0.1,4,0.6782857142857143,0.5,0.5,0.05,2,5.0,0,svae,yeast
32,8,3,relu,Dense,512,0,0.1,5,0.6782857142857143,0.5,0.5,0.05,2,5.0,0,svae,yeast
32,8,3,relu,Dense,512,0,0.1,6,0.6782857142857143,0.5,0.5,0.05,2,5.0,0,svae,yeast
32,8,3,relu,Dense,512,0,0.1,7,0.6782857142857143,0.8401904761904762,0.7158095238095239,0.05,2,5.0,1,svae,yeast
32,8,3,relu,Dense,512,0,0.1,8,0.6782857142857143,0.8742857142857143,0.7160000000000001,0.05,2,5.0,1,svae,yeast
32,8,3,relu,Dense,512,0,0.1,9,0.6782857142857143,0.8356190476190476,0.7160000000000001,0.05,2,5.0,1,svae,yeast
32,8,3,relu,Dense,512,0,0.1,10,0.6782857142857143,0.8060952380952382,0.653904761904762,0.05,2,5.0,2,svae,yeast
32,8,3,relu,Dense,512,0,0.1,11,0.6782857142857143,0.8127619047619048,0.653904761904762,0.05,2,5.0,2,svae,yeast
32,8,3,relu,Dense,512,0,0.1,12,0.6782857142857143,0.8259047619047619,0.6540952380952382,0.05,2,5.0,2,svae,yeast
32,8,3,relu,Dense,512,0,0.1,13,0.6782857142857143,0.7958095238095239,0.6556190476190475,0.05,2,5.0,3,svae,yeast
32,8,3,relu,Dense,512,0,0.1,14,0.6782857142857143,0.7971428571428572,0.6746666666666666,0.05,2,5.0,4,svae,yeast
32,8,3,relu,Dense,512,0,0.1,15,0.6782857142857143,0.7883809523809523,0.6746666666666666,0.05,2,5.0,4,svae,yeast
32,8,3,relu,Dense,512,0,0.1,16,0.6782857142857143,0.7744761904761904,0.6977142857142857,0.05,2,5.0,5,svae,yeast
32,8,3,relu,Dense,512,0,0.1,17,0.6782857142857143,0.7697142857142857,0.6963809523809523,0.05,2,5.0,6,svae,yeast
32,8,3,relu,Dense,512,0,0.1,18,0.6782857142857143,0.7491428571428572,0.6820952380952381,0.05,2,5.0,7,svae,yeast
32,8,3,relu,Dense,512,0,0.1,19,0.6782857142857143,0.74,0.6761904761904762,0.05,2,5.0,8,svae,yeast
32,8,3,relu,Dense,512,0,0.1,20,0.6782857142857143,0.7377142857142857,0.6742857142857143,0.05,2,5.0,9,svae,yeast
32,8,3,relu,Dense,512,0,0.1,21,0.6782857142857143,0.7253333333333334,0.6746666666666667,0.05,2,5.0,9,svae,yeast
32,8,3,relu,Dense,512,0,0.1,22,0.6782857142857143,0.7240000000000001,0.6746666666666667,0.05,2,5.0,9,svae,yeast
32,8,3,relu,Dense,512,0,0.1,23,0.6782857142857143,0.7257142857142858,0.6746666666666667,0.05,2,5.0,9,svae,yeast
32,8,3,relu,Dense,512,0,0.1,24,0.6782857142857143,0.7240000000000001,0.6746666666666667,0.05,2,5.0,9,svae,yeast
32,8,3,relu,Dense,512,0,0.1,25,0.6782857142857143,0.7262857142857143,0.6752380952380952,0.05,2,5.0,10,svae,yeast
32,8,3,relu,Dense,512,0,0.1,26,0.6782857142857143,0.7365714285714287,0.6752380952380952,0.05,2,5.0,10,svae,yeast
32,8,3,relu,Dense,512,0,0.1,27,0.6782857142857143,0.7081904761904763,0.6620952380952381,0.05,2,5.0,11,svae,yeast
32,8,3,relu,Dense,512,0,0.1,28,0.6782857142857143,0.6994285714285715,0.6624761904761904,0.05,2,5.0,12,svae,yeast
32,8,3,relu,Dense,512,0,0.1,29,0.6782857142857143,0.7182857142857143,0.6620952380952382,0.05,2,5.0,12,svae,yeast
32,8,3,relu,Dense,512,0,0.1,30,0.6782857142857143,0.7169523809523809,0.6620952380952382,0.05,2,5.0,12,svae,yeast
32,8,3,relu,Dense,512,0,0.1,31,0.6782857142857143,0.7182857142857143,0.6622857142857143,0.05,2,5.0,12,svae,yeast
32,8,3,relu,Dense,512,0,0.1,32,0.6782857142857143,0.7215238095238095,0.6622857142857143,0.05,2,5.0,12,svae,yeast
32,8,3,relu,Dense,512,0,0.1,33,0.6782857142857143,0.7201904761904762,0.6622857142857143,0.05,2,5.0,12,svae,yeast
32,8,3,relu,Dense,512,0,0.1,34,0.6782857142857143,0.7020952380952381,0.6622857142857143,0.05,2,5.0,12,svae,yeast
32,8,3,relu,Dense,512,0,0.1,35,0.6782857142857143,0.7099047619047619,0.6609523809523811,0.05,2,5.0,13,svae,yeast
32,8,3,relu,Dense,512,0,0.1,36,0.6782857142857143,0.7072380952380953,0.6596190476190477,0.05,2,5.0,14,svae,yeast
32,8,3,relu,Dense,512,0,0.1,37,0.6782857142857143,0.7198095238095239,0.6575238095238096,0.05,2,5.0,15,svae,yeast
32,8,3,relu,Dense,512,0,0.1,38,0.6782857142857143,0.6933333333333334,0.6579047619047619,0.05,2,5.0,15,svae,yeast
32,8,3,relu,Dense,512,0,0.1,39,0.6782857142857143,0.7089523809523809,0.6580952380952381,0.05,2,5.0,15,svae,yeast
32,8,3,relu,Dense,512,0,0.1,40,0.6782857142857143,0.7180952380952381,0.704952380952381,0.05,2,5.0,16,svae,yeast
32,8,3,relu,Dense,512,0,0.1,41,0.6782857142857143,0.7327619047619048,0.704952380952381,0.05,2,5.0,16,svae,yeast
32,8,3,relu,Dense,512,0,0.1,42,0.6782857142857143,0.7306666666666667,0.704952380952381,0.05,2,5.0,16,svae,yeast
32,8,3,relu,Dense,512,0,0.1,43,0.6782857142857143,0.7259047619047618,0.7047619047619047,0.05,2,5.0,16,svae,yeast
32,8,3,relu,Dense,512,0,0.1,44,0.6782857142857143,0.7321904761904763,0.7047619047619048,0.05,2,5.0,16,svae,yeast
32,8,3,relu,Dense,512,0,0.1,45,0.6782857142857143,0.728952380952381,0.7047619047619048,0.05,2,5.0,16,svae,yeast
32,8,3,relu,Dense,512,0,0.1,46,0.6782857142857143,0.7354285714285714,0.704952380952381,0.05,2,5.0,16,svae,yeast
32,8,3,relu,Dense,512,0,0.1,47,0.6782857142857143,0.7308571428571429,0.7051428571428572,0.05,2,5.0,16,svae,yeast
32,8,3,relu,Dense,512,0,0.1,48,0.6782857142857143,0.7243809523809525,0.704952380952381,0.05,2,5.0,16,svae,yeast
32,8,3,relu,Dense,512,0,0.1,49,0.6782857142857143,0.716952380952381,0.704952380952381,0.05,2,5.0,16,svae,yeast
32,8,3,relu,Dense,512,0,0.1,50,0.6782857142857143,0.7283809523809525,0.704952380952381,0.05,2,5.0,16,svae,yeast
32,8,3,relu,Dense,512,0,0.1,1,0.6782857142857143,0.5,0.5,0.05,2,10.0,0,svae,yeast
32,8,3,relu,Dense,512,0,0.1,2,0.6782857142857143,0.5,0.5,0.05,2,10.0,0,svae,yeast
32,8,3,relu,Dense,512,0,0.1,3,0.6782857142857143,0.5,0.5,0.05,2,10.0,0,svae,yeast
32,8,3,relu,Dense,512,0,0.1,4,0.6782857142857143,0.5,0.5,0.05,2,10.0,0,svae,yeast
32,8,3,relu,Dense,512,0,0.1,5,0.6782857142857143,0.5,0.5,0.05,2,10.0,0,svae,yeast
32,8,3,relu,Dense,512,0,0.1,6,0.6782857142857143,0.5,0.5,0.05,2,10.0,0,svae,yeast
32,8,3,relu,Dense,512,0,0.1,7,0.6782857142857143,0.8483809523809525,0.7624761904761905,0.05,2,10.0,1,svae,yeast
32,8,3,relu,Dense,512,0,0.1,8,0.6782857142857143,0.8455238095238096,0.7624761904761905,0.05,2,10.0,1,svae,yeast
32,8,3,relu,Dense,512,0,0.1,9,0.6782857142857143,0.8354285714285714,0.7630476190476191,0.05,2,10.0,1,svae,yeast
32,8,3,relu,Dense,512,0,0.1,10,0.6782857142857143,0.8365714285714285,0.7630476190476191,0.05,2,10.0,1,svae,yeast
32,8,3,relu,Dense,512,0,0.1,11,0.6782857142857143,0.8401904761904762,0.7643809523809525,0.05,2,10.0,1,svae,yeast
32,8,3,relu,Dense,512,0,0.1,12,0.6782857142857143,0.8283809523809524,0.7643809523809525,0.05,2,10.0,1,svae,yeast
32,8,3,relu,Dense,512,0,0.1,13,0.6782857142857143,0.7632380952380953,0.6474285714285714,0.05,2,10.0,2,svae,yeast
