"hidden","latent","layers","nonlinearity","layertype","memorysize","k","β","anomaliesSeen","f1","auc","rsTrn","rsTst","knnauc","knnprec","knnrecall","model","dataset"
32,4,3,"relu","Dense",1024,16,0.01,1,0.6199460916442049,0.9711395408691722,0.4273457222870636,0.4357673437200104,0.9640021092146315,0.788235294117647,0.27800829875518673,"svae","waveform-1"
32,4,3,"relu","Dense",1024,16,0.01,2,0.601123595505618,0.9700315754452263,0.4273457222870636,0.4357673437200104,0.9640021092146315,0.788235294117647,0.27800829875518673,"svae","waveform-1"
32,4,3,"relu","Dense",1024,16,0.01,3,0.5921787709497207,0.9732644490618388,0.4273457222870636,0.4357673437200104,0.9640021092146315,0.788235294117647,0.27800829875518673,"svae","waveform-1"
32,4,3,"relu","Dense",1024,16,0.01,4,0.6222222222222222,0.9750409601948513,0.4273457222870636,0.4357673437200104,0.9640021092146315,0.788235294117647,0.27800829875518673,"svae","waveform-1"
32,4,3,"relu","Dense",1024,16,0.01,5,0.6301369863013698,0.9731075134493821,0.4273457222870636,0.4357673437200104,0.9640021092146315,0.788235294117647,0.27800829875518673,"svae","waveform-1"
32,8,3,"relu","Dense",1024,16,0.01,1,0.6206896551724138,0.9756247606731911,0.3232453249122615,0.32857720453078654,0.9638294800409288,0.7578125,0.4024896265560166,"svae","waveform-1"
32,8,3,"relu","Dense",1024,16,0.01,2,0.6509186351706037,0.9760076835675859,0.3232453249122615,0.32857720453078654,0.9638294800409288,0.7578125,0.4024896265560166,"svae","waveform-1"
32,8,3,"relu","Dense",1024,16,0.01,3,0.6472148541114059,0.9807973584597711,0.3232453249122615,0.32857720453078654,0.9638294800409288,0.7578125,0.4024896265560166,"svae","waveform-1"
32,8,3,"relu","Dense",1024,16,0.01,4,0.6404199475065617,0.9724107193300733,0.3232453249122615,0.32857720453078654,0.9638294800409288,0.7578125,0.4024896265560166,"svae","waveform-1"
32,8,3,"relu","Dense",1024,16,0.01,5,0.6049046321525886,0.9798118028135416,0.3232453249122615,0.32857720453078654,0.9638294800409288,0.7578125,0.4024896265560166,"svae","waveform-1"
32,2,3,"relu","Dense",1024,16,0.05,1,0.5898123324396782,0.9614566135805802,0.5098614563345167,0.5198173363369052,0.9217393487799825,0.704225352112676,0.2074688796680498,"svae","waveform-1"
32,2,3,"relu","Dense",1024,16,0.05,2,0.6324324324324324,0.9789204085347865,0.5098614563345167,0.5198173363369052,0.9217393487799825,0.704225352112676,0.2074688796680498,"svae","waveform-1"
32,2,3,"relu","Dense",1024,16,0.05,3,0.6136986301369863,0.9689455810070245,0.5098614563345167,0.5198173363369052,0.9217393487799825,0.704225352112676,0.2074688796680498,"svae","waveform-1"
32,2,3,"relu","Dense",1024,16,0.05,4,0.5895316804407713,0.9769932392138154,0.5098614563345167,0.5198173363369052,0.9217393487799825,0.704225352112676,0.2074688796680498,"svae","waveform-1"
32,2,3,"relu","Dense",1024,16,0.05,5,0.5905292479108635,0.9755368767302152,0.5098614563345167,0.5198173363369052,0.9217393487799825,0.704225352112676,0.2074688796680498,"svae","waveform-1"
32,4,3,"relu","Dense",1024,16,0.05,1,0.6370757180156658,0.9841338095806051,0.4275278970720894,0.43285319682057544,0.9741778143263381,0.7096774193548387,0.27385892116182575,"svae","waveform-1"
32,4,3,"relu","Dense",1024,16,0.05,2,0.6475195822454308,0.9826303664132681,0.4275278970720894,0.43285319682057544,0.9741778143263381,0.7096774193548387,0.27385892116182575,"svae","waveform-1"
32,4,3,"relu","Dense",1024,16,0.05,3,0.643979057591623,0.9822411660943747,0.4275278970720894,0.43285319682057544,0.9741778143263381,0.7096774193548387,0.27385892116182575,"svae","waveform-1"
32,4,3,"relu","Dense",1024,16,0.05,4,0.676923076923077,0.9854991494089804,0.4275278970720894,0.43285319682057544,0.9741778143263381,0.7096774193548387,0.27385892116182575,"svae","waveform-1"
32,4,3,"relu","Dense",1024,16,0.05,5,0.6385224274406333,0.9825832857295309,0.4275278970720894,0.43285319682057544,0.9741778143263381,0.7096774193548387,0.27385892116182575,"svae","waveform-1"
32,8,3,"relu","Dense",1024,16,0.05,1,0.6884422110552764,0.9796297575030917,0.32257774033680664,0.327340982920328,0.9705557403908325,0.7355371900826446,0.36929460580912865,"svae","waveform-1"
32,8,3,"relu","Dense",1024,16,0.05,2,0.696969696969697,0.9798306350870365,0.32257774033680664,0.327340982920328,0.9705557403908325,0.7355371900826446,0.36929460580912865,"svae","waveform-1"
32,8,3,"relu","Dense",1024,16,0.05,3,0.715,0.9808350230067608,0.32257774033680664,0.327340982920328,0.9705557403908325,0.7355371900826446,0.36929460580912865,"svae","waveform-1"
32,8,3,"relu","Dense",1024,16,0.05,4,0.7205882352941176,0.9793409959761709,0.32257774033680664,0.327340982920328,0.9705557403908325,0.7355371900826446,0.36929460580912865,"svae","waveform-1"
32,8,3,"relu","Dense",1024,16,0.05,5,0.73,0.9836410317574906,0.32257774033680664,0.327340982920328,0.9705557403908325,0.7355371900826446,0.36929460580912865,"svae","waveform-1"
32,2,3,"relu","Dense",1024,16,0.1,1,0.7263922518159807,0.9722192578828758,0.5108480439406038,0.5213352418317286,0.9063251329244637,0.6823529411764706,0.24066390041493776,"svae","waveform-1"
32,2,3,"relu","Dense",1024,16,0.1,2,0.706766917293233,0.9743504435000407,0.5108480439406038,0.5213352418317286,0.9063251329244637,0.6823529411764706,0.24066390041493776,"svae","waveform-1"
32,2,3,"relu","Dense",1024,16,0.1,3,0.6699751861042184,0.9728595551817001,0.5108480439406038,0.5213352418317286,0.9063251329244637,0.6823529411764706,0.24066390041493776,"svae","waveform-1"
32,2,3,"relu","Dense",1024,16,0.1,4,0.6967418546365914,0.9634842216935235,0.5108480439406038,0.5213352418317286,0.9063251329244637,0.6823529411764706,0.24066390041493776,"svae","waveform-1"
32,2,3,"relu","Dense",1024,16,0.1,5,0.6358974358974359,0.9681797352182346,0.5108480439406038,0.5213352418317286,0.9063251329244637,0.6823529411764706,0.24066390041493776,"svae","waveform-1"
32,4,3,"relu","Dense",1024,16,0.1,1,0.6649484536082474,0.9730196295064062,0.4231416823434327,0.43721413108559165,0.9740146012893831,0.7551020408163265,0.3070539419087137,"svae","waveform-1"
32,4,3,"relu","Dense",1024,16,0.1,2,0.6595744680851063,0.9746329276024633,0.4231416823434327,0.43721413108559165,0.9740146012893831,0.7551020408163265,0.3070539419087137,"svae","waveform-1"
32,4,3,"relu","Dense",1024,16,0.1,3,0.6632390745501285,0.9717955317292422,0.4231416823434327,0.43721413108559165,0.9740146012893831,0.7551020408163265,0.3070539419087137,"svae","waveform-1"
32,4,3,"relu","Dense",1024,16,0.1,4,0.6378378378378379,0.9729631326859218,0.4231416823434327,0.43721413108559165,0.9740146012893831,0.7551020408163265,0.3070539419087137,"svae","waveform-1"
32,4,3,"relu","Dense",1024,16,0.1,5,0.7245657568238213,0.974965631100872,0.4231416823434327,0.43721413108559165,0.9740146012893831,0.7551020408163265,0.3070539419087137,"svae","waveform-1"
32,8,3,"relu","Dense",1024,16,0.1,1,0.6976744186046512,0.9686630969046021,0.33291344696932557,0.3407410366718231,0.9680447705915218,0.7238095238095238,0.3153526970954357,"svae","waveform-1"
32,8,3,"relu","Dense",1024,16,0.1,2,0.6492146596858639,0.9689236100212805,0.33291344696932557,0.3407410366718231,0.9680447705915218,0.7238095238095238,0.3153526970954357,"svae","waveform-1"
32,8,3,"relu","Dense",1024,16,0.1,3,0.6954314720812182,0.9689330261580279,0.33291344696932557,0.3407410366718231,0.9680447705915218,0.7238095238095238,0.3153526970954357,"svae","waveform-1"
32,8,3,"relu","Dense",1024,16,0.1,4,0.6649076517150396,0.9632017375911012,0.33291344696932557,0.3407410366718231,0.9680447705915218,0.7238095238095238,0.3153526970954357,"svae","waveform-1"
32,8,3,"relu","Dense",1024,16,0.1,5,0.6851385390428212,0.9713027539061273,0.33291344696932557,0.3407410366718231,0.9680447705915218,0.7238095238095238,0.3153526970954357,"svae","waveform-1"
