hidden,latent,layers,nonlinearity,layertype,memorysize,k,β,fc,aucpxv,aucf2,aucf3,ar,i,κ,anom_disc,model,dataset
32,8,3,relu,Dense,128,0,1.0,1,0.9253048780487805,0.5,0.5,0.05,2,1.0,0,svae,ecoli
32,8,3,relu,Dense,128,0,1.0,2,0.9253048780487805,0.5,0.5,0.05,2,1.0,0,svae,ecoli
32,8,3,relu,Dense,128,0,1.0,3,0.9253048780487805,0.5,0.5,0.05,2,1.0,0,svae,ecoli
32,8,3,relu,Dense,128,0,1.0,4,0.9253048780487805,0.5,0.5,0.05,2,1.0,0,svae,ecoli
32,8,3,relu,Dense,128,0,1.0,5,0.9253048780487805,0.5,0.5,0.05,2,1.0,0,svae,ecoli
32,8,3,relu,Dense,128,0,1.0,6,0.9253048780487805,0.5,0.5,0.05,2,1.0,0,svae,ecoli
32,8,3,relu,Dense,128,0,1.0,7,0.9253048780487805,0.5,0.5,0.05,2,1.0,0,svae,ecoli
32,8,3,relu,Dense,128,0,1.0,8,0.9253048780487805,0.5,0.5,0.05,2,1.0,0,svae,ecoli
32,8,3,relu,Dense,128,0,1.0,9,0.9253048780487805,0.5,0.5,0.05,2,1.0,0,svae,ecoli
32,8,3,relu,Dense,128,0,1.0,10,0.9253048780487805,0.5,0.5,0.05,2,1.0,0,svae,ecoli
32,8,3,relu,Dense,128,0,1.0,1,0.9253048780487805,0.5,0.5,0.05,2,3.0,0,svae,ecoli
32,8,3,relu,Dense,128,0,1.0,2,0.9253048780487805,0.5,0.5,0.05,2,3.0,0,svae,ecoli
32,8,3,relu,Dense,128,0,1.0,3,0.9253048780487805,0.5,0.5,0.05,2,3.0,0,svae,ecoli
32,8,3,relu,Dense,128,0,1.0,4,0.9253048780487805,0.5,0.5,0.05,2,3.0,0,svae,ecoli
32,8,3,relu,Dense,128,0,1.0,5,0.9253048780487805,0.5,0.5,0.05,2,3.0,0,svae,ecoli
32,8,3,relu,Dense,128,0,1.0,6,0.9253048780487805,0.5,0.5,0.05,2,3.0,0,svae,ecoli
32,8,3,relu,Dense,128,0,1.0,7,0.9253048780487805,0.5,0.5,0.05,2,3.0,0,svae,ecoli
32,8,3,relu,Dense,128,0,1.0,8,0.9253048780487805,0.5,0.5,0.05,2,3.0,0,svae,ecoli
32,8,3,relu,Dense,128,0,1.0,9,0.9253048780487805,0.5,0.5,0.05,2,3.0,0,svae,ecoli
32,8,3,relu,Dense,128,0,1.0,10,0.9253048780487805,0.5,0.5,0.05,2,3.0,0,svae,ecoli
32,8,3,relu,Dense,128,0,1.0,1,0.9253048780487805,0.5,0.5,0.05,2,5.0,0,svae,ecoli
32,8,3,relu,Dense,128,0,1.0,2,0.9253048780487805,0.5,0.5,0.05,2,5.0,0,svae,ecoli
32,8,3,relu,Dense,128,0,1.0,3,0.9253048780487805,0.5,0.5,0.05,2,5.0,0,svae,ecoli
32,8,3,relu,Dense,128,0,1.0,4,0.9253048780487805,0.5,0.5,0.05,2,5.0,0,svae,ecoli
32,8,3,relu,Dense,128,0,1.0,5,0.9253048780487805,0.5,0.5,0.05,2,5.0,0,svae,ecoli
32,8,3,relu,Dense,128,0,1.0,6,0.9253048780487805,0.5,0.5,0.05,2,5.0,0,svae,ecoli
32,8,3,relu,Dense,128,0,1.0,7,0.9253048780487805,0.5,0.5,0.05,2,5.0,0,svae,ecoli
32,8,3,relu,Dense,128,0,1.0,8,0.9253048780487805,0.5,0.5,0.05,2,5.0,0,svae,ecoli
32,8,3,relu,Dense,128,0,1.0,9,0.9253048780487805,0.5,0.5,0.05,2,5.0,0,svae,ecoli
32,8,3,relu,Dense,128,0,1.0,10,0.9253048780487805,0.5,0.5,0.05,2,5.0,0,svae,ecoli
32,8,3,relu,Dense,128,0,1.0,1,0.9253048780487805,0.5,0.5,0.05,2,10.0,0,svae,ecoli
32,8,3,relu,Dense,128,0,1.0,2,0.9253048780487805,0.5,0.5,0.05,2,10.0,0,svae,ecoli
32,8,3,relu,Dense,128,0,1.0,3,0.9253048780487805,0.5,0.5,0.05,2,10.0,0,svae,ecoli
32,8,3,relu,Dense,128,0,1.0,4,0.9253048780487805,0.5,0.5,0.05,2,10.0,0,svae,ecoli
32,8,3,relu,Dense,128,0,1.0,5,0.9253048780487805,0.5,0.5,0.05,2,10.0,0,svae,ecoli
32,8,3,relu,Dense,128,0,1.0,6,0.9253048780487805,0.5,0.5,0.05,2,10.0,0,svae,ecoli
32,8,3,relu,Dense,128,0,1.0,7,0.9253048780487805,0.5,0.5,0.05,2,10.0,0,svae,ecoli
32,8,3,relu,Dense,128,0,1.0,8,0.9253048780487805,0.5,0.5,0.05,2,10.0,0,svae,ecoli
32,8,3,relu,Dense,128,0,1.0,9,0.9253048780487805,0.5,0.5,0.05,2,10.0,0,svae,ecoli
32,8,3,relu,Dense,128,0,1.0,10,0.9253048780487805,0.5,0.5,0.05,2,10.0,0,svae,ecoli
32,8,3,relu,Dense,128,0,1.0,1,0.9253048780487805,0.5,0.5,0.05,2,50.0,0,svae,ecoli
32,8,3,relu,Dense,128,0,1.0,2,0.9253048780487805,0.5,0.5,0.05,2,50.0,0,svae,ecoli
32,8,3,relu,Dense,128,0,1.0,3,0.9253048780487805,0.5,0.5,0.05,2,50.0,0,svae,ecoli
32,8,3,relu,Dense,128,0,1.0,4,0.9253048780487805,0.5,0.5,0.05,2,50.0,0,svae,ecoli
32,8,3,relu,Dense,128,0,1.0,5,0.9253048780487805,0.5,0.5,0.05,2,50.0,0,svae,ecoli
32,8,3,relu,Dense,128,0,1.0,6,0.9253048780487805,0.5,0.5,0.05,2,50.0,0,svae,ecoli
32,8,3,relu,Dense,128,0,1.0,7,0.9253048780487805,0.5,0.5,0.05,2,50.0,0,svae,ecoli
32,8,3,relu,Dense,128,0,1.0,8,0.9253048780487805,0.5,0.5,0.05,2,50.0,0,svae,ecoli
32,8,3,relu,Dense,128,0,1.0,9,0.9253048780487805,0.5,0.5,0.05,2,50.0,0,svae,ecoli
32,8,3,relu,Dense,128,0,1.0,10,0.9253048780487805,0.5,0.5,0.05,2,50.0,0,svae,ecoli
32,8,3,relu,Dense,256,0,1.0,1,0.8734756097560976,0.5,0.5,0.05,2,0.5,0,svae,ecoli
32,8,3,relu,Dense,256,0,1.0,2,0.8734756097560976,0.5,0.5,0.05,2,0.5,0,svae,ecoli
32,8,3,relu,Dense,256,0,1.0,3,0.8734756097560976,0.5,0.5,0.05,2,0.5,0,svae,ecoli
32,8,3,relu,Dense,256,0,1.0,4,0.8734756097560976,0.5,0.5,0.05,2,0.5,0,svae,ecoli
32,8,3,relu,Dense,256,0,1.0,5,0.8734756097560976,0.5,0.5,0.05,2,0.5,0,svae,ecoli
32,8,3,relu,Dense,256,0,1.0,6,0.8734756097560976,0.5,0.5,0.05,2,0.5,0,svae,ecoli
32,8,3,relu,Dense,256,0,1.0,7,0.8734756097560976,0.5,0.5,0.05,2,0.5,0,svae,ecoli
32,8,3,relu,Dense,256,0,1.0,8,0.8734756097560976,0.5,0.5,0.05,2,0.5,0,svae,ecoli
32,8,3,relu,Dense,256,0,1.0,9,0.8734756097560976,0.5,0.5,0.05,2,0.5,0,svae,ecoli
32,8,3,relu,Dense,256,0,1.0,10,0.8734756097560976,0.5,0.5,0.05,2,0.5,0,svae,ecoli
32,8,3,relu,Dense,256,0,1.0,1,0.8734756097560976,0.5,0.5,0.05,2,1.0,0,svae,ecoli
32,8,3,relu,Dense,256,0,1.0,2,0.8734756097560976,0.5,0.5,0.05,2,1.0,0,svae,ecoli
32,8,3,relu,Dense,256,0,1.0,3,0.8734756097560976,0.5,0.5,0.05,2,1.0,0,svae,ecoli
32,8,3,relu,Dense,256,0,1.0,4,0.8734756097560976,0.5,0.5,0.05,2,1.0,0,svae,ecoli
32,8,3,relu,Dense,256,0,1.0,5,0.8734756097560976,0.5,0.5,0.05,2,1.0,0,svae,ecoli
32,8,3,relu,Dense,256,0,1.0,6,0.8734756097560976,0.5,0.5,0.05,2,1.0,0,svae,ecoli
32,8,3,relu,Dense,256,0,1.0,7,0.8734756097560976,0.5,0.5,0.05,2,1.0,0,svae,ecoli
32,8,3,relu,Dense,256,0,1.0,8,0.8734756097560976,0.5,0.5,0.05,2,1.0,0,svae,ecoli
32,8,3,relu,Dense,256,0,1.0,9,0.8734756097560976,0.5,0.5,0.05,2,1.0,0,svae,ecoli
32,8,3,relu,Dense,256,0,1.0,10,0.8734756097560976,0.5,0.5,0.05,2,1.0,0,svae,ecoli
32,8,3,relu,Dense,256,0,1.0,1,0.8734756097560976,0.5,0.5,0.05,2,3.0,0,svae,ecoli
32,8,3,relu,Dense,256,0,1.0,2,0.8734756097560976,0.5,0.5,0.05,2,3.0,0,svae,ecoli
32,8,3,relu,Dense,256,0,1.0,3,0.8734756097560976,0.5,0.5,0.05,2,3.0,0,svae,ecoli
32,8,3,relu,Dense,256,0,1.0,4,0.8734756097560976,0.5,0.5,0.05,2,3.0,0,svae,ecoli
32,8,3,relu,Dense,256,0,1.0,5,0.8734756097560976,0.5,0.5,0.05,2,3.0,0,svae,ecoli
32,8,3,relu,Dense,256,0,1.0,6,0.8734756097560976,0.5,0.5,0.05,2,3.0,0,svae,ecoli
32,8,3,relu,Dense,256,0,1.0,7,0.8734756097560976,0.5,0.5,0.05,2,3.0,0,svae,ecoli
32,8,3,relu,Dense,256,0,1.0,8,0.8734756097560976,0.5,0.5,0.05,2,3.0,0,svae,ecoli
32,8,3,relu,Dense,256,0,1.0,9,0.8734756097560976,0.5,0.5,0.05,2,3.0,0,svae,ecoli
32,8,3,relu,Dense,256,0,1.0,10,0.8734756097560976,0.5,0.5,0.05,2,3.0,0,svae,ecoli
32,8,3,relu,Dense,256,0,1.0,1,0.8734756097560976,0.5,0.5,0.05,2,5.0,0,svae,ecoli
32,8,3,relu,Dense,256,0,1.0,2,0.8734756097560976,0.5,0.5,0.05,2,5.0,0,svae,ecoli
32,8,3,relu,Dense,256,0,1.0,3,0.8734756097560976,0.5,0.5,0.05,2,5.0,0,svae,ecoli
32,8,3,relu,Dense,256,0,1.0,4,0.8734756097560976,0.5,0.5,0.05,2,5.0,0,svae,ecoli
32,8,3,relu,Dense,256,0,1.0,5,0.8734756097560976,0.5,0.5,0.05,2,5.0,0,svae,ecoli
32,8,3,relu,Dense,256,0,1.0,6,0.8734756097560976,0.5,0.5,0.05,2,5.0,0,svae,ecoli
32,8,3,relu,Dense,256,0,1.0,7,0.8734756097560976,0.5,0.5,0.05,2,5.0,0,svae,ecoli
32,8,3,relu,Dense,256,0,1.0,8,0.8734756097560976,0.5,0.5,0.05,2,5.0,0,svae,ecoli
32,8,3,relu,Dense,256,0,1.0,9,0.8734756097560976,0.5,0.5,0.05,2,5.0,0,svae,ecoli
32,8,3,relu,Dense,256,0,1.0,10,0.8734756097560976,0.5,0.5,0.05,2,5.0,0,svae,ecoli
32,8,3,relu,Dense,256,0,1.0,1,0.8734756097560976,0.5,0.5,0.05,2,10.0,0,svae,ecoli
32,8,3,relu,Dense,256,0,1.0,2,0.8734756097560976,0.5,0.5,0.05,2,10.0,0,svae,ecoli
32,8,3,relu,Dense,256,0,1.0,3,0.8734756097560976,0.5,0.5,0.05,2,10.0,0,svae,ecoli
32,8,3,relu,Dense,256,0,1.0,4,0.8734756097560976,0.5,0.5,0.05,2,10.0,0,svae,ecoli
32,8,3,relu,Dense,256,0,1.0,5,0.8734756097560976,0.5,0.5,0.05,2,10.0,0,svae,ecoli
32,8,3,relu,Dense,256,0,1.0,6,0.8734756097560976,0.5,0.5,0.05,2,10.0,0,svae,ecoli
32,8,3,relu,Dense,256,0,1.0,7,0.8734756097560976,0.5,0.5,0.05,2,10.0,0,svae,ecoli
32,8,3,relu,Dense,256,0,1.0,8,0.8734756097560976,0.5,0.5,0.05,2,10.0,0,svae,ecoli
32,8,3,relu,Dense,256,0,1.0,9,0.8734756097560976,0.5,0.5,0.05,2,10.0,0,svae,ecoli
32,8,3,relu,Dense,256,0,1.0,10,0.8734756097560976,0.5,0.5,0.05,2,10.0,0,svae,ecoli
32,8,3,relu,Dense,256,0,1.0,1,0.8734756097560976,0.5,0.5,0.05,2,50.0,0,svae,ecoli
32,8,3,relu,Dense,256,0,1.0,2,0.8734756097560976,0.5,0.5,0.05,2,50.0,0,svae,ecoli
32,8,3,relu,Dense,256,0,1.0,3,0.8734756097560976,0.5,0.5,0.05,2,50.0,0,svae,ecoli
32,8,3,relu,Dense,256,0,1.0,4,0.8734756097560976,0.5,0.5,0.05,2,50.0,0,svae,ecoli
32,8,3,relu,Dense,256,0,1.0,5,0.8734756097560976,0.5,0.5,0.05,2,50.0,0,svae,ecoli
32,8,3,relu,Dense,256,0,1.0,6,0.8734756097560976,0.5,0.5,0.05,2,50.0,0,svae,ecoli
32,8,3,relu,Dense,256,0,1.0,7,0.8734756097560976,0.5,0.5,0.05,2,50.0,0,svae,ecoli
32,8,3,relu,Dense,256,0,1.0,8,0.8734756097560976,0.5,0.5,0.05,2,50.0,0,svae,ecoli
32,8,3,relu,Dense,256,0,1.0,9,0.8734756097560976,0.5,0.5,0.05,2,50.0,0,svae,ecoli
32,8,3,relu,Dense,256,0,1.0,10,0.8734756097560976,0.5,0.5,0.05,2,50.0,0,svae,ecoli
32,8,3,relu,Dense,128,0,5.0,1,0.8384146341463415,0.5,0.5,0.05,2,0.5,0,svae,ecoli
32,8,3,relu,Dense,128,0,5.0,2,0.8384146341463415,0.5,0.5,0.05,2,0.5,0,svae,ecoli
32,8,3,relu,Dense,128,0,5.0,3,0.8384146341463415,0.5,0.5,0.05,2,0.5,0,svae,ecoli
32,8,3,relu,Dense,128,0,5.0,4,0.8384146341463415,0.5,0.5,0.05,2,0.5,0,svae,ecoli
32,8,3,relu,Dense,128,0,5.0,5,0.8384146341463415,0.5,0.5,0.05,2,0.5,0,svae,ecoli
32,8,3,relu,Dense,128,0,5.0,6,0.8384146341463415,0.5,0.5,0.05,2,0.5,0,svae,ecoli
32,8,3,relu,Dense,128,0,5.0,7,0.8384146341463415,0.5,0.5,0.05,2,0.5,0,svae,ecoli
32,8,3,relu,Dense,128,0,5.0,8,0.8384146341463415,0.5,0.5,0.05,2,0.5,0,svae,ecoli
32,8,3,relu,Dense,128,0,5.0,9,0.8384146341463415,0.5,0.5,0.05,2,0.5,0,svae,ecoli
32,8,3,relu,Dense,128,0,5.0,10,0.8384146341463415,0.5,0.5,0.05,2,0.5,0,svae,ecoli
32,8,3,relu,Dense,128,0,5.0,1,0.8384146341463415,0.5,0.5,0.05,2,1.0,0,svae,ecoli
32,8,3,relu,Dense,128,0,5.0,2,0.8384146341463415,0.5,0.5,0.05,2,1.0,0,svae,ecoli
32,8,3,relu,Dense,128,0,5.0,3,0.8384146341463415,0.5,0.5,0.05,2,1.0,0,svae,ecoli
32,8,3,relu,Dense,128,0,5.0,4,0.8384146341463415,0.5,0.5,0.05,2,1.0,0,svae,ecoli
32,8,3,relu,Dense,128,0,5.0,5,0.8384146341463415,0.5,0.5,0.05,2,1.0,0,svae,ecoli
32,8,3,relu,Dense,128,0,5.0,6,0.8384146341463415,0.5,0.5,0.05,2,1.0,0,svae,ecoli
32,8,3,relu,Dense,128,0,5.0,7,0.8384146341463415,0.5,0.5,0.05,2,1.0,0,svae,ecoli
32,8,3,relu,Dense,128,0,5.0,8,0.8384146341463415,0.5,0.5,0.05,2,1.0,0,svae,ecoli
32,8,3,relu,Dense,128,0,5.0,9,0.8384146341463415,0.5,0.5,0.05,2,1.0,0,svae,ecoli
32,8,3,relu,Dense,128,0,5.0,10,0.8384146341463415,0.5,0.5,0.05,2,1.0,0,svae,ecoli
32,8,3,relu,Dense,128,0,5.0,1,0.8384146341463415,0.5,0.5,0.05,2,3.0,0,svae,ecoli
32,8,3,relu,Dense,128,0,5.0,2,0.8384146341463415,0.5,0.5,0.05,2,3.0,0,svae,ecoli
32,8,3,relu,Dense,128,0,5.0,3,0.8384146341463415,0.5,0.5,0.05,2,3.0,0,svae,ecoli
32,8,3,relu,Dense,128,0,5.0,4,0.8384146341463415,0.5,0.5,0.05,2,3.0,0,svae,ecoli
32,8,3,relu,Dense,128,0,5.0,5,0.8384146341463415,0.5,0.5,0.05,2,3.0,0,svae,ecoli
32,8,3,relu,Dense,128,0,5.0,6,0.8384146341463415,0.5,0.5,0.05,2,3.0,0,svae,ecoli
32,8,3,relu,Dense,128,0,5.0,7,0.8384146341463415,0.5,0.5,0.05,2,3.0,0,svae,ecoli
32,8,3,relu,Dense,128,0,5.0,8,0.8384146341463415,0.5,0.5,0.05,2,3.0,0,svae,ecoli
32,8,3,relu,Dense,128,0,5.0,9,0.8384146341463415,0.5,0.5,0.05,2,3.0,0,svae,ecoli
32,8,3,relu,Dense,128,0,5.0,10,0.8384146341463415,0.5,0.5,0.05,2,3.0,0,svae,ecoli
32,8,3,relu,Dense,128,0,5.0,1,0.8384146341463415,0.5,0.5,0.05,2,5.0,0,svae,ecoli
32,8,3,relu,Dense,128,0,5.0,2,0.8384146341463415,0.5,0.5,0.05,2,5.0,0,svae,ecoli
32,8,3,relu,Dense,128,0,5.0,3,0.8384146341463415,0.5,0.5,0.05,2,5.0,0,svae,ecoli
32,8,3,relu,Dense,128,0,5.0,4,0.8384146341463415,0.5,0.5,0.05,2,5.0,0,svae,ecoli
32,8,3,relu,Dense,128,0,5.0,5,0.8384146341463415,0.5,0.5,0.05,2,5.0,0,svae,ecoli
32,8,3,relu,Dense,128,0,5.0,6,0.8384146341463415,0.5,0.5,0.05,2,5.0,0,svae,ecoli
32,8,3,relu,Dense,128,0,5.0,7,0.8384146341463415,0.5,0.5,0.05,2,5.0,0,svae,ecoli
32,8,3,relu,Dense,128,0,5.0,8,0.8384146341463415,0.5,0.5,0.05,2,5.0,0,svae,ecoli
32,8,3,relu,Dense,128,0,5.0,9,0.8384146341463415,0.5,0.5,0.05,2,5.0,0,svae,ecoli
32,8,3,relu,Dense,128,0,5.0,10,0.8384146341463415,0.5,0.5,0.05,2,5.0,0,svae,ecoli
32,8,3,relu,Dense,128,0,5.0,1,0.8384146341463415,0.5,0.5,0.05,2,10.0,0,svae,ecoli
32,8,3,relu,Dense,128,0,5.0,2,0.8384146341463415,0.5,0.5,0.05,2,10.0,0,svae,ecoli
32,8,3,relu,Dense,128,0,5.0,3,0.8384146341463415,0.5,0.5,0.05,2,10.0,0,svae,ecoli
32,8,3,relu,Dense,128,0,5.0,4,0.8384146341463415,0.5,0.5,0.05,2,10.0,0,svae,ecoli
32,8,3,relu,Dense,128,0,5.0,5,0.8384146341463415,0.5,0.5,0.05,2,10.0,0,svae,ecoli
32,8,3,relu,Dense,128,0,5.0,6,0.8384146341463415,0.5,0.5,0.05,2,10.0,0,svae,ecoli
32,8,3,relu,Dense,128,0,5.0,7,0.8384146341463415,0.5,0.5,0.05,2,10.0,0,svae,ecoli
32,8,3,relu,Dense,128,0,5.0,8,0.8384146341463415,0.5,0.5,0.05,2,10.0,0,svae,ecoli
32,8,3,relu,Dense,128,0,5.0,9,0.8384146341463415,0.5,0.5,0.05,2,10.0,0,svae,ecoli
32,8,3,relu,Dense,128,0,5.0,10,0.8384146341463415,0.5,0.5,0.05,2,10.0,0,svae,ecoli
32,8,3,relu,Dense,128,0,5.0,1,0.8384146341463415,0.5,0.5,0.05,2,50.0,0,svae,ecoli
32,8,3,relu,Dense,128,0,5.0,2,0.8384146341463415,0.5,0.5,0.05,2,50.0,0,svae,ecoli
32,8,3,relu,Dense,128,0,5.0,3,0.8384146341463415,0.5,0.5,0.05,2,50.0,0,svae,ecoli
32,8,3,relu,Dense,128,0,5.0,4,0.8384146341463415,0.5,0.5,0.05,2,50.0,0,svae,ecoli
32,8,3,relu,Dense,128,0,5.0,5,0.8384146341463415,0.5,0.5,0.05,2,50.0,0,svae,ecoli
32,8,3,relu,Dense,128,0,5.0,6,0.8384146341463415,0.5,0.5,0.05,2,50.0,0,svae,ecoli
32,8,3,relu,Dense,128,0,5.0,7,0.8384146341463415,0.5,0.5,0.05,2,50.0,0,svae,ecoli
32,8,3,relu,Dense,128,0,5.0,8,0.8384146341463415,0.5,0.5,0.05,2,50.0,0,svae,ecoli
32,8,3,relu,Dense,128,0,5.0,9,0.8384146341463415,0.5,0.5,0.05,2,50.0,0,svae,ecoli
32,8,3,relu,Dense,128,0,5.0,10,0.8384146341463415,0.5,0.5,0.05,2,50.0,0,svae,ecoli
32,8,3,relu,Dense,256,0,5.0,1,0.8963414634146343,0.5,0.5,0.05,2,0.5,0,svae,ecoli
32,8,3,relu,Dense,256,0,5.0,2,0.8963414634146343,0.5,0.5,0.05,2,0.5,0,svae,ecoli
32,8,3,relu,Dense,256,0,5.0,3,0.8963414634146343,0.5,0.5,0.05,2,0.5,0,svae,ecoli
32,8,3,relu,Dense,256,0,5.0,4,0.8963414634146343,0.5,0.5,0.05,2,0.5,0,svae,ecoli
32,8,3,relu,Dense,256,0,5.0,5,0.8963414634146343,0.5,0.5,0.05,2,0.5,0,svae,ecoli
32,8,3,relu,Dense,256,0,5.0,6,0.8963414634146343,0.5,0.5,0.05,2,0.5,0,svae,ecoli
32,8,3,relu,Dense,256,0,5.0,7,0.8963414634146343,0.5,0.5,0.05,2,0.5,0,svae,ecoli
32,8,3,relu,Dense,256,0,5.0,8,0.8963414634146343,0.5,0.5,0.05,2,0.5,0,svae,ecoli
32,8,3,relu,Dense,256,0,5.0,9,0.8963414634146343,0.5,0.5,0.05,2,0.5,0,svae,ecoli
32,8,3,relu,Dense,256,0,5.0,10,0.8963414634146343,0.5,0.5,0.05,2,0.5,0,svae,ecoli
32,8,3,relu,Dense,256,0,5.0,1,0.8963414634146343,0.5,0.5,0.05,2,1.0,0,svae,ecoli
32,8,3,relu,Dense,256,0,5.0,2,0.8963414634146343,0.5,0.5,0.05,2,1.0,0,svae,ecoli
32,8,3,relu,Dense,256,0,5.0,3,0.8963414634146343,0.5,0.5,0.05,2,1.0,0,svae,ecoli
32,8,3,relu,Dense,256,0,5.0,4,0.8963414634146343,0.5,0.5,0.05,2,1.0,0,svae,ecoli
32,8,3,relu,Dense,256,0,5.0,5,0.8963414634146343,0.5,0.5,0.05,2,1.0,0,svae,ecoli
32,8,3,relu,Dense,256,0,5.0,6,0.8963414634146343,0.5,0.5,0.05,2,1.0,0,svae,ecoli
32,8,3,relu,Dense,256,0,5.0,7,0.8963414634146343,0.5,0.5,0.05,2,1.0,0,svae,ecoli
32,8,3,relu,Dense,256,0,5.0,8,0.8963414634146343,0.5,0.5,0.05,2,1.0,0,svae,ecoli
32,8,3,relu,Dense,256,0,5.0,9,0.8963414634146343,0.5,0.5,0.05,2,1.0,0,svae,ecoli
32,8,3,relu,Dense,256,0,5.0,10,0.8963414634146343,0.5,0.5,0.05,2,1.0,0,svae,ecoli
32,8,3,relu,Dense,256,0,5.0,1,0.8963414634146343,0.5,0.5,0.05,2,3.0,0,svae,ecoli
32,8,3,relu,Dense,256,0,5.0,2,0.8963414634146343,0.5,0.5,0.05,2,3.0,0,svae,ecoli
32,8,3,relu,Dense,256,0,5.0,3,0.8963414634146343,0.5,0.5,0.05,2,3.0,0,svae,ecoli
32,8,3,relu,Dense,256,0,5.0,4,0.8963414634146343,0.5,0.5,0.05,2,3.0,0,svae,ecoli
32,8,3,relu,Dense,256,0,5.0,5,0.8963414634146343,0.5,0.5,0.05,2,3.0,0,svae,ecoli
32,8,3,relu,Dense,256,0,5.0,6,0.8963414634146343,0.5,0.5,0.05,2,3.0,0,svae,ecoli
32,8,3,relu,Dense,256,0,5.0,7,0.8963414634146343,0.5,0.5,0.05,2,3.0,0,svae,ecoli
32,8,3,relu,Dense,256,0,5.0,8,0.8963414634146343,0.5,0.5,0.05,2,3.0,0,svae,ecoli
32,8,3,relu,Dense,256,0,5.0,9,0.8963414634146343,0.5,0.5,0.05,2,3.0,0,svae,ecoli
32,8,3,relu,Dense,256,0,5.0,10,0.8963414634146343,0.5,0.5,0.05,2,3.0,0,svae,ecoli
32,8,3,relu,Dense,256,0,5.0,1,0.8963414634146343,0.5,0.5,0.05,2,5.0,0,svae,ecoli
32,8,3,relu,Dense,256,0,5.0,2,0.8963414634146343,0.5,0.5,0.05,2,5.0,0,svae,ecoli
32,8,3,relu,Dense,256,0,5.0,3,0.8963414634146343,0.5,0.5,0.05,2,5.0,0,svae,ecoli
32,8,3,relu,Dense,256,0,5.0,4,0.8963414634146343,0.5,0.5,0.05,2,5.0,0,svae,ecoli
32,8,3,relu,Dense,256,0,5.0,5,0.8963414634146343,0.5,0.5,0.05,2,5.0,0,svae,ecoli
32,8,3,relu,Dense,256,0,5.0,6,0.8963414634146343,0.5,0.5,0.05,2,5.0,0,svae,ecoli
32,8,3,relu,Dense,256,0,5.0,7,0.8963414634146343,0.5,0.5,0.05,2,5.0,0,svae,ecoli
32,8,3,relu,Dense,256,0,5.0,8,0.8963414634146343,0.5,0.5,0.05,2,5.0,0,svae,ecoli
32,8,3,relu,Dense,256,0,5.0,9,0.8963414634146343,0.5,0.5,0.05,2,5.0,0,svae,ecoli
32,8,3,relu,Dense,256,0,5.0,10,0.8963414634146343,0.5,0.5,0.05,2,5.0,0,svae,ecoli
32,8,3,relu,Dense,256,0,5.0,1,0.8963414634146343,0.5,0.5,0.05,2,10.0,0,svae,ecoli
32,8,3,relu,Dense,256,0,5.0,2,0.8963414634146343,0.5,0.5,0.05,2,10.0,0,svae,ecoli
32,8,3,relu,Dense,256,0,5.0,3,0.8963414634146343,0.5,0.5,0.05,2,10.0,0,svae,ecoli
32,8,3,relu,Dense,256,0,5.0,4,0.8963414634146343,0.5,0.5,0.05,2,10.0,0,svae,ecoli
32,8,3,relu,Dense,256,0,5.0,5,0.8963414634146343,0.5,0.5,0.05,2,10.0,0,svae,ecoli
32,8,3,relu,Dense,256,0,5.0,6,0.8963414634146343,0.5,0.5,0.05,2,10.0,0,svae,ecoli
32,8,3,relu,Dense,256,0,5.0,7,0.8963414634146343,0.5,0.5,0.05,2,10.0,0,svae,ecoli
32,8,3,relu,Dense,256,0,5.0,8,0.8963414634146343,0.5,0.5,0.05,2,10.0,0,svae,ecoli
32,8,3,relu,Dense,256,0,5.0,9,0.8963414634146343,0.5,0.5,0.05,2,10.0,0,svae,ecoli
32,8,3,relu,Dense,256,0,5.0,10,0.8963414634146343,0.5,0.5,0.05,2,10.0,0,svae,ecoli
32,8,3,relu,Dense,256,0,5.0,1,0.8963414634146343,0.5,0.5,0.05,2,50.0,0,svae,ecoli
32,8,3,relu,Dense,256,0,5.0,2,0.8963414634146343,0.5,0.5,0.05,2,50.0,0,svae,ecoli
32,8,3,relu,Dense,256,0,5.0,3,0.8963414634146343,0.5,0.5,0.05,2,50.0,0,svae,ecoli
32,8,3,relu,Dense,256,0,5.0,4,0.8963414634146343,0.5,0.5,0.05,2,50.0,0,svae,ecoli
32,8,3,relu,Dense,256,0,5.0,5,0.8963414634146343,0.5,0.5,0.05,2,50.0,0,svae,ecoli
32,8,3,relu,Dense,256,0,5.0,6,0.8963414634146343,0.5,0.5,0.05,2,50.0,0,svae,ecoli
32,8,3,relu,Dense,256,0,5.0,7,0.8963414634146343,0.5,0.5,0.05,2,50.0,0,svae,ecoli
32,8,3,relu,Dense,256,0,5.0,8,0.8963414634146343,0.5,0.5,0.05,2,50.0,0,svae,ecoli
32,8,3,relu,Dense,256,0,5.0,9,0.8963414634146343,0.5,0.5,0.05,2,50.0,0,svae,ecoli
32,8,3,relu,Dense,256,0,5.0,10,0.8963414634146343,0.5,0.5,0.05,2,50.0,0,svae,ecoli
32,8,3,relu,Dense,128,0,0.1,1,0.75,0.5,0.5,0.05,3,0.5,0,svae,ecoli
32,8,3,relu,Dense,128,0,0.1,2,0.75,0.5,0.5,0.05,3,0.5,0,svae,ecoli
